"fold","index","original_test_index"
4,49,241
4,148,739
4,107,510
4,144,713
4,103,494
4,17,103
4,11,73
4,84,411
4,122,605
4,99,481
4,63,302
4,34,185
4,1,1
4,109,513
4,120,586
4,14,88
4,71,334
4,51,260
4,121,589
4,12,85
4,73,356
4,40,216
4,98,475
4,20,110
4,80,401
4,72,341
4,26,155
4,45,233
4,39,207
4,141,697
4,112,530
4,25,149
4,8,48
4,92,443
4,27,157
4,138,667
4,43,227
4,96,464
4,128,623
4,114,548
4,126,616
4,54,270
4,18,104
4,15,91
4,139,676
4,129,625
4,41,223
4,88,426
4,113,542
4,85,416
4,147,732
4,13,87
4,133,650
4,76,375
4,38,206
4,93,448
4,81,404
4,50,258
4,97,466
4,65,311
4,22,115
4,48,240
4,117,564
4,47,238
4,140,694
4,135,659
4,35,192
4,102,486
4,69,327
4,130,626
4,143,711
4,61,296
4,94,457
4,86,418
4,53,265
4,146,722
4,42,224
4,110,518
4,46,234
4,131,646
4,19,107
4,104,497
4,145,716
4,87,420
4,31,175
4,4,11
4,74,365
4,66,317
4,125,613
4,64,309
4,36,194
4,90,437
4,78,393
4,68,325
4,123,606
4,115,553
4,70,329
4,91,438
4,59,291
4,62,301
4,137,666
4,32,179
4,118,568
4,3,6
4,30,166
4,101,484
4,7,29
4,67,324
4,58,289
4,5,19
4,2,5
4,95,461
4,127,619
4,56,287
4,82,407
4,108,512
5,130,655
5,142,698
5,16,75
5,62,306
5,68,331
5,82,405
5,3,20
5,141,692
5,118,596
5,24,109
5,120,602
5,32,152
5,149,746
5,112,561
5,139,686
5,99,499
5,84,422
5,110,544
5,138,679
5,94,477
5,64,316
5,128,634
5,50,220
5,80,400
5,69,332
5,45,208
5,18,78
5,95,488
5,147,743
5,17,76
5,12,66
5,29,138
5,127,633
5,111,546
5,37,177
5,65,321
5,53,246
5,81,402
5,135,674
5,140,691
5,71,351
5,126,631
5,102,509
5,100,503
5,56,254
5,49,218
5,122,612
5,132,664
5,15,74
5,7,34
5,63,307
5,144,719
5,109,537
5,27,129
5,42,198
5,101,505
5,67,330
5,1,3
5,28,132
5,145,726
5,61,298
5,58,261
5,115,578
5,54,249
5,46,210
5,148,745
5,87,441
5,129,645
5,98,493
5,85,423
5,6,32
5,70,344
5,143,700
5,48,215
5,78,388
5,93,469
5,26,127
5,38,178
5,79,398
5,55,253
5,105,525
5,13,67
5,51,221
5,136,677
5,104,520
5,114,574
5,133,670
5,10,61
5,21,94
5,137,678
5,43,200
5,5,31
5,88,442
5,121,604
5,44,202
5,92,467
5,96,490
5,108,535
5,41,193
5,22,96
5,36,171
5,11,65
5,52,222
5,4,27
5,91,462
5,14,72
5,39,184
5,103,511
5,117,584
5,47,213
5,134,671
5,116,579
5,97,491
5,20,93
5,34,162
5,119,601
5,66,326
5,35,165
5,73,359
5,107,532
5,131,657
5,30,140
5,146,740
5,23,97
5,33,156
5,83,412
5,25,111
5,40,191
5,106,529
5,9,52
5,123,624
5,74,364
5,89,459
5,76,371
5,8,35
5,125,630
5,124,629
5,86,424
5,113,566
5,90,460
5,72,357
5,57,259
5,60,286
5,31,148
5,77,387
5,2,12
5,19,80
5,75,370
5,59,285
