Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: credit-g 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
    20        0.9719            -nan     0.1000    0.0015
    40        0.8657            -nan     0.1000   -0.0008
    60        0.7949            -nan     0.1000    0.0001
    80        0.7322            -nan     0.1000   -0.0010
   100        0.6851            -nan     0.1000   -0.0002
   120        0.6517            -nan     0.1000   -0.0006
   140        0.6166            -nan     0.1000   -0.0004
   150        0.5991            -nan     0.1000   -0.0018

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1498            -nan     0.1000    0.0026
     2        1.1366            -nan     0.1000    0.0063
     3        1.1285            -nan     0.1000    0.0020
     4        1.1183            -nan     0.1000    0.0050
     5        1.1108            -nan     0.1000    0.0015
     6        1.1045            -nan     0.1000    0.0010
     7        1.0956            -nan     0.1000    0.0040
     8        1.0924            -nan     0.1000    0.0004
     9        1.0881            -nan     0.1000    0.0016
    10        1.0828            -nan     0.1000    0.0002
    20        1.0376            -nan     0.1000    0.0003
    40        0.9857            -nan     0.1000    0.0002
    60        0.9486            -nan     0.1000    0.0002
    80        0.9220            -nan     0.1000    0.0000
   100        0.8995            -nan     0.1000   -0.0004
   120        0.8802            -nan     0.1000   -0.0006
   140        0.8681            -nan     0.1000   -0.0005
   150        0.8616            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1355            -nan     0.1000    0.0102
     2        1.1227            -nan     0.1000    0.0027
     3        1.1066            -nan     0.1000    0.0070
     4        1.0923            -nan     0.1000    0.0066
     5        1.0816            -nan     0.1000    0.0038
     6        1.0696            -nan     0.1000    0.0049
     7        1.0645            -nan     0.1000    0.0005
     8        1.0562            -nan     0.1000    0.0012
     9        1.0524            -nan     0.1000   -0.0005
    10        1.0430            -nan     0.1000    0.0025
    20        0.9757            -nan     0.1000   -0.0003
    40        0.9043            -nan     0.1000   -0.0006
    60        0.8501            -nan     0.1000   -0.0001
    80        0.8149            -nan     0.1000   -0.0006
   100        0.7753            -nan     0.1000   -0.0014
   120        0.7426            -nan     0.1000    0.0004
   140        0.7200            -nan     0.1000   -0.0004
   150        0.7099            -nan     0.1000   -0.0018

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1371            -nan     0.1000    0.0058
     2        1.1111            -nan     0.1000    0.0117
     3        1.0927            -nan     0.1000    0.0060
     4        1.0779            -nan     0.1000    0.0034
     5        1.0644            -nan     0.1000    0.0027
     6        1.0490            -nan     0.1000    0.0044
     7        1.0376            -nan     0.1000    0.0022
     8        1.0265            -nan     0.1000    0.0030
     9        1.0123            -nan     0.1000    0.0055
    10        1.0009            -nan     0.1000    0.0033
    20        0.9229            -nan     0.1000    0.0012
    40        0.8299            -nan     0.1000   -0.0006
    60        0.7622            -nan     0.1000    0.0006
    80        0.7115            -nan     0.1000   -0.0017
   100        0.6627            -nan     0.1000    0.0005
   120        0.6244            -nan     0.1000   -0.0005
   140        0.5947            -nan     0.1000   -0.0010
   150        0.5799            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2257            -nan     0.1000    0.0095
     2        1.2071            -nan     0.1000    0.0071
     3        1.1904            -nan     0.1000    0.0049
     4        1.1826            -nan     0.1000    0.0021
     5        1.1755            -nan     0.1000    0.0027
     6        1.1683            -nan     0.1000    0.0030
     7        1.1576            -nan     0.1000    0.0043
     8        1.1520            -nan     0.1000    0.0018
     9        1.1421            -nan     0.1000    0.0029
    10        1.1385            -nan     0.1000    0.0004
    20        1.0909            -nan     0.1000    0.0007
    40        1.0243            -nan     0.1000   -0.0002
    60        0.9812            -nan     0.1000    0.0000
    80        0.9517            -nan     0.1000   -0.0008
   100        0.9246            -nan     0.1000   -0.0004
   120        0.9034            -nan     0.1000   -0.0009
   140        0.8847            -nan     0.1000   -0.0007
   150        0.8774            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2138            -nan     0.1000    0.0128
     2        1.1948            -nan     0.1000    0.0082
     3        1.1730            -nan     0.1000    0.0088
     4        1.1594            -nan     0.1000    0.0063
     5        1.1459            -nan     0.1000    0.0050
     6        1.1305            -nan     0.1000    0.0068
     7        1.1235            -nan     0.1000    0.0016
     8        1.1126            -nan     0.1000    0.0028
     9        1.1028            -nan     0.1000    0.0034
    10        1.0941            -nan     0.1000    0.0030
    20        1.0167            -nan     0.1000    0.0018
    40        0.9181            -nan     0.1000    0.0005
    60        0.8560            -nan     0.1000    0.0006
    80        0.8070            -nan     0.1000    0.0002
   100        0.7669            -nan     0.1000   -0.0019
   120        0.7326            -nan     0.1000   -0.0002
   140        0.7055            -nan     0.1000   -0.0005
   150        0.6931            -nan     0.1000   -0.0006

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2110            -nan     0.1000    0.0165
     2        1.1867            -nan     0.1000    0.0084
     3        1.1586            -nan     0.1000    0.0092
     4        1.1381            -nan     0.1000    0.0077
     5        1.1193            -nan     0.1000    0.0072
     6        1.1079            -nan     0.1000    0.0040
     7        1.0935            -nan     0.1000    0.0053
     8        1.0808            -nan     0.1000    0.0019
     9        1.0688            -nan     0.1000    0.0028
    10        1.0571            -nan     0.1000    0.0030
    20        0.9662            -nan     0.1000    0.0010
    40        0.8463            -nan     0.1000    0.0001
    60        0.7677            -nan     0.1000    0.0013
    80        0.7067            -nan     0.1000   -0.0005
   100        0.6612            -nan     0.1000   -0.0007
   120        0.6175            -nan     0.1000    0.0003
   140        0.5736            -nan     0.1000   -0.0011
   150        0.5566            -nan     0.1000    0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1385            -nan     0.1000    0.0069
     2        1.1254            -nan     0.1000    0.0054
     3        1.1182            -nan     0.1000    0.0032
     4        1.1078            -nan     0.1000    0.0042
     5        1.1016            -nan     0.1000    0.0027
     6        1.0944            -nan     0.1000    0.0035
     7        1.0879            -nan     0.1000    0.0025
     8        1.0805            -nan     0.1000    0.0026
     9        1.0758            -nan     0.1000    0.0016
    10        1.0708            -nan     0.1000    0.0003
    20        1.0326            -nan     0.1000    0.0009
    40        0.9756            -nan     0.1000   -0.0005
    60        0.9360            -nan     0.1000    0.0005
    80        0.9040            -nan     0.1000   -0.0008
   100        0.8760            -nan     0.1000    0.0002
   120        0.8550            -nan     0.1000   -0.0004
   140        0.8355            -nan     0.1000    0.0006
   150        0.8281            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1324            -nan     0.1000    0.0098
     2        1.1112            -nan     0.1000    0.0080
     3        1.0982            -nan     0.1000    0.0054
     4        1.0873            -nan     0.1000    0.0044
     5        1.0786            -nan     0.1000    0.0034
     6        1.0672            -nan     0.1000    0.0045
     7        1.0601            -nan     0.1000    0.0022
     8        1.0502            -nan     0.1000    0.0037
     9        1.0385            -nan     0.1000    0.0039
    10        1.0305            -nan     0.1000    0.0013
    20        0.9693            -nan     0.1000    0.0002
    40        0.8861            -nan     0.1000   -0.0010
    60        0.8154            -nan     0.1000   -0.0005
    80        0.7715            -nan     0.1000   -0.0006
   100        0.7331            -nan     0.1000   -0.0001
   120        0.7021            -nan     0.1000   -0.0012
   140        0.6702            -nan     0.1000   -0.0005
   150        0.6587            -nan     0.1000   -0.0016

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1216            -nan     0.1000    0.0138
     2        1.1016            -nan     0.1000    0.0077
     3        1.0811            -nan     0.1000    0.0086
     4        1.0656            -nan     0.1000    0.0068
     5        1.0522            -nan     0.1000    0.0028
     6        1.0381            -nan     0.1000    0.0036
     7        1.0274            -nan     0.1000    0.0020
     8        1.0171            -nan     0.1000    0.0041
     9        1.0041            -nan     0.1000    0.0039
    10        0.9930            -nan     0.1000    0.0024
    20        0.9102            -nan     0.1000    0.0012
    40        0.7977            -nan     0.1000    0.0003
    60        0.7235            -nan     0.1000   -0.0007
    80        0.6692            -nan     0.1000   -0.0006
   100        0.6188            -nan     0.1000   -0.0009
   120        0.5772            -nan     0.1000   -0.0007
   140        0.5424            -nan     0.1000   -0.0009
   150        0.5265            -nan     0.1000   -0.0007

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2105            -nan     0.1000    0.0095
     2        1.1953            -nan     0.1000    0.0073
     3        1.1890            -nan     0.1000   -0.0002
     4        1.1757            -nan     0.1000    0.0057
     5        1.1681            -nan     0.1000    0.0022
     6        1.1590            -nan     0.1000    0.0041
     7        1.1488            -nan     0.1000    0.0045
     8        1.1407            -nan     0.1000    0.0028
     9        1.1352            -nan     0.1000    0.0016
    10        1.1292            -nan     0.1000    0.0022
    20        1.0719            -nan     0.1000    0.0009
    40        0.9978            -nan     0.1000   -0.0002
    60        0.9531            -nan     0.1000   -0.0011
    80        0.9177            -nan     0.1000   -0.0003
   100        0.8933            -nan     0.1000    0.0001
   120        0.8723            -nan     0.1000   -0.0006
   140        0.8518            -nan     0.1000   -0.0009
   150        0.8420            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2011            -nan     0.1000    0.0126
     2        1.1803            -nan     0.1000    0.0090
     3        1.1572            -nan     0.1000    0.0082
     4        1.1470            -nan     0.1000    0.0037
     5        1.1328            -nan     0.1000    0.0052
     6        1.1191            -nan     0.1000    0.0053
     7        1.1106            -nan     0.1000    0.0009
     8        1.1016            -nan     0.1000    0.0009
     9        1.0909            -nan     0.1000    0.0038
    10        1.0815            -nan     0.1000    0.0030
    20        1.0031            -nan     0.1000    0.0013
    40        0.8998            -nan     0.1000    0.0009
    60        0.8403            -nan     0.1000    0.0009
    80        0.7948            -nan     0.1000   -0.0012
   100        0.7612            -nan     0.1000   -0.0002
   120        0.7281            -nan     0.1000    0.0002
   140        0.6963            -nan     0.1000   -0.0009
   150        0.6818            -nan     0.1000   -0.0007

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1935            -nan     0.1000    0.0135
     2        1.1725            -nan     0.1000    0.0067
     3        1.1466            -nan     0.1000    0.0097
     4        1.1250            -nan     0.1000    0.0091
     5        1.1056            -nan     0.1000    0.0063
     6        1.0885            -nan     0.1000    0.0071
     7        1.0770            -nan     0.1000    0.0025
     8        1.0587            -nan     0.1000    0.0055
     9        1.0464            -nan     0.1000    0.0043
    10        1.0362            -nan     0.1000    0.0027
    20        0.9463            -nan     0.1000    0.0015
    40        0.8335            -nan     0.1000   -0.0020
    60        0.7608            -nan     0.1000   -0.0013
    80        0.7027            -nan     0.1000    0.0003
   100        0.6561            -nan     0.1000   -0.0008
   120        0.6172            -nan     0.1000   -0.0023
   140        0.5807            -nan     0.1000   -0.0009
   150        0.5629            -nan     0.1000   -0.0013

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2182            -nan     0.1000    0.0099
     2        1.2008            -nan     0.1000    0.0081
     3        1.1874            -nan     0.1000    0.0065
     4        1.1786            -nan     0.1000    0.0025
     5        1.1694            -nan     0.1000    0.0035
     6        1.1564            -nan     0.1000    0.0049
     7        1.1486            -nan     0.1000    0.0023
     8        1.1416            -nan     0.1000    0.0005
     9        1.1328            -nan     0.1000    0.0043
    10        1.1253            -nan     0.1000    0.0009
    20        1.0767            -nan     0.1000    0.0010
    40        1.0014            -nan     0.1000    0.0007
    60        0.9494            -nan     0.1000   -0.0004
    80        0.9154            -nan     0.1000   -0.0004
   100        0.8872            -nan     0.1000   -0.0004
   120        0.8582            -nan     0.1000   -0.0009
   140        0.8387            -nan     0.1000   -0.0004
   150        0.8303            -nan     0.1000   -0.0010

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2113            -nan     0.1000    0.0123
     2        1.1861            -nan     0.1000    0.0109
     3        1.1652            -nan     0.1000    0.0105
     4        1.1525            -nan     0.1000    0.0040
     5        1.1373            -nan     0.1000    0.0060
     6        1.1213            -nan     0.1000    0.0059
     7        1.1047            -nan     0.1000    0.0057
     8        1.0967            -nan     0.1000    0.0022
     9        1.0877            -nan     0.1000    0.0040
    10        1.0749            -nan     0.1000    0.0042
    20        1.0008            -nan     0.1000    0.0009
    40        0.9030            -nan     0.1000    0.0003
    60        0.8284            -nan     0.1000   -0.0003
    80        0.7820            -nan     0.1000   -0.0000
   100        0.7433            -nan     0.1000   -0.0012
   120        0.7087            -nan     0.1000   -0.0005
   140        0.6795            -nan     0.1000   -0.0015
   150        0.6618            -nan     0.1000   -0.0006

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2056            -nan     0.1000    0.0164
     2        1.1768            -nan     0.1000    0.0139
     3        1.1523            -nan     0.1000    0.0100
     4        1.1282            -nan     0.1000    0.0094
     5        1.1103            -nan     0.1000    0.0063
     6        1.0985            -nan     0.1000    0.0025
     7        1.0785            -nan     0.1000    0.0075
     8        1.0610            -nan     0.1000    0.0069
     9        1.0514            -nan     0.1000    0.0023
    10        1.0398            -nan     0.1000    0.0027
    20        0.9455            -nan     0.1000    0.0009
    40        0.8224            -nan     0.1000    0.0001
    60        0.7394            -nan     0.1000   -0.0006
    80        0.6758            -nan     0.1000   -0.0002
   100        0.6326            -nan     0.1000   -0.0002
   120        0.5893            -nan     0.1000   -0.0005
   140        0.5547            -nan     0.1000    0.0001
   150        0.5366            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1787            -nan     0.1000    0.0082
     2        1.1673            -nan     0.1000    0.0047
     3        1.1556            -nan     0.1000    0.0036
     4        1.1420            -nan     0.1000    0.0067
     5        1.1336            -nan     0.1000    0.0018
     6        1.1256            -nan     0.1000    0.0019
     7        1.1193            -nan     0.1000    0.0020
     8        1.1073            -nan     0.1000    0.0050
     9        1.1018            -nan     0.1000    0.0018
    10        1.0903            -nan     0.1000    0.0037
    20        1.0425            -nan     0.1000    0.0011
    40        0.9874            -nan     0.1000    0.0003
    60        0.9519            -nan     0.1000    0.0001
    80        0.9222            -nan     0.1000   -0.0000
   100        0.9037            -nan     0.1000   -0.0001
   120        0.8881            -nan     0.1000   -0.0009
   140        0.8753            -nan     0.1000   -0.0010
   150        0.8689            -nan     0.1000   -0.0012

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1708            -nan     0.1000    0.0103
     2        1.1513            -nan     0.1000    0.0094
     3        1.1334            -nan     0.1000    0.0066
     4        1.1175            -nan     0.1000    0.0052
     5        1.1053            -nan     0.1000    0.0037
     6        1.0965            -nan     0.1000    0.0036
     7        1.0829            -nan     0.1000    0.0050
     8        1.0715            -nan     0.1000    0.0039
     9        1.0602            -nan     0.1000    0.0039
    10        1.0500            -nan     0.1000    0.0031
    20        0.9902            -nan     0.1000    0.0019
    40        0.9084            -nan     0.1000    0.0002
    60        0.8550            -nan     0.1000   -0.0014
    80        0.8070            -nan     0.1000   -0.0003
   100        0.7703            -nan     0.1000   -0.0009
   120        0.7433            -nan     0.1000   -0.0001
   140        0.7097            -nan     0.1000   -0.0009
   150        0.6963            -nan     0.1000    0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1682            -nan     0.1000    0.0111
     2        1.1413            -nan     0.1000    0.0132
     3        1.1201            -nan     0.1000    0.0077
     4        1.1014            -nan     0.1000    0.0088
     5        1.0822            -nan     0.1000    0.0065
     6        1.0693            -nan     0.1000    0.0032
     7        1.0559            -nan     0.1000    0.0044
     8        1.0423            -nan     0.1000    0.0039
     9        1.0323            -nan     0.1000    0.0036
    10        1.0207            -nan     0.1000    0.0035
    20        0.9395            -nan     0.1000    0.0015
    40        0.8410            -nan     0.1000   -0.0014
    60        0.7777            -nan     0.1000   -0.0005
    80        0.7137            -nan     0.1000    0.0000
   100        0.6600            -nan     0.1000   -0.0004
   120        0.6196            -nan     0.1000   -0.0009
   140        0.5794            -nan     0.1000   -0.0001
   150        0.5654            -nan     0.1000   -0.0011

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2472            -nan     0.1000    0.0070
     2        1.2337            -nan     0.1000    0.0063
     3        1.2221            -nan     0.1000    0.0021
     4        1.2114            -nan     0.1000    0.0051
     5        1.2025            -nan     0.1000    0.0042
     6        1.1944            -nan     0.1000    0.0034
     7        1.1860            -nan     0.1000    0.0031
     8        1.1779            -nan     0.1000    0.0031
     9        1.1717            -nan     0.1000    0.0017
    10        1.1649            -nan     0.1000    0.0018
    20        1.1130            -nan     0.1000    0.0015
    40        1.0416            -nan     0.1000   -0.0003
    60        0.9973            -nan     0.1000    0.0002
    80        0.9655            -nan     0.1000   -0.0001
   100        0.9337            -nan     0.1000   -0.0006
   120        0.9131            -nan     0.1000   -0.0001
   140        0.8940            -nan     0.1000    0.0003
   150        0.8850            -nan     0.1000   -0.0007

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2411            -nan     0.1000    0.0096
     2        1.2204            -nan     0.1000    0.0098
     3        1.2013            -nan     0.1000    0.0081
     4        1.1870            -nan     0.1000    0.0051
     5        1.1702            -nan     0.1000    0.0068
     6        1.1565            -nan     0.1000    0.0044
     7        1.1449            -nan     0.1000    0.0035
     8        1.1347            -nan     0.1000    0.0044
     9        1.1256            -nan     0.1000    0.0030
    10        1.1143            -nan     0.1000    0.0043
    20        1.0331            -nan     0.1000    0.0007
    40        0.9362            -nan     0.1000   -0.0000
    60        0.8763            -nan     0.1000   -0.0001
    80        0.8254            -nan     0.1000   -0.0003
   100        0.7857            -nan     0.1000   -0.0002
   120        0.7573            -nan     0.1000   -0.0005
   140        0.7245            -nan     0.1000    0.0002
   150        0.7094            -nan     0.1000   -0.0010

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2328            -nan     0.1000    0.0137
     2        1.2065            -nan     0.1000    0.0114
     3        1.1833            -nan     0.1000    0.0105
     4        1.1584            -nan     0.1000    0.0097
     5        1.1428            -nan     0.1000    0.0062
     6        1.1276            -nan     0.1000    0.0068
     7        1.1131            -nan     0.1000    0.0044
     8        1.0961            -nan     0.1000    0.0046
     9        1.0831            -nan     0.1000    0.0034
    10        1.0706            -nan     0.1000    0.0037
    20        0.9797            -nan     0.1000    0.0025
    40        0.8600            -nan     0.1000    0.0001
    60        0.7888            -nan     0.1000   -0.0004
    80        0.7296            -nan     0.1000   -0.0004
   100        0.6814            -nan     0.1000    0.0010
   120        0.6367            -nan     0.1000   -0.0017
   140        0.5945            -nan     0.1000    0.0005
   150        0.5761            -nan     0.1000   -0.0007

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2067            -nan     0.1000    0.0089
     2        1.1925            -nan     0.1000    0.0073
     3        1.1861            -nan     0.1000    0.0021
     4        1.1722            -nan     0.1000    0.0060
     5        1.1616            -nan     0.1000    0.0050
     6        1.1506            -nan     0.1000    0.0045
     7        1.1444            -nan     0.1000    0.0014
     8        1.1338            -nan     0.1000    0.0034
     9        1.1270            -nan     0.1000    0.0024
    10        1.1216            -nan     0.1000    0.0022
    20        1.0732            -nan     0.1000    0.0003
    40        1.0126            -nan     0.1000   -0.0001
    60        0.9677            -nan     0.1000   -0.0002
    80        0.9348            -nan     0.1000   -0.0005
   100        0.9079            -nan     0.1000   -0.0007
   120        0.8883            -nan     0.1000   -0.0009
   140        0.8684            -nan     0.1000   -0.0006
   150        0.8609            -nan     0.1000   -0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1984            -nan     0.1000    0.0132
     2        1.1746            -nan     0.1000    0.0073
     3        1.1569            -nan     0.1000    0.0091
     4        1.1405            -nan     0.1000    0.0056
     5        1.1252            -nan     0.1000    0.0059
     6        1.1126            -nan     0.1000    0.0048
     7        1.1047            -nan     0.1000    0.0008
     8        1.0955            -nan     0.1000    0.0041
     9        1.0837            -nan     0.1000    0.0019
    10        1.0712            -nan     0.1000    0.0037
    20        0.9923            -nan     0.1000    0.0015
    40        0.9040            -nan     0.1000   -0.0003
    60        0.8372            -nan     0.1000    0.0008
    80        0.7891            -nan     0.1000   -0.0002
   100        0.7493            -nan     0.1000    0.0001
   120        0.7108            -nan     0.1000    0.0002
   140        0.6814            -nan     0.1000    0.0001
   150        0.6708            -nan     0.1000   -0.0006

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1932            -nan     0.1000    0.0139
     2        1.1665            -nan     0.1000    0.0099
     3        1.1418            -nan     0.1000    0.0095
     4        1.1241            -nan     0.1000    0.0058
     5        1.1062            -nan     0.1000    0.0058
     6        1.0896            -nan     0.1000    0.0063
     7        1.0750            -nan     0.1000    0.0052
     8        1.0587            -nan     0.1000    0.0074
     9        1.0471            -nan     0.1000    0.0033
    10        1.0352            -nan     0.1000    0.0034
    20        0.9379            -nan     0.1000    0.0021
    40        0.8328            -nan     0.1000    0.0003
    60        0.7562            -nan     0.1000   -0.0030
    80        0.6930            -nan     0.1000   -0.0003
   100        0.6422            -nan     0.1000    0.0004
   120        0.6026            -nan     0.1000   -0.0012
   140        0.5668            -nan     0.1000   -0.0003
   150        0.5481            -nan     0.1000   -0.0013

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1838            -nan     0.1000    0.0103
     2        1.1665            -nan     0.1000    0.0086
     3        1.1535            -nan     0.1000    0.0074
     4        1.1456            -nan     0.1000    0.0019
     5        1.1350            -nan     0.1000    0.0060
     6        1.1266            -nan     0.1000    0.0033
     7        1.1175            -nan     0.1000    0.0051
     8        1.1073            -nan     0.1000    0.0039
     9        1.1008            -nan     0.1000    0.0023
    10        1.0953            -nan     0.1000    0.0020
    20        1.0454            -nan     0.1000    0.0026
    40        0.9808            -nan     0.1000    0.0004
    60        0.9405            -nan     0.1000   -0.0003
    80        0.9080            -nan     0.1000   -0.0004
   100        0.8800            -nan     0.1000   -0.0000
   120        0.8599            -nan     0.1000   -0.0015
   140        0.8459            -nan     0.1000   -0.0011
   150        0.8415            -nan     0.1000   -0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1738            -nan     0.1000    0.0146
     2        1.1508            -nan     0.1000    0.0105
     3        1.1308            -nan     0.1000    0.0093
     4        1.1130            -nan     0.1000    0.0065
     5        1.0977            -nan     0.1000    0.0060
     6        1.0842            -nan     0.1000    0.0044
     7        1.0770            -nan     0.1000    0.0022
     8        1.0642            -nan     0.1000    0.0042
     9        1.0582            -nan     0.1000    0.0011
    10        1.0473            -nan     0.1000    0.0028
    20        0.9754            -nan     0.1000   -0.0000
    40        0.8872            -nan     0.1000    0.0013
    60        0.8270            -nan     0.1000   -0.0003
    80        0.7826            -nan     0.1000   -0.0012
   100        0.7496            -nan     0.1000   -0.0013
   120        0.7227            -nan     0.1000   -0.0013
