Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: cmc 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
    20        1.1196            -nan     0.1000    0.0018
    40        1.0508            -nan     0.1000   -0.0001
    60        1.0128            -nan     0.1000   -0.0020
    80        0.9800            -nan     0.1000   -0.0005
   100        0.9540            -nan     0.1000   -0.0001
   120        0.9293            -nan     0.1000   -0.0012
   140        0.9064            -nan     0.1000   -0.0006
   150        0.8983            -nan     0.1000   -0.0010

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3629            -nan     0.1000    0.0091
     2        1.3480            -nan     0.1000    0.0062
     3        1.3381            -nan     0.1000    0.0047
     4        1.3277            -nan     0.1000    0.0046
     5        1.3177            -nan     0.1000    0.0040
     6        1.3083            -nan     0.1000    0.0035
     7        1.2998            -nan     0.1000    0.0035
     8        1.2916            -nan     0.1000    0.0032
     9        1.2824            -nan     0.1000    0.0050
    10        1.2745            -nan     0.1000    0.0035
    20        1.2161            -nan     0.1000    0.0014
    40        1.1506            -nan     0.1000    0.0003
    60        1.1154            -nan     0.1000   -0.0004
    80        1.0931            -nan     0.1000   -0.0001
   100        1.0781            -nan     0.1000   -0.0005
   120        1.0664            -nan     0.1000   -0.0004
   140        1.0595            -nan     0.1000   -0.0004
   150        1.0559            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3545            -nan     0.1000    0.0138
     2        1.3284            -nan     0.1000    0.0115
     3        1.3102            -nan     0.1000    0.0087
     4        1.2912            -nan     0.1000    0.0084
     5        1.2739            -nan     0.1000    0.0085
     6        1.2591            -nan     0.1000    0.0047
     7        1.2481            -nan     0.1000    0.0041
     8        1.2354            -nan     0.1000    0.0057
     9        1.2237            -nan     0.1000    0.0045
    10        1.2128            -nan     0.1000    0.0047
    20        1.1341            -nan     0.1000    0.0037
    40        1.0645            -nan     0.1000   -0.0001
    60        1.0271            -nan     0.1000    0.0001
    80        1.0006            -nan     0.1000   -0.0001
   100        0.9806            -nan     0.1000   -0.0002
   120        0.9633            -nan     0.1000   -0.0004
   140        0.9538            -nan     0.1000   -0.0008
   150        0.9498            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3430            -nan     0.1000    0.0182
     2        1.3136            -nan     0.1000    0.0124
     3        1.2879            -nan     0.1000    0.0121
     4        1.2658            -nan     0.1000    0.0093
     5        1.2450            -nan     0.1000    0.0090
     6        1.2259            -nan     0.1000    0.0089
     7        1.2070            -nan     0.1000    0.0079
     8        1.1907            -nan     0.1000    0.0054
     9        1.1772            -nan     0.1000    0.0053
    10        1.1650            -nan     0.1000    0.0048
    20        1.0875            -nan     0.1000    0.0012
    40        1.0106            -nan     0.1000   -0.0000
    60        0.9713            -nan     0.1000   -0.0000
    80        0.9445            -nan     0.1000   -0.0003
   100        0.9200            -nan     0.1000   -0.0011
   120        0.8963            -nan     0.1000   -0.0009
   140        0.8805            -nan     0.1000   -0.0008
   150        0.8682            -nan     0.1000   -0.0011

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3430            -nan     0.1000    0.0074
     2        1.3289            -nan     0.1000    0.0072
     3        1.3174            -nan     0.1000    0.0056
     4        1.3075            -nan     0.1000    0.0042
     5        1.2956            -nan     0.1000    0.0057
     6        1.2866            -nan     0.1000    0.0041
     7        1.2791            -nan     0.1000    0.0033
     8        1.2691            -nan     0.1000    0.0043
     9        1.2589            -nan     0.1000    0.0036
    10        1.2521            -nan     0.1000    0.0028
    20        1.1936            -nan     0.1000    0.0017
    40        1.1327            -nan     0.1000    0.0003
    60        1.1030            -nan     0.1000    0.0001
    80        1.0825            -nan     0.1000   -0.0002
   100        1.0659            -nan     0.1000    0.0001
   120        1.0548            -nan     0.1000   -0.0001
   140        1.0449            -nan     0.1000   -0.0002
   150        1.0412            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3295            -nan     0.1000    0.0148
     2        1.3028            -nan     0.1000    0.0114
     3        1.2836            -nan     0.1000    0.0097
     4        1.2646            -nan     0.1000    0.0087
     5        1.2506            -nan     0.1000    0.0056
     6        1.2362            -nan     0.1000    0.0065
     7        1.2218            -nan     0.1000    0.0061
     8        1.2082            -nan     0.1000    0.0064
     9        1.1970            -nan     0.1000    0.0045
    10        1.1864            -nan     0.1000    0.0052
    20        1.1149            -nan     0.1000    0.0014
    40        1.0423            -nan     0.1000    0.0014
    60        1.0080            -nan     0.1000    0.0004
    80        0.9848            -nan     0.1000   -0.0002
   100        0.9642            -nan     0.1000   -0.0002
   120        0.9461            -nan     0.1000   -0.0002
   140        0.9315            -nan     0.1000   -0.0007
   150        0.9233            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3262            -nan     0.1000    0.0189
     2        1.2946            -nan     0.1000    0.0161
     3        1.2681            -nan     0.1000    0.0129
     4        1.2443            -nan     0.1000    0.0125
     5        1.2247            -nan     0.1000    0.0085
     6        1.2045            -nan     0.1000    0.0095
     7        1.1913            -nan     0.1000    0.0053
     8        1.1733            -nan     0.1000    0.0078
     9        1.1598            -nan     0.1000    0.0052
    10        1.1460            -nan     0.1000    0.0064
    20        1.0662            -nan     0.1000    0.0013
    40        1.0004            -nan     0.1000    0.0004
    60        0.9581            -nan     0.1000   -0.0001
    80        0.9208            -nan     0.1000   -0.0001
   100        0.8935            -nan     0.1000   -0.0005
   120        0.8738            -nan     0.1000   -0.0009
   140        0.8514            -nan     0.1000   -0.0003
   150        0.8419            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3528            -nan     0.1000    0.0076
     2        1.3380            -nan     0.1000    0.0069
     3        1.3239            -nan     0.1000    0.0067
     4        1.3128            -nan     0.1000    0.0048
     5        1.3021            -nan     0.1000    0.0057
     6        1.2888            -nan     0.1000    0.0052
     7        1.2779            -nan     0.1000    0.0037
     8        1.2688            -nan     0.1000    0.0051
     9        1.2617            -nan     0.1000    0.0011
    10        1.2537            -nan     0.1000    0.0035
    20        1.1962            -nan     0.1000    0.0020
    40        1.1275            -nan     0.1000    0.0007
    60        1.0903            -nan     0.1000    0.0004
    80        1.0713            -nan     0.1000   -0.0004
   100        1.0592            -nan     0.1000   -0.0005
   120        1.0509            -nan     0.1000   -0.0009
   140        1.0455            -nan     0.1000   -0.0003
   150        1.0446            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3405            -nan     0.1000    0.0175
     2        1.3145            -nan     0.1000    0.0124
     3        1.2926            -nan     0.1000    0.0101
     4        1.2756            -nan     0.1000    0.0079
     5        1.2590            -nan     0.1000    0.0070
     6        1.2449            -nan     0.1000    0.0051
     7        1.2331            -nan     0.1000    0.0049
     8        1.2205            -nan     0.1000    0.0054
     9        1.2079            -nan     0.1000    0.0056
    10        1.1977            -nan     0.1000    0.0049
    20        1.1225            -nan     0.1000    0.0022
    40        1.0508            -nan     0.1000    0.0011
    60        1.0182            -nan     0.1000   -0.0007
    80        0.9967            -nan     0.1000   -0.0003
   100        0.9810            -nan     0.1000   -0.0002
   120        0.9655            -nan     0.1000   -0.0001
   140        0.9511            -nan     0.1000    0.0003
   150        0.9463            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3326            -nan     0.1000    0.0189
     2        1.3022            -nan     0.1000    0.0152
     3        1.2768            -nan     0.1000    0.0124
     4        1.2573            -nan     0.1000    0.0091
     5        1.2376            -nan     0.1000    0.0086
     6        1.2194            -nan     0.1000    0.0081
     7        1.2052            -nan     0.1000    0.0058
     8        1.1903            -nan     0.1000    0.0059
     9        1.1784            -nan     0.1000    0.0043
    10        1.1676            -nan     0.1000    0.0038
    20        1.0794            -nan     0.1000    0.0025
    40        1.0053            -nan     0.1000    0.0007
    60        0.9678            -nan     0.1000   -0.0005
    80        0.9401            -nan     0.1000   -0.0011
   100        0.9120            -nan     0.1000   -0.0000
   120        0.8876            -nan     0.1000   -0.0004
   140        0.8649            -nan     0.1000   -0.0016
   150        0.8556            -nan     0.1000   -0.0011

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3466            -nan     0.1000    0.0092
     2        1.3307            -nan     0.1000    0.0071
     3        1.3192            -nan     0.1000    0.0053
     4        1.3074            -nan     0.1000    0.0042
     5        1.3007            -nan     0.1000    0.0024
     6        1.2926            -nan     0.1000    0.0037
     7        1.2839            -nan     0.1000    0.0038
     8        1.2742            -nan     0.1000    0.0053
     9        1.2669            -nan     0.1000    0.0033
    10        1.2602            -nan     0.1000    0.0025
    20        1.2041            -nan     0.1000    0.0025
    40        1.1387            -nan     0.1000    0.0008
    60        1.1046            -nan     0.1000   -0.0003
    80        1.0794            -nan     0.1000    0.0004
   100        1.0630            -nan     0.1000   -0.0005
   120        1.0506            -nan     0.1000   -0.0003
   140        1.0425            -nan     0.1000   -0.0007
   150        1.0378            -nan     0.1000   -0.0007

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3375            -nan     0.1000    0.0140
     2        1.3157            -nan     0.1000    0.0092
     3        1.2945            -nan     0.1000    0.0093
     4        1.2764            -nan     0.1000    0.0089
     5        1.2614            -nan     0.1000    0.0069
     6        1.2465            -nan     0.1000    0.0062
     7        1.2349            -nan     0.1000    0.0045
     8        1.2216            -nan     0.1000    0.0059
     9        1.2140            -nan     0.1000    0.0023
    10        1.2030            -nan     0.1000    0.0045
    20        1.1243            -nan     0.1000    0.0015
    40        1.0582            -nan     0.1000    0.0004
    60        1.0242            -nan     0.1000    0.0001
    80        0.9993            -nan     0.1000   -0.0000
   100        0.9816            -nan     0.1000    0.0001
   120        0.9646            -nan     0.1000   -0.0001
   140        0.9508            -nan     0.1000   -0.0006
   150        0.9457            -nan     0.1000   -0.0008

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3338            -nan     0.1000    0.0154
     2        1.3008            -nan     0.1000    0.0151
     3        1.2760            -nan     0.1000    0.0121
     4        1.2544            -nan     0.1000    0.0103
     5        1.2338            -nan     0.1000    0.0097
     6        1.2164            -nan     0.1000    0.0086
     7        1.2023            -nan     0.1000    0.0059
     8        1.1876            -nan     0.1000    0.0048
     9        1.1765            -nan     0.1000    0.0043
    10        1.1679            -nan     0.1000    0.0028
    20        1.0898            -nan     0.1000    0.0026
    40        1.0185            -nan     0.1000    0.0005
    60        0.9799            -nan     0.1000    0.0001
    80        0.9520            -nan     0.1000   -0.0001
   100        0.9279            -nan     0.1000   -0.0008
   120        0.9051            -nan     0.1000   -0.0002
   140        0.8859            -nan     0.1000   -0.0000
   150        0.8773            -nan     0.1000   -0.0008

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3524            -nan     0.1000    0.0071
     2        1.3368            -nan     0.1000    0.0064
     3        1.3259            -nan     0.1000    0.0043
     4        1.3154            -nan     0.1000    0.0058
     5        1.3062            -nan     0.1000    0.0044
     6        1.2986            -nan     0.1000    0.0027
     7        1.2896            -nan     0.1000    0.0035
     8        1.2818            -nan     0.1000    0.0031
     9        1.2743            -nan     0.1000    0.0033
    10        1.2692            -nan     0.1000    0.0010
    20        1.2181            -nan     0.1000    0.0011
    40        1.1602            -nan     0.1000    0.0003
    60        1.1323            -nan     0.1000    0.0003
    80        1.1148            -nan     0.1000    0.0002
   100        1.1024            -nan     0.1000   -0.0001
   120        1.0932            -nan     0.1000   -0.0000
   140        1.0847            -nan     0.1000    0.0001
   150        1.0811            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3407            -nan     0.1000    0.0117
     2        1.3177            -nan     0.1000    0.0095
     3        1.3003            -nan     0.1000    0.0085
     4        1.2852            -nan     0.1000    0.0057
     5        1.2724            -nan     0.1000    0.0067
     6        1.2602            -nan     0.1000    0.0048
     7        1.2468            -nan     0.1000    0.0058
     8        1.2366            -nan     0.1000    0.0043
     9        1.2267            -nan     0.1000    0.0025
    10        1.2178            -nan     0.1000    0.0046
    20        1.1490            -nan     0.1000    0.0011
    40        1.0884            -nan     0.1000    0.0007
    60        1.0588            -nan     0.1000   -0.0005
    80        1.0340            -nan     0.1000    0.0000
   100        1.0236            -nan     0.1000   -0.0007
   120        1.0119            -nan     0.1000   -0.0015
   140        1.0008            -nan     0.1000   -0.0005
   150        0.9973            -nan     0.1000   -0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3396            -nan     0.1000    0.0155
     2        1.3125            -nan     0.1000    0.0101
     3        1.2902            -nan     0.1000    0.0101
     4        1.2728            -nan     0.1000    0.0077
     5        1.2547            -nan     0.1000    0.0073
     6        1.2395            -nan     0.1000    0.0061
     7        1.2256            -nan     0.1000    0.0058
     8        1.2129            -nan     0.1000    0.0057
     9        1.1979            -nan     0.1000    0.0057
    10        1.1863            -nan     0.1000    0.0045
    20        1.1099            -nan     0.1000    0.0004
    40        1.0476            -nan     0.1000   -0.0002
    60        1.0148            -nan     0.1000   -0.0007
    80        0.9855            -nan     0.1000   -0.0009
   100        0.9651            -nan     0.1000   -0.0011
   120        0.9446            -nan     0.1000   -0.0014
   140        0.9272            -nan     0.1000   -0.0014
   150        0.9208            -nan     0.1000   -0.0009

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3492            -nan     0.1000    0.0094
     2        1.3371            -nan     0.1000    0.0065
     3        1.3269            -nan     0.1000    0.0050
     4        1.3173            -nan     0.1000    0.0033
     5        1.3107            -nan     0.1000    0.0015
     6        1.3035            -nan     0.1000    0.0033
     7        1.2966            -nan     0.1000    0.0021
     8        1.2869            -nan     0.1000    0.0040
     9        1.2799            -nan     0.1000    0.0026
    10        1.2729            -nan     0.1000    0.0036
    20        1.2279            -nan     0.1000    0.0012
    40        1.1724            -nan     0.1000    0.0010
    60        1.1441            -nan     0.1000   -0.0002
    80        1.1249            -nan     0.1000    0.0002
   100        1.1111            -nan     0.1000    0.0001
   120        1.1026            -nan     0.1000   -0.0004
   140        1.0932            -nan     0.1000   -0.0004
   150        1.0906            -nan     0.1000   -0.0006

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3426            -nan     0.1000    0.0094
     2        1.3254            -nan     0.1000    0.0070
     3        1.3093            -nan     0.1000    0.0066
     4        1.2936            -nan     0.1000    0.0069
     5        1.2817            -nan     0.1000    0.0043
     6        1.2681            -nan     0.1000    0.0068
     7        1.2546            -nan     0.1000    0.0040
     8        1.2443            -nan     0.1000    0.0046
     9        1.2360            -nan     0.1000    0.0033
    10        1.2265            -nan     0.1000    0.0038
    20        1.1676            -nan     0.1000    0.0003
    40        1.1003            -nan     0.1000    0.0004
    60        1.0716            -nan     0.1000   -0.0004
    80        1.0438            -nan     0.1000    0.0003
   100        1.0237            -nan     0.1000   -0.0003
   120        1.0068            -nan     0.1000   -0.0001
   140        0.9954            -nan     0.1000   -0.0007
   150        0.9887            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3374            -nan     0.1000    0.0143
     2        1.3176            -nan     0.1000    0.0071
     3        1.2953            -nan     0.1000    0.0099
     4        1.2758            -nan     0.1000    0.0084
     5        1.2621            -nan     0.1000    0.0039
     6        1.2452            -nan     0.1000    0.0077
     7        1.2329            -nan     0.1000    0.0045
     8        1.2216            -nan     0.1000    0.0037
     9        1.2110            -nan     0.1000    0.0049
    10        1.2026            -nan     0.1000    0.0031
    20        1.1342            -nan     0.1000    0.0003
    40        1.0588            -nan     0.1000   -0.0003
    60        1.0209            -nan     0.1000   -0.0001
    80        0.9888            -nan     0.1000   -0.0005
   100        0.9647            -nan     0.1000    0.0002
   120        0.9468            -nan     0.1000   -0.0001
   140        0.9280            -nan     0.1000   -0.0004
   150        0.9218            -nan     0.1000   -0.0011

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3611            -nan     0.1000    0.0082
     2        1.3479            -nan     0.1000    0.0055
     3        1.3359            -nan     0.1000    0.0057
     4        1.3257            -nan     0.1000    0.0041
     5        1.3152            -nan     0.1000    0.0042
     6        1.3052            -nan     0.1000    0.0047
     7        1.2968            -nan     0.1000    0.0037
     8        1.2889            -nan     0.1000    0.0020
     9        1.2804            -nan     0.1000    0.0036
    10        1.2744            -nan     0.1000    0.0025
    20        1.2164            -nan     0.1000    0.0014
    40        1.1491            -nan     0.1000    0.0008
    60        1.1134            -nan     0.1000   -0.0001
    80        1.0928            -nan     0.1000    0.0004
   100        1.0788            -nan     0.1000   -0.0001
   120        1.0679            -nan     0.1000   -0.0002
   140        1.0611            -nan     0.1000   -0.0008
   150        1.0570            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3486            -nan     0.1000    0.0143
     2        1.3260            -nan     0.1000    0.0090
     3        1.3036            -nan     0.1000    0.0087
     4        1.2860            -nan     0.1000    0.0072
     5        1.2727            -nan     0.1000    0.0057
     6        1.2572            -nan     0.1000    0.0063
     7        1.2449            -nan     0.1000    0.0050
     8        1.2328            -nan     0.1000    0.0052
     9        1.2222            -nan     0.1000    0.0046
    10        1.2114            -nan     0.1000    0.0054
    20        1.1410            -nan     0.1000    0.0003
    40        1.0749            -nan     0.1000    0.0009
    60        1.0449            -nan     0.1000   -0.0010
    80        1.0235            -nan     0.1000   -0.0001
   100        1.0071            -nan     0.1000   -0.0007
   120        0.9905            -nan     0.1000   -0.0007
   140        0.9782            -nan     0.1000   -0.0007
   150        0.9722            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3480            -nan     0.1000    0.0113
     2        1.3179            -nan     0.1000    0.0163
     3        1.2956            -nan     0.1000    0.0092
     4        1.2720            -nan     0.1000    0.0107
     5        1.2560            -nan     0.1000    0.0083
     6        1.2397            -nan     0.1000    0.0068
     7        1.2220            -nan     0.1000    0.0053
     8        1.2078            -nan     0.1000    0.0062
     9        1.1939            -nan     0.1000    0.0047
    10        1.1831            -nan     0.1000    0.0055
    20        1.1061            -nan     0.1000    0.0010
    40        1.0352            -nan     0.1000   -0.0010
    60        1.0015            -nan     0.1000   -0.0001
    80        0.9722            -nan     0.1000    0.0001
   100        0.9491            -nan     0.1000    0.0004
   120        0.9316            -nan     0.1000   -0.0018
   140        0.9114            -nan     0.1000   -0.0006
   150        0.9037            -nan     0.1000   -0.0010

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3483            -nan     0.1000    0.0085
     2        1.3353            -nan     0.1000    0.0065
     3        1.3234            -nan     0.1000    0.0054
     4        1.3128            -nan     0.1000    0.0039
     5        1.3029            -nan     0.1000    0.0050
     6        1.2951            -nan     0.1000    0.0032
     7        1.2855            -nan     0.1000    0.0049
     8        1.2770            -nan     0.1000    0.0032
     9        1.2690            -nan     0.1000    0.0026
    10        1.2616            -nan     0.1000    0.0043
    20        1.2123            -nan     0.1000    0.0016
    40        1.1568            -nan     0.1000    0.0003
    60        1.1300            -nan     0.1000   -0.0010
    80        1.1130            -nan     0.1000   -0.0004
   100        1.1027            -nan     0.1000   -0.0004
   120        1.0936            -nan     0.1000   -0.0004
   140        1.0851            -nan     0.1000   -0.0015
   150        1.0815            -nan     0.1000   -0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3399            -nan     0.1000    0.0128
     2        1.3209            -nan     0.1000    0.0080
     3        1.3018            -nan     0.1000    0.0092
     4        1.2851            -nan     0.1000    0.0076
     5        1.2679            -nan     0.1000    0.0081
     6        1.2534            -nan     0.1000    0.0071
     7        1.2416            -nan     0.1000    0.0050
     8        1.2314            -nan     0.1000    0.0038
     9        1.2217            -nan     0.1000    0.0040
    10        1.2129            -nan     0.1000    0.0028
    20        1.1518            -nan     0.1000    0.0016
    40        1.0987            -nan     0.1000    0.0007
    60        1.0663            -nan     0.1000   -0.0007
    80        1.0361            -nan     0.1000   -0.0001
   100        1.0199            -nan     0.1000   -0.0007
   120        1.0027            -nan     0.1000    0.0004
   140        0.9871            -nan     0.1000   -0.0005
   150        0.9835            -nan     0.1000   -0.0013

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3326            -nan     0.1000    0.0168
     2        1.3064            -nan     0.1000    0.0121
     3        1.2835            -nan     0.1000    0.0100
     4        1.2661            -nan     0.1000    0.0085
     5        1.2485            -nan     0.1000    0.0080
     6        1.2330            -nan     0.1000    0.0077
     7        1.2187            -nan     0.1000    0.0047
     8        1.2063            -nan     0.1000    0.0052
     9        1.1945            -nan     0.1000    0.0048
    10        1.1830            -nan     0.1000    0.0047
    20        1.1150            -nan     0.1000    0.0004
    40        1.0510            -nan     0.1000   -0.0006
    60        1.0042            -nan     0.1000    0.0008
    80        0.9672            -nan     0.1000   -0.0001
   100        0.9381            -nan     0.1000    0.0008
   120        0.9136            -nan     0.1000   -0.0006
   140        0.8953            -nan     0.1000   -0.0008
   150        0.8818            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3621            -nan     0.1000    0.0056
     2        1.3508            -nan     0.1000    0.0042
     3        1.3400            -nan     0.1000    0.0041
     4        1.3318            -nan     0.1000    0.0036
     5        1.3256            -nan     0.1000    0.0023
     6        1.3182            -nan     0.1000    0.0028
     7        1.3116            -nan     0.1000    0.0030
     8        1.3056            -nan     0.1000    0.0025
     9        1.2974            -nan     0.1000    0.0037
    10        1.2904            -nan     0.1000    0.0031
    20        1.2437            -nan     0.1000    0.0017
    40        1.1818            -nan     0.1000    0.0006
    60        1.1436            -nan     0.1000    0.0000
    80        1.1160            -nan     0.1000    0.0001
   100        1.0937            -nan     0.1000    0.0001
   120        1.0799            -nan     0.1000   -0.0007
   140        1.0691            -nan     0.1000   -0.0003
   150        1.0648            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3491            -nan     0.1000    0.0109
     2        1.3322            -nan     0.1000    0.0070
     3        1.3142            -nan     0.1000    0.0079
     4        1.2958            -nan     0.1000    0.0077
     5        1.2823            -nan     0.1000    0.0057
     6        1.2682            -nan     0.1000    0.0046
     7        1.2579            -nan     0.1000    0.0041
     8        1.2487            -nan     0.1000    0.0035
     9        1.2396            -nan     0.1000    0.0043
    10        1.2294            -nan     0.1000    0.0043
    20        1.1545            -nan     0.1000    0.0016
    40        1.0848            -nan     0.1000    0.0006
    60        1.0435            -nan     0.1000    0.0000
    80        1.0160            -nan     0.1000   -0.0001
   100        0.9950            -nan     0.1000   -0.0001
   120        0.9768            -nan     0.1000    0.0003
   140        0.9603            -nan     0.1000   -0.0007
   150        0.9560            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3473            -nan     0.1000    0.0151
     2        1.3272            -nan     0.1000    0.0098
     3        1.3041            -nan     0.1000    0.0115
     4        1.2849            -nan     0.1000    0.0084
     5        1.2661            -nan     0.1000    0.0078
     6        1.2509            -nan     0.1000    0.0079
     7        1.2360            -nan     0.1000    0.0037
     8        1.2208            -nan     0.1000    0.0046
     9        1.2080            -nan     0.1000    0.0047
    10        1.1961            -nan     0.1000    0.0052
    20        1.1156            -nan     0.1000    0.0021
    40        1.0308            -nan     0.1000   -0.0005
    60        0.9844            -nan     0.1000   -0.0000
    80        0.9526            -nan     0.1000   -0.0000
   100        0.9299            -nan     0.1000   -0.0005
   120        0.9118            -nan     0.1000   -0.0011
   140        0.8938            -nan     0.1000   -0.0004
   150        0.8854            -nan     0.1000   -0.0006

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3480            -nan     0.1000    0.0074
     2        1.3312            -nan     0.1000    0.0081
     3        1.3188            -nan     0.1000    0.0054
     4        1.3053            -nan     0.1000    0.0070
     5        1.2963            -nan     0.1000    0.0042
     6        1.2878            -nan     0.1000    0.0026
     7        1.2783            -nan     0.1000    0.0042
     8        1.2703            -nan     0.1000    0.0036
     9        1.2622            -nan     0.1000    0.0046
    10        1.2551            -nan     0.1000    0.0035
    20        1.2020            -nan     0.1000    0.0016
    40        1.1457            -nan     0.1000   -0.0004
    60        1.1126            -nan     0.1000   -0.0002
    80        1.0963            -nan     0.1000    0.0002
   100        1.0840            -nan     0.1000   -0.0005
   120        1.0740            -nan     0.1000   -0.0005
   140        1.0667            -nan     0.1000   -0.0007
   150        1.0631            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3354            -nan     0.1000    0.0129
     2        1.3125            -nan     0.1000    0.0107
     3        1.2922            -nan     0.1000    0.0099
     4        1.2753            -nan     0.1000    0.0077
     5        1.2600            -nan     0.1000    0.0055
     6        1.2452            -nan     0.1000    0.0054
     7        1.2345            -nan     0.1000    0.0052
     8        1.2237            -nan     0.1000    0.0038
     9        1.2143            -nan     0.1000    0.0039
    10        1.2058            -nan     0.1000    0.0032
    20        1.1395            -nan     0.1000    0.0022
    40        1.0768            -nan     0.1000   -0.0005
    60        1.0455            -nan     0.1000   -0.0005
    80        1.0187            -nan     0.1000   -0.0005
   100        1.0003            -nan     0.1000   -0.0002
   120        0.9824            -nan     0.1000   -0.0006
