Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: mfeat-zernike 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
   120        0.0028            -nan     0.1000    0.0000
   140        0.0019            -nan     0.1000   -0.0000
   150        0.0016            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4477            -nan     0.1000    0.0769
     2        0.3913            -nan     0.1000    0.0265
     3        0.3502            -nan     0.1000    0.0203
     4        0.3204            -nan     0.1000    0.0145
     5        0.2924            -nan     0.1000    0.0133
     6        0.2728            -nan     0.1000    0.0085
     7        0.2588            -nan     0.1000    0.0075
     8        0.2456            -nan     0.1000    0.0057
     9        0.2321            -nan     0.1000    0.0067
    10        0.2184            -nan     0.1000    0.0059
    20        0.1413            -nan     0.1000    0.0029
    40        0.0833            -nan     0.1000    0.0008
    60        0.0580            -nan     0.1000   -0.0000
    80        0.0450            -nan     0.1000    0.0003
   100        0.0345            -nan     0.1000    0.0000
   120        0.0281            -nan     0.1000   -0.0001
   140        0.0240            -nan     0.1000   -0.0002
   150        0.0220            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4467            -nan     0.1000    0.0772
     2        0.3876            -nan     0.1000    0.0312
     3        0.3445            -nan     0.1000    0.0210
     4        0.3106            -nan     0.1000    0.0154
     5        0.2871            -nan     0.1000    0.0121
     6        0.2623            -nan     0.1000    0.0123
     7        0.2414            -nan     0.1000    0.0111
     8        0.2206            -nan     0.1000    0.0095
     9        0.2062            -nan     0.1000    0.0068
    10        0.1924            -nan     0.1000    0.0066
    20        0.1050            -nan     0.1000    0.0017
    40        0.0444            -nan     0.1000    0.0002
    60        0.0252            -nan     0.1000    0.0000
    80        0.0159            -nan     0.1000    0.0001
   100        0.0102            -nan     0.1000    0.0000
   120        0.0077            -nan     0.1000    0.0000
   140        0.0058            -nan     0.1000   -0.0000
   150        0.0050            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4408            -nan     0.1000    0.0765
     2        0.3806            -nan     0.1000    0.0301
     3        0.3344            -nan     0.1000    0.0235
     4        0.3008            -nan     0.1000    0.0153
     5        0.2738            -nan     0.1000    0.0139
     6        0.2488            -nan     0.1000    0.0121
     7        0.2269            -nan     0.1000    0.0104
     8        0.2074            -nan     0.1000    0.0086
     9        0.1870            -nan     0.1000    0.0101
    10        0.1729            -nan     0.1000    0.0067
    20        0.0885            -nan     0.1000    0.0025
    40        0.0325            -nan     0.1000    0.0004
    60        0.0147            -nan     0.1000    0.0002
    80        0.0085            -nan     0.1000    0.0000
   100        0.0054            -nan     0.1000    0.0000
   120        0.0037            -nan     0.1000   -0.0000
   140        0.0026            -nan     0.1000   -0.0000
   150        0.0023            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4550            -nan     0.1000    0.0866
     2        0.3947            -nan     0.1000    0.0321
     3        0.3514            -nan     0.1000    0.0201
     4        0.3139            -nan     0.1000    0.0173
     5        0.2831            -nan     0.1000    0.0132
     6        0.2585            -nan     0.1000    0.0120
     7        0.2371            -nan     0.1000    0.0100
     8        0.2196            -nan     0.1000    0.0092
     9        0.2033            -nan     0.1000    0.0074
    10        0.1899            -nan     0.1000    0.0065
    20        0.1154            -nan     0.1000    0.0017
    40        0.0632            -nan     0.1000    0.0001
    60        0.0433            -nan     0.1000   -0.0001
    80        0.0311            -nan     0.1000   -0.0000
   100        0.0254            -nan     0.1000   -0.0002
   120        0.0206            -nan     0.1000   -0.0000
   140        0.0167            -nan     0.1000   -0.0001
   150        0.0150            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4478            -nan     0.1000    0.0745
     2        0.3794            -nan     0.1000    0.0341
     3        0.3322            -nan     0.1000    0.0229
     4        0.2960            -nan     0.1000    0.0169
     5        0.2670            -nan     0.1000    0.0139
     6        0.2404            -nan     0.1000    0.0130
     7        0.2179            -nan     0.1000    0.0100
     8        0.2003            -nan     0.1000    0.0085
     9        0.1861            -nan     0.1000    0.0070
    10        0.1711            -nan     0.1000    0.0062
    20        0.0855            -nan     0.1000    0.0025
    40        0.0314            -nan     0.1000    0.0003
    60        0.0168            -nan     0.1000    0.0001
    80        0.0097            -nan     0.1000    0.0000
   100        0.0066            -nan     0.1000   -0.0000
   120        0.0049            -nan     0.1000   -0.0000
   140        0.0036            -nan     0.1000   -0.0000
   150        0.0030            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4505            -nan     0.1000    0.0746
     2        0.3791            -nan     0.1000    0.0379
     3        0.3305            -nan     0.1000    0.0234
     4        0.2940            -nan     0.1000    0.0160
     5        0.2647            -nan     0.1000    0.0147
     6        0.2373            -nan     0.1000    0.0123
     7        0.2137            -nan     0.1000    0.0121
     8        0.1956            -nan     0.1000    0.0087
     9        0.1790            -nan     0.1000    0.0076
    10        0.1647            -nan     0.1000    0.0064
    20        0.0796            -nan     0.1000    0.0022
    40        0.0256            -nan     0.1000    0.0002
    60        0.0095            -nan     0.1000    0.0002
    80        0.0046            -nan     0.1000   -0.0001
   100        0.0025            -nan     0.1000   -0.0000
   120        0.0015            -nan     0.1000   -0.0000
   140        0.0010            -nan     0.1000   -0.0000
   150        0.0008            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.5343            -nan     0.1000    0.0763
     2        0.4624            -nan     0.1000    0.0365
     3        0.4114            -nan     0.1000    0.0250
     4        0.3750            -nan     0.1000    0.0194
     5        0.3440            -nan     0.1000    0.0150
     6        0.3180            -nan     0.1000    0.0119
     7        0.2975            -nan     0.1000    0.0111
     8        0.2799            -nan     0.1000    0.0093
     9        0.2653            -nan     0.1000    0.0070
    10        0.2513            -nan     0.1000    0.0070
    20        0.1689            -nan     0.1000    0.0016
    40        0.0976            -nan     0.1000    0.0005
    60        0.0708            -nan     0.1000    0.0002
    80        0.0572            -nan     0.1000   -0.0001
   100        0.0481            -nan     0.1000   -0.0005
   120        0.0406            -nan     0.1000    0.0000
   140        0.0353            -nan     0.1000    0.0000
   150        0.0336            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.5308            -nan     0.1000    0.0738
     2        0.4517            -nan     0.1000    0.0399
     3        0.3980            -nan     0.1000    0.0274
     4        0.3566            -nan     0.1000    0.0217
     5        0.3243            -nan     0.1000    0.0161
     6        0.2967            -nan     0.1000    0.0121
     7        0.2729            -nan     0.1000    0.0106
     8        0.2539            -nan     0.1000    0.0099
     9        0.2354            -nan     0.1000    0.0088
    10        0.2184            -nan     0.1000    0.0078
    20        0.1264            -nan     0.1000    0.0034
    40        0.0617            -nan     0.1000   -0.0001
    60        0.0324            -nan     0.1000   -0.0000
    80        0.0204            -nan     0.1000   -0.0000
   100        0.0144            -nan     0.1000    0.0002
   120        0.0105            -nan     0.1000    0.0000
   140        0.0085            -nan     0.1000   -0.0000
   150        0.0072            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.5247            -nan     0.1000    0.0807
     2        0.4513            -nan     0.1000    0.0387
     3        0.3944            -nan     0.1000    0.0279
     4        0.3530            -nan     0.1000    0.0213
     5        0.3197            -nan     0.1000    0.0156
     6        0.2898            -nan     0.1000    0.0148
     7        0.2661            -nan     0.1000    0.0107
     8        0.2442            -nan     0.1000    0.0106
     9        0.2261            -nan     0.1000    0.0086
    10        0.2101            -nan     0.1000    0.0073
    20        0.1037            -nan     0.1000    0.0032
    40        0.0414            -nan     0.1000    0.0003
    60        0.0203            -nan     0.1000   -0.0000
    80        0.0117            -nan     0.1000   -0.0000
   100        0.0079            -nan     0.1000   -0.0000
   120        0.0056            -nan     0.1000   -0.0000
   140        0.0038            -nan     0.1000   -0.0000
   150        0.0034            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4520            -nan     0.1000    0.0740
     2        0.3882            -nan     0.1000    0.0306
     3        0.3459            -nan     0.1000    0.0189
     4        0.3149            -nan     0.1000    0.0161
     5        0.2902            -nan     0.1000    0.0127
     6        0.2695            -nan     0.1000    0.0096
     7        0.2530            -nan     0.1000    0.0090
     8        0.2379            -nan     0.1000    0.0078
     9        0.2241            -nan     0.1000    0.0064
    10        0.2117            -nan     0.1000    0.0050
    20        0.1400            -nan     0.1000    0.0025
    40        0.0805            -nan     0.1000    0.0018
    60        0.0592            -nan     0.1000    0.0005
    80        0.0413            -nan     0.1000   -0.0000
   100        0.0309            -nan     0.1000    0.0000
   120        0.0236            -nan     0.1000   -0.0002
   140        0.0181            -nan     0.1000   -0.0002
   150        0.0158            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4389            -nan     0.1000    0.0855
     2        0.3776            -nan     0.1000    0.0334
     3        0.3320            -nan     0.1000    0.0241
     4        0.2956            -nan     0.1000    0.0158
     5        0.2650            -nan     0.1000    0.0147
     6        0.2394            -nan     0.1000    0.0115
     7        0.2188            -nan     0.1000    0.0101
     8        0.2008            -nan     0.1000    0.0086
     9        0.1847            -nan     0.1000    0.0073
    10        0.1724            -nan     0.1000    0.0059
    20        0.0957            -nan     0.1000    0.0020
    40        0.0425            -nan     0.1000    0.0006
    60        0.0201            -nan     0.1000    0.0001
    80        0.0115            -nan     0.1000   -0.0001
   100        0.0069            -nan     0.1000    0.0001
   120        0.0050            -nan     0.1000   -0.0000
   140        0.0031            -nan     0.1000   -0.0000
   150        0.0025            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4377            -nan     0.1000    0.0692
     2        0.3731            -nan     0.1000    0.0278
     3        0.3262            -nan     0.1000    0.0228
     4        0.2922            -nan     0.1000    0.0162
     5        0.2647            -nan     0.1000    0.0129
     6        0.2399            -nan     0.1000    0.0122
     7        0.2190            -nan     0.1000    0.0104
     8        0.2002            -nan     0.1000    0.0094
     9        0.1840            -nan     0.1000    0.0076
    10        0.1705            -nan     0.1000    0.0062
    20        0.0856            -nan     0.1000    0.0030
    40        0.0249            -nan     0.1000    0.0002
    60        0.0095            -nan     0.1000    0.0001
    80        0.0049            -nan     0.1000   -0.0000
   100        0.0025            -nan     0.1000   -0.0000
   120        0.0015            -nan     0.1000    0.0000
   140        0.0008            -nan     0.1000   -0.0000
   150        0.0006            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.5498            -nan     0.1000    0.0813
     2        0.4726            -nan     0.1000    0.0405
     3        0.4193            -nan     0.1000    0.0253
     4        0.3719            -nan     0.1000    0.0233
     5        0.3363            -nan     0.1000    0.0179
     6        0.3069            -nan     0.1000    0.0134
     7        0.2825            -nan     0.1000    0.0113
     8        0.2621            -nan     0.1000    0.0101
     9        0.2423            -nan     0.1000    0.0104
    10        0.2248            -nan     0.1000    0.0091
    20        0.1339            -nan     0.1000    0.0027
    40        0.0744            -nan     0.1000    0.0004
    60        0.0519            -nan     0.1000   -0.0002
    80        0.0392            -nan     0.1000   -0.0001
   100        0.0302            -nan     0.1000   -0.0000
   120        0.0252            -nan     0.1000    0.0001
   140        0.0212            -nan     0.1000    0.0000
   150        0.0194            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.5474            -nan     0.1000    0.0825
     2        0.4672            -nan     0.1000    0.0415
     3        0.4047            -nan     0.1000    0.0288
     4        0.3600            -nan     0.1000    0.0185
     5        0.3223            -nan     0.1000    0.0179
     6        0.2916            -nan     0.1000    0.0166
     7        0.2654            -nan     0.1000    0.0136
     8        0.2433            -nan     0.1000    0.0110
     9        0.2231            -nan     0.1000    0.0097
    10        0.2061            -nan     0.1000    0.0077
    20        0.1021            -nan     0.1000    0.0037
    40        0.0407            -nan     0.1000    0.0007
    60        0.0202            -nan     0.1000   -0.0001
    80        0.0114            -nan     0.1000   -0.0001
   100        0.0072            -nan     0.1000   -0.0001
   120        0.0048            -nan     0.1000   -0.0000
   140        0.0035            -nan     0.1000   -0.0000
   150        0.0029            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.5462            -nan     0.1000    0.0875
     2        0.4639            -nan     0.1000    0.0384
     3        0.4028            -nan     0.1000    0.0313
     4        0.3571            -nan     0.1000    0.0216
     5        0.3188            -nan     0.1000    0.0198
     6        0.2891            -nan     0.1000    0.0161
     7        0.2622            -nan     0.1000    0.0129
     8        0.2395            -nan     0.1000    0.0115
     9        0.2204            -nan     0.1000    0.0094
    10        0.2026            -nan     0.1000    0.0081
    20        0.0991            -nan     0.1000    0.0034
    40        0.0326            -nan     0.1000    0.0004
    60        0.0149            -nan     0.1000   -0.0001
    80        0.0077            -nan     0.1000   -0.0000
   100        0.0043            -nan     0.1000   -0.0001
   120        0.0028            -nan     0.1000   -0.0000
   140        0.0017            -nan     0.1000    0.0000
   150        0.0014            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4903            -nan     0.1000    0.0771
     2        0.4265            -nan     0.1000    0.0324
     3        0.3754            -nan     0.1000    0.0252
     4        0.3380            -nan     0.1000    0.0182
     5        0.3112            -nan     0.1000    0.0123
     6        0.2886            -nan     0.1000    0.0108
     7        0.2669            -nan     0.1000    0.0105
     8        0.2461            -nan     0.1000    0.0092
     9        0.2299            -nan     0.1000    0.0084
    10        0.2157            -nan     0.1000    0.0070
    20        0.1433            -nan     0.1000    0.0019
    40        0.0855            -nan     0.1000    0.0004
    60        0.0591            -nan     0.1000    0.0006
    80        0.0482            -nan     0.1000    0.0003
   100        0.0397            -nan     0.1000    0.0000
   120        0.0358            -nan     0.1000    0.0000
   140        0.0318            -nan     0.1000   -0.0000
   150        0.0301            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4644            -nan     0.1000    0.0840
     2        0.3962            -nan     0.1000    0.0373
     3        0.3495            -nan     0.1000    0.0211
     4        0.3149            -nan     0.1000    0.0172
     5        0.2822            -nan     0.1000    0.0172
     6        0.2543            -nan     0.1000    0.0144
     7        0.2307            -nan     0.1000    0.0116
     8        0.2107            -nan     0.1000    0.0093
     9        0.1933            -nan     0.1000    0.0084
    10        0.1777            -nan     0.1000    0.0075
    20        0.0937            -nan     0.1000    0.0022
    40        0.0428            -nan     0.1000   -0.0001
    60        0.0234            -nan     0.1000    0.0002
    80        0.0150            -nan     0.1000   -0.0000
   100        0.0101            -nan     0.1000   -0.0000
   120        0.0073            -nan     0.1000    0.0000
   140        0.0057            -nan     0.1000   -0.0000
   150        0.0049            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4764            -nan     0.1000    0.0782
     2        0.4025            -nan     0.1000    0.0352
     3        0.3494            -nan     0.1000    0.0241
     4        0.3095            -nan     0.1000    0.0192
     5        0.2777            -nan     0.1000    0.0160
     6        0.2522            -nan     0.1000    0.0103
     7        0.2289            -nan     0.1000    0.0110
     8        0.2089            -nan     0.1000    0.0102
     9        0.1910            -nan     0.1000    0.0083
    10        0.1742            -nan     0.1000    0.0071
    20        0.0905            -nan     0.1000    0.0025
    40        0.0420            -nan     0.1000    0.0001
    60        0.0150            -nan     0.1000    0.0001
    80        0.0082            -nan     0.1000   -0.0000
   100        0.0050            -nan     0.1000   -0.0000
   120        0.0030            -nan     0.1000   -0.0000
   140        0.0019            -nan     0.1000   -0.0000
   150        0.0016            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4988            -nan     0.1000    0.0711
     2        0.4275            -nan     0.1000    0.0380
     3        0.3790            -nan     0.1000    0.0253
     4        0.3418            -nan     0.1000    0.0176
     5        0.3115            -nan     0.1000    0.0149
     6        0.2857            -nan     0.1000    0.0116
     7        0.2690            -nan     0.1000    0.0084
     8        0.2502            -nan     0.1000    0.0096
     9        0.2338            -nan     0.1000    0.0079
    10        0.2184            -nan     0.1000    0.0080
    20        0.1389            -nan     0.1000    0.0023
    40        0.0757            -nan     0.1000    0.0002
    60        0.0487            -nan     0.1000    0.0007
    80        0.0389            -nan     0.1000   -0.0001
   100        0.0296            -nan     0.1000   -0.0000
   120        0.0236            -nan     0.1000   -0.0002
   140        0.0193            -nan     0.1000   -0.0001
   150        0.0170            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4861            -nan     0.1000    0.0708
     2        0.4137            -nan     0.1000    0.0346
     3        0.3602            -nan     0.1000    0.0288
     4        0.3207            -nan     0.1000    0.0176
     5        0.2909            -nan     0.1000    0.0149
     6        0.2628            -nan     0.1000    0.0138
     7        0.2383            -nan     0.1000    0.0106
     8        0.2199            -nan     0.1000    0.0089
     9        0.2037            -nan     0.1000    0.0080
    10        0.1898            -nan     0.1000    0.0065
    20        0.0967            -nan     0.1000    0.0022
    40        0.0373            -nan     0.1000    0.0004
    60        0.0206            -nan     0.1000    0.0002
    80        0.0119            -nan     0.1000   -0.0000
   100        0.0073            -nan     0.1000    0.0000
   120        0.0054            -nan     0.1000    0.0000
   140        0.0038            -nan     0.1000    0.0000
   150        0.0032            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4838            -nan     0.1000    0.0836
     2        0.4090            -nan     0.1000    0.0334
     3        0.3572            -nan     0.1000    0.0269
     4        0.3188            -nan     0.1000    0.0175
     5        0.2862            -nan     0.1000    0.0159
     6        0.2581            -nan     0.1000    0.0121
     7        0.2343            -nan     0.1000    0.0111
     8        0.2143            -nan     0.1000    0.0092
     9        0.1951            -nan     0.1000    0.0090
    10        0.1790            -nan     0.1000    0.0073
    20        0.0829            -nan     0.1000    0.0027
    40        0.0260            -nan     0.1000    0.0006
    60        0.0123            -nan     0.1000    0.0001
    80        0.0067            -nan     0.1000   -0.0000
   100        0.0042            -nan     0.1000    0.0001
   120        0.0028            -nan     0.1000    0.0000
   140        0.0016            -nan     0.1000   -0.0000
   150        0.0013            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.5527            -nan     0.1000    0.0758
     2        0.4831            -nan     0.1000    0.0298
     3        0.4362            -nan     0.1000    0.0231
     4        0.3983            -nan     0.1000    0.0179
     5        0.3695            -nan     0.1000    0.0155
     6        0.3471            -nan     0.1000    0.0118
     7        0.3270            -nan     0.1000    0.0093
     8        0.3076            -nan     0.1000    0.0096
     9        0.2905            -nan     0.1000    0.0083
    10        0.2759            -nan     0.1000    0.0063
    20        0.1860            -nan     0.1000    0.0024
    40        0.1112            -nan     0.1000    0.0011
    60        0.0836            -nan     0.1000    0.0005
    80        0.0656            -nan     0.1000    0.0003
   100        0.0555            -nan     0.1000    0.0001
   120        0.0474            -nan     0.1000   -0.0000
   140        0.0399            -nan     0.1000   -0.0001
   150        0.0374            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.5503            -nan     0.1000    0.0716
     2        0.4772            -nan     0.1000    0.0348
     3        0.4268            -nan     0.1000    0.0252
     4        0.3858            -nan     0.1000    0.0189
     5        0.3540            -nan     0.1000    0.0148
     6        0.3277            -nan     0.1000    0.0123
     7        0.3049            -nan     0.1000    0.0100
     8        0.2839            -nan     0.1000    0.0096
     9        0.2653            -nan     0.1000    0.0091
    10        0.2486            -nan     0.1000    0.0074
    20        0.1392            -nan     0.1000    0.0030
    40        0.0648            -nan     0.1000    0.0003
    60        0.0402            -nan     0.1000    0.0000
    80        0.0267            -nan     0.1000   -0.0000
   100        0.0182            -nan     0.1000   -0.0002
   120        0.0129            -nan     0.1000    0.0000
   140        0.0097            -nan     0.1000   -0.0000
   150        0.0082            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.5403            -nan     0.1000    0.0758
     2        0.4660            -nan     0.1000    0.0363
     3        0.4145            -nan     0.1000    0.0249
     4        0.3715            -nan     0.1000    0.0206
     5        0.3319            -nan     0.1000    0.0186
     6        0.3036            -nan     0.1000    0.0120
     7        0.2779            -nan     0.1000    0.0115
     8        0.2549            -nan     0.1000    0.0095
     9        0.2351            -nan     0.1000    0.0088
    10        0.2191            -nan     0.1000    0.0075
    20        0.1202            -nan     0.1000    0.0015
    40        0.0463            -nan     0.1000    0.0005
    60        0.0224            -nan     0.1000    0.0003
    80        0.0131            -nan     0.1000    0.0000
   100        0.0080            -nan     0.1000   -0.0000
   120        0.0049            -nan     0.1000    0.0000
   140        0.0032            -nan     0.1000    0.0000
   150        0.0025            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.5000            -nan     0.1000    0.0752
     2        0.4313            -nan     0.1000    0.0326
     3        0.3859            -nan     0.1000    0.0212
     4        0.3512            -nan     0.1000    0.0169
     5        0.3178            -nan     0.1000    0.0171
     6        0.2931            -nan     0.1000    0.0119
     7        0.2701            -nan     0.1000    0.0115
     8        0.2520            -nan     0.1000    0.0092
     9        0.2377            -nan     0.1000    0.0064
    10        0.2232            -nan     0.1000    0.0073
    20        0.1412            -nan     0.1000    0.0027
    40        0.0858            -nan     0.1000    0.0001
    60        0.0604            -nan     0.1000   -0.0001
    80        0.0443            -nan     0.1000    0.0001
   100        0.0347            -nan     0.1000    0.0000
   120        0.0294            -nan     0.1000   -0.0000
   140        0.0252            -nan     0.1000    0.0000
   150        0.0228            -nan     0.1000    0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4777            -nan     0.1000    0.0991
     2        0.4070            -nan     0.1000    0.0367
     3        0.3605            -nan     0.1000    0.0251
     4        0.3250            -nan     0.1000    0.0168
     5        0.2956            -nan     0.1000    0.0135
     6        0.2706            -nan     0.1000    0.0119
     7        0.2471            -nan     0.1000    0.0114
     8        0.2267            -nan     0.1000    0.0101
     9        0.2081            -nan     0.1000    0.0094
    10        0.1920            -nan     0.1000    0.0077
    20        0.1021            -nan     0.1000    0.0035
    40        0.0422            -nan     0.1000    0.0001
    60        0.0232            -nan     0.1000   -0.0001
    80        0.0139            -nan     0.1000    0.0001
   100        0.0092            -nan     0.1000    0.0000
   120        0.0064            -nan     0.1000   -0.0000
   140        0.0047            -nan     0.1000    0.0000
   150        0.0039            -nan     0.1000   -0.0000

