"fold","index","original_test_index"
4,108,551
4,69,364
4,140,689
4,185,918
4,73,379
4,12,47
4,171,838
4,154,751
4,72,377
4,16,61
4,23,104
4,71,375
4,19,82
4,24,113
4,83,431
4,177,873
4,9,33
4,135,672
4,112,571
4,50,245
4,182,894
4,161,779
4,114,575
4,138,677
4,62,339
4,142,699
4,144,702
4,51,250
4,58,322
4,188,936
4,76,399
4,2,8
4,65,353
4,129,643
4,7,29
4,155,752
4,183,905
4,190,952
4,43,220
4,102,517
4,63,347
4,70,368
4,92,476
4,123,614
4,181,892
4,4,15
4,59,333
4,27,134
4,166,816
4,109,558
4,79,414
4,152,739
4,80,418
4,32,171
4,38,199
4,5,17
4,118,587
4,3,9
4,35,181
4,56,287
4,22,97
4,47,236
4,127,629
4,186,922
4,75,396
4,148,729
4,191,955
4,176,863
4,168,824
4,173,844
4,33,178
4,167,820
4,34,180
4,21,93
4,110,568
4,187,934
4,165,798
4,124,617
4,116,579
4,45,227
4,53,266
4,192,957
4,98,503
4,40,204
4,91,474
4,31,159
4,159,771
4,14,58
4,121,602
4,145,719
4,130,644
4,81,424
4,126,628
4,172,843
4,156,755
4,146,725
4,128,636
4,132,656
4,55,286
4,25,118
4,52,256
4,143,700
4,179,880
4,105,541
4,134,667
4,111,569
4,61,337
4,104,533
4,28,149
4,11,42
4,162,784
4,95,493
4,160,774
4,170,835
4,87,444
4,189,939
4,133,660
4,86,442
4,89,467
4,36,191
4,77,400
4,66,361
4,57,318
4,150,733
4,169,828
4,96,494
4,48,240
4,64,351
4,174,855
4,67,362
4,46,231
4,39,202
4,26,132
4,85,439
4,184,913
4,20,85
4,37,197
4,175,859
4,29,153
4,97,500
4,131,648
4,68,363
4,117,582
4,6,28
4,78,401
4,15,60
4,163,790
4,74,392
4,141,690
4,49,242
4,60,335
4,94,491
4,157,756
4,103,518
5,108,520
5,82,370
5,50,238
5,74,326
5,62,296
5,126,630
5,103,496
5,153,734
5,171,813
5,20,101
5,29,142
5,49,234
5,36,160
5,164,781
5,154,736
5,130,642
5,111,529
5,147,706
5,145,697
5,84,374
5,81,367
5,76,332
5,9,52
5,159,772
5,185,882
5,174,826
5,123,615
5,5,25
5,4,23
5,69,313
5,13,75
5,78,350
5,170,812
5,7,49
5,137,661
5,33,151
5,61,292
5,157,762
5,2,11
5,128,639
5,71,319
5,101,479
5,47,217
5,156,748
5,146,704
5,18,99
5,86,381
5,24,121
5,182,854
5,127,633
5,23,116
5,187,886
5,40,176
5,72,320
5,188,906
5,184,858
5,162,778
5,151,730
5,34,155
5,136,659
5,172,814
5,166,804
5,35,157
5,38,166
5,22,114
5,124,621
5,104,498
5,138,662
5,87,386
5,131,647
5,41,179
5,97,460
5,158,764
5,46,215
5,160,773
5,28,141
5,183,856
5,96,445
5,191,956
5,11,65
5,67,308
5,94,429
5,37,165
5,6,48
5,93,422
5,30,143
5,80,358
5,155,745
5,98,466
5,3,22
5,177,832
5,141,675
5,116,561
5,45,214
5,8,50
5,44,196
5,63,301
5,58,281
5,134,653
5,105,501
5,125,622
5,117,565
5,140,668
5,109,525
5,122,598
5,42,183
5,26,131
5,152,731
5,25,123
5,175,827
5,118,577
5,114,557
5,15,86
5,167,806
5,120,583
5,99,469
5,181,848
5,1,7
5,179,837
5,79,356
5,39,170
5,168,807
5,107,513
5,149,713
5,57,272
5,51,239
5,83,372
5,55,267
5,92,420
5,31,146
5,161,776
5,135,658
5,142,686
5,150,721
5,112,531
5,148,712
5,59,284
5,64,305
5,163,780
5,132,649
5,186,884
5,121,588
5,139,665
5,115,559
5,48,221
5,176,829
5,56,270
5,16,87
5,144,693
5,12,74
5,43,187
5,60,285
5,178,834
5,129,641
5,189,931
5,68,311
5,165,783
5,190,932
5,90,410
5,100,472
5,65,306
5,70,317
5,89,404
5,110,527
5,73,323
5,19,100
5,143,691
5,133,651
5,75,330
5,85,376
5,119,581
5,88,387
5,77,342
5,52,244
5,173,817
5,180,839
5,53,253
5,21,107
5,91,416
5,102,487
5,169,810
5,10,59
5,113,540
5,32,147
5,66,307
5,54,258
5,14,79
5,95,438
5,106,502
5,27,138
5,17,90
