"fold","index","original_test_index"
1,468,2243
1,300,1454
1,177,891
1,22,105
1,54,246
1,267,1282
1,503,2379
1,571,2689
1,777,3706
1,771,3674
1,848,4180
1,709,3376
1,782,3733
1,757,3628
1,672,3207
1,628,2935
1,753,3606
1,162,801
1,169,846
1,202,1034
1,125,625
1,297,1444
1,799,3837
1,394,1917
1,481,2302
1,23,108
1,905,4465
1,922,4551
1,763,3657
1,767,3668
1,417,2024
1,265,1277
1,623,2921
1,563,2652
1,207,1064
1,699,3332
1,647,3063
1,512,2440
1,722,3432
1,584,2726
1,156,780
1,15,55
1,301,1461
1,50,237
1,455,2192
1,188,944
1,339,1661
1,554,2617
1,416,2012
1,420,2045
1,111,510
1,545,2587
1,762,3654
1,448,2166
1,925,4576
1,618,2898
1,596,2819
1,33,156
1,884,4355
1,966,4816
1,28,140
1,624,2922
1,438,2122
1,236,1175
1,810,3899
1,555,2625
1,957,4774
1,659,3123
1,239,1186
1,199,1003
1,873,4305
1,82,358
1,746,3577
1,393,1914
1,87,380
1,507,2415
1,593,2803
1,570,2688
1,316,1544
1,264,1270
1,59,278
1,612,2875
1,37,167
1,895,4426
1,521,2483
1,583,2721
1,227,1141
1,5,19
1,383,1890
1,517,2463
1,402,1962
1,428,2068
1,46,217
1,653,3093
1,158,783
1,219,1110
1,271,1310
1,260,1261
1,218,1108
1,34,158
1,597,2820
1,21,100
1,206,1060
1,601,2830
1,294,1431
1,749,3593
1,153,776
1,41,190
1,800,3839
1,807,3881
1,18,70
1,826,4016
1,532,2513
1,497,2364
1,488,2330
1,933,4623
1,212,1080
1,501,2369
1,483,2305
1,580,2710
1,348,1719
1,690,3306
1,263,1268
1,697,3325
1,509,2426
1,569,2683
1,89,385
1,646,3056
1,606,2858
1,780,3723
1,703,3352
1,136,681
1,853,4217
1,403,1963
1,822,3980
1,817,3960
1,608,2862
1,742,3562
1,792,3811
1,107,484
1,246,1211
1,801,3854
1,155,778
1,266,1279
1,680,3252
1,106,482
1,176,885
1,564,2654
1,837,4099
1,100,467
1,863,4261
1,191,961
1,389,1904
1,140,699
1,598,2825
1,192,965
1,604,2837
1,359,1776
1,553,2615
1,315,1542
1,558,2632
1,953,4727
1,354,1759
1,544,2585
1,203,1040
1,12,42
1,794,3819
1,861,4257
1,547,2590
1,928,4596
1,491,2344
1,19,84
1,101,469
1,61,284
1,343,1686
1,849,4181
1,45,214
1,57,271
1,793,3818
1,732,3518
1,444,2141
1,778,3707
1,520,2482
1,432,2083
1,324,1588
1,211,1078
1,356,1767
1,277,1333
1,238,1181
1,83,361
1,605,2838
1,737,3548
1,73,332
1,109,492
1,307,1495
1,567,2670
1,827,4017
1,326,1602
1,960,4790
1,171,850
1,425,2054
1,382,1888
1,832,4035
1,110,499
1,479,2293
1,243,1194
1,70,324
1,157,782
1,734,3527
1,539,2553
1,434,2097
1,754,3618
1,747,3585
1,821,3971
1,669,3190
1,400,1955
1,897,4432
1,311,1516
1,594,2807
1,52,242
1,261,1262
1,335,1627
1,128,637
1,641,3009
1,80,355
1,724,3443
1,967,4830
1,607,2859
1,541,2565
1,476,2282
1,464,2236
1,915,4521
1,965,4812
1,911,4489
1,209,1074
1,498,2365
1,940,4665
1,872,4299
1,887,4374
1,452,2184
1,524,2489
1,921,4546
1,534,2524
1,180,907
1,7,22
1,360,1778
1,399,1942
1,118,555
1,221,1113
1,405,1966
1,105,479
1,475,2277
1,795,3820
1,384,1891
1,94,428
1,378,1875
1,309,1505
1,252,1231
1,71,325
1,615,2887
1,76,343
1,163,803
1,17,69
1,866,4265
1,600,2827
1,902,4454
1,113,513
1,770,3673
1,27,127
1,282,1388
1,442,2129
1,791,3802
1,223,1118
1,736,3543
1,622,2908
1,470,2256
1,269,1302
1,852,4216
1,275,1326
1,876,4314
1,336,1629
1,306,1489
1,189,945
1,63,295
1,639,3005
1,137,692
1,496,2362
1,546,2588
1,650,3073
1,886,4365
1,769,3672
1,638,3003
1,752,3602
1,523,2486
1,514,2453
1,657,3121
1,787,3765
1,35,164
1,912,4496
1,345,1708
1,88,384
1,728,3497
1,824,4007
1,443,2130
1,20,98
1,500,2368
1,167,830
1,418,2042
1,937,4645
1,926,4588
1,291,1425
1,948,4708
1,551,2610
1,422,2049
1,461,2221
1,121,601
1,322,1570
1,40,182
1,431,2075
1,274,1319
1,689,3304
1,914,4512
1,85,367
1,276,1329
1,701,3335
1,585,2732
1,572,2691
1,53,243
1,588,2758
1,755,3622
1,92,402
1,286,1397
1,790,3782
1,56,259
1,244,1199
1,486,2316
1,114,516
1,493,2350
1,910,4486
1,278,1341
1,69,317
1,619,2901
1,681,3267
1,247,1214
1,254,1240
1,891,4409
1,674,3219
1,726,3463
1,230,1150
1,181,909
1,627,2928
1,467,2241
1,502,2370
1,968,4832
1,506,2392
1,779,3713
1,459,2211
1,323,1587
1,954,4738
1,116,547
1,453,2189
1,317,1551
1,1,3
1,963,4796
1,899,4441
1,943,4678
1,229,1146
1,579,2709
1,542,2581
1,346,1709
1,557,2631
1,515,2460
1,511,2430
1,133,667
1,868,4279
1,550,2605
1,741,3557
1,643,3031
1,31,149
1,589,2765
1,561,2641
1,896,4429
1,775,3682
1,363,1786
1,874,4307
1,892,4410
1,72,329
1,65,300
1,457,2205
1,288,1407
1,667,3186
1,48,225
1,581,2711
1,332,1622
1,955,4768
1,480,2301
1,411,1995
1,877,4315
1,706,3360
1,42,191
1,864,4262
1,823,3990
1,918,4528
1,924,4570
1,909,4482
1,463,2235
1,599,2826
1,289,1413
1,51,241
1,945,4693
1,784,3738
1,426,2056
1,328,1606
1,13,47
1,124,621
1,172,852
1,702,3350
1,676,3229
1,77,344
1,856,4230
1,380,1881
1,391,1911
1,134,671
1,834,4063
1,916,4524
1,299,1451
1,820,3969
1,526,2503
1,193,967
1,595,2810
1,773,3679
1,964,4801
1,535,2528
1,208,1065
1,745,3570
1,377,1863
1,568,2671
1,337,1633
1,437,2120
1,668,3189
1,226,1140
1,262,1264
1,731,3515
1,47,219
1,268,1300
1,302,1462
1,776,3694
1,127,633
1,774,3680
1,138,694
1,184,927
1,210,1076
1,806,3873
1,120,589
1,917,4525
1,725,3445
1,115,539
1,744,3565
1,923,4568
1,231,1155
1,320,1566
1,408,1985
1,629,2939
1,139,695
1,196,985
1,333,1623
1,913,4502
1,160,790
1,314,1541
1,529,2508
1,304,1470
1,159,787
1,341,1674
1,409,1989
1,484,2314
1,815,3950
1,830,4030
1,474,2272
1,8,23
1,548,2595
1,906,4467
1,829,4027
1,867,4270
1,490,2336
1,816,3951
1,842,4143
1,692,3312
1,651,3084
1,649,3072
1,141,700
1,796,3824
1,630,2952
1,495,2355
1,185,931
1,765,3662
1,362,1784
1,798,3835
1,642,3024
1,603,2833
1,195,984
1,851,4212
1,530,2511
1,556,2629
1,462,2223
1,528,2505
1,857,4237
1,947,4706
1,381,1885
1,249,1218
1,602,2832
1,931,4608
1,174,868
1,466,2238
1,565,2660
1,751,3601
1,961,4791
1,875,4310
1,258,1259
1,228,1143
1,404,1965
1,831,4034
1,104,476
1,938,4647
1,633,2972
1,634,2982
1,696,3321
1,809,3896
1,6,20
1,372,1846
1,369,1832
1,74,333
1,525,2490
1,865,4263
1,198,998
1,962,4794
1,256,1247
1,429,2073
1,130,648
1,855,4224
1,421,2048
1,338,1648
1,621,2907
1,43,201
1,932,4611
1,559,2633
1,79,353
1,303,1469
1,499,2367
1,270,1308
1,2,11
1,154,777
1,119,567
1,146,716
1,707,3363
1,168,838
1,186,932
1,812,3920
1,577,2705
1,433,2085
1,334,1625
1,760,3649
1,366,1804
1,685,3293
1,944,4682
1,164,808
1,414,2002
1,454,2190
1,435,2100
1,637,2993
1,617,2891
1,880,4335
1,890,4401
1,518,2476
1,440,2126
1,590,2766
1,761,3651
1,858,4239
1,562,2645
1,38,168
1,670,3191
1,901,4453
1,750,3597
1,451,2177
1,344,1699
1,739,3554
1,664,3159
1,838,4102
1,894,4421
1,465,2237
1,860,4255
1,847,4175
1,62,291
1,665,3174
1,711,3386
1,660,3131
1,430,2074
1,371,1836
1,939,4653
1,908,4477
1,279,1360
1,204,1042
1,560,2638
1,419,2044
1,273,1317
1,240,1188
1,401,1961
1,893,4417
1,786,3764
1,686,3294
1,695,3319
1,319,1561
1,175,869
1,929,4598
1,257,1249
1,694,3318
1,536,2534
1,748,3586
1,469,2245
1,505,2390
1,373,1847
1,625,2924
1,220,1111
1,907,4474
1,478,2290
1,959,4784
1,920,4541
1,285,1394
1,538,2540
1,841,4134
1,290,1420
1,662,3150
1,888,4376
1,283,1392
1,854,4222
1,313,1539
1,613,2876
1,24,112
1,844,4157
1,55,252
1,522,2484
1,677,3235
1,4,18
1,147,731
1,280,1377
1,293,1429
1,936,4638
1,846,4174
1,447,2160
1,413,1999
1,370,1833
1,927,4592
1,292,1427
1,472,2266
1,112,511
1,688,3303
1,233,1168
1,919,4539
1,149,760
1,485,2315
1,58,276
1,39,170
1,626,2927
1,327,1605
1,930,4603
1,237,1179
1,540,2557
1,234,1173
1,869,4280
1,26,118
1,355,1766
1,145,712
1,592,2794
1,96,433
1,655,3109
1,740,3556
1,245,1203
1,656,3119
1,458,2208
1,68,314
1,446,2156
1,368,1824
1,671,3205
1,768,3671
1,95,429
1,704,3354
1,91,394
1,850,4203
1,216,1089
1,170,849
1,631,2954
1,232,1156
1,410,1990
2,725,3645
2,597,2996
2,829,4162
2,181,781
2,807,4058
2,849,4238
2,722,3641
2,855,4267
2,588,2953
2,568,2829
2,468,2229
2,513,2494
2,873,4357
2,111,465
2,917,4591
2,37,153
2,955,4755
2,39,157
2,907,4533
2,215,938
2,841,4205
2,626,3140
2,768,3888
2,418,1944
2,961,4797
2,778,3941
2,143,603
2,634,3178
2,664,3343
2,921,4605
2,76,321
2,771,3894
2,806,4049
2,52,232
2,661,3334
2,233,1001
2,512,2478
2,453,2158
2,250,1083
2,618,3095
2,707,3550
2,548,2723
2,481,2295
2,858,4289
2,678,3392
2,185,791
2,28,130
2,912,4558
2,881,4387
2,900,4499
2,652,3273
2,670,3369
2,745,3741
2,321,1472
2,578,2892
2,90,381
2,369,1701
2,156,656
2,756,3788
2,658,3314
2,688,3461
2,183,786
2,34,143
2,815,4085
2,429,1994
2,542,2679
2,132,550
2,271,1169
2,436,2028
2,270,1165
2,104,434
2,696,3511
2,609,3054
2,310,1389
2,282,1230
2,721,3636
2,464,2219
2,6,21
2,933,4661
2,340,1578
2,940,4692
2,878,4378
2,537,2665
2,493,2393
2,294,1313
2,107,444
2,142,593
2,895,4470
2,492,2383
2,417,1939
2,854,4266
2,507,2449
2,868,4331
2,43,176
2,12,44
2,255,1102
2,687,3451
2,486,2323
2,421,1971
2,558,2778
2,57,257
2,100,423
2,783,3957
2,122,518
2,109,463
2,726,3650
2,314,1412
2,272,1170
2,84,350
2,958,4785
2,828,4158
2,905,4522
2,879,4379
2,201,856
2,967,4836
2,732,3689
2,685,3442
2,350,1642
2,715,3607
2,309,1370
2,571,2855
2,230,996
2,602,3030
2,698,3513
2,390,1803
2,402,1857
2,514,2507
2,115,495
2,435,2025
2,781,3952
2,284,1250
2,735,3695
2,341,1584
2,416,1929
2,307,1357
2,91,383
2,216,947
2,714,3600
2,555,2760
2,579,2893
2,834,4187
2,802,4028
2,647,3248
2,344,1596
2,77,322
2,285,1255
2,238,1035
2,944,4702
2,315,1414
2,516,2541
2,902,4511
2,733,3690
2,362,1670
2,757,3789
2,741,3725
2,505,2437
2,125,527
2,948,4728
2,498,2413
2,9,34
2,865,4320
2,495,2404
2,960,4788
2,54,251
2,929,4633
2,625,3139
2,539,2673
2,370,1712
2,14,56
2,832,4178
2,747,3752
2,187,793
2,838,4195
2,705,3540
2,796,3997
2,339,1572
2,863,4306
2,882,4411
2,31,134
2,96,411
2,229,995
2,792,3988
2,915,4578
2,897,4476
2,864,4309
2,380,1760
2,441,2055
2,508,2451
2,475,2270
2,927,4624
2,775,3922
2,408,1898
2,165,729
2,699,3529
2,552,2745
2,74,319
2,587,2951
2,351,1644
2,206,880
2,299,1331
2,560,2800
2,949,4733
2,842,4209
2,446,2107
2,910,4554
2,46,189
2,808,4059
2,357,1660
2,358,1662
2,559,2788
2,922,4607
2,150,630
2,957,4779
2,723,3643
2,797,4004
2,635,3187
2,938,4685
2,520,2561
2,527,2624
2,460,2198
2,30,133
2,287,1263
2,139,586
2,600,3004
2,640,3225
2,963,4815
2,291,1306
2,373,1724
2,659,3327
2,765,3880
2,113,493
2,330,1526
2,574,2871
2,570,2843
2,276,1206
2,909,4542
2,817,4094
2,667,3359
2,48,204
2,186,792
2,604,3034
2,349,1638
2,925,4619
2,894,4466
2,112,489
2,932,4646
2,590,2962
2,506,2438
2,377,1746
2,959,4786
2,434,2020
2,499,2417
2,839,4196
2,743,3736
2,801,4023
2,916,4589
2,663,3342
2,810,4061
2,248,1077
2,503,2428
2,295,1315
2,857,4282
2,836,4191
2,188,802
2,853,4260
2,595,2987
2,158,674
2,128,535
2,713,3590
2,141,592
2,222,964
2,628,3145
2,840,4200
2,22,83
2,565,2818
2,816,4087
2,257,1109
2,371,1717
2,822,4132
2,191,816
2,946,4719
2,914,4569
2,415,1927
2,41,173
2,261,1124
2,331,1527
2,598,2999
2,734,3692
2,831,4176
2,665,3348
2,396,1823
2,553,2750
2,755,3784
2,58,258
2,399,1834
2,742,3735
2,844,4213
2,195,834
2,359,1664
2,729,3677
2,154,644
2,352,1646
2,334,1547
2,454,2161
2,304,1349
2,318,1424
2,769,3889
2,290,1296
2,405,1868
2,442,2061
2,210,908
2,814,4082
2,530,2634
2,395,1822
2,875,4363
2,145,607
2,422,1972
2,443,2081
2,860,4294
2,820,4117
2,232,1000
2,249,1079
2,361,1666
2,292,1307
2,332,1528
2,744,3739
2,657,3313
2,306,1354
2,594,2984
2,540,2674
2,208,887
2,15,57
2,939,4686
2,952,4746
2,478,2285
2,730,3687
2,567,2824
2,911,4555
2,648,3251
2,469,2230
2,760,3833
2,25,107
2,348,1630
2,224,977
2,866,4324
2,251,1085
2,207,883
2,583,2918
2,913,4564
2,643,3233
2,662,3340
2,888,4440
2,712,3583
2,193,820
2,934,4664
2,133,557
2,328,1511
2,387,1795
2,524,2607
2,945,4709
2,335,1550
2,619,3101
2,147,613
2,383,1780
2,205,874
2,484,2317
2,338,1564
2,166,730
2,805,4045
2,566,2822
2,196,837
2,880,4385
2,501,2421
2,823,4136
2,624,3134
2,931,4636
2,545,2702
2,400,1844
2,782,3954
2,708,3553
2,515,2529
2,926,4621
2,457,2175
2,389,1802
2,431,2000
2,425,1982
2,637,3200
2,114,494
2,799,4012
2,228,986
2,599,3001
2,937,4684
2,79,326
2,131,549
2,556,2761
2,388,1801
2,859,4291
2,692,3468
2,630,3153
2,956,4764
2,848,4228
2,123,520
2,106,443
2,221,959
2,235,1006
2,433,2005
2,63,280
2,518,2547
2,701,3532
2,465,2222
2,75,320
2,386,1792
2,184,788
2,451,2133
2,324,1491
2,798,4010
2,110,464
2,38,154
2,412,1910
2,4,9
2,479,2288
2,612,3069
2,303,1339
2,928,4630
2,669,3367
2,385,1787
2,274,1195
2,296,1321
2,576,2883
2,18,65
2,616,3083
2,78,323
2,582,2914
2,653,3280
2,409,1901
2,954,4752
2,458,2179
2,217,952
2,621,3108
2,366,1680
2,83,346
2,509,2452
2,591,2963
2,891,4459
2,175,757
2,874,4360
2,549,2725
2,258,1119
2,641,3230
2,21,78
2,171,745
2,500,2420
2,209,906
2,337,1562
2,577,2888
2,753,3774
2,32,135
2,812,4068
2,297,1324
2,671,3370
2,935,4667
2,278,1219
2,603,3032
2,947,4723
2,13,48
2,213,934
2,861,4296
2,683,3436
2,966,4829
2,632,3172
2,151,635
2,82,345
2,401,1851
2,176,758
2,11,39
2,398,1830
2,639,3214
2,129,537
2,615,3081
2,644,3237
2,161,704
2,256,1105
2,573,2869
2,427,1988
2,847,4220
2,557,2774
2,146,612
2,223,966
2,474,2264
2,483,2304
2,449,2115
2,152,642
2,827,4153
2,149,624
2,356,1658
2,87,356
2,785,3973
2,243,1057
2,268,1160
2,890,4445
2,920,4595
2,10,35
2,438,2038
2,70,307
2,327,1509
2,227,983
2,762,3860
2,240,1044
2,445,2106
2,473,2260
2,59,260
2,180,779
2,99,414
2,943,4699
2,800,4014
2,746,3743
2,35,145
2,867,4329
2,7,28
2,684,3439
2,137,576
2,654,3287
2,951,4740
2,275,1200
2,680,3416
2,467,2228
2,767,3886
2,592,2970
2,546,2717
2,19,75
2,301,1335
2,320,1464
2,607,3045
2,489,2348
2,203,863
2,953,4748
2,298,1325
2,403,1859
2,289,1286
2,423,1978
2,550,2734
2,561,2801
2,353,1653
2,758,3793
2,61,263
2,788,3981
2,646,3241
2,379,1754
2,694,3498
2,130,544
2,347,1624
2,541,2676
2,528,2627
2,293,1309
2,614,3078
2,717,3611
2,825,4142
2,198,840
2,522,2573
2,102,425
2,533,2640
2,494,2403
2,964,4818
2,811,4064
2,219,955
2,930,4634
2,633,3177
2,608,3051
2,376,1742
2,40,161
2,738,3703
2,719,3620
2,569,2834
2,71,308
2,312,1404
2,267,1158
2,666,3356
2,761,3847
2,575,2873
2,700,3531
2,45,184
2,675,3382
2,368,1698
2,706,3549
2,903,4517
2,326,1506
2,751,3766
2,908,4536
2,965,4827
2,586,2943
2,177,763
2,720,3621
2,33,136
2,818,4105
2,455,2165
2,777,3927
2,439,2047
2,845,4215
2,86,354
2,622,3111
2,564,2813
2,178,769
2,437,2036
2,463,2212
2,343,1592
2,779,3942
2,397,1828
2,826,4149
2,97,412
2,554,2757
2,702,3536
2,676,3385
2,904,4520
2,134,563
2,23,89
2,877,4370
2,262,1125
2,103,431
2,95,405
2,118,498
2,610,3055
2,254,1101
2,655,3310
2,430,1996
2,53,239
2,214,936
2,27,115
2,851,4247
2,440,2051
2,226,982
2,199,845
2,16,60
2,323,1488
2,164,717
2,824,4139
2,871,4353
2,850,4242
2,2,2
2,313,1411
2,780,3943
2,88,372
2,93,398
2,170,741
2,711,3580
2,962,4804
2,372,1723
2,704,3539
2,108,456
2,856,4273
2,192,818
2,279,1224
2,363,1676
2,8,31
2,813,4069
2,736,3697
2,950,4734
2,163,713
2,237,1025
2,846,4218
2,872,4354
2,105,435
2,218,953
2,365,1679
2,345,1607
2,674,3380
2,919,4594
2,136,570
2,162,709
2,487,2332
2,642,3231
2,138,578
2,173,752
2,36,151
2,790,3986
2,375,1741
2,488,2334
2,126,529
2,116,496
2,174,754
2,532,2636
2,502,2424
2,718,3612
2,92,386
2,407,1877
2,656,3311
2,899,4498
2,168,739
2,98,413
2,263,1133
2,793,3989
2,319,1455
2,889,4442
2,803,4038
2,766,3885
2,668,3365
2,280,1227
2,153,643
2,55,253
2,496,2406
2,679,3406
2,835,4189
2,601,3016
2,456,2170
2,302,1338
2,645,3238
2,411,1908
2,277,1217
2,81,328
2,447,2113
2,448,2114
2,772,3905
2,884,4416
2,693,3472
2,67,292
2,236,1016
2,534,2649
2,24,94
2,887,4434
2,29,132
2,585,2930
2,672,3378
2,870,4336
2,269,1162
2,764,3874
2,620,3102
2,651,3260
2,941,4694
2,124,523
2,212,928
2,60,262
2,44,183
2,69,303
2,394,1821
2,355,1655
2,784,3961
2,523,2592
2,786,3975
2,1,1
2,686,3448
2,283,1236
2,381,1772
2,695,3502
2,64,285
2,462,2202
2,691,3467
2,472,2255
2,517,2544
2,748,3757
2,189,809
2,629,3151
2,716,3610
2,452,2148
2,821,4124
2,804,4044
2,260,1122
2,378,1752
2,787,3976
2,426,1986
2,924,4616
2,89,376
2,121,506
2,511,2475
2,241,1052
2,572,2867
2,167,738
2,300,1332
2,562,2802
2,94,399
2,739,3714
2,519,2558
2,631,3166
2,510,2465
2,611,3057
2,883,4415
2,246,1069
2,477,2274
2,392,1809
2,837,4194
2,504,2436
2,311,1396
2,896,4472
2,225,980
2,923,4610
2,476,2271
2,432,2004
2,3,4
2,382,1774
2,809,4060
2,584,2925
2,544,2686
2,893,4462
2,404,1864
2,305,1351
2,876,4369
2,66,287
2,497,2411
2,242,1053
2,901,4503
2,593,2980
2,155,654
2,617,3091
2,281,1229
2,120,503
2,580,2909
2,72,312
2,346,1619
2,244,1066
2,266,1157
2,329,1523
2,471,2247
2,673,3379
2,677,3389
2,364,1678
2,605,3037
2,740,3717
2,543,2685
2,833,4179
2,898,4487
2,204,871
2,157,662
2,420,1957
2,264,1139
2,776,3925
2,450,2117
2,391,1805
2,410,1906
2,140,588
2,689,3462
2,197,839
2,613,3071
2,649,3255
2,892,4460
2,728,3669
2,419,1948
2,202,862
2,85,352
2,20,77
2,485,2318
2,551,2743
2,367,1689
2,51,223
2,869,4332
2,80,327
2,660,3331
2,709,3571
2,731,3688
2,144,605
2,529,2628
2,461,2200
2,316,1419
2,936,4672
2,220,956
2,234,1002
2,789,3983
2,470,2233
2,211,915
2,681,3426
2,342,1589
2,589,2955
2,636,3195
2,5,15
2,135,568
2,231,999
2,490,2349
2,538,2666
2,763,3862
2,791,3987
2,172,747
2,239,1043
2,749,3758
2,906,4532
2,531,2635
2,374,1733
2,918,4593
2,466,2225
2,169,740
2,627,3141
2,491,2378
2,160,689
2,754,3779
2,101,424
2,247,1072
2,596,2995
2,62,268
2,265,1152
2,179,772
2,482,2299
2,73,318
2,194,823
2,384,1785
2,770,3892
2,182,785
2,273,1171
2,606,3044
2,480,2292
2,414,1923
2,127,533
2,535,2651
2,650,3259
2,360,1665
2,333,1543
2,148,615
2,750,3761
2,727,3663
2,325,1504
2,547,2719
2,526,2619
2,119,500
2,17,61
2,697,3512
2,886,4430
2,819,4109
2,862,4303
2,843,4210
2,773,3914
2,288,1271
2,852,4258
2,252,1090
2,521,2571
2,536,2664
2,525,2613
2,459,2196
2,336,1552
2,752,3772
2,253,1096
2,117,497
2,623,3114
2,200,855
2,190,811
2,308,1366
2,286,1256
2,682,3427
2,354,1654
2,638,3202
2,885,4420
2,942,4698
2,26,109
2,50,216
2,830,4171
2,47,193
2,259,1120
2,413,1916
2,795,3996
2,317,1423
2,406,1876
2,428,1993
2,159,682
2,393,1818
2,424,1980
2,68,301
2,737,3701
2,703,3537
2,774,3921
2,581,2913
2,690,3464
2,444,2082
2,56,256
2,42,174
2,794,3993
2,65,286
2,724,3644
2,322,1478
2,563,2809
2,49,215
2,759,3810
2,710,3576
2,245,1067
3,747,3726
3,315,1616
3,108,554
3,488,2443
3,787,3887
3,60,330
3,306,1571
3,782,3863
3,444,2278
3,260,1372
3,48,267
3,132,675
3,815,4024
3,105,546
3,328,1697
3,363,1895
3,92,461
3,590,2949
3,804,3972
3,648,3218
3,413,2137
3,364,1902
3,231,1197
3,14,76
3,840,4192
3,883,4389
3,874,4347
3,161,813
3,715,3508
3,695,3449
3,206,1054
3,600,3002
3,239,1265
3,935,4657
3,414,2139
3,885,4400
3,535,2720
3,627,3128
3,563,2828
3,280,1463
3,678,3374
3,654,3253
3,832,4130
3,502,2509
3,902,4505
3,261,1378
3,794,3944
3,252,1340
3,579,2900
3,577,2896
3,768,3812
3,124,632
3,160,812
3,595,2976
3,890,4418
3,77,406
3,752,3751
3,176,898
3,276,1447
3,405,2098
3,462,2337
3,65,348
3,348,1838
3,945,4703
3,303,1560
3,645,3210
3,81,416
3,754,3756
3,573,2878
3,396,2041
3,699,3469
3,322,1677
3,251,1330
3,552,2780
3,710,3492
3,534,2713
3,381,1976
3,198,1019
3,311,1601
3,495,2472
3,946,4717
3,877,4359
3,172,888
3,377,1958
3,789,3918
3,661,3278
3,799,3958
3,204,1050
3,703,3477
3,430,2227
3,38,192
3,926,4587
3,955,4771
3,483,2419
3,536,2722
3,707,3487
3,911,4535
3,33,180
3,26,141
3,346,1825
3,896,4449
3,255,1350
3,813,4013
3,582,2920
3,100,522
3,353,1855
3,281,1465
3,771,3823
3,15,87
3,4,12
3,612,3060
3,894,4437
3,963,4793
3,753,3755
3,500,2501
3,951,4756
3,852,4249
3,610,3053
3,427,2183
3,376,1953
3,770,3814
3,954,4763
3,32,178
3,827,4089
3,53,290
