"fold","index","original_test_index"
4,129,631
4,33,156
4,2,14
4,65,300
4,98,486
4,36,166
4,140,702
4,21,85
4,86,416
4,38,175
4,165,806
4,125,600
4,47,208
4,61,282
4,153,751
4,1,5
4,94,457
4,75,330
4,16,62
4,105,508
4,92,455
4,40,179
4,32,147
4,154,762
4,81,373
4,159,791
4,68,310
4,24,104
4,149,741
4,26,116
4,43,188
4,121,585
4,91,446
4,9,43
4,63,286
4,87,417
4,142,719
4,25,112
4,14,56
4,110,531
4,103,501
4,84,395
4,145,730
4,27,118
4,77,340
4,118,567
4,88,426
4,89,433
4,97,470
4,109,525
4,39,176
4,155,779
4,82,382
4,57,265
4,146,732
4,23,96
4,67,309
4,104,505
4,170,839
4,73,323
4,69,312
4,96,468
4,141,711
4,49,215
4,31,146
4,34,158
4,58,269
4,46,206
4,116,559
4,30,138
4,131,634
4,151,745
4,162,798
4,150,743
4,64,288
4,119,576
4,107,518
4,95,464
4,117,560
4,136,661
4,135,653
4,168,822
4,10,48
5,153,774
5,29,108
5,107,562
5,31,127
5,60,295
5,117,605
5,6,18
5,95,500
5,69,329
5,140,721
5,164,829
5,34,141
5,41,169
5,7,19
5,74,343
5,110,573
5,93,479
5,77,350
5,39,159
5,23,70
5,8,20
5,83,396
5,84,397
5,108,565
5,123,640
5,106,561
5,38,152
5,105,558
5,138,704
5,162,820
5,158,805
5,128,667
5,120,623
5,118,608
5,61,296
5,166,836
5,122,639
5,76,346
5,79,371
5,146,742
5,2,2
5,90,467
5,68,324
5,150,763
5,109,568
5,32,129
5,17,47
5,47,200
5,119,615
5,27,97
5,35,144
5,82,392
5,5,12
5,99,515
5,24,71
5,139,709
5,151,765
5,52,240
5,112,579
5,62,299
5,111,577
5,168,846
5,57,279
5,131,676
5,145,735
5,167,842
5,42,181
5,94,485
5,97,509
5,13,30
5,14,33
5,155,780
5,78,368
5,87,441
5,98,510
5,127,666
5,159,811
5,12,27
5,85,404
5,64,305
5,103,534
5,21,67
5,33,133
5,30,113
5,75,345
5,37,150
5,156,787
5,165,833
5,134,686
5,135,691
5,121,626
5,43,186
5,132,684
5,45,194
5,113,588
5,71,334
5,18,59
5,1,1
5,102,530
5,92,477
5,36,145
5,4,10
5,104,551
5,137,701
5,114,590
5,9,22
5,115,592
5,67,319
5,16,45
5,89,444
5,124,648
5,66,315
5,26,93
5,144,729
5,96,507
5,49,223
5,149,760
5,11,26
5,28,100
5,40,167
5,51,237
5,44,192
5,15,42
5,161,818
5,86,407
5,25,79
5,56,274
5,136,695
5,141,723
5,147,748
5,157,793
5,133,685
5,65,314
5,48,216
5,154,777
5,148,754
5,22,68
5,59,290
5,70,333
5,20,63
5,160,814
5,130,673
5,19,61
5,80,377
5,63,304
5,101,520
5,10,24
5,50,227
5,163,826
5,91,473
5,142,724
5,46,196
5,3,7
5,54,268
5,143,726
5,152,769
5,125,649
5,126,659
5,129,670
5,88,443
5,72,338
5,73,342
5,100,519
5,55,270
5,81,381
5,53,245
5,116,603
5,58,283
