"fold","index","original_test_index"
1,354,1727
1,186,902
1,367,1815
1,55,267
1,211,986
1,125,594
1,47,229
1,305,1442
1,100,512
1,298,1406
1,330,1573
1,360,1765
1,390,1960
1,56,272
1,340,1627
1,169,839
1,140,701
1,60,309
1,126,597
1,86,442
1,9,60
1,182,890
1,310,1469
1,302,1427
1,25,138
1,148,730
1,183,896
1,349,1696
1,265,1257
1,371,1845
1,372,1846
1,284,1357
1,75,394
1,364,1781
1,208,982
1,120,574
1,384,1935
1,102,530
1,89,458
1,386,1951
1,194,924
1,54,259
1,69,346
1,181,888
1,366,1810
1,254,1198
1,278,1316
1,197,938
1,285,1362
1,277,1315
1,193,922
1,173,849
1,94,477
1,115,558
1,29,150
1,342,1638
1,210,985
1,226,1076
1,18,99
1,383,1931
1,104,534
1,328,1554
1,382,1923
1,290,1380
1,179,868
1,1,2
1,392,1964
2,344,1772
2,90,450
2,44,224
2,72,358
2,95,471
2,168,892
2,270,1436
2,171,909
2,113,612
2,363,1844
2,340,1744
2,282,1487
2,57,295
2,235,1265
2,350,1806
2,66,338
2,360,1835
2,138,743
2,98,485
2,156,820
2,287,1530
2,23,103
2,61,315
2,343,1771
2,1,7
2,216,1140
2,362,1841
2,117,630
2,316,1647
2,307,1608
2,21,94
2,27,116
2,336,1717
2,194,1016
2,56,291
2,161,845
2,163,853
2,51,257
2,395,1968
2,189,987
2,144,766
2,359,1834
2,25,110
2,105,520
2,34,174
2,356,1826
2,221,1177
2,15,73
2,176,936
2,319,1657
2,154,809
2,67,339
2,9,39
2,110,581
2,332,1693
2,320,1658
2,5,26
2,97,484
2,6,27
2,12,48
2,348,1798
2,328,1686
2,127,682
2,341,1748
2,335,1715
2,289,1542
2,86,423
2,248,1336
2,210,1104
2,175,934
2,329,1689
2,40,198
2,265,1414
2,65,333
2,209,1097
2,169,901
2,132,696
2,119,638
2,327,1684
2,208,1092
2,337,1730
2,206,1079
2,377,1894
2,351,1809
2,291,1545
2,286,1521
2,298,1584
2,396,1979
2,63,326
2,334,1710
2,150,784
2,104,519
2,103,514
2,384,1915
2,158,822
2,78,386
2,181,961
2,35,179
2,226,1222
2,317,1654
2,99,492
2,17,82
2,136,718
2,308,1611
2,241,1296
2,82,404
2,131,692
2,85,415
2,53,280
2,215,1129
2,92,461
2,188,979
2,143,756
2,178,943
2,284,1494
2,13,52
2,368,1867
2,137,725
2,179,950
2,365,1856
2,373,1880
2,236,1268
2,262,1400
2,166,874
2,315,1646
2,240,1288
2,203,1060
2,214,1118
2,89,440
2,357,1829
2,313,1642
2,84,414
2,122,650
2,115,618
2,276,1462
2,80,391
2,46,231
2,280,1478
2,107,563
2,75,369
2,29,134
2,371,1875
2,48,241
2,94,464
2,30,135
2,43,217
2,381,1912
2,242,1304
2,211,1111
2,41,201
2,223,1186
2,268,1429
2,64,331
2,266,1419
2,288,1536
2,323,1668
2,257,1387
2,172,913
2,183,964
2,184,970
2,73,360
2,19,86
2,123,659
2,243,1317
2,81,399
2,233,1251
2,263,1411
2,96,481
2,318,1656
2,293,1555
2,164,870
2,244,1320
2,157,821
2,196,1031
2,32,143
2,126,668
2,386,1927
2,255,1363
2,151,788
2,222,1179
2,383,1914
2,229,1236
2,54,285
2,192,1006
2,128,683
2,321,1659
2,102,509
2,364,1852
2,121,649
2,135,715
2,345,1784
2,45,228
2,134,711
2,273,1452
2,148,777
2,199,1040
2,246,1329
2,204,1062
2,228,1235
2,314,1644
2,74,361
2,333,1695
2,324,1672
2,358,1833
2,369,1871
2,271,1446
2,153,802
2,392,1955
2,109,571
2,237,1278
2,50,248
2,220,1169
2,253,1352
2,68,342
2,112,607
2,239,1287
2,93,463
2,370,1874
2,37,191
2,70,354
2,147,773
2,300,1591
2,281,1481
2,278,1466
2,140,749
2,197,1036
2,361,1838
2,299,1589
2,339,1743
2,259,1394
2,152,800
2,285,1507
2,390,1944
2,376,1890
2,60,312
2,8,32
2,218,1157
2,18,84
2,133,709
2,231,1245
2,52,260
2,118,634
2,200,1042
2,379,1901
2,111,604
2,114,616
2,212,1115
2,31,136
2,139,748
2,274,1455
2,326,1682
2,382,1913
2,191,996
2,116,629
2,224,1213
2,201,1051
2,207,1080
2,193,1012
2,303,1597
2,22,97
2,264,1412
2,378,1900
2,165,873
2,87,429
2,108,568
2,347,1795
2,88,438
2,306,1607
2,398,1992
2,283,1493
2,304,1605
2,227,1230
2,145,767
2,311,1629
2,338,1741
2,79,389
2,330,1691
2,20,88
2,195,1020
2,16,74
2,389,1938
2,372,1879
2,232,1246
2,267,1422
2,26,114
2,391,1950
2,294,1572
2,38,193
2,247,1334
2,238,1285
2,397,1988
2,249,1344
2,387,1930
2,173,931
2,250,1346
2,292,1548
2,245,1326
2,174,933
2,24,104
2,251,1349
2,77,376
2,11,45
2,130,690
2,160,840
2,385,1916
2,141,752
2,394,1966
2,142,754
2,149,780
2,101,508
2,205,1063
2,59,311
2,331,1692
2,277,1464
2,310,1621
2,261,1399
2,69,350
2,170,906
2,230,1241
2,355,1823
2,305,1606
2,186,976
2,301,1594
2,146,769
2,366,1860
2,290,1544
2,10,43
2,342,1749
2,198,1037
2,258,1392
2,296,1580
2,312,1636
2,399,1997
2,219,1166
2,225,1221
2,325,1681
2,36,190
2,2,15
2,155,813
2,3,17
2,309,1613
2,352,1814
2,177,941
2,187,977
2,400,1999
2,14,55
2,275,1461
2,349,1803
2,42,211
2,185,973
2,234,1262
2,269,1433
2,279,1468
2,213,1117
2,91,454
2,125,665
2,180,959
2,393,1962
2,254,1353
2,256,1367
2,367,1861
2,380,1908
2,33,155
2,353,1821
2,120,642
2,71,356
2,159,828
2,190,991
2,106,555
2,217,1151
2,346,1790
2,58,302
2,7,30
2,260,1396
2,4,20
2,47,236
2,124,664
2,55,287
2,374,1885
2,129,685
2,302,1595
2,49,245
2,76,374
2,167,876
2,162,850
2,375,1886
2,100,493
2,182,962
2,297,1582
2,272,1451
2,354,1822
2,295,1577
2,28,131
2,62,323
2,252,1350
2,322,1664
2,83,411
2,39,196
2,388,1937
2,202,1059
3,369,1850
3,203,1055
3,51,266
3,363,1831
3,84,444
3,197,1044
3,209,1089
3,359,1800
3,129,661
3,183,968
3,391,1939
3,199,1047
3,109,565
3,132,697
3,351,1763
3,285,1467
3,215,1132
3,218,1144
3,86,449
3,89,468
3,243,1252
3,191,1017
3,161,847
3,95,495
3,147,762
3,119,620
3,83,443
3,325,1653
3,221,1150
3,94,494
3,357,1796
3,314,1581
3,112,575
3,231,1184
3,181,960
3,264,1342
3,251,1275
3,99,503
3,90,470
3,157,830
3,166,884
3,261,1331
3,146,750
3,198,1046
3,337,1716
3,348,1754
3,108,556
3,247,1267
3,42,213
3,267,1364
3,149,790
3,223,1156
3,291,1512
3,34,166
3,254,1303
3,39,186
3,342,1737
3,334,1707
3,305,1557
3,370,1851
3,236,1226
3,230,1172
3,156,825
3,193,1027
3,253,1283
3,341,1728
3,273,1388
3,312,1578
3,272,1381
3,19,68
3,12,54
3,93,487
3,101,507
3,276,1409
3,361,1807
3,270,1376
3,208,1084
3,105,528
3,190,1015
3,29,142
3,102,511
3,58,308
3,335,1709
3,212,1108
3,144,746
3,127,658
3,322,1623
3,260,1323
3,24,98
3,141,735
3,277,1421
3,399,1993
3,188,1002
3,290,1499
3,226,1163
3,373,1858
3,148,785
3,138,722
3,151,793
3,14,58
3,80,420
3,98,501
3,346,1751
3,134,699
3,360,1801
3,182,966
3,20,69
3,376,1876
3,397,1986
3,77,409
3,318,1617
3,327,1663
3,232,1188
3,309,1564
3,33,163
3,55,283
3,388,1925
3,192,1024
3,194,1028
3,349,1755
3,113,579
3,125,644
3,326,1661
3,73,373
3,380,1899
3,128,660
3,6,34
3,54,281
3,315,1587
3,169,889
3,302,1550
3,229,1170
3,74,378
3,7,36
3,339,1720
3,195,1032
3,211,1103
3,47,247
3,394,1958
3,328,1665
3,133,698
3,307,1561
3,245,1256
3,159,834
3,286,1479
3,256,1307
3,364,1836
3,227,1167
3,104,518
3,244,1254
3,320,1619
3,50,264
3,252,1281
3,389,1926
3,269,1374
3,155,824
3,10,50
3,66,343
3,262,1333
3,392,1948
3,22,80
3,185,988
3,124,641
3,38,178
3,354,1792
3,140,734
3,296,1524
3,398,1990
3,107,553
3,172,905
3,347,1753
3,15,61
3,137,712
3,139,731
3,70,367
3,37,176
3,210,1100
3,368,1848
3,213,1116
3,121,625
3,18,67
3,217,1142
3,266,1358
3,164,866
3,274,1389
3,82,436
3,189,1010
3,186,995
3,395,1973
3,131,688
3,383,1909
3,284,1460
3,300,1541
3,308,1563
3,353,1785
3,92,479
3,26,112
3,72,372
3,301,1543
3,177,937
3,400,2000
3,49,261
3,257,1310
3,288,1491
3,344,1742
3,76,400
3,371,1853
3,224,1158
3,152,794
3,153,814
3,64,332
3,330,1674
3,316,1588
3,299,1534
3,96,497
3,40,195
3,338,1719
3,122,628
3,385,1917
3,65,334
3,377,1878
3,120,622
3,282,1443
3,123,633
3,311,1568
3,35,171
3,36,173
3,393,1954
3,163,862
3,106,535
3,237,1228
3,294,1517
3,62,324
3,28,137
3,387,1920
3,103,517
3,91,472
3,241,1247
3,304,1556
3,81,422
3,87,455
3,46,244
3,110,566
3,180,949
3,249,1270
3,179,947
3,115,593
3,170,894
3,162,851
3,366,1842
3,396,1974
3,319,1618
3,298,1529
3,219,1145
3,171,895
3,2,5
3,53,278
3,323,1626
3,352,1783
3,8,41
3,71,370
3,142,738
3,355,1793
3,173,923
3,32,161
3,362,1812
3,25,102
3,48,249
3,16,64
3,240,1240
3,378,1887
3,11,53
3,234,1206
3,271,1379
3,374,1863
3,235,1216
3,165,882
3,158,831
3,9,46
3,111,570
3,216,1134
3,31,154
3,130,670
3,114,590
3,295,1520
3,206,1081
3,196,1035
3,168,887
3,280,1434
3,41,205
3,268,1365
3,69,357
3,59,320
3,126,646
3,381,1906
3,68,349
3,343,1738
3,75,393
3,30,147
3,233,1194
3,160,837
3,382,1907
3,340,1725
3,310,1567
3,56,296
3,116,608
3,154,819
3,372,1854
3,117,609
3,259,1319
3,201,1050
3,97,498
3,265,1351
3,67,348
3,44,235
3,303,1553
3,222,1152
3,390,1934
3,333,1694
3,60,321
3,225,1161
3,356,1794
3,200,1049
3,287,1482
3,176,932
3,350,1759
3,297,1525
3,248,1269
3,178,939
3,17,65
3,331,1685
3,45,240
3,255,1306
3,281,1438
3,375,1868
3,345,1745
3,292,1513
3,263,1337
3,336,1712
3,175,928
3,324,1632
3,365,1839
3,293,1514
3,43,220
3,329,1669
3,205,1066
3,384,1911
3,167,886
3,242,1250
3,317,1598
3,5,28
3,306,1558
3,258,1314
3,283,1445
3,250,1273
3,228,1168
3,278,1423
3,88,460
3,321,1620
3,367,1843
3,313,1579
3,23,87
3,100,505
3,207,1082
3,289,1492
3,145,747
3,63,330
3,61,322
3,275,1395
3,239,1234
3,3,11
3,13,56
3,279,1430
3,386,1918
3,174,925
3,85,446
3,246,1261
3,202,1054
3,79,419
3,27,121
3,78,417
3,184,980
3,57,301
3,52,270
3,135,700
3,379,1893
3,238,1232
3,150,791
3,21,71
3,4,16
3,143,745
3,118,619
3,220,1146
3,187,1000
3,1,1
3,204,1056
3,358,1797
3,332,1690
3,214,1120
3,136,705
4,233,1109
4,398,1995
4,199,956
4,363,1758
4,110,537
4,139,655
4,48,232
4,342,1645
4,209,999
4,197,948
4,203,990
4,309,1480
4,167,815
4,382,1905
4,45,218
4,127,606
4,141,657
4,374,1804
4,356,1721
4,58,276
4,60,284
4,118,578
4,176,858
4,144,680
4,82,385
4,378,1859
4,25,127
4,288,1393
4,140,656
4,188,899
4,269,1292
4,225,1068
4,371,1779
4,21,113
4,186,893
4,202,984
4,348,1678
4,387,1945
4,124,595
4,20,109
4,303,1456
4,185,891
4,335,1622
4,73,352
4,91,435
4,331,1602
4,47,223
4,137,651
4,4,24
4,296,1439
4,390,1952
4,306,1474
4,268,1284
4,157,763
4,190,910
4,246,1176
4,325,1565
4,129,615
4,222,1048
4,69,328
4,43,207
4,287,1390
4,216,1021
4,293,1420
4,6,31
4,375,1832
4,251,1200
4,270,1297
4,106,526
4,160,771
4,155,755
4,388,1946
4,336,1628
4,206,994
4,97,475
4,173,836
4,264,1260
4,208,998
4,67,306
4,292,1416
4,172,835
4,192,915
4,108,531
4,121,586
4,322,1547
4,152,729
4,55,269
4,132,624
4,338,1635
4,345,1651
4,85,395
4,195,942
4,258,1229
4,272,1321
4,232,1105
4,259,1231
4,245,1175
4,75,364
4,68,318
4,15,100
4,138,652
4,290,1408
4,298,1441
4,351,1697
4,249,1196
4,24,124
4,125,596
4,346,1666
4,299,1444
4,16,105
4,135,637
4,117,559
4,112,547
4,213,1007
4,380,1896
4,128,613
4,323,1552
4,113,548
4,93,452
4,255,1212
4,162,786
4,295,1437
4,230,1096
4,355,1714
4,226,1077
4,109,533
4,13,78
4,23,118
4,349,1679
4,289,1397
4,224,1064
4,143,676
4,87,407
4,166,812
4,369,1775
4,26,130
4,175,857
4,161,775
4,379,1862
4,59,277
4,392,1970
4,46,219
4,41,202
4,234,1119
4,248,1185
4,122,588
4,362,1757
4,102,506
4,291,1413
4,231,1102
4,381,1904
4,150,719
4,358,1733
4,281,1348
4,393,1971
4,79,381
4,310,1485
4,274,1327
4,266,1274
4,182,878
4,36,183
4,239,1136
4,133,632
4,63,290
4,265,1266
4,308,1476
4,238,1128
4,71,335
4,276,1332
4,14,90
4,29,159
4,340,1639
4,77,371
4,191,914
4,370,1776
4,171,832
4,90,433
4,253,1209
4,271,1301
4,218,1025
4,154,741
4,243,1173
4,294,1431
4,377,1857
4,400,1998
4,373,1799
4,84,392
4,361,1752
4,64,294
4,189,903
4,31,162
4,101,491
4,56,273
4,164,799
4,302,1453
4,279,1341
4,215,1014
4,359,1736
4,95,469
4,261,1238
4,53,258
4,376,1840
4,229,1091
4,200,969
4,357,1731
4,19,108
4,254,1210
4,105,521
4,2,18
4,114,551
4,196,946
4,321,1540
4,151,721
4,385,1932
4,180,875
4,81,384
4,10,75
4,210,1003
4,219,1029
4,223,1052
4,187,898
4,247,1178
4,327,1569
4,1,8
4,170,827
4,350,1680
4,236,1125
4,360,1750
4,194,918
4,98,483
4,241,1153
4,65,297
4,8,49
4,343,1648
4,179,864
4,237,1127
4,96,474
4,252,1203
4,76,365
4,7,33
4,317,1531
4,116,557
4,149,707
4,205,993
4,158,768
4,78,375
4,42,203
4,145,684
4,92,445
4,103,513
4,54,263
4,304,1463
4,267,1279
4,250,1197
4,34,177
4,397,1994
4,38,185
4,146,689
4,368,1774
4,283,1369
4,354,1713
4,242,1154
4,277,1338
4,70,329
4,285,1375
4,120,584
4,305,1472
4,395,1977
4,99,488
4,383,1922
4,278,1339
4,240,1141
4,286,1383
4,307,1475
4,365,1762
4,168,816
4,329,1599
4,341,1640
4,260,1237
4,33,168
4,344,1649
4,52,254
4,136,640
4,324,1562
4,320,1539
4,89,431
4,339,1637
4,367,1769
4,333,1604
4,297,1440
4,337,1631
4,372,1780
4,235,1121
4,50,250
4,217,1022
4,86,403
4,366,1768
4,169,817
4,212,1005
4,353,1705
4,183,883
4,311,1497
4,273,1322
4,193,917
4,83,387
4,319,1538
4,347,1677
4,198,951
4,32,164
4,156,758
4,100,489
4,220,1038
4,107,527
4,30,160
4,386,1940
4,88,421
4,313,1508
4,147,695
4,22,115
4,44,216
4,37,184
4,130,621
4,315,1510
4,177,861
4,391,1961
4,301,1450
4,396,1981
4,284,1373
4,17,106
4,221,1043
4,314,1509
4,389,1949
4,12,77
4,282,1356
4,111,544
4,80,383
4,384,1928
4,61,288
4,334,1616
4,207,997
4,364,1761
4,9,66
4,214,1013
4,228,1090
4,300,1447
4,119,580
4,159,770
4,94,459
4,184,885
4,330,1600
4,5,29
4,74,359
4,57,275
4,131,623
4,148,704
4,142,672
4,178,863
4,39,192
4,204,992
4,399,1996
4,62,289
4,227,1087
4,328,1583
4,326,1566
4,256,1214
4,28,156
4,49,239
4,174,842
4,123,592
4,275,1328
4,318,1537
4,211,1004
4,257,1215
4,115,554
4,332,1603
4,27,151
4,18,107
4,126,600
4,153,736
4,11,76
4,244,1174
4,163,792
4,201,974
4,104,515
4,263,1248
4,312,1504
4,262,1242
4,394,1972
4,316,1516
4,134,635
4,3,22
4,66,300
4,280,1347
4,352,1700
4,165,805
4,35,182
4,40,197
4,181,877
4,51,253
4,72,347
5,5,12
5,297,1489
5,178,838
5,196,952
5,273,1359
5,89,428
5,156,737
5,311,1570
5,389,1933
5,69,325
5,151,713
5,170,803
5,320,1630
5,66,307
5,116,564
5,160,759
5,293,1473
5,335,1702
5,231,1159
5,303,1528
5,331,1688
5,288,1428
5,373,1872
5,3,9
5,137,663
5,52,251
5,99,466
5,37,169
5,39,181
5,341,1726
5,206,1039
5,388,1929
5,298,1496
5,208,1045
5,163,772
5,82,398
5,347,1756
5,63,299
5,119,582
5,334,1701
5,96,448
5,218,1085
5,282,1404
5,308,1551
5,300,1506
5,133,648
5,191,912
5,281,1402
5,165,779
5,25,125
5,9,35
5,255,1272
5,337,1704
5,332,1698
5,74,355
5,110,525
5,357,1805
5,114,561
5,290,1458
5,157,739
5,309,1559
5,106,510
5,200,975
5,362,1817
5,271,1343
5,213,1069
5,17,63
5,168,798
5,212,1067
5,195,940
5,40,187
5,239,1199
5,283,1407
5,26,126
5,268,1324
5,130,639
5,315,1590
5,181,854
5,262,1295
5,118,576
5,292,1470
5,396,1983
5,153,716
5,361,1816
5,344,1739
5,301,1519
5,259,1291
5,400,1991
5,180,848
5,245,1223
5,384,1902
5,286,1418
5,323,1643
5,97,451
5,31,145
5,162,765
5,174,808
5,124,601
5,35,158
5,141,677
5,23,122
5,227,1139
5,184,869
5,76,363
5,250,1244
5,349,1767
5,135,654
5,48,237
5,152,714
5,267,1311
5,6,21
5,232,1160
5,277,1370
5,90,430
5,272,1355
5,4,10
5,187,879
5,65,305
5,330,1683
5,10,37
5,7,23
5,233,1165
5,241,1202
5,304,1532
5,104,486
5,352,1786
5,125,602
5,91,434
5,80,388
5,121,587
5,368,1837
5,202,1001
5,254,1264
5,45,221
5,363,1818
5,391,1941
5,159,753
5,50,243
5,27,132
5,172,806
5,265,1308
5,201,981
5,30,140
5,136,662
5,111,529
5,204,1018
5,62,292
5,77,366
5,144,681
5,351,1782
5,317,1601
5,81,396
5,383,1897
5,360,1813
5,393,1943
5,173,807
5,78,380
5,356,1802
5,350,1773
5,22,101
5,276,1366
5,275,1361
5,366,1824
5,75,362
5,58,274
5,95,447
5,270,1340
5,285,1417
5,278,1378
5,244,1220
5,197,957
5,236,1187
5,56,268
5,123,599
5,378,1884
5,321,1633
5,289,1454
5,313,1585
5,260,1293
5,38,170
5,127,617
5,312,1575
5,194,935
5,28,133
5,238,1193
5,324,1655
5,186,872
5,44,215
5,380,1889
5,295,1486
5,345,1740
5,390,1936
5,274,1360
5,353,1787
5,73,353
5,166,796
5,280,1391
5,214,1071
5,42,208
5,169,801
5,205,1034
5,338,1708
5,16,62
5,364,1819
5,225,1135
5,92,437
5,326,1662
5,43,214
5,243,1208
5,325,1660
5,258,1289
5,246,1224
5,226,1137
5,67,310
5,343,1734
5,182,855
5,21,95
5,327,1667
5,342,1732
5,60,282
5,279,1382
5,251,1255
5,235,1181
5,164,778
5,248,1227
5,387,1924
5,41,204
5,365,1820
5,299,1501
5,49,242
5,222,1101
5,84,410
5,2,6
5,32,146
5,140,674
5,59,279
5,100,476
5,306,1535
5,310,1560
5,398,1985
5,216,1078
5,183,860
5,257,1286
5,131,643
5,203,1008
5,215,1073
5,228,1143
5,29,139
5,253,1259
5,115,562
5,328,1670
5,143,679
5,348,1766
5,381,1891
5,113,549
5,355,1791
5,126,614
5,148,702
5,193,930
5,346,1746
5,375,1881
5,134,653
5,171,804
5,105,490
5,376,1882
5,322,1641
5,33,149
5,340,1723
5,397,1984
5,240,1201
5,103,482
5,382,1892
5,138,667
5,154,727
5,145,686
5,199,967
5,256,1276
5,264,1299
5,318,1609
5,107,516
5,230,1148
5,147,693
5,237,1192
5,46,225
5,367,1827
5,155,728
5,223,1123
5,189,904
5,192,929
5,18,70
5,24,123
5,198,963
5,217,1083
5,79,382
5,87,416
5,108,523
5,209,1057
5,234,1171
5,61,286
5,68,314
5,64,304
5,175,811
5,395,1969
5,185,871
5,112,542
5,86,413
5,249,1239
5,88,427
5,57,271
5,176,823
5,85,412
5,370,1864
5,399,1987
5,12,40
5,146,687
5,93,439
5,98,457
5,72,345
5,188,881
5,219,1086
5,120,583
5,36,165
5,1,4
5,8,25
5,333,1699
5,149,706
5,53,252
5,47,226
5,379,1888
5,220,1095
5,158,740
5,14,47
5,354,1789
5,314,1586
5,139,673
5,224,1130
5,129,636
5,128,626
5,190,911
5,11,38
5,117,573
5,359,1811
5,263,1298
5,319,1612
5,374,1877
5,294,1484
5,302,1522
5,291,1459
5,394,1956
5,161,760
5,377,1883
5,329,1671
5,221,1099
5,55,265
5,132,645
5,336,1703
5,385,1903
5,261,1294
5,229,1147
5,102,480
5,358,1808
5,150,708
5,19,79
5,167,797
5,371,1866
5,307,1546
5,207,1041
5,287,1426
5,20,92
5,142,678
5,83,406
5,71,341
5,372,1869
5,386,1921
5,369,1847
5,210,1058
5,51,246
5,122,598
5,316,1596
5,266,1309
5,70,327
5,305,1533
5,339,1718
5,13,42
5,179,841
5,247,1225
5,269,1330
5,211,1061
5,252,1258
5,284,1410
5,109,524
5,242,1207
5,54,262
5,15,57
5,392,1942
5,101,478
5,94,441
5,34,153
5,296,1488
5,177,829
