Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Dataset: eucalyptus 
Technique: C5.0 
Probability table:

        P         N 
0.3166927 0.6833073 
BEGIN TRAINING
TRAINING SUCCESSFUL
The most important attribute: Vig (for technique: C5.0)
________________
Dataset: eucalyptus 
Technique: ctree 
Probability table:

        P         N 
0.3166927 0.6833073 
BEGIN TRAINING
TRAINING SUCCESSFUL
The most important attribute: Vig (for technique: ctree)
________________
Dataset: eucalyptus 
Technique: fda 
Probability table:

        P         N 
0.3166927 0.6833073 
BEGIN TRAINING
TRAINING SUCCESSFUL
The most important attribute: Vig (for technique: fda)
________________
Dataset: eucalyptus 
Technique: gbm 
Probability table:

        P         N 
0.3166927 0.6833073 
BEGIN TRAINING
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1715            -nan     0.1000    0.0164
     2        1.1427            -nan     0.1000    0.0137
     3        1.1173            -nan     0.1000    0.0101
     4        1.0951            -nan     0.1000    0.0092
     5        1.0745            -nan     0.1000    0.0098
     6        1.0580            -nan     0.1000    0.0080
     7        1.0514            -nan     0.1000    0.0012
     8        1.0371            -nan     0.1000    0.0056
     9        1.0207            -nan     0.1000    0.0059
    10        1.0070            -nan     0.1000    0.0048
    20        0.9394            -nan     0.1000    0.0014
    40        0.8829            -nan     0.1000   -0.0015
    60        0.8444            -nan     0.1000   -0.0010
    80        0.8165            -nan     0.1000    0.0003
   100        0.7968            -nan     0.1000   -0.0003
   120        0.7769            -nan     0.1000   -0.0008
   140        0.7617            -nan     0.1000   -0.0001
   150        0.7533            -nan     0.1000   -0.0013

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1616            -nan     0.1000    0.0184
     2        1.1244            -nan     0.1000    0.0140
     3        1.0951            -nan     0.1000    0.0127
     4        1.0697            -nan     0.1000    0.0118
     5        1.0459            -nan     0.1000    0.0107
     6        1.0267            -nan     0.1000    0.0045
     7        1.0087            -nan     0.1000    0.0062
     8        0.9944            -nan     0.1000    0.0046
     9        0.9804            -nan     0.1000    0.0010
    10        0.9717            -nan     0.1000    0.0016
    20        0.8676            -nan     0.1000    0.0017
    40        0.7674            -nan     0.1000    0.0010
    60        0.7075            -nan     0.1000   -0.0003
    80        0.6538            -nan     0.1000   -0.0005
   100        0.6138            -nan     0.1000   -0.0004
   120        0.5881            -nan     0.1000   -0.0005
   140        0.5525            -nan     0.1000   -0.0000
   150        0.5359            -nan     0.1000   -0.0007

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1548            -nan     0.1000    0.0191
     2        1.1123            -nan     0.1000    0.0166
     3        1.0856            -nan     0.1000    0.0068
     4        1.0525            -nan     0.1000    0.0117
     5        1.0250            -nan     0.1000    0.0136
     6        0.9924            -nan     0.1000    0.0136
     7        0.9694            -nan     0.1000    0.0092
     8        0.9491            -nan     0.1000    0.0050
     9        0.9306            -nan     0.1000    0.0073
    10        0.9187            -nan     0.1000    0.0019
    20        0.8017            -nan     0.1000    0.0015
    40        0.6792            -nan     0.1000    0.0001
    60        0.5948            -nan     0.1000    0.0000
    80        0.5393            -nan     0.1000   -0.0010
   100        0.4953            -nan     0.1000   -0.0011
   120        0.4539            -nan     0.1000   -0.0020
   140        0.4194            -nan     0.1000   -0.0003
   150        0.4047            -nan     0.1000   -0.0008

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2338            -nan     0.1000    0.0170
     2        1.2008            -nan     0.1000    0.0141
     3        1.1721            -nan     0.1000    0.0124
     4        1.1489            -nan     0.1000    0.0101
     5        1.1270            -nan     0.1000    0.0094
     6        1.1092            -nan     0.1000    0.0049
     7        1.0946            -nan     0.1000    0.0069
     8        1.0792            -nan     0.1000    0.0043
     9        1.0692            -nan     0.1000    0.0029
    10        1.0562            -nan     0.1000    0.0044
    20        0.9767            -nan     0.1000    0.0013
    40        0.9001            -nan     0.1000   -0.0001
    60        0.8534            -nan     0.1000    0.0002
    80        0.8188            -nan     0.1000   -0.0013
   100        0.7930            -nan     0.1000   -0.0013
   120        0.7705            -nan     0.1000   -0.0003
   140        0.7557            -nan     0.1000   -0.0017
   150        0.7493            -nan     0.1000   -0.0006

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2320            -nan     0.1000    0.0127
     2        1.1935            -nan     0.1000    0.0184
     3        1.1589            -nan     0.1000    0.0172
     4        1.1270            -nan     0.1000    0.0125
     5        1.0972            -nan     0.1000    0.0125
     6        1.0744            -nan     0.1000    0.0077
     7        1.0495            -nan     0.1000    0.0112
     8        1.0295            -nan     0.1000    0.0099
     9        1.0106            -nan     0.1000    0.0076
    10        0.9956            -nan     0.1000    0.0052
    20        0.8878            -nan     0.1000    0.0006
    40        0.7847            -nan     0.1000    0.0005
    60        0.7239            -nan     0.1000   -0.0003
    80        0.6789            -nan     0.1000   -0.0009
   100        0.6340            -nan     0.1000   -0.0006
   120        0.5972            -nan     0.1000   -0.0011
   140        0.5673            -nan     0.1000   -0.0011
   150        0.5553            -nan     0.1000   -0.0012

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2231            -nan     0.1000    0.0204
     2        1.1816            -nan     0.1000    0.0196
     3        1.1372            -nan     0.1000    0.0154
     4        1.1029            -nan     0.1000    0.0130
     5        1.0722            -nan     0.1000    0.0134
     6        1.0459            -nan     0.1000    0.0111
     7        1.0241            -nan     0.1000    0.0089
     8        1.0059            -nan     0.1000    0.0054
     9        0.9797            -nan     0.1000    0.0108
    10        0.9588            -nan     0.1000    0.0070
    20        0.8342            -nan     0.1000    0.0029
    40        0.7039            -nan     0.1000   -0.0006
    60        0.6325            -nan     0.1000   -0.0019
    80        0.5749            -nan     0.1000    0.0001
   100        0.5276            -nan     0.1000   -0.0013
   120        0.4864            -nan     0.1000   -0.0007
   140        0.4463            -nan     0.1000   -0.0010
   150        0.4298            -nan     0.1000   -0.0009

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2253            -nan     0.1000    0.0111
     2        1.1995            -nan     0.1000    0.0123
     3        1.1812            -nan     0.1000    0.0074
     4        1.1606            -nan     0.1000    0.0088
     5        1.1434            -nan     0.1000    0.0066
     6        1.1270            -nan     0.1000    0.0075
     7        1.1137            -nan     0.1000    0.0040
     8        1.0978            -nan     0.1000    0.0078
     9        1.0868            -nan     0.1000    0.0044
    10        1.0763            -nan     0.1000    0.0022
    20        1.0092            -nan     0.1000    0.0036
    40        0.9410            -nan     0.1000   -0.0007
    60        0.8971            -nan     0.1000    0.0001
    80        0.8691            -nan     0.1000    0.0003
   100        0.8452            -nan     0.1000    0.0002
   120        0.8273            -nan     0.1000   -0.0005
   140        0.8067            -nan     0.1000    0.0004
   150        0.7975            -nan     0.1000   -0.0009

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2055            -nan     0.1000    0.0212
     2        1.1707            -nan     0.1000    0.0140
     3        1.1433            -nan     0.1000    0.0109
     4        1.1226            -nan     0.1000    0.0078
     5        1.0967            -nan     0.1000    0.0097
     6        1.0768            -nan     0.1000    0.0089
     7        1.0559            -nan     0.1000    0.0100
     8        1.0421            -nan     0.1000    0.0055
     9        1.0271            -nan     0.1000    0.0046
    10        1.0137            -nan     0.1000    0.0045
    20        0.9216            -nan     0.1000    0.0036
    40        0.8201            -nan     0.1000    0.0003
    60        0.7585            -nan     0.1000   -0.0008
    80        0.7136            -nan     0.1000   -0.0011
   100        0.6791            -nan     0.1000   -0.0012
   120        0.6432            -nan     0.1000   -0.0007
   140        0.6176            -nan     0.1000   -0.0007
   150        0.6030            -nan     0.1000   -0.0007

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2109            -nan     0.1000    0.0135
     2        1.1749            -nan     0.1000    0.0152
     3        1.1401            -nan     0.1000    0.0139
     4        1.1060            -nan     0.1000    0.0144
     5        1.0802            -nan     0.1000    0.0112
     6        1.0519            -nan     0.1000    0.0108
     7        1.0320            -nan     0.1000    0.0055
     8        1.0182            -nan     0.1000    0.0039
     9        1.0073            -nan     0.1000    0.0023
    10        0.9912            -nan     0.1000    0.0055
    20        0.8664            -nan     0.1000    0.0013
    40        0.7387            -nan     0.1000   -0.0009
    60        0.6689            -nan     0.1000   -0.0001
    80        0.6176            -nan     0.1000   -0.0004
   100        0.5609            -nan     0.1000   -0.0012
   120        0.5083            -nan     0.1000   -0.0004
   140        0.4690            -nan     0.1000   -0.0012
   150        0.4526            -nan     0.1000   -0.0012

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2520            -nan     0.1000    0.0175
     2        1.2199            -nan     0.1000    0.0137
     3        1.1956            -nan     0.1000    0.0125
     4        1.1754            -nan     0.1000    0.0104
     5        1.1542            -nan     0.1000    0.0093
     6        1.1379            -nan     0.1000    0.0080
     7        1.1218            -nan     0.1000    0.0055
     8        1.1077            -nan     0.1000    0.0061
     9        1.0966            -nan     0.1000    0.0025
    10        1.0863            -nan     0.1000    0.0050
    20        1.0128            -nan     0.1000    0.0000
    40        0.9283            -nan     0.1000   -0.0008
    60        0.8785            -nan     0.1000   -0.0001
    80        0.8390            -nan     0.1000   -0.0006
   100        0.8108            -nan     0.1000   -0.0007
   120        0.7881            -nan     0.1000   -0.0003
   140        0.7716            -nan     0.1000   -0.0000
   150        0.7656            -nan     0.1000   -0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2378            -nan     0.1000    0.0216
     2        1.2037            -nan     0.1000    0.0163
     3        1.1694            -nan     0.1000    0.0152
     4        1.1386            -nan     0.1000    0.0110
     5        1.1106            -nan     0.1000    0.0133
     6        1.0846            -nan     0.1000    0.0130
     7        1.0603            -nan     0.1000    0.0106
     8        1.0411            -nan     0.1000    0.0078
     9        1.0264            -nan     0.1000    0.0056
    10        1.0101            -nan     0.1000    0.0062
    20        0.9164            -nan     0.1000    0.0011
    40        0.8017            -nan     0.1000    0.0001
    60        0.7297            -nan     0.1000   -0.0003
    80        0.6768            -nan     0.1000   -0.0005
   100        0.6269            -nan     0.1000   -0.0005
   120        0.5954            -nan     0.1000   -0.0001
   140        0.5539            -nan     0.1000   -0.0004
   150        0.5342            -nan     0.1000   -0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2265            -nan     0.1000    0.0221
     2        1.1861            -nan     0.1000    0.0159
     3        1.1409            -nan     0.1000    0.0195
     4        1.1079            -nan     0.1000    0.0140
     5        1.0743            -nan     0.1000    0.0143
     6        1.0493            -nan     0.1000    0.0093
     7        1.0260            -nan     0.1000    0.0079
     8        1.0017            -nan     0.1000    0.0082
     9        0.9788            -nan     0.1000    0.0100
    10        0.9591            -nan     0.1000    0.0072
    20        0.8356            -nan     0.1000    0.0010
    40        0.7091            -nan     0.1000    0.0015
    60        0.6200            -nan     0.1000    0.0000
    80        0.5521            -nan     0.1000   -0.0005
   100        0.4959            -nan     0.1000    0.0004
   120        0.4544            -nan     0.1000   -0.0004
   140        0.4174            -nan     0.1000   -0.0010
   150        0.4038            -nan     0.1000   -0.0008

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2048            -nan     0.1000    0.0130
     2        1.1743            -nan     0.1000    0.0163
     3        1.1449            -nan     0.1000    0.0134
     4        1.1264            -nan     0.1000    0.0076
     5        1.1107            -nan     0.1000    0.0061
     6        1.0985            -nan     0.1000    0.0048
     7        1.0789            -nan     0.1000    0.0088
     8        1.0642            -nan     0.1000    0.0076
     9        1.0552            -nan     0.1000    0.0036
    10        1.0403            -nan     0.1000    0.0067
    20        0.9764            -nan     0.1000    0.0019
    40        0.9046            -nan     0.1000   -0.0003
    60        0.8534            -nan     0.1000   -0.0001
    80        0.8177            -nan     0.1000    0.0001
   100        0.7909            -nan     0.1000   -0.0007
   120        0.7706            -nan     0.1000   -0.0004
   140        0.7499            -nan     0.1000   -0.0009
   150        0.7431            -nan     0.1000   -0.0007

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1899            -nan     0.1000    0.0181
     2        1.1508            -nan     0.1000    0.0199
     3        1.1178            -nan     0.1000    0.0147
     4        1.0907            -nan     0.1000    0.0129
     5        1.0697            -nan     0.1000    0.0074
     6        1.0480            -nan     0.1000    0.0086
     7        1.0338            -nan     0.1000    0.0050
     8        1.0178            -nan     0.1000    0.0063
     9        1.0001            -nan     0.1000    0.0068
    10        0.9838            -nan     0.1000    0.0065
    20        0.8966            -nan     0.1000    0.0013
    40        0.7914            -nan     0.1000    0.0003
    60        0.7316            -nan     0.1000   -0.0009
    80        0.6793            -nan     0.1000   -0.0001
   100        0.6434            -nan     0.1000   -0.0012
   120        0.6084            -nan     0.1000   -0.0005
   140        0.5803            -nan     0.1000   -0.0004
   150        0.5675            -nan     0.1000   -0.0008

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1850            -nan     0.1000    0.0238
     2        1.1380            -nan     0.1000    0.0223
     3        1.1044            -nan     0.1000    0.0130
     4        1.0703            -nan     0.1000    0.0128
     5        1.0448            -nan     0.1000    0.0110
     6        1.0204            -nan     0.1000    0.0104
     7        0.9991            -nan     0.1000    0.0074
     8        0.9777            -nan     0.1000    0.0077
     9        0.9591            -nan     0.1000    0.0073
    10        0.9446            -nan     0.1000    0.0050
    20        0.8409            -nan     0.1000   -0.0002
    40        0.7110            -nan     0.1000    0.0020
    60        0.6316            -nan     0.1000   -0.0007
    80        0.5705            -nan     0.1000   -0.0011
   100        0.5133            -nan     0.1000   -0.0000
   120        0.4727            -nan     0.1000    0.0001
   140        0.4373            -nan     0.1000   -0.0011
   150        0.4228            -nan     0.1000   -0.0008

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1909            -nan     0.1000    0.0159
     2        1.1693            -nan     0.1000    0.0101
     3        1.1408            -nan     0.1000    0.0127
     4        1.1192            -nan     0.1000    0.0103
     5        1.0992            -nan     0.1000    0.0085
     6        1.0855            -nan     0.1000    0.0045
     7        1.0682            -nan     0.1000    0.0094
     8        1.0549            -nan     0.1000    0.0033
     9        1.0413            -nan     0.1000    0.0074
    10        1.0318            -nan     0.1000    0.0031
    20        0.9593            -nan     0.1000    0.0012
    40        0.8824            -nan     0.1000    0.0008
    60        0.8227            -nan     0.1000    0.0015
    80        0.7870            -nan     0.1000   -0.0006
   100        0.7603            -nan     0.1000   -0.0001
   120        0.7403            -nan     0.1000   -0.0000
   140        0.7189            -nan     0.1000   -0.0002
   150        0.7119            -nan     0.1000   -0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1747            -nan     0.1000    0.0206
     2        1.1428            -nan     0.1000    0.0133
     3        1.1077            -nan     0.1000    0.0175
     4        1.0816            -nan     0.1000    0.0134
     5        1.0554            -nan     0.1000    0.0113
     6        1.0318            -nan     0.1000    0.0076
     7        1.0195            -nan     0.1000    0.0014
     8        1.0084            -nan     0.1000    0.0030
     9        0.9920            -nan     0.1000    0.0068
    10        0.9768            -nan     0.1000    0.0059
    20        0.8727            -nan     0.1000    0.0029
    40        0.7480            -nan     0.1000    0.0012
    60        0.6793            -nan     0.1000   -0.0014
    80        0.6264            -nan     0.1000    0.0008
   100        0.5823            -nan     0.1000    0.0002
   120        0.5525            -nan     0.1000   -0.0003
   140        0.5250            -nan     0.1000   -0.0005
   150        0.5123            -nan     0.1000   -0.0006

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1741            -nan     0.1000    0.0196
     2        1.1309            -nan     0.1000    0.0189
     3        1.0918            -nan     0.1000    0.0186
     4        1.0537            -nan     0.1000    0.0159
     5        1.0246            -nan     0.1000    0.0119
     6        0.9989            -nan     0.1000    0.0107
     7        0.9767            -nan     0.1000    0.0098
     8        0.9574            -nan     0.1000    0.0060
     9        0.9373            -nan     0.1000    0.0076
    10        0.9184            -nan     0.1000    0.0068
    20        0.7987            -nan     0.1000    0.0011
    40        0.6560            -nan     0.1000   -0.0005
    60        0.5733            -nan     0.1000   -0.0006
    80        0.5144            -nan     0.1000   -0.0008
   100        0.4636            -nan     0.1000   -0.0014
   120        0.4192            -nan     0.1000    0.0003
   140        0.3851            -nan     0.1000   -0.0011
   150        0.3735            -nan     0.1000   -0.0006

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2211            -nan     0.1000    0.0088
     2        1.1926            -nan     0.1000    0.0134
     3        1.1733            -nan     0.1000    0.0090
     4        1.1521            -nan     0.1000    0.0094
     5        1.1331            -nan     0.1000    0.0094
     6        1.1156            -nan     0.1000    0.0077
     7        1.1045            -nan     0.1000    0.0049
     8        1.0980            -nan     0.1000    0.0010
     9        1.0845            -nan     0.1000    0.0055
    10        1.0741            -nan     0.1000    0.0045
    20        1.0081            -nan     0.1000    0.0019
    40        0.9276            -nan     0.1000    0.0014
    60        0.8722            -nan     0.1000    0.0012
    80        0.8298            -nan     0.1000   -0.0017
   100        0.7962            -nan     0.1000    0.0007
   120        0.7774            -nan     0.1000   -0.0002
   140        0.7571            -nan     0.1000   -0.0003
   150        0.7450            -nan     0.1000   -0.0010

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2021            -nan     0.1000    0.0184
     2        1.1751            -nan     0.1000    0.0127
     3        1.1487            -nan     0.1000    0.0097
     4        1.1229            -nan     0.1000    0.0077
     5        1.0938            -nan     0.1000    0.0120
     6        1.0703            -nan     0.1000    0.0081
     7        1.0501            -nan     0.1000    0.0085
     8        1.0332            -nan     0.1000    0.0059
     9        1.0204            -nan     0.1000    0.0047
    10        1.0048            -nan     0.1000    0.0067
    20        0.9085            -nan     0.1000    0.0028
    40        0.8021            -nan     0.1000    0.0004
    60        0.7365            -nan     0.1000   -0.0011
    80        0.6819            -nan     0.1000   -0.0018
   100        0.6401            -nan     0.1000   -0.0015
   120        0.6024            -nan     0.1000   -0.0005
   140        0.5746            -nan     0.1000    0.0005
   150        0.5554            -nan     0.1000   -0.0010

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1980            -nan     0.1000    0.0200
     2        1.1563            -nan     0.1000    0.0151
     3        1.1190            -nan     0.1000    0.0153
     4        1.0867            -nan     0.1000    0.0111
     5        1.0618            -nan     0.1000    0.0107
     6        1.0344            -nan     0.1000    0.0116
     7        1.0103            -nan     0.1000    0.0086
     8        0.9908            -nan     0.1000    0.0079
     9        0.9718            -nan     0.1000    0.0053
    10        0.9569            -nan     0.1000    0.0038
    20        0.8398            -nan     0.1000    0.0013
    40        0.6988            -nan     0.1000    0.0010
    60        0.6223            -nan     0.1000   -0.0013
    80        0.5561            -nan     0.1000   -0.0011
   100        0.5024            -nan     0.1000   -0.0006
   120        0.4619            -nan     0.1000   -0.0014
   140        0.4279            -nan     0.1000   -0.0004
   150        0.4130            -nan     0.1000   -0.0012

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2296            -nan     0.1000    0.0143
     2        1.2000            -nan     0.1000    0.0115
     3        1.1750            -nan     0.1000    0.0125
     4        1.1519            -nan     0.1000    0.0101
     5        1.1314            -nan     0.1000    0.0088
     6        1.1172            -nan     0.1000    0.0076
     7        1.1052            -nan     0.1000    0.0059
