"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
38.53,"2","3",1,"1","0","2","3","0","P","cmc","Wifes_age",1
25.2,"4","4",5,"1","1","2","1","0","P","cmc","Wifes_age",1
8.54,"2","2",3,"1","1","3","1","0","P","cmc","Wifes_age",1
17.22,"2","3",5,"1","1","2","1","0","P","cmc","Wifes_age",1
16.85,"1","2",4,"1","1","3","1","1","P","cmc","Wifes_age",1
18.05,"2","3",0,"1","0","2","2","0","P","cmc","Wifes_age",1
30.71,"2","4",3,"1","0","3","2","0","P","cmc","Wifes_age",1
21.71,"4","3",4,"1","1","2","3","0","P","cmc","Wifes_age",1
17.5,"2","4",2,"1","1","3","3","0","P","cmc","Wifes_age",1
25.59,"3","3",3,"1","1","3","2","0","P","cmc","Wifes_age",1
11.88,"4","4",0,"1","1","1","1","0","P","cmc","Wifes_age",1
42.82,"3","4",4,"1","0","1","3","0","P","cmc","Wifes_age",1
38.93,"2","3",2,"1","1","3","1","0","P","cmc","Wifes_age",1
20.47,"2","3",3,"1","1","3","1","0","P","cmc","Wifes_age",1
46.79,"4","4",1,"1","0","3","3","0","P","cmc","Wifes_age",1
30.82,"3","3",7,"1","0","2","3","0","P","cmc","Wifes_age",1
19.46,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",1
36.03,"2","2",4,"1","1","3","3","0","P","cmc","Wifes_age",1
17.18,"3","4",0,"1","1","1","3","0","P","cmc","Wifes_age",1
29.77,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",1
34.59,"4","4",3,"0","0","3","3","0","P","cmc","Wifes_age",1
51,"3","4",1,"1","1","1","3","0","P","cmc","Wifes_age",1
58.91,"4","3",5,"1","1","2","3","0","P","cmc","Wifes_age",1
43.52,"2","3",2,"1","1","3","3","0","P","cmc","Wifes_age",1
44.74,"1","2",1,"1","1","2","4","1","P","cmc","Wifes_age",1
31.74,"2","3",5,"1","1","2","3","0","P","cmc","Wifes_age",1
12.66,"3","4",2,"1","1","3","3","0","P","cmc","Wifes_age",1
28.94,"2","3",1,"0","1","3","2","0","P","cmc","Wifes_age",1
50.1,"2","1",3,"1","0","3","2","0","P","cmc","Wifes_age",1
41.4,"3","4",2,"1","1","1","2","1","P","cmc","Wifes_age",1
20,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",1
41.74,"2","3",2,"1","1","3","2","1","P","cmc","Wifes_age",1
49.37,"1","3",2,"1","0","2","2","1","P","cmc","Wifes_age",1
27.74,"3","4",0,"1","1","1","3","0","P","cmc","Wifes_age",1
54.84,"3","4",3,"1","1","3","1","0","P","cmc","Wifes_age",1
20.36,"4","4",0,"0","0","1","3","0","P","cmc","Wifes_age",1
47.25,"1","2",8,"1","1","3","1","0","P","cmc","Wifes_age",1
16.18,"3","4",1,"1","1","3","1","1","P","cmc","Wifes_age",1
25.22,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",1
11.71,"3","3",3,"1","0","2","4","0","P","cmc","Wifes_age",1
33.49,"4","4",2,"1","1","3","3","0","P","cmc","Wifes_age",1
16.07,"3","3",2,"1","1","2","2","0","P","cmc","Wifes_age",1
36.15,"4","4",2,"0","1","3","1","0","P","cmc","Wifes_age",1
27.04,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",1
32.45,"4","4",2,"1","1","1","3","0","P","cmc","Wifes_age",1
35.62,"4","4",0,"0","0","3","3","0","P","cmc","Wifes_age",1
52.34,"4","4",1,"1","0","1","3","0","P","cmc","Wifes_age",1
39.43,"4","4",2,"0","1","3","3","0","P","cmc","Wifes_age",1
29.99,"2","4",2,"1","1","3","4","0","P","cmc","Wifes_age",1
15.98,"4","4",3,"1","1","1","4","0","P","cmc","Wifes_age",1
54.57,"4","4",4,"1","1","2","3","0","P","cmc","Wifes_age",1
58.52,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",1
43.3,"4","4",1,"1","0","1","3","0","P","cmc","Wifes_age",1
48.12,"4","4",5,"1","1","1","4","0","P","cmc","Wifes_age",1
35.21,"4","4",3,"1","1","2","4","0","P","cmc","Wifes_age",1
25.82,"1","3",4,"1","1","3","2","0","P","cmc","Wifes_age",1
55.88,"3","4",2,"1","1","1","4","1","P","cmc","Wifes_age",1
25.06,"4","4",2,"1","1","2","4","0","P","cmc","Wifes_age",1
45.82,"1","2",4,"1","1","2","2","0","P","cmc","Wifes_age",1
50.42,"1","1",7,"1","1","2","3","1","P","cmc","Wifes_age",1
37.9,"4","4",2,"1","0","2","4","0","P","cmc","Wifes_age",1
33.52,"2","4",4,"1","1","3","2","0","P","cmc","Wifes_age",1
44.83,"1","4",5,"1","1","1","2","1","P","cmc","Wifes_age",1
17.33,"2","2",2,"1","1","3","1","0","P","cmc","Wifes_age",1
21.02,"1","1",3,"1","1","2","1","1","P","cmc","Wifes_age",1
37.39,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",1
41.82,"1","3",0,"1","1","2","3","0","P","cmc","Wifes_age",1
42.48,"3","3",1,"1","0","3","3","0","P","cmc","Wifes_age",1
39.88,"4","4",4,"1","1","2","3","0","P","cmc","Wifes_age",1
34.69,"3","4",1,"1","1","2","4","0","P","cmc","Wifes_age",1
56.35,"3","4",5,"1","1","1","4","0","P","cmc","Wifes_age",1
31.18,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",1
18.02,"4","4",0,"1","1","2","4","0","P","cmc","Wifes_age",1
7.5,"3","4",0,"1","0","2","4","0","P","cmc","Wifes_age",1
34.24,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",1
44.14,"2","2",8,"1","0","3","1","0","P","cmc","Wifes_age",1
28.01,"2","4",1,"1","1","2","4","0","P","cmc","Wifes_age",1
17.78,"3","3",2,"1","1","3","4","0","P","cmc","Wifes_age",1
31.6,"3","2",2,"1","1","3","2","0","P","cmc","Wifes_age",1
40.08,"2","4",0,"1","0","3","4","0","P","cmc","Wifes_age",1
38,"4","4",0,"0","1","1","3","0","P","cmc","Wifes_age",1
44.45,"2","4",4,"1","0","1","4","0","P","cmc","Wifes_age",1
38.12,"2","4",2,"1","0","2","4","0","P","cmc","Wifes_age",1
43.29,"2","1",10,"1","0","2","4","0","P","cmc","Wifes_age",1
41.36,"4","4",2,"1","0","1","4","0","P","cmc","Wifes_age",1
19.05,"2","4",1,"1","1","2","2","0","P","cmc","Wifes_age",1
35.89,"1","3",12,"1","1","3","3","0","P","cmc","Wifes_age",1
45.79,"2","1",3,"1","0","4","3","0","P","cmc","Wifes_age",1
37.3,"3","4",5,"1","0","2","2","0","P","cmc","Wifes_age",1
22.39,"2","3",1,"1","1","3","4","0","P","cmc","Wifes_age",1
20.59,"2","4",0,"1","1","3","2","0","P","cmc","Wifes_age",1
40.56,"2","3",4,"1","1","3","1","1","P","cmc","Wifes_age",1
17.61,"3","3",2,"1","1","3","2","0","P","cmc","Wifes_age",1
24.64,"3","2",3,"1","1","3","2","0","P","cmc","Wifes_age",1
38.49,"1","2",4,"1","1","4","1","0","P","cmc","Wifes_age",1
28.4,"3","4",3,"1","0","3","2","0","P","cmc","Wifes_age",1
44.14,"1","1",11,"1","1","4","1","1","P","cmc","Wifes_age",1
30.92,"3","3",2,"1","1","3","3","0","P","cmc","Wifes_age",1
3.85,"3","4",0,"1","0","3","1","0","P","cmc","Wifes_age",1
54.89,"1","2",6,"1","1","3","3","1","P","cmc","Wifes_age",1
30.32,"2","2",3,"1","0","3","1","0","P","cmc","Wifes_age",1
37.23,"3","4",6,"1","1","2","4","0","P","cmc","Wifes_age",1
32.4,"1","1",5,"1","1","2","2","0","P","cmc","Wifes_age",1
44.91,"2","4",2,"1","1","3","3","0","P","cmc","Wifes_age",1
43.62,"1","4",11,"0","1","2","2","1","P","cmc","Wifes_age",1
12.51,"2","4",0,"1","1","3","3","0","P","cmc","Wifes_age",1
50.73,"2","4",2,"1","0","2","4","0","P","cmc","Wifes_age",1
18.59,"2","3",2,"1","1","3","3","0","P","cmc","Wifes_age",1
36.69,"3","4",1,"1","1","1","2","0","P","cmc","Wifes_age",1
28.76,"2","3",2,"1","1","3","1","0","P","cmc","Wifes_age",1
35.59,"2","4",0,"1","1","3","1","0","P","cmc","Wifes_age",1
36.13,"3","4",0,"1","0","2","3","0","P","cmc","Wifes_age",1
33.01,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",1
25.91,"2","3",3,"1","0","3","2","0","P","cmc","Wifes_age",1
45.08,"3","3",1,"0","1","3","4","0","P","cmc","Wifes_age",1
52.03,"1","2",1,"1","0","3","3","0","P","cmc","Wifes_age",1
36.67,"3","4",3,"1","1","3","2","0","P","cmc","Wifes_age",1
58.95,"1","3",5,"1","1","3","2","0","P","cmc","Wifes_age",1
41.78,"1","3",8,"1","1","3","1","0","P","cmc","Wifes_age",1
14.84,"3","4",2,"1","0","2","2","0","P","cmc","Wifes_age",1
40.24,"3","2",1,"1","1","3","3","0","P","cmc","Wifes_age",1
35.82,"3","2",8,"1","0","2","3","1","P","cmc","Wifes_age",1
29.06,"3","2",4,"1","1","2","2","1","P","cmc","Wifes_age",1
31.69,"3","3",2,"1","0","2","3","0","P","cmc","Wifes_age",1
14.31,"2","3",1,"1","1","3","3","0","P","cmc","Wifes_age",1
22.64,"3","4",0,"1","1","3","3","0","P","cmc","Wifes_age",1
31.74,"1","2",2,"1","1","2","2","1","P","cmc","Wifes_age",1
24.87,"1","2",0,"1","1","2","4","0","P","cmc","Wifes_age",1
64.51,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",1
39.19,"4","4",4,"1","0","1","3","0","P","cmc","Wifes_age",1
31.89,"3","3",2,"1","1","1","4","0","P","cmc","Wifes_age",1
51.45,"1","3",1,"1","1","2","3","1","P","cmc","Wifes_age",1
35.92,"1","4",8,"1","1","3","3","0","P","cmc","Wifes_age",1
39.52,"3","4",0,"1","1","3","2","0","P","cmc","Wifes_age",1
43.01,"1","3",4,"1","1","3","4","1","P","cmc","Wifes_age",1
28.2,"2","4",1,"1","1","1","3","0","P","cmc","Wifes_age",1
21.05,"3","4",0,"1","0","3","1","0","P","cmc","Wifes_age",1
13.91,"2","3",1,"1","1","2","4","0","P","cmc","Wifes_age",1
35.02,"1","1",5,"1","0","3","1","1","P","cmc","Wifes_age",1
36.62,"2","3",1,"1","0","3","4","0","P","cmc","Wifes_age",1
26.6,"2","3",5,"1","0","3","2","0","P","cmc","Wifes_age",1
29.39,"4","4",1,"1","1","3","3","0","P","cmc","Wifes_age",1
29.85,"3","3",6,"1","1","3","3","0","P","cmc","Wifes_age",1
21.82,"3","3",1,"1","1","2","3","0","P","cmc","Wifes_age",1
18.03,"3","4",1,"1","1","2","3","0","P","cmc","Wifes_age",1
28.64,"3","3",4,"1","1","2","2","0","P","cmc","Wifes_age",1
42.71,"1","4",4,"1","1","3","3","0","P","cmc","Wifes_age",1
17.6,"4","4",2,"1","1","1","3","0","P","cmc","Wifes_age",1
22.61,"3","4",4,"1","1","1","4","0","P","cmc","Wifes_age",1
27.33,"4","4",2,"0","1","1","4","0","P","cmc","Wifes_age",1
32.09,"4","4",2,"1","0","1","3","0","P","cmc","Wifes_age",1
37.91,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",1
36.41,"4","4",1,"1","1","1","2","0","P","cmc","Wifes_age",1
54.78,"3","2",11,"1","0","2","2","1","P","cmc","Wifes_age",1
29.31,"4","4",3,"0","1","1","2","0","P","cmc","Wifes_age",1
45.94,"4","4",5,"1","1","3","3","0","P","cmc","Wifes_age",1
33.94,"3","3",1,"1","1","3","2","0","P","cmc","Wifes_age",1
34.04,"4","4",1,"1","0","1","4","0","P","cmc","Wifes_age",1
46.43,"1","3",4,"1","1","3","3","1","P","cmc","Wifes_age",1
35.13,"4","4",2,"1","1","3","3","0","P","cmc","Wifes_age",1
48.55,"3","4",2,"0","1","2","4","0","P","cmc","Wifes_age",1
39.75,"1","2",7,"1","1","3","4","0","P","cmc","Wifes_age",1
55.34,"2","2",1,"1","0","3","2","0","P","cmc","Wifes_age",1
35.33,"3","3",1,"0","1","3","4","0","P","cmc","Wifes_age",1
54.65,"1","2",7,"1","0","3","2","0","P","cmc","Wifes_age",1
24.95,"1","3",5,"1","0","3","2","0","P","cmc","Wifes_age",1
20.43,"3","3",3,"1","0","2","4","0","P","cmc","Wifes_age",1
24.54,"3","3",0,"1","1","2","2","0","P","cmc","Wifes_age",1
29.98,"2","4",5,"1","1","3","2","0","P","cmc","Wifes_age",1
38.81,"4","4",0,"1","1","1","3","0","P","cmc","Wifes_age",1
44.14,"3","4",6,"1","1","2","4","0","P","cmc","Wifes_age",1
48.07,"3","4",10,"1","0","3","2","0","P","cmc","Wifes_age",1
41.68,"3","3",7,"1","1","3","1","0","P","cmc","Wifes_age",1
40.39,"1","1",6,"1","0","3","1","0","P","cmc","Wifes_age",1
21.18,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",1
43.66,"3","4",1,"1","1","3","4","0","P","cmc","Wifes_age",1
27.58,"3","4",1,"1","1","2","1","0","P","cmc","Wifes_age",1
39.46,"2","4",6,"0","1","2","3","0","P","cmc","Wifes_age",1
30.58,"3","4",2,"1","0","2","3","0","P","cmc","Wifes_age",1
22.57,"3","4",1,"0","1","2","3","0","P","cmc","Wifes_age",1
66.05,"2","1",5,"0","1","2","4","0","P","cmc","Wifes_age",1
30.6,"2","3",0,"1","1","2","4","0","P","cmc","Wifes_age",1
37.82,"3","4",6,"1","1","3","4","0","P","cmc","Wifes_age",1
37.13,"4","4",3,"1","1","2","4","0","P","cmc","Wifes_age",1
47.36,"2","3",6,"1","0","3","3","0","P","cmc","Wifes_age",1
26.73,"2","4",2,"1","1","3","1","0","P","cmc","Wifes_age",1
22.47,"4","4",0,"1","1","1","4","0","P","cmc","Wifes_age",1
35.16,"3","3",5,"1","1","3","4","0","P","cmc","Wifes_age",1
37.23,"2","4",2,"1","0","4","4","1","P","cmc","Wifes_age",1
40.96,"4","4",5,"0","1","2","4","0","P","cmc","Wifes_age",1
28.62,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",1
18.72,"2","4",4,"1","1","3","3","0","P","cmc","Wifes_age",1
20.25,"2","1",0,"1","1","3","2","0","P","cmc","Wifes_age",1
26.08,"1","3",0,"1","1","2","2","1","P","cmc","Wifes_age",1
29.18,"4","4",1,"1","1","2","2","0","P","cmc","Wifes_age",1
35.83,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",1
48.24,"1","2",2,"1","1","2","4","0","P","cmc","Wifes_age",1
30.02,"4","4",3,"1","1","3","4","0","P","cmc","Wifes_age",1
36.32,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",1
58.56,"3","4",6,"1","1","1","4","0","P","cmc","Wifes_age",1
53,"3","4",9,"1","1","1","4","0","P","cmc","Wifes_age",1
49.13,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",1
19.5,"4","4",3,"0","1","1","4","0","P","cmc","Wifes_age",1
26.5,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",1
9.43,"1","2",7,"1","1","2","4","0","P","cmc","Wifes_age",1
40.29,"4","2",0,"1","0","2","2","0","P","cmc","Wifes_age",1
28.4,"3","3",1,"1","1","3","4","0","P","cmc","Wifes_age",1
10.81,"2","4",2,"1","1","3","4","0","P","cmc","Wifes_age",1
18.11,"4","4",1,"1","0","2","4","0","P","cmc","Wifes_age",1
21.28,"4","4",2,"1","0","3","3","0","P","cmc","Wifes_age",1
64.77,"1","2",2,"1","1","2","4","0","P","cmc","Wifes_age",1
26.74,"3","4",6,"1","1","1","4","0","P","cmc","Wifes_age",1
20.23,"3","3",0,"1","1","2","2","0","P","cmc","Wifes_age",1
10.55,"3","4",2,"1","1","2","3","0","P","cmc","Wifes_age",1
45.38,"3","4",3,"1","1","2","3","0","P","cmc","Wifes_age",1
27.83,"3","3",2,"1","0","2","4","0","P","cmc","Wifes_age",1
33.43,"1","4",2,"1","0","3","3","1","P","cmc","Wifes_age",1
38.57,"4","4",2,"1","1","3","4","0","P","cmc","Wifes_age",1
41.49,"2","2",0,"0","0","3","3","0","P","cmc","Wifes_age",1
42.42,"2","3",5,"0","0","2","4","0","P","cmc","Wifes_age",1
19.21,"1","4",2,"1","0","2","3","0","P","cmc","Wifes_age",1
25.94,"3","3",5,"1","0","3","4","0","P","cmc","Wifes_age",1
11.73,"3","4",1,"1","1","3","3","0","P","cmc","Wifes_age",1
33.5,"2","3",4,"0","1","2","4","0","P","cmc","Wifes_age",1
35.69,"4","4",3,"0","1","3","4","0","P","cmc","Wifes_age",1
30.57,"1","1",2,"1","0","3","4","0","P","cmc","Wifes_age",1
52.33,"3","4",2,"0","1","1","4","0","P","cmc","Wifes_age",1
7.62,"1","3",0,"1","0","3","4","1","P","cmc","Wifes_age",1
19.31,"4","4",1,"0","1","1","3","0","P","cmc","Wifes_age",1
31.94,"4","4",1,"0","1","2","3","0","P","cmc","Wifes_age",1
48.04,"1","3",4,"1","1","3","3","1","P","cmc","Wifes_age",1
28.22,"4","4",2,"0","1","3","4","0","P","cmc","Wifes_age",1
54.54,"4","4",4,"1","1","3","4","0","P","cmc","Wifes_age",1
43.49,"3","4",1,"0","1","3","4","0","P","cmc","Wifes_age",1
27.71,"3","4",1,"0","1","2","4","0","P","cmc","Wifes_age",1
19.6,"1","2",0,"1","0","4","4","0","P","cmc","Wifes_age",1
32.41,"1","2",1,"1","0","3","4","0","P","cmc","Wifes_age",1
36.43,"4","4",1,"0","1","1","4","0","P","cmc","Wifes_age",1
22.37,"4","4",1,"0","1","3","4","0","P","cmc","Wifes_age",1
36.78,"2","2",8,"1","1","2","2","1","P","cmc","Wifes_age",1
13.12,"4","3",0,"0","0","3","3","0","P","cmc","Wifes_age",1
38.85,"4","4",3,"1","0","2","4","0","P","cmc","Wifes_age",1
17.53,"4","4",0,"1","0","2","4","0","P","cmc","Wifes_age",1
30.05,"3","4",3,"1","1","2","1","0","P","cmc","Wifes_age",1
30.92,"2","3",4,"1","0","3","2","0","P","cmc","Wifes_age",1
49.86,"3","3",8,"1","1","4","3","0","P","cmc","Wifes_age",1
22.02,"4","4",0,"0","1","2","4","0","P","cmc","Wifes_age",1
42.22,"3","4",3,"0","1","3","4","0","P","cmc","Wifes_age",1
20.43,"4","4",1,"1","1","3","3","0","P","cmc","Wifes_age",1
39.55,"4","4",1,"0","1","2","4","0","P","cmc","Wifes_age",1
33.57,"4","4",1,"0","0","3","4","0","P","cmc","Wifes_age",1
26.78,"1","2",4,"1","1","3","2","1","P","cmc","Wifes_age",1
9.26,"2","2",3,"1","1","3","3","0","P","cmc","Wifes_age",1
23.98,"3","3",1,"1","1","3","1","0","P","cmc","Wifes_age",1
19.32,"2","2",2,"1","1","3","1","0","P","cmc","Wifes_age",1
42.99,"1","2",6,"1","1","3","1","1","P","cmc","Wifes_age",1
32.09,"2","2",2,"1","1","3","1","1","P","cmc","Wifes_age",1
26.99,"2","2",1,"1","1","2","1","0","P","cmc","Wifes_age",1
20.77,"2","3",8,"1","1","3","2","0","P","cmc","Wifes_age",1
20.25,"2","2",1,"1","0","3","2","1","P","cmc","Wifes_age",1
11.18,"2","4",2,"1","1","1","4","0","P","cmc","Wifes_age",1
34.72,"2","4",4,"1","1","3","4","0","P","cmc","Wifes_age",1
50.33,"2","3",0,"1","1","1","2","0","P","cmc","Wifes_age",1
13.35,"2","3",0,"1","1","2","4","0","P","cmc","Wifes_age",1
19.84,"3","4",1,"1","1","3","1","0","P","cmc","Wifes_age",1
42.81,"3","3",4,"1","1","2","4","0","P","cmc","Wifes_age",1
46.15,"1","3",0,"1","1","3","4","0","P","cmc","Wifes_age",1
22.11,"2","3",2,"1","0","2","4","0","P","cmc","Wifes_age",1
27.82,"3","2",0,"1","1","2","2","0","P","cmc","Wifes_age",1
33.33,"2","3",3,"1","1","3","4","0","P","cmc","Wifes_age",1
31.83,"3","3",3,"1","0","2","4","0","P","cmc","Wifes_age",1
26.53,"4","4",1,"1","1","2","3","0","P","cmc","Wifes_age",1
41.03,"2","3",7,"1","0","3","3","0","P","cmc","Wifes_age",1
28.4,"3","3",6,"1","1","3","3","0","P","cmc","Wifes_age",1
36.88,"3","3",5,"1","1","1","4","0","P","cmc","Wifes_age",1
38.39,"2","3",4,"1","1","2","3","0","P","cmc","Wifes_age",1
22.34,"2","3",1,"1","1","3","2","0","P","cmc","Wifes_age",1
