"checking_status","duration","credit_history","purpose","credit_amount","savings_status","employment","installment_commitment","personal_status","other_parties","residence_since","property_magnitude","age","other_payment_plans","housing","existing_credits","job","num_dependents","own_telephone","foreign_worker","class","dataset_name","altered_attribute","noise_level"
"<0",6,"existing paid","furniture/equipment",4815.97,"<100","1<=X<4",1,"male single","none",2,"real estate",36,"bank","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",6,"no credits/all paid","radio/tv",-78.3,"<100",">=7",4,"male mar/wid","none",4,"car",39,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
">=200",12,"all paid","radio/tv",651.49,">=1000","1<=X<4",3,"female div/dep/mar","none",3,"real estate",42,"none","rent",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",7,"existing paid","radio/tv",230.42,"<100","1<=X<4",3,"male single","guarantor",2,"real estate",34,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",60,"delayed previously","business",5449.62,"<100",">=7",3,"male single","none",4,"no known property",63,"none","own",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.9
"0<=X<200",18,"existing paid","business",-2173.92,">=1000","<1",3,"male mar/wid","none",3,"real estate",36,"bank","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"<0",24,"existing paid","furniture/equipment",6628.7,"<100","1<=X<4",2,"male single","none",2,"car",27,"stores","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",18,"existing paid","new car",7160.75,"100<=X<500","1<=X<4",2,"male single","none",2,"car",30,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",12,"critical/other existing credit","business",4413.05,"no known savings",">=7",4,"male single","none",4,"no known property",57,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
">=200",12,"existing paid","furniture/equipment",1880.34,"<100","<1",4,"female div/dep/mar","none",1,"life insurance",33,"bank","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",45,"critical/other existing credit","radio/tv",8008.15,"<100","<1",4,"male single","none",2,"life insurance",25,"none","own",2,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.9
"no checking",48,"critical/other existing credit","education",1809.98,"<100","1<=X<4",1,"male single","none",3,"no known property",31,"bank","for free",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
">=200",18,"existing paid","radio/tv",2272.71,"<100","1<=X<4",4,"male single","co applicant",2,"real estate",37,"stores","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.9
">=200",10,"existing paid","domestic appliance",-1834.5,"<100","1<=X<4",2,"male single","none",2,"car",37,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",9,"existing paid","radio/tv",-93.48,"<100","1<=X<4",4,"male single","none",3,"real estate",24,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",30,"existing paid","radio/tv",-2656.05,"500<=X<1000",">=7",4,"male single","none",2,"car",30,"bank","own",1,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",12,"existing paid","radio/tv",2055.96,"500<=X<1000","1<=X<4",3,"male div/sep","none",1,"car",26,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",18,"delayed previously","repairs",7446.83,"<100","1<=X<4",2,"male single","none",4,"real estate",44,"none","own",1,"unskilled resident",2,"yes","yes","good","credit-g","credit_amount",0.9
"<0",30,"critical/other existing credit","used car",10204.96,"100<=X<500","4<=X<7",1,"male mar/wid","none",4,"car",24,"none","rent",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",48,"critical/other existing credit","used car",6981.94,"<100",">=7",4,"female div/dep/mar","none",4,"no known property",58,"stores","for free",2,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.9
"no checking",11,"critical/other existing credit","new car",2537.83,"<100","<1",4,"female div/dep/mar","none",4,"car",35,"none","own",2,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",36,"existing paid","radio/tv",3581.83,"500<=X<1000",">=7",4,"male single","none",4,"car",39,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",6,"existing paid","used car",317.21,"500<=X<1000","unemployed",1,"female div/dep/mar","none",2,"life insurance",23,"none","rent",1,"unemp/unskilled non res",1,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",11,"critical/other existing credit","new car",6682.92,"<100","1<=X<4",1,"male single","none",4,"life insurance",39,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",12,"existing paid","radio/tv",-1446.25,"100<=X<500","1<=X<4",4,"female div/dep/mar","co applicant",2,"real estate",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",24,"delayed previously","furniture/equipment",1752.65,"no known savings","<1",4,"male single","none",2,"life insurance",29,"bank","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",27,"delayed previously","used car",4171.89,"<100",">=7",1,"male single","none",2,"car",30,"none","own",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",12,"existing paid","radio/tv",4809.44,"<100","1<=X<4",3,"male single","none",2,"car",25,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",18,"existing paid","used car",-1051.82,"no known savings","1<=X<4",2,"male single","none",1,"life insurance",31,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",36,"delayed previously","new car",-1337.93,"<100",">=7",4,"male single","none",4,"no known property",57,"bank","for free",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.9
"no checking",6,"all paid","new car",-1181.35,"no known savings","1<=X<4",1,"male single","guarantor",2,"real estate",26,"stores","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",12,"existing paid","radio/tv",8208.19,"no known savings","unemployed",2,"male single","none",1,"no known property",52,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.9
"no checking",36,"critical/other existing credit","radio/tv",16580.87,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",31,"stores","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
">=200",18,"existing paid","new car",-1020.7,"<100",">=7",3,"female div/dep/mar","none",2,"car",23,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",36,"critical/other existing credit","furniture/equipment",3153.62,"<100","<1",4,"female div/dep/mar","co applicant",4,"no known property",23,"none","rent",2,"unskilled resident",1,"yes","yes","bad","credit-g","credit_amount",0.9
"0<=X<200",9,"existing paid","business",3562.61,"<100","1<=X<4",2,"male mar/wid","none",1,"real estate",27,"bank","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",15,"critical/other existing credit","radio/tv",1008.73,"no known savings",">=7",4,"male single","guarantor",4,"real estate",50,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",36,"no credits/all paid","business",1186.16,"<100",">=7",4,"male single","none",4,"no known property",61,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.9
"0<=X<200",48,"no credits/all paid","business",16095.98,"<100","1<=X<4",2,"male single","none",2,"car",25,"none","own",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.9
"no checking",24,"existing paid","radio/tv",713.13,"<100","<1",4,"female div/dep/mar","none",4,"life insurance",26,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",27,"existing paid","repairs",7296,"no known savings",">=7",4,"male single","none",4,"life insurance",48,"none","own",4,"skilled",2,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",12,"existing paid","radio/tv",1412.2,"<100","<1",2,"female div/dep/mar","none",2,"car",29,"bank","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",12,"existing paid","new car",3293.7,">=1000","1<=X<4",4,"male mar/wid","none",1,"real estate",22,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",36,"existing paid","education",4257.77,"<100","1<=X<4",4,"male single","none",4,"no known property",37,"stores","for free",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.9
"no checking",36,"existing paid","radio/tv",4628.7,"no known savings","1<=X<4",4,"female div/dep/mar","none",4,"car",25,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",36,"existing paid","used car",4166.62,"<100","1<=X<4",1,"female div/dep/mar","none",2,"life insurance",30,"bank","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",7,"critical/other existing credit","radio/tv",-1322.87,"no known savings",">=7",4,"male single","none",2,"life insurance",46,"none","rent",2,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.9
"<0",8,"critical/other existing credit","other",517.87,"<100",">=7",3,"male single","none",4,"no known property",51,"bank","for free",2,"high qualif/self emp/mgmt",2,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",42,"critical/other existing credit","business",13063.27,"<100","4<=X<7",2,"female div/dep/mar","none",1,"real estate",41,"bank","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",36,"existing paid","education",2852.48,"no known savings",">=7",4,"male single","none",4,"no known property",40,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.9
"<0",12,"critical/other existing credit","used car",-1737,"<100",">=7",4,"male single","none",4,"no known property",66,"none","for free",2,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",42,"existing paid","radio/tv",3700.14,"<100","<1",4,"male single","none",3,"car",34,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.9
"0<=X<200",11,"delayed previously","radio/tv",2355.57,"<100","4<=X<7",2,"male single","none",4,"life insurance",51,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",54,"no credits/all paid","used car",10366.01,"no known savings","1<=X<4",2,"male single","none",2,"life insurance",39,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",30,"existing paid","furniture/equipment",450.92,"<100","<1",2,"male mar/wid","none",1,"life insurance",22,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",24,"existing paid","radio/tv",3953.75,"no known savings","<1",1,"female div/dep/mar","none",1,"car",44,"none","own",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.9
"no checking",15,"existing paid","radio/tv",2756.51,"500<=X<1000",">=7",4,"male single","none",3,"life insurance",47,"stores","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",18,"existing paid","business",2980.58,"100<=X<500","1<=X<4",3,"female div/dep/mar","none",4,"life insurance",24,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",24,"existing paid","other",4876.59,"<100",">=7",4,"female div/dep/mar","guarantor",4,"real estate",58,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.9
"<0",10,"existing paid","radio/tv",1651.05,"<100",">=7",3,"male single","none",4,"real estate",52,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",12,"critical/other existing credit","business",2956.74,"<100","1<=X<4",4,"female div/dep/mar","guarantor",2,"real estate",29,"none","own",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",18,"critical/other existing credit","furniture/equipment",-812.79,"<100","<1",4,"female div/dep/mar","none",1,"life insurance",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",36,"existing paid","education",10296.13,"100<=X<500","1<=X<4",1,"male single","none",4,"no known property",47,"none","for free",1,"skilled",2,"yes","yes","bad","credit-g","credit_amount",0.9
"<0",18,"existing paid","new car",2987.83,"100<=X<500","4<=X<7",4,"male single","none",3,"car",30,"none","own",1,"high qualif/self emp/mgmt",2,"yes","yes","good","credit-g","credit_amount",0.9
"<0",12,"no credits/all paid","repairs",5147.91,"<100","4<=X<7",4,"male single","none",3,"real estate",28,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.9
"no checking",12,"critical/other existing credit","radio/tv",1119.48,"<100",">=7",4,"male single","none",4,"real estate",56,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",12,"critical/other existing credit","used car",-3971.73,"<100",">=7",4,"male single","none",3,"real estate",54,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",12,"critical/other existing credit","radio/tv",4057,"no known savings",">=7",4,"female div/dep/mar","none",3,"life insurance",33,"bank","own",1,"unskilled resident",2,"none","yes","bad","credit-g","credit_amount",0.9
">=200",24,"critical/other existing credit","furniture/equipment",2886.5,"no known savings",">=7",4,"male single","co applicant",4,"no known property",20,"none","rent",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",12,"existing paid","new car",18.93,">=1000",">=7",4,"male single","none",4,"real estate",54,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",54,"no credits/all paid","business",15312.83,"<100","<1",3,"male single","none",4,"no known property",58,"none","rent",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.9
"no checking",12,"critical/other existing credit","education",4144.27,"no known savings","4<=X<7",4,"female div/dep/mar","none",2,"car",61,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",18,"existing paid","business",1078.22,"100<=X<500","1<=X<4",4,"male single","none",4,"car",34,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",36,"critical/other existing credit","radio/tv",1767.99,"<100",">=7",4,"male single","none",4,"real estate",36,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",20,"delayed previously","used car",3765.36,"no known savings","4<=X<7",3,"male single","none",4,"life insurance",36,"bank","rent",2,"high qualif/self emp/mgmt",2,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",24,"existing paid","new car",-3240.38,"100<=X<500",">=7",4,"male mar/wid","none",4,"real estate",41,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",36,"existing paid","radio/tv",3582.42,"<100","4<=X<7",4,"male single","none",4,"car",24,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",6,"delayed previously","radio/tv",5766.83,"<100","1<=X<4",3,"female div/dep/mar","none",2,"real estate",24,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",9,"critical/other existing credit","furniture/equipment",4131.74,"<100","4<=X<7",4,"male single","none",3,"car",35,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",12,"existing paid","used car",-1847.9,"no known savings","<1",2,"male mar/wid","none",4,"car",26,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",24,"critical/other existing credit","other",9994.06,"<100","1<=X<4",2,"male single","co applicant",3,"car",39,"none","own",2,"high qualif/self emp/mgmt",2,"yes","yes","bad","credit-g","credit_amount",0.9
"no checking",18,"all paid","new car",7033.98,"<100",">=7",2,"male single","none",4,"no known property",39,"bank","own",2,"high qualif/self emp/mgmt",2,"yes","yes","bad","credit-g","credit_amount",0.9
"0<=X<200",12,"existing paid","new car",5094.21,"<100","4<=X<7",2,"male single","none",2,"car",32,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",24,"existing paid","furniture/equipment",9757.38,"no known savings","<1",1,"female div/dep/mar","none",2,"life insurance",30,"none","own",1,"skilled",1,"yes","no","good","credit-g","credit_amount",0.9
"0<=X<200",14,"existing paid","business",6429.06,"500<=X<1000",">=7",1,"male mar/wid","none",2,"real estate",35,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",6,"delayed previously","business",2220.36,"100<=X<500",">=7",1,"male div/sep","none",2,"car",31,"bank","own",2,"skilled",2,"none","yes","good","credit-g","credit_amount",0.9
">=200",15,"existing paid","education",2178.68,"<100","<1",4,"female div/dep/mar","none",4,"life insurance",23,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",18,"existing paid","new car",9121.77,"<100","4<=X<7",3,"male single","none",3,"real estate",28,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",36,"critical/other existing credit","new car",10621.28,"<100","1<=X<4",4,"female div/dep/mar","none",2,"real estate",25,"stores","own",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.9
"<0",12,"existing paid","radio/tv",-1417.06,"500<=X<1000",">=7",3,"male mar/wid","none",1,"real estate",35,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",48,"critical/other existing credit","radio/tv",2932.72,"no known savings",">=7",4,"male single","none",1,"real estate",47,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"<0",42,"existing paid","radio/tv",7883.76,"no known savings","4<=X<7",4,"female div/dep/mar","none",3,"car",30,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.9
"<0",10,"critical/other existing credit","furniture/equipment",3056.78,"no known savings","<1",2,"female div/dep/mar","co applicant",3,"real estate",27,"none","rent",2,"skilled",1,"none","no","good","credit-g","credit_amount",0.9
"<0",33,"critical/other existing credit","furniture/equipment",3786.82,"500<=X<1000","1<=X<4",1,"female div/dep/mar","none",4,"car",23,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.9
"0<=X<200",12,"critical/other existing credit","new car",864.19,"500<=X<1000","4<=X<7",3,"male div/sep","none",3,"car",36,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.9
"<0",21,"existing paid","radio/tv",544.3,"<100","1<=X<4",3,"female div/dep/mar","none",2,"real estate",25,"none","own",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.9
"no checking",24,"critical/other existing credit","used car",2273.36,"<100",">=7",4,"female div/dep/mar","none",2,"car",41,"none","rent",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",12,"existing paid","furniture/equipment",4475.94,"<100","1<=X<4",3,"male single","none",2,"real estate",24,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
">=200",10,"critical/other existing credit","new car",4024.17,"<100",">=7",4,"male single","none",4,"no known property",63,"none","for free",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"0<=X<200",18,"existing paid","furniture/equipment",1730.15,"no known savings","<1",4,"female div/dep/mar","none",3,"real estate",27,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.9
"<0",12,"critical/other existing credit","new car",5005.4,"<100","1<=X<4",4,"male single","none",2,"life insurance",30,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",12,"existing paid","radio/tv",8381.78,"<100","1<=X<4",4,"male mar/wid","none",2,"real estate",40,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",12,"existing paid","repairs",1031.79,"<100","1<=X<4",4,"male single","none",2,"car",30,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.9
"0<=X<200",12,"critical/other existing credit","used car",1866.19,"<100","unemployed",4,"male single","none",2,"car",34,"none","own",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.9
"<0",12,"critical/other existing credit","new car",2996.57,"<100","1<=X<4",3,"female div/dep/mar","co applicant",2,"real estate",29,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.9
"0<=X<200",48,"existing paid","new car",12022.21,"no known savings","4<=X<7",1,"female div/dep/mar","none",2,"car",24,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",36,"delayed previously","education",6464.39,"<100","1<=X<4",4,"male single","none",3,"life insurance",29,"stores","own",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.9
"no checking",15,"existing paid","furniture/equipment",-1349.95,"<100","<1",2,"male single","none",3,"life insurance",27,"bank","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",18,"existing paid","furniture/equipment",-332.38,"<100","1<=X<4",4,"male single","none",4,"no known property",47,"bank","for free",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"no checking",60,"existing paid","radio/tv",8558.21,"100<=X<500","4<=X<7",2,"female div/dep/mar","none",4,"real estate",21,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",12,"critical/other existing credit","radio/tv",-424.61,"no known savings",">=7",4,"female div/dep/mar","none",2,"real estate",38,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
"no checking",27,"delayed previously","used car",9268.4,">=1000","1<=X<4",2,"male single","none",2,"car",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.9
"0<=X<200",12,"existing paid","radio/tv",62.12,"500<=X<1000","1<=X<4",4,"male single","none",3,"real estate",66,"none","own",1,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.9
"0<=X<200",15,"critical/other existing credit","radio/tv",861.4,"no known savings","4<=X<7",4,"male single","guarantor",2,"real estate",35,"bank","own",3,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.9
">=200",12,"existing paid","radio/tv",-860.65,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",44,"none","rent",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.9
">=200",6,"existing paid","new car",-2049.13,">=1000","<1",2,"male mar/wid","none",2,"real estate",27,"none","own",1,"unemp/unskilled non res",1,"none","no","good","credit-g","credit_amount",0.9
"0<=X<200",36,"existing paid","radio/tv",2718.92,"<100","<1",4,"female div/dep/mar","none",1,"no known property",30,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.9
"<0",27,"existing paid","radio/tv",2068.39,"<100","1<=X<4",3,"male single","none",2,"car",27,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.9
"<0",18,"existing paid","furniture/equipment",-1174.62,"<100","1<=X<4",2,"male single","none",2,"car",22,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.9
