"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
22,"4","4",-0.29,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.5
41,"3","3",6.35,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.5
29,"2","4",3.27,"1","0","4","4","1","P","cmc","Number_of_children_ever_born",0.5
44,"4","4",4.89,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.5
22,"4","4",0.82,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.5
23,"2","4",3.82,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.5
22,"2","1",0.45,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.5
35,"1","3",-0.82,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.5
24,"4","4",1.32,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.5
36,"4","4",3.28,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.5
47,"1","2",1.8,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.5
40,"4","4",2.46,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.5
29,"4","4",3.71,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.5
49,"3","4",6.16,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.5
49,"3","4",8.54,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.5
47,"4","4",3.42,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.5
28,"4","4",2.93,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.5
26,"4","4",1.27,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.5
29,"1","2",6.21,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.5
29,"4","2",0.01,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.5
25,"3","3",3.75,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.5
24,"2","4",2.07,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.5
23,"4","4",-0.71,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.5
23,"4","4",4.59,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.5
44,"1","2",4.74,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.5
39,"3","4",5.45,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.5
21,"3","3",-1.45,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.5
22,"3","4",2.17,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.5
47,"3","4",2.38,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.5
36,"3","3",2.4,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.5
