"loc","v_g","ev_g","iv_g","n","v","l","d","i","e","b","t","lOCode","lOComment","lOBlank","locCodeAndComment","uniq_Op","uniq_Opnd","total_Op","total_Opnd","branchCount","class","dataset_name","altered_attribute","noise_level"
16,4,1,4,86,430,0.11,8.9,48.29,3829.05,0.14,248.11,11,0,3,0,11,21,52,34,7,"true","kc1","t",0.1
22,5,3,4,123,679.4,0.04,25,27.18,16984.95,0.23,913.71,15,0,5,0,25,21,81,42,9,"true","kc1","t",0.1
24,5,3,4,129,724.3,0.04,24.87,29.12,18012.97,0.24,1072.37,19,0,3,0,26,23,85,44,9,"true","kc1","t",0.1
27,6,1,5,131,697.17,0.05,18.67,37.35,13013.89,0.23,652.47,22,0,3,0,16,24,75,56,11,"true","kc1","t",0.1
27,5,1,4,93,408.49,0.05,21.33,19.15,8714.36,0.14,489.75,20,0,5,0,12,9,61,32,9,"true","kc1","t",0.1
39,9,9,5,208,1233.59,0.03,35.34,34.9,43599.82,0.41,2493.72,29,0,8,0,29,32,130,78,17,"true","kc1","t",0.1
16,3,1,3,58,275.78,0.14,7,39.4,1930.48,0.09,57.9,12,0,2,0,9,18,30,28,5,"true","kc1","t",0.1
19,4,1,4,86,426.06,0.08,12.28,34.7,5231.08,0.14,393.72,13,0,4,0,13,18,52,34,7,"true","kc1","t",0.1
66,16,11,15,259,1608.25,0.04,25.03,64.25,40253.51,0.54,2159.64,45,1,18,0,23,51,148,111,31,"true","kc1","t",0.1
12,2,1,2,22,81.41,0.14,7.2,11.31,586.15,0.03,109.63,9,0,1,0,8,5,13,9,3,"true","kc1","t",0.1
19,5,5,4,84,423.73,0.07,14.17,29.91,6002.83,0.14,454.27,14,0,3,0,15,18,50,34,9,"true","kc1","t",0.1
9,3,3,2,50,216.1,0.07,13.5,16.01,2917.3,0.07,224.24,5,0,2,0,12,8,32,18,5,"true","kc1","t",0.1
29,4,3,3,69,348.06,0.1,9.95,34.99,3462.31,0.12,321.17,22,0,5,0,14,19,42,27,7,"true","kc1","t",0.1
286,27,5,25,481,2948.19,0.04,27.42,107.5,80852.59,0.98,4584.32,198,44,35,3,17,53,310,171,53,"true","kc1","t",0.1
26,3,1,3,68,326.9,0.09,11,29.72,3595.9,0.11,157.69,21,0,1,0,14,14,46,22,5,"true","kc1","t",0.1
64,11,1,11,177,954.44,0.06,18.15,52.58,17326.76,0.32,1059.38,58,2,2,0,16,26,118,59,21,"true","kc1","t",0.1
47,4,1,4,92,442.28,0.08,12.38,35.74,5473.17,0.15,365.84,38,2,5,0,12,16,59,33,7,"true","kc1","t",0.1
107,9,7,7,187,1109.05,0.05,19.95,55.59,22125.51,0.37,1176.84,71,11,19,2,21,40,111,76,17,"true","kc1","t",0.1
107,9,7,7,178,1051.43,0.05,19.65,53.5,20664.58,0.35,1050.59,70,11,20,2,21,39,105,73,17,"true","kc1","t",0.1
74,5,3,4,131,727.65,0.07,14.45,50.35,10515.73,0.24,553.64,46,9,11,3,16,31,75,56,9,"true","kc1","t",0.1
37,4,1,4,75,348.29,0.09,10.61,32.84,3694.35,0.12,328.7,27,3,5,0,11,14,48,27,7,"true","kc1","t",0.1
79,7,1,6,161,889.29,0.07,14.03,63.37,12478.8,0.3,730.09,59,6,12,0,15,31,103,58,13,"true","kc1","t",0.1
134,15,8,14,303,1804.12,0.03,30.22,59.7,54519.67,0.6,3076.19,90,11,28,3,21,41,185,118,29,"true","kc1","t",0.1
55,4,3,3,152,894.16,0.06,16.14,55.37,14440.71,0.3,736.52,37,3,7,0,19,40,84,68,7,"true","kc1","t",0.1
22,3,1,2,61,279.68,0.08,12,23.31,3356.19,0.09,200.91,15,1,1,0,12,12,37,24,5,"true","kc1","t",0.1
22,3,1,2,73,325.54,0.06,16.2,20.09,5273.72,0.11,324.73,16,1,1,0,12,10,46,27,5,"true","kc1","t",0.1
8,3,1,3,13,36.5,0.2,5,7.3,182.48,0.01,150.02,5,0,1,0,5,2,9,4,5,"true","kc1","t",0.1
151,18,4,16,439,2790.97,0.03,38.54,72.43,107551.84,0.93,5948.08,120,3,24,2,26,56,273,166,34,"true","kc1","t",0.1
2,1,1,1,3,4.75,1,1,4.75,4.75,0,-52.37,0,0,0,0,2,1,2,1,1,"true","kc1","t",0.1
2,1,1,1,5,11.61,0.5,2,5.8,23.22,0,142.52,0,0,0,0,4,1,4,1,1,"true","kc1","t",0.1
70,13,4,12,291,1795.45,0.03,33.41,53.74,59984.29,0.6,3531.3,56,2,4,1,28,44,186,105,31,"true","kc1","t",0.1
4,1,1,1,7,19.65,0.4,2.5,7.86,49.13,0.01,127.91,0,0,0,0,5,2,5,2,1,"true","kc1","t",0.1
2,1,1,1,6,15.51,0.4,2.5,6.2,38.77,0.01,29.11,0,0,0,0,5,1,5,1,1,"true","kc1","t",0.1
27,1,1,1,37,154.29,0.22,4.5,34.29,694.29,0.05,43.24,9,5,4,0,6,12,19,18,1,"true","kc1","t",0.1
57,1,1,1,123,679.4,0.15,6.57,103.45,4461.99,0.23,274.71,42,2,11,0,9,37,69,54,1,"true","kc1","t",0.1
4,1,1,1,4,8,0.67,1.5,5.33,12,0,221.99,2,0,0,0,3,1,3,1,1,"true","kc1","t",0.1
7,1,1,1,15,45,0.5,2,22.5,90,0.02,-11.9,5,0,0,0,4,4,11,4,1,"true","kc1","t",0.1
7,1,1,1,9,25.27,0.27,3.75,6.74,94.75,0.01,-30.49,4,0,1,0,5,2,6,3,1,"true","kc1","t",0.1
16,2,1,2,32,118.41,0.14,7.2,16.45,852.58,0.04,158.86,13,0,1,0,8,5,23,9,3,"true","kc1","t",0.1
11,1,1,1,11,36.54,0.33,3,12.18,109.62,0.01,-2.75,6,0,1,0,6,4,7,4,1,"true","kc1","t",0.1
8,2,1,1,17,62.91,0.15,6.75,9.32,424.63,0.02,-189.47,6,0,0,0,9,4,11,6,3,"true","kc1","t",0.1
62,14,1,9,445,3011.84,0.02,41.88,71.91,126141.8,1,6936.42,50,0,5,0,37,72,282,163,36,"true","kc1","t",0.1
39,4,1,4,88,423.05,0.07,13.43,31.49,5682.93,0.14,367.69,34,1,2,0,13,15,57,31,7,"true","kc1","t",0.1
165,13,11,12,365,2206.2,0.02,43.27,50.99,95460.74,0.74,5392.98,112,22,23,0,27,39,240,125,25,"true","kc1","t",0.1
45,3,1,3,83,403.21,0.08,12.19,33.08,4914.15,0.13,372.13,25,11,7,0,13,16,53,30,5,"true","kc1","t",0.1
3,1,1,1,1,0,0,0,0,0,0,122.05,1,0,0,0,1,0,1,0,1,"true","kc1","t",0.1
21,2,1,2,61,279.68,0.16,6.43,43.51,1797.96,0.09,116.46,15,0,0,0,10,14,43,18,3,"true","kc1","t",0.1
23,1,1,1,69,331.71,0.18,5.6,59.23,1857.56,0.11,206.22,13,0,0,0,8,20,41,28,1,"true","kc1","t",0.1
12,1,1,1,24,98.1,0.26,3.85,25.48,377.68,0.03,97.89,6,0,0,0,7,10,13,11,1,"true","kc1","t",0.1
44,7,1,5,124,650.74,0.07,14,46.48,9110.4,0.22,420.77,35,2,3,0,14,24,76,48,13,"true","kc1","t",0.1
17,4,3,3,34,136,0.13,7.71,17.63,1049.14,0.05,223.6,14,0,1,0,9,7,22,12,7,"true","kc1","t",0.1
40,5,3,4,95,470.65,0.07,13.72,34.3,6458.35,0.16,309.88,35,0,3,0,13,18,57,38,9,"true","kc1","t",0.1
179,13,4,12,361,2241.61,0.04,22.82,98.25,51144.16,0.75,2986.41,131,24,22,0,17,57,208,153,25,"true","kc1","t",0.1
92,8,3,8,212,1184.01,0.07,15.17,78.07,17957.52,0.39,964.01,75,5,2,0,12,36,121,91,15,"true","kc1","t",0.1
14,1,1,1,26,108.42,0.33,3,36.14,325.25,0.04,-27.53,4,0,1,0,6,12,14,12,1,"true","kc1","t",0.1
92,8,3,8,203,1121.28,0.07,15.35,73.03,17214.99,0.37,1047.94,75,4,4,0,12,34,116,87,15,"true","kc1","t",0.1
64,4,1,4,138,744.14,0.09,10.82,68.76,8053.51,0.25,428.19,45,12,5,0,11,31,77,61,7,"true","kc1","t",0.1
184,16,12,13,437,2922,0.03,33.6,86.96,98179.22,0.97,5244.25,137,27,18,0,28,75,257,180,31,"true","kc1","t",0.1
17,4,3,3,32,125.02,0.12,8.25,15.15,1031.42,0.04,132.71,15,0,0,0,9,6,21,11,7,"true","kc1","t",0.1
38,5,3,4,93,460.74,0.08,13,35.44,5989.62,0.15,309.6,34,0,2,0,13,18,57,36,9,"true","kc1","t",0.1
6,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,-39.22,3,0,1,0,4,3,4,3,1,"true","kc1","t",0.1
41,4,1,4,85,421.11,0.1,10.47,40.21,4409.92,0.14,182.17,35,0,3,0,13,18,56,29,7,"true","kc1","t",0.1
13,1,1,1,7,16.25,1.33,0.75,21.67,12.19,0.01,-112.99,8,0,1,0,1,4,1,6,1,"true","kc1","t",0.1
20,4,3,3,36,147.15,0.14,7.31,20.12,1076.02,0.05,91.02,14,0,3,0,9,8,23,13,7,"true","kc1","t",0.1
50,5,4,4,122,625.77,0.06,16.5,37.93,10325.25,0.21,496.16,43,2,3,0,15,20,78,44,9,"true","kc1","t",0.1
17,1,1,1,50,219.62,0.2,5,43.92,1098.08,0.07,-75.49,9,0,1,0,7,14,30,20,1,"true","kc1","t",0.1
41,6,5,5,95,508.97,0.05,18.9,26.93,9619.48,0.17,524.45,29,0,9,0,21,20,59,36,11,"true","kc1","t",0.1
29,4,1,1,60,278.63,0.08,12.46,22.36,3472.18,0.09,255.17,22,0,2,0,12,13,33,27,7,"true","kc1","t",0.1
125,8,5,7,272,1704.57,0.06,17.69,96.33,30162.15,0.57,1912.49,88,19,16,0,18,59,156,116,15,"true","kc1","t",0.1
42,5,3,4,113,570.02,0.06,15.47,36.84,8820.26,0.19,504.96,38,0,2,0,14,19,71,42,9,"true","kc1","t",0.1
17,4,3,3,32,125.02,0.12,8.25,15.15,1031.42,0.04,112.41,15,0,0,0,9,6,21,11,7,"true","kc1","t",0.1
14,3,3,3,40,169.92,0.11,8.94,19.01,1518.63,0.06,100.62,10,0,1,0,11,8,27,13,5,"true","kc1","t",0.1
9,1,1,1,6,15.51,0.5,2,7.75,31.02,0.01,43.71,5,0,2,0,4,2,4,2,1,"true","kc1","t",0.1
3,1,1,1,1,0,0,0,0,0,0,-49.06,1,0,0,0,1,0,1,0,1,"true","kc1","t",0.1
11,2,1,2,26,108.42,0.29,3.5,30.98,379.46,0.04,-101.45,9,0,0,0,7,11,15,11,3,"true","kc1","t",0.1
35,3,1,3,105,546.99,0.08,12.78,42.79,6991.99,0.18,230.8,26,4,3,0,14,23,63,42,5,"true","kc1","t",0.1
7,2,1,2,11,34.87,0.19,5.25,6.64,183.06,0.01,104.55,5,0,0,0,7,2,8,3,3,"true","kc1","t",0.1
34,5,1,5,99,490.47,0.05,18.75,26.16,9196.23,0.16,438.63,27,0,2,0,15,16,59,40,9,"true","kc1","t",0.1
24,4,1,3,55,261.51,0.06,17.45,14.98,4564.69,0.09,413.8,19,0,3,0,16,11,31,24,7,"true","kc1","t",0.1
35,4,1,4,85,432.43,0.07,13.82,31.3,5974.42,0.14,306.91,28,1,3,1,15,19,50,35,7,"true","kc1","t",0.1
48,4,1,4,132,692.73,0.05,20.7,33.47,14339.44,0.23,742.77,41,0,3,2,18,20,86,46,7,"true","kc1","t",0.1
61,7,1,7,167,942.52,0.09,11.57,81.45,10906.35,0.31,676.28,47,3,9,0,15,35,113,54,13,"true","kc1","t",0.1
20,1,1,1,27,112.59,0.41,2.43,46.36,273.43,0.04,77.44,15,1,0,0,4,14,10,17,1,"true","kc1","t",0.1
