"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
14,5,4247.29,26,"1","blood-transfusion-service-center","V3",1
8,2,1834.8,16,"1","blood-transfusion-service-center","V3",1
11,5,3106.73,33,"1","blood-transfusion-service-center","V3",1
11,2,-742.8,14,"1","blood-transfusion-service-center","V3",1
4,2,1677.89,23,"1","blood-transfusion-service-center","V3",1
9,2,18.66,16,"2","blood-transfusion-service-center","V3",1
14,5,421.4,28,"2","blood-transfusion-service-center","V3",1
14,3,1456.17,19,"2","blood-transfusion-service-center","V3",1
14,4,-2304.85,23,"2","blood-transfusion-service-center","V3",1
16,12,989.26,50,"1","blood-transfusion-service-center","V3",1
11,4,2187.66,28,"1","blood-transfusion-service-center","V3",1
11,5,-32.04,35,"1","blood-transfusion-service-center","V3",1
11,5,2568.7,35,"1","blood-transfusion-service-center","V3",1
2,4,515.51,70,"1","blood-transfusion-service-center","V3",1
14,5,3881.13,28,"1","blood-transfusion-service-center","V3",1
14,2,-43.1,14,"1","blood-transfusion-service-center","V3",1
14,2,360.59,14,"1","blood-transfusion-service-center","V3",1
14,2,519.67,14,"1","blood-transfusion-service-center","V3",1
14,2,367.19,14,"1","blood-transfusion-service-center","V3",1
14,2,-867.82,14,"1","blood-transfusion-service-center","V3",1
14,2,1401.31,14,"1","blood-transfusion-service-center","V3",1
2,3,1571.79,52,"1","blood-transfusion-service-center","V3",1
14,6,3163.1,34,"1","blood-transfusion-service-center","V3",1
11,5,783.19,37,"2","blood-transfusion-service-center","V3",1
4,5,1784.9,74,"1","blood-transfusion-service-center","V3",1
11,3,697.87,23,"1","blood-transfusion-service-center","V3",1
16,4,1237.61,23,"1","blood-transfusion-service-center","V3",1
16,3,4802.57,19,"1","blood-transfusion-service-center","V3",1
11,5,2393.79,38,"1","blood-transfusion-service-center","V3",1
11,2,1199.9,16,"1","blood-transfusion-service-center","V3",1
12,9,-314.82,60,"1","blood-transfusion-service-center","V3",1
9,1,-1226.28,9,"1","blood-transfusion-service-center","V3",1
9,1,1924,9,"1","blood-transfusion-service-center","V3",1
4,2,1740.44,29,"1","blood-transfusion-service-center","V3",1
11,2,-699.58,17,"1","blood-transfusion-service-center","V3",1
14,4,532.88,26,"1","blood-transfusion-service-center","V3",1
11,9,2615.97,72,"2","blood-transfusion-service-center","V3",1
11,5,1858.74,41,"1","blood-transfusion-service-center","V3",1
15,16,3325.35,82,"1","blood-transfusion-service-center","V3",1
9,5,453.84,51,"2","blood-transfusion-service-center","V3",1
11,4,3583.87,34,"1","blood-transfusion-service-center","V3",1
14,8,1282.46,50,"2","blood-transfusion-service-center","V3",1
16,7,1019.61,38,"1","blood-transfusion-service-center","V3",1
14,2,-516.62,16,"1","blood-transfusion-service-center","V3",1
2,2,858.48,41,"1","blood-transfusion-service-center","V3",1
14,16,1411.55,98,"1","blood-transfusion-service-center","V3",1
14,4,1627.51,28,"2","blood-transfusion-service-center","V3",1
16,7,-647.79,39,"1","blood-transfusion-service-center","V3",1
14,7,320.63,47,"1","blood-transfusion-service-center","V3",1
16,6,-2072.33,35,"1","blood-transfusion-service-center","V3",1
16,6,527.03,35,"2","blood-transfusion-service-center","V3",1
11,7,985.97,62,"2","blood-transfusion-service-center","V3",1
16,2,-465.47,16,"1","blood-transfusion-service-center","V3",1
16,3,1503.75,21,"2","blood-transfusion-service-center","V3",1
11,3,-946.64,28,"1","blood-transfusion-service-center","V3",1
11,7,2390.25,64,"1","blood-transfusion-service-center","V3",1
11,1,-892.86,11,"2","blood-transfusion-service-center","V3",1
9,3,810.81,34,"1","blood-transfusion-service-center","V3",1
14,4,889.46,30,"1","blood-transfusion-service-center","V3",1
23,38,10197.28,98,"1","blood-transfusion-service-center","V3",1
11,6,2330.88,58,"1","blood-transfusion-service-center","V3",1
11,1,1713.19,11,"1","blood-transfusion-service-center","V3",1
11,1,2037.53,11,"1","blood-transfusion-service-center","V3",1
11,1,-146.91,11,"1","blood-transfusion-service-center","V3",1
11,1,-1859.49,11,"1","blood-transfusion-service-center","V3",1
11,1,-149.76,11,"1","blood-transfusion-service-center","V3",1
11,1,837.68,11,"1","blood-transfusion-service-center","V3",1
11,1,173.5,11,"1","blood-transfusion-service-center","V3",1
11,1,558.13,11,"1","blood-transfusion-service-center","V3",1
11,2,1064.75,21,"1","blood-transfusion-service-center","V3",1
11,5,393.66,50,"1","blood-transfusion-service-center","V3",1
11,2,630.51,21,"1","blood-transfusion-service-center","V3",1
16,4,-1017.09,28,"1","blood-transfusion-service-center","V3",1
4,2,993.54,41,"1","blood-transfusion-service-center","V3",1
16,6,1884.24,40,"1","blood-transfusion-service-center","V3",1
14,3,-1333.55,26,"1","blood-transfusion-service-center","V3",1
9,2,-1713.43,26,"1","blood-transfusion-service-center","V3",1
21,16,4681.05,64,"1","blood-transfusion-service-center","V3",1
14,6,911.59,51,"1","blood-transfusion-service-center","V3",1
11,2,238.63,24,"1","blood-transfusion-service-center","V3",1
4,3,2359.6,71,"1","blood-transfusion-service-center","V3",1
21,13,4708.98,57,"1","blood-transfusion-service-center","V3",1
11,6,4159.31,71,"1","blood-transfusion-service-center","V3",1
14,2,2444.37,21,"2","blood-transfusion-service-center","V3",1
23,15,5478.27,57,"1","blood-transfusion-service-center","V3",1
14,4,-831.8,38,"1","blood-transfusion-service-center","V3",1
11,2,-824.07,26,"1","blood-transfusion-service-center","V3",1
16,5,1637.23,40,"2","blood-transfusion-service-center","V3",1
4,2,2176.29,51,"2","blood-transfusion-service-center","V3",1
14,3,1402.17,31,"1","blood-transfusion-service-center","V3",1
4,2,2295.61,52,"1","blood-transfusion-service-center","V3",1
9,4,1103.11,65,"1","blood-transfusion-service-center","V3",1
14,4,56.59,40,"1","blood-transfusion-service-center","V3",1
11,3,-1881.12,40,"2","blood-transfusion-service-center","V3",1
14,5,3750.26,50,"1","blood-transfusion-service-center","V3",1
14,1,-1240.15,14,"1","blood-transfusion-service-center","V3",1
14,1,-1473.77,14,"1","blood-transfusion-service-center","V3",1
14,1,-422.78,14,"1","blood-transfusion-service-center","V3",1
14,1,1583.9,14,"1","blood-transfusion-service-center","V3",1
14,1,-245.55,14,"1","blood-transfusion-service-center","V3",1
14,1,-1548.73,14,"1","blood-transfusion-service-center","V3",1
14,1,1266.28,14,"1","blood-transfusion-service-center","V3",1
14,1,1440.9,14,"1","blood-transfusion-service-center","V3",1
14,7,2385.55,72,"1","blood-transfusion-service-center","V3",1
14,1,-1116.8,14,"1","blood-transfusion-service-center","V3",1
14,1,-667.15,14,"1","blood-transfusion-service-center","V3",1
9,3,433.26,52,"1","blood-transfusion-service-center","V3",1
14,7,4044.51,73,"1","blood-transfusion-service-center","V3",1
11,4,2151.25,58,"1","blood-transfusion-service-center","V3",1
11,4,-185.4,59,"1","blood-transfusion-service-center","V3",1
4,2,898.06,59,"1","blood-transfusion-service-center","V3",1
11,4,1092.58,61,"1","blood-transfusion-service-center","V3",1
16,4,1118.04,40,"1","blood-transfusion-service-center","V3",1
16,10,2310.56,89,"1","blood-transfusion-service-center","V3",1
21,2,-572.6,21,"2","blood-transfusion-service-center","V3",1
21,3,1386.83,26,"1","blood-transfusion-service-center","V3",1
16,8,1739.49,76,"1","blood-transfusion-service-center","V3",1
21,3,1518.08,26,"2","blood-transfusion-service-center","V3",1
18,2,-1211.89,23,"1","blood-transfusion-service-center","V3",1
23,5,2941.55,33,"1","blood-transfusion-service-center","V3",1
23,8,3620.9,46,"1","blood-transfusion-service-center","V3",1
16,3,4929.96,34,"1","blood-transfusion-service-center","V3",1
14,5,-644.34,64,"1","blood-transfusion-service-center","V3",1
14,3,-116.72,41,"1","blood-transfusion-service-center","V3",1
16,1,183.56,16,"1","blood-transfusion-service-center","V3",1
16,1,2390.05,16,"1","blood-transfusion-service-center","V3",1
16,1,996.91,16,"1","blood-transfusion-service-center","V3",1
16,1,57.76,16,"1","blood-transfusion-service-center","V3",1
16,1,-1788.56,16,"1","blood-transfusion-service-center","V3",1
16,1,2812.83,16,"1","blood-transfusion-service-center","V3",1
16,1,1110.03,16,"1","blood-transfusion-service-center","V3",1
16,4,701.92,45,"1","blood-transfusion-service-center","V3",1
16,1,1224.37,16,"1","blood-transfusion-service-center","V3",1
16,1,1657.14,16,"1","blood-transfusion-service-center","V3",1
16,1,2105.51,16,"1","blood-transfusion-service-center","V3",1
16,1,78.52,16,"1","blood-transfusion-service-center","V3",1
16,1,-876.16,16,"1","blood-transfusion-service-center","V3",1
16,2,2388.34,26,"1","blood-transfusion-service-center","V3",1
21,2,-1085.49,23,"1","blood-transfusion-service-center","V3",1
16,2,-1418.69,27,"1","blood-transfusion-service-center","V3",1
21,2,795.57,23,"1","blood-transfusion-service-center","V3",1
21,2,1135.32,23,"1","blood-transfusion-service-center","V3",1
14,4,1023.59,57,"1","blood-transfusion-service-center","V3",1
16,5,2378.25,60,"1","blood-transfusion-service-center","V3",1
23,2,158.64,23,"1","blood-transfusion-service-center","V3",1
14,5,-585.47,74,"1","blood-transfusion-service-center","V3",1
23,3,-1152.43,28,"1","blood-transfusion-service-center","V3",1
16,3,-518.71,40,"1","blood-transfusion-service-center","V3",1
9,2,-879.64,52,"1","blood-transfusion-service-center","V3",1
9,2,2098.33,52,"1","blood-transfusion-service-center","V3",1
16,7,2986.85,87,"2","blood-transfusion-service-center","V3",1
14,4,1461.22,64,"1","blood-transfusion-service-center","V3",1
14,2,1478.88,35,"1","blood-transfusion-service-center","V3",1
16,7,2974.38,93,"1","blood-transfusion-service-center","V3",1
21,2,661.75,25,"1","blood-transfusion-service-center","V3",1
14,3,-948.71,52,"1","blood-transfusion-service-center","V3",1
23,14,3740.86,93,"1","blood-transfusion-service-center","V3",1
18,8,1477.45,95,"1","blood-transfusion-service-center","V3",1
16,3,14.41,46,"1","blood-transfusion-service-center","V3",1
11,3,1645.24,76,"1","blood-transfusion-service-center","V3",1
11,2,-518.05,52,"1","blood-transfusion-service-center","V3",1
11,3,1800.08,76,"1","blood-transfusion-service-center","V3",1
23,12,1840.43,86,"1","blood-transfusion-service-center","V3",1
21,3,1762.71,35,"1","blood-transfusion-service-center","V3",1
23,2,2190.74,26,"1","blood-transfusion-service-center","V3",1
23,2,30.83,26,"1","blood-transfusion-service-center","V3",1
23,8,629.52,64,"1","blood-transfusion-service-center","V3",1
16,3,1436.62,50,"1","blood-transfusion-service-center","V3",1
23,3,1458.68,33,"1","blood-transfusion-service-center","V3",1
