"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
38,"4","4",0.57,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
29,"4","4",0.4,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
24,"4","4",-0.44,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.2
43,"1","2",8.42,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
31,"3","4",1.56,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
31,"4","4",2.25,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
26,"2","4",-0.09,"1","0","1","2","0","P","cmc","Number_of_children_ever_born",0.2
33,"2","2",2.42,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
24,"2","3",1.63,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
42,"1","3",8.95,"1","1","3","2","1","P","cmc","Number_of_children_ever_born",0.2
43,"1","2",8.29,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.2
25,"3","3",3.15,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
42,"2","2",2.88,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
28,"2","2",0.43,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
28,"1","1",3.1,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
47,"2","3",-0.01,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.2
48,"2","4",1.89,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
40,"4","4",1.91,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
28,"2","2",1.45,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
25,"1","4",0.93,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.2
32,"4","4",2.87,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
45,"4","4",-0.9,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
26,"4","4",1.17,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
26,"4","4",1,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
31,"4","4",-0.54,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
49,"4","4",6.62,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
40,"3","4",7.81,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
34,"4","4",1.04,"0","0","2","3","0","P","cmc","Number_of_children_ever_born",0.2
36,"2","4",4.89,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
20,"2","2",1.78,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.2
43,"4","4",5.91,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
37,"3","4",7.06,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.2
21,"2","3",0.52,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
49,"4","4",4.6,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.2
42,"3","3",10.53,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
20,"2","3",1.62,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
47,"1","2",1.77,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.2
22,"2","3",0.89,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.2
27,"2","4",1.79,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.2
24,"2","4",1.02,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
44,"4","2",8.49,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
30,"2","3",3.28,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
23,"3","4",1.93,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
25,"4","4",0.86,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.2
47,"2","3",3.33,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
48,"2","3",6.99,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
29,"2","3",0.99,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",0.2
29,"2","3",1.13,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.2
21,"3","4",-0.24,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
21,"3","4",1.3,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
29,"4","4",0.22,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.2
45,"3","4",2.84,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
33,"2","3",2.02,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
38,"4","4",1.61,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
24,"4","4",0.15,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
49,"4","4",6.38,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
24,"2","4",1.23,"1","0","4","4","0","P","cmc","Number_of_children_ever_born",0.2
28,"4","4",0.81,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
30,"4","4",2.05,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
33,"4","4",1.53,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
25,"4","4",0.78,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
35,"4","4",3.11,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
27,"2","4",3.87,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
24,"2","2",2.92,"1","0","2","1","0","P","cmc","Number_of_children_ever_born",0.2
25,"2","3",0.31,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.2
46,"2","4",5.63,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
26,"2","2",2.09,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.2
38,"2","2",1.95,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.2
47,"1","2",3.21,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
41,"1","3",10.5,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.2
41,"2","3",0.85,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.2
28,"4","4",5.04,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.2
17,"2","2",1.98,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
27,"2","3",5.17,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.2
27,"1","2",4.22,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.2
19,"2","3",-0.43,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.2
27,"2","4",2.75,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.2
26,"4","3",4.63,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
23,"2","4",2.22,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
40,"3","3",2.88,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
22,"4","4",0.17,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",0.2
44,"3","4",3.36,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.2
29,"2","3",2.55,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
26,"2","3",2.1,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
45,"4","4",0.53,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.2
32,"3","3",7.32,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.2
21,"4","4",1.54,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
31,"2","2",3.18,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
21,"3","4",0.28,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
37,"4","4",1.16,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
34,"4","4",2.98,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",0.2
44,"3","4",0.7,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
49,"4","3",4.6,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
26,"2","3",2.07,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
38,"1","2",1.57,"1","1","2","4","1","P","cmc","Number_of_children_ever_born",0.2
36,"2","3",4.3,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
26,"3","4",1.5,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
20,"2","3",1.77,"0","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
44,"2","1",2.43,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.2
31,"3","4",0.76,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",0.2
45,"4","4",1.01,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
36,"2","3",2.16,"1","1","3","2","1","P","cmc","Number_of_children_ever_born",0.2
43,"1","3",2.01,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",0.2
25,"3","4",-0.41,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
48,"3","4",3.16,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
30,"4","4",-0.08,"0","0","1","3","0","P","cmc","Number_of_children_ever_born",0.2
48,"1","2",8.43,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
28,"3","4",1.14,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.2
26,"4","4",1.33,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
26,"3","3",3.15,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.2
24,"4","4",2.19,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
21,"3","3",2.36,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.2
30,"4","4",0.92,"0","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
20,"4","4",1.24,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
33,"4","4",1.36,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
30,"4","4",0.17,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",0.2
47,"4","4",1.62,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.2
35,"4","4",1.79,"0","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
30,"2","4",1.62,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
33,"4","4",2.96,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
45,"4","4",4.75,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
41,"4","4",2.05,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
32,"4","4",1.07,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.2
43,"4","4",4.74,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
44,"4","4",2.75,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
21,"1","3",3.93,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
44,"3","4",1.25,"1","1","1","4","1","P","cmc","Number_of_children_ever_born",0.2
23,"4","4",2.58,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
47,"1","2",3.84,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.2
47,"1","1",6.06,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.2
35,"4","4",1.99,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.2
32,"2","4",3.89,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
45,"1","4",4.15,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",0.2
22,"2","2",2.97,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
23,"1","1",2.47,"1","1","2","1","1","P","cmc","Number_of_children_ever_born",0.2
30,"4","4",-0.64,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
44,"1","3",0.21,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
40,"3","3",1.49,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.2
34,"4","4",3.91,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
37,"3","4",1.11,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
49,"3","4",4.48,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
26,"4","4",1.45,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
22,"4","4",0.15,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
20,"3","4",0.05,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.2
47,"4","4",4.35,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
49,"2","2",8.47,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.2
22,"2","4",0.65,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
22,"3","3",2.23,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
25,"3","2",1.53,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
32,"2","4",1.05,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",0.2
28,"4","4",0.22,"0","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
30,"2","4",3.98,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
45,"2","4",1.77,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.2
49,"2","1",9.9,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.2
34,"4","4",1.48,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
25,"2","4",1.03,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.2
42,"1","3",12.28,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
48,"2","1",2.76,"1","0","4","3","0","P","cmc","Number_of_children_ever_born",0.2
35,"3","4",4.62,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.2
33,"2","3",0.23,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
20,"2","4",0.27,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
36,"2","3",4.16,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.2
19,"3","3",1.9,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
27,"3","2",2.74,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
30,"1","2",4.12,"1","1","4","1","0","P","cmc","Number_of_children_ever_born",0.2
31,"3","4",2.35,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.2
44,"1","1",10.31,"1","1","4","1","1","P","cmc","Number_of_children_ever_born",0.2
24,"3","3",1.32,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
18,"3","4",-0.17,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.2
45,"1","2",6.37,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",0.2
25,"2","2",3.34,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.2
36,"3","4",5.73,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
30,"1","1",5.67,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.2
32,"2","4",1.46,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
42,"1","4",10.77,"0","1","2","2","1","P","cmc","Number_of_children_ever_born",0.2
22,"2","4",-0.35,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
36,"2","4",2.08,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.2
27,"2","3",1.17,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
40,"3","4",1.56,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.2
22,"2","3",2.57,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
26,"2","4",0.46,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
31,"3","4",-0.04,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.2
32,"4","4",1.55,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
34,"2","3",3.23,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.2
40,"3","3",1.45,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
45,"1","2",1.08,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.2
26,"3","4",3.14,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
48,"1","3",4,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
43,"1","3",7.75,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
27,"3","4",2.48,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.2
42,"3","2",1.05,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
34,"3","2",7.43,"1","0","2","3","1","P","cmc","Number_of_children_ever_born",0.2
32,"3","2",3.55,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.2
31,"3","3",1.74,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.2
22,"2","3",2,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
27,"3","4",-0.08,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
37,"1","2",1.7,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.2
22,"1","2",-0.99,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
47,"4","4",3.1,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
32,"4","4",4.58,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.2
37,"3","3",1.6,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
45,"1","3",1.76,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.2
47,"1","4",7.84,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
28,"3","4",-1.1,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
48,"1","3",5.03,"1","1","3","4","1","P","cmc","Number_of_children_ever_born",0.2
26,"2","4",0.49,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
21,"3","4",-0.24,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.2
20,"2","3",1.05,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
39,"1","1",4.94,"1","0","3","1","1","P","cmc","Number_of_children_ever_born",0.2
27,"2","3",0.28,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",0.2
37,"2","3",4.29,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.2
24,"4","4",1.66,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
39,"3","3",5.67,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
20,"3","3",1.39,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
19,"3","4",1.81,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
40,"3","3",3.63,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.2
41,"1","4",3.67,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
22,"4","4",1.06,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
32,"3","4",4.9,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
34,"4","4",1.64,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
34,"4","4",1.82,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.2
23,"4","4",1.36,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
27,"4","4",1.35,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.2
46,"3","2",11.76,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",0.2
34,"4","4",3.11,"0","1","1","2","0","P","cmc","Number_of_children_ever_born",0.2
33,"4","4",4.81,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
25,"3","3",0.21,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
26,"4","4",1.7,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
48,"1","3",4.33,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",0.2
36,"4","4",1.98,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
38,"3","4",2.57,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
44,"1","2",7.61,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
44,"2","2",0.78,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.2
39,"3","3",0.42,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
47,"1","2",7.45,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.2
43,"1","3",5.33,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.2
29,"3","3",2.76,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.2
22,"3","3",1.49,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.2
31,"2","4",3.8,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
22,"4","4",0,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
45,"3","4",6.54,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
42,"3","4",10.7,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.2
38,"3","3",7.46,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
47,"1","1",6.07,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.2
30,"4","4",2.37,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
28,"3","4",1.26,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
25,"3","4",0.99,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.2
49,"2","4",5.59,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
23,"3","4",2.57,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.2
35,"3","4",0.83,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
47,"2","1",4.86,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
35,"2","3",0.12,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
44,"3","4",6.01,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
48,"4","4",2.07,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
43,"2","3",5.8,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.2
21,"2","4",2.29,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.2
22,"4","4",0.58,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
41,"3","3",4.4,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
29,"2","4",1.69,"1","0","4","4","1","P","cmc","Number_of_children_ever_born",0.2
44,"4","4",3.85,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
22,"4","4",0.47,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.2
23,"2","4",4,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.2
22,"2","1",0.37,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.2
35,"1","3",-0.27,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.2
24,"4","4",1.1,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.2
36,"4","4",4.46,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
47,"1","2",1.89,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
40,"4","4",3.4,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
29,"4","4",1.31,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.2
49,"3","4",5.25,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
49,"3","4",9.15,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
47,"4","4",0.83,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
28,"4","4",2.87,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
26,"4","4",0.74,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
29,"1","2",7.41,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
29,"4","2",0.14,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.2
25,"3","3",0.72,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
24,"2","4",1.93,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.2
23,"4","4",1.09,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.2
23,"4","4",1.52,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.2
44,"1","2",1.68,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.2
39,"3","4",5.41,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.2
21,"3","3",-0.72,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.2
22,"3","4",1.75,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
47,"3","4",2.99,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.2
36,"3","3",1.26,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.2
25,"1","4",2.22,"1","0","3","3","1","P","cmc","Number_of_children_ever_born",0.2
