"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,3,1,0.75,2,4,1,"monks-problems-2","attr3",1
1,3,1,0.07,2,4,2,"monks-problems-2","attr3",1
0,3,1,0.44,3,1,1,"monks-problems-2","attr3",1
0,3,1,1.73,3,1,2,"monks-problems-2","attr3",1
1,3,1,1.21,3,2,2,"monks-problems-2","attr3",1
1,3,1,1.31,3,3,2,"monks-problems-2","attr3",1
0,3,1,2.67,1,1,1,"monks-problems-2","attr3",1
1,3,1,1.58,1,2,2,"monks-problems-2","attr3",1
0,3,1,1.32,1,3,1,"monks-problems-2","attr3",1
1,3,1,2.79,1,3,2,"monks-problems-2","attr3",1
0,3,1,2.3,1,4,1,"monks-problems-2","attr3",1
1,3,1,2.1,1,4,2,"monks-problems-2","attr3",1
1,3,1,1.86,2,2,1,"monks-problems-2","attr3",1
1,3,1,2.98,3,1,2,"monks-problems-2","attr3",1
1,3,1,1.97,3,2,1,"monks-problems-2","attr3",1
0,3,1,2.33,3,2,2,"monks-problems-2","attr3",1
0,3,1,2.03,3,4,2,"monks-problems-2","attr3",1
0,3,2,0.86,1,1,2,"monks-problems-2","attr3",1
1,3,2,1.78,1,2,2,"monks-problems-2","attr3",1
0,3,2,1.48,1,3,1,"monks-problems-2","attr3",1
1,3,2,1.38,1,3,2,"monks-problems-2","attr3",1
1,3,2,1.55,2,1,2,"monks-problems-2","attr3",1
1,3,2,1.16,2,2,1,"monks-problems-2","attr3",1
0,3,2,1.74,3,1,1,"monks-problems-2","attr3",1
1,3,2,0.98,3,2,1,"monks-problems-2","attr3",1
1,3,2,0.9,3,3,1,"monks-problems-2","attr3",1
0,3,2,0.16,3,3,2,"monks-problems-2","attr3",1
0,3,2,1.51,1,1,1,"monks-problems-2","attr3",1
0,3,2,1.97,1,2,2,"monks-problems-2","attr3",1
1,3,2,2.4,1,3,1,"monks-problems-2","attr3",1
0,3,2,1.96,1,3,2,"monks-problems-2","attr3",1
1,3,2,3.27,2,1,1,"monks-problems-2","attr3",1
0,3,2,2.36,2,2,1,"monks-problems-2","attr3",1
0,3,2,1.97,2,2,2,"monks-problems-2","attr3",1
0,3,2,1.56,2,3,2,"monks-problems-2","attr3",1
1,3,2,1.43,3,1,1,"monks-problems-2","attr3",1
0,3,2,1.8,3,3,2,"monks-problems-2","attr3",1
0,3,2,1.99,3,4,2,"monks-problems-2","attr3",1
0,3,3,1.36,1,1,1,"monks-problems-2","attr3",1
0,3,3,1.73,1,2,1,"monks-problems-2","attr3",1
0,3,3,0.32,1,3,1,"monks-problems-2","attr3",1
1,3,3,0.89,1,3,2,"monks-problems-2","attr3",1
0,3,3,1.68,2,3,2,"monks-problems-2","attr3",1
0,3,3,2.09,1,1,1,"monks-problems-2","attr3",1
1,3,3,1.53,2,1,1,"monks-problems-2","attr3",1
0,3,3,2.72,2,2,1,"monks-problems-2","attr3",1
0,3,3,1.91,2,3,1,"monks-problems-2","attr3",1
0,3,3,2.4,2,3,2,"monks-problems-2","attr3",1
1,3,3,2.06,3,1,1,"monks-problems-2","attr3",1
0,3,3,1.9,3,2,1,"monks-problems-2","attr3",1
0,3,3,2.56,3,4,2,"monks-problems-2","attr3",1
0,1,1,-0.24,1,1,1,"monks-problems-2","attr3",1
0,1,1,0.51,1,1,2,"monks-problems-2","attr3",1
0,1,1,0.2,1,2,1,"monks-problems-2","attr3",1
0,1,1,0.67,1,2,2,"monks-problems-2","attr3",1
0,1,1,1.4,1,3,1,"monks-problems-2","attr3",1
0,1,1,1.45,1,3,2,"monks-problems-2","attr3",1
0,1,1,0.38,1,4,1,"monks-problems-2","attr3",1
0,1,1,1.93,1,4,2,"monks-problems-2","attr3",1
0,1,1,1.18,2,1,1,"monks-problems-2","attr3",1
0,1,1,1.04,2,1,2,"monks-problems-2","attr3",1
0,1,1,0.48,2,2,1,"monks-problems-2","attr3",1
0,1,1,0.87,2,2,2,"monks-problems-2","attr3",1
0,1,1,1.67,2,3,1,"monks-problems-2","attr3",1
0,1,1,0.53,2,3,2,"monks-problems-2","attr3",1
0,1,1,1.2,2,4,1,"monks-problems-2","attr3",1
0,1,1,1.32,2,4,2,"monks-problems-2","attr3",1
0,1,1,1.57,3,1,1,"monks-problems-2","attr3",1
0,1,1,1.16,3,1,2,"monks-problems-2","attr3",1
0,1,1,0.65,3,2,1,"monks-problems-2","attr3",1
0,1,1,0.49,3,2,2,"monks-problems-2","attr3",1
0,1,1,0.67,3,3,1,"monks-problems-2","attr3",1
0,1,1,0.47,3,3,2,"monks-problems-2","attr3",1
0,1,1,1.4,3,4,1,"monks-problems-2","attr3",1
0,1,1,1.19,3,4,2,"monks-problems-2","attr3",1
0,1,1,2.52,1,1,1,"monks-problems-2","attr3",1
0,1,1,1.73,1,1,2,"monks-problems-2","attr3",1
0,1,1,1.9,1,2,1,"monks-problems-2","attr3",1
0,1,1,2.29,1,2,2,"monks-problems-2","attr3",1
0,1,1,2.08,1,3,1,"monks-problems-2","attr3",1
0,1,1,1.88,1,3,2,"monks-problems-2","attr3",1
0,1,1,1.75,1,4,1,"monks-problems-2","attr3",1
0,1,1,2.21,1,4,2,"monks-problems-2","attr3",1
0,1,1,2.82,2,1,1,"monks-problems-2","attr3",1
0,1,1,2.13,2,1,2,"monks-problems-2","attr3",1
0,1,1,0.61,2,2,1,"monks-problems-2","attr3",1
1,1,1,1.46,2,2,2,"monks-problems-2","attr3",1
0,1,1,1.95,2,3,1,"monks-problems-2","attr3",1
1,1,1,2.41,2,3,2,"monks-problems-2","attr3",1
0,1,1,2.53,2,4,1,"monks-problems-2","attr3",1
1,1,1,2.07,2,4,2,"monks-problems-2","attr3",1
0,1,1,2.46,3,1,1,"monks-problems-2","attr3",1
0,1,1,2.2,3,1,2,"monks-problems-2","attr3",1
0,1,1,1.81,3,2,1,"monks-problems-2","attr3",1
1,1,1,1.59,3,2,2,"monks-problems-2","attr3",1
0,1,1,1.24,3,3,1,"monks-problems-2","attr3",1
1,1,1,2.5,3,3,2,"monks-problems-2","attr3",1
0,1,1,2.54,3,4,1,"monks-problems-2","attr3",1
1,1,1,1.35,3,4,2,"monks-problems-2","attr3",1
0,1,2,1.17,1,1,1,"monks-problems-2","attr3",1
0,1,2,0.47,1,1,2,"monks-problems-2","attr3",1
0,1,2,-0.15,1,2,1,"monks-problems-2","attr3",1
0,1,2,1.39,1,2,2,"monks-problems-2","attr3",1
0,1,2,1.34,1,3,1,"monks-problems-2","attr3",1
0,1,2,0.36,1,3,2,"monks-problems-2","attr3",1
0,1,2,-0.1,1,4,1,"monks-problems-2","attr3",1
0,1,2,0.68,1,4,2,"monks-problems-2","attr3",1
0,1,2,0.35,2,1,1,"monks-problems-2","attr3",1
0,1,2,0.79,2,1,2,"monks-problems-2","attr3",1
0,1,2,0.04,2,2,1,"monks-problems-2","attr3",1
1,1,2,2.3,2,2,2,"monks-problems-2","attr3",1
0,1,2,0.96,2,3,1,"monks-problems-2","attr3",1
1,1,2,0.56,2,3,2,"monks-problems-2","attr3",1
0,1,2,0.79,2,4,1,"monks-problems-2","attr3",1
1,1,2,1.23,2,4,2,"monks-problems-2","attr3",1
0,1,2,1.4,3,1,1,"monks-problems-2","attr3",1
0,1,2,1.33,3,1,2,"monks-problems-2","attr3",1
0,1,2,1.54,3,2,1,"monks-problems-2","attr3",1
1,1,2,1.14,3,2,2,"monks-problems-2","attr3",1
0,1,2,1.75,3,3,1,"monks-problems-2","attr3",1
1,1,2,1.12,3,3,2,"monks-problems-2","attr3",1
0,1,2,1.47,3,4,1,"monks-problems-2","attr3",1
1,1,2,0.7,3,4,2,"monks-problems-2","attr3",1
0,1,2,2.2,1,1,1,"monks-problems-2","attr3",1
0,1,2,2.9,1,1,2,"monks-problems-2","attr3",1
0,1,2,2.66,1,2,1,"monks-problems-2","attr3",1
1,1,2,2.04,1,2,2,"monks-problems-2","attr3",1
0,1,2,0.93,1,3,1,"monks-problems-2","attr3",1
1,1,2,1.68,1,3,2,"monks-problems-2","attr3",1
0,1,2,2.03,1,4,1,"monks-problems-2","attr3",1
1,1,2,2.26,1,4,2,"monks-problems-2","attr3",1
0,1,2,2.24,2,1,1,"monks-problems-2","attr3",1
1,1,2,1.68,2,1,2,"monks-problems-2","attr3",1
1,1,2,2.44,2,2,1,"monks-problems-2","attr3",1
0,1,2,2.4,2,2,2,"monks-problems-2","attr3",1
1,1,2,2.02,2,3,1,"monks-problems-2","attr3",1
0,1,2,1.04,2,3,2,"monks-problems-2","attr3",1
1,1,2,2.47,2,4,1,"monks-problems-2","attr3",1
0,1,2,2.84,2,4,2,"monks-problems-2","attr3",1
0,1,2,2.07,3,1,1,"monks-problems-2","attr3",1
1,1,2,1.96,3,1,2,"monks-problems-2","attr3",1
1,1,2,2.87,3,2,1,"monks-problems-2","attr3",1
0,1,2,1.57,3,2,2,"monks-problems-2","attr3",1
1,1,2,1.75,3,3,1,"monks-problems-2","attr3",1
0,1,2,2.11,3,3,2,"monks-problems-2","attr3",1
1,1,2,1.65,3,4,1,"monks-problems-2","attr3",1
0,1,2,1.71,3,4,2,"monks-problems-2","attr3",1
0,1,3,0.35,1,1,1,"monks-problems-2","attr3",1
0,1,3,0.35,1,1,2,"monks-problems-2","attr3",1
0,1,3,0.91,1,2,1,"monks-problems-2","attr3",1
0,1,3,0.75,1,2,2,"monks-problems-2","attr3",1
0,1,3,1.87,1,3,1,"monks-problems-2","attr3",1
0,1,3,1.4,1,3,2,"monks-problems-2","attr3",1
0,1,3,0.54,1,4,1,"monks-problems-2","attr3",1
0,1,3,1.55,1,4,2,"monks-problems-2","attr3",1
0,1,3,1.32,2,1,1,"monks-problems-2","attr3",1
0,1,3,1.95,2,1,2,"monks-problems-2","attr3",1
0,1,3,0.72,2,2,1,"monks-problems-2","attr3",1
1,1,3,1.06,2,2,2,"monks-problems-2","attr3",1
0,1,3,1.61,2,3,1,"monks-problems-2","attr3",1
1,1,3,0.1,2,3,2,"monks-problems-2","attr3",1
0,1,3,0.98,2,4,1,"monks-problems-2","attr3",1
1,1,3,0.85,2,4,2,"monks-problems-2","attr3",1
0,1,3,1.2,3,1,1,"monks-problems-2","attr3",1
0,1,3,0.68,3,1,2,"monks-problems-2","attr3",1
0,1,3,1.31,3,2,1,"monks-problems-2","attr3",1
1,1,3,1.1,3,2,2,"monks-problems-2","attr3",1
0,1,3,0.67,3,3,1,"monks-problems-2","attr3",1
1,1,3,1.36,3,3,2,"monks-problems-2","attr3",1
0,1,3,0.27,3,4,1,"monks-problems-2","attr3",1
1,1,3,0.5,3,4,2,"monks-problems-2","attr3",1
0,1,3,2.42,1,1,1,"monks-problems-2","attr3",1
0,1,3,2.22,1,1,2,"monks-problems-2","attr3",1
0,1,3,1.92,1,2,1,"monks-problems-2","attr3",1
1,1,3,2.32,1,2,2,"monks-problems-2","attr3",1
0,1,3,1.91,1,3,1,"monks-problems-2","attr3",1
1,1,3,1.59,1,3,2,"monks-problems-2","attr3",1
0,1,3,2.12,1,4,1,"monks-problems-2","attr3",1
1,1,3,2.14,1,4,2,"monks-problems-2","attr3",1
0,1,3,1.77,2,1,1,"monks-problems-2","attr3",1
1,1,3,2.45,2,1,2,"monks-problems-2","attr3",1
1,1,3,1.89,2,2,1,"monks-problems-2","attr3",1
0,1,3,2.4,2,2,2,"monks-problems-2","attr3",1
1,1,3,1.67,2,3,1,"monks-problems-2","attr3",1
0,1,3,2.29,2,3,2,"monks-problems-2","attr3",1
1,1,3,2.61,2,4,1,"monks-problems-2","attr3",1
0,1,3,2.06,2,4,2,"monks-problems-2","attr3",1
0,1,3,2.16,3,1,1,"monks-problems-2","attr3",1
1,1,3,1.29,3,1,2,"monks-problems-2","attr3",1
1,1,3,1.72,3,2,1,"monks-problems-2","attr3",1
0,1,3,1.92,3,2,2,"monks-problems-2","attr3",1
1,1,3,2.8,3,3,1,"monks-problems-2","attr3",1
0,1,3,1.93,3,3,2,"monks-problems-2","attr3",1
1,1,3,2.93,3,4,1,"monks-problems-2","attr3",1
0,1,3,1.28,3,4,2,"monks-problems-2","attr3",1
0,2,1,1.46,1,1,1,"monks-problems-2","attr3",1
0,2,1,1.66,1,1,2,"monks-problems-2","attr3",1
0,2,1,0.65,1,2,1,"monks-problems-2","attr3",1
0,2,1,1.28,1,2,2,"monks-problems-2","attr3",1
0,2,1,0.39,1,3,1,"monks-problems-2","attr3",1
0,2,1,1.6,1,3,2,"monks-problems-2","attr3",1
0,2,1,0.23,1,4,1,"monks-problems-2","attr3",1
0,2,1,0.75,1,4,2,"monks-problems-2","attr3",1
0,2,1,0.83,2,1,1,"monks-problems-2","attr3",1
0,2,1,0.67,2,1,2,"monks-problems-2","attr3",1
0,2,1,0.39,2,2,1,"monks-problems-2","attr3",1
1,2,1,0.61,2,2,2,"monks-problems-2","attr3",1
0,2,1,1.14,2,3,1,"monks-problems-2","attr3",1
1,2,1,1.39,2,3,2,"monks-problems-2","attr3",1
0,2,1,0.68,2,4,1,"monks-problems-2","attr3",1
1,2,1,1.09,2,4,2,"monks-problems-2","attr3",1
0,2,1,0.68,3,1,1,"monks-problems-2","attr3",1
0,2,1,2.26,3,1,2,"monks-problems-2","attr3",1
0,2,1,1.09,3,2,1,"monks-problems-2","attr3",1
1,2,1,0.34,3,2,2,"monks-problems-2","attr3",1
0,2,1,1.46,3,3,1,"monks-problems-2","attr3",1
1,2,1,1.28,3,3,2,"monks-problems-2","attr3",1
0,2,1,0.71,3,4,1,"monks-problems-2","attr3",1
1,2,1,0.69,3,4,2,"monks-problems-2","attr3",1
0,2,1,1.08,1,1,1,"monks-problems-2","attr3",1
0,2,1,1.73,1,1,2,"monks-problems-2","attr3",1
0,2,1,2.21,1,2,1,"monks-problems-2","attr3",1
1,2,1,2.55,1,2,2,"monks-problems-2","attr3",1
0,2,1,2.51,1,3,1,"monks-problems-2","attr3",1
1,2,1,1.64,1,3,2,"monks-problems-2","attr3",1
0,2,1,1.73,1,4,1,"monks-problems-2","attr3",1
1,2,1,1.36,1,4,2,"monks-problems-2","attr3",1
0,2,1,2.08,2,1,1,"monks-problems-2","attr3",1
1,2,1,1.07,2,1,2,"monks-problems-2","attr3",1
1,2,1,1.87,2,2,1,"monks-problems-2","attr3",1
0,2,1,1.46,2,2,2,"monks-problems-2","attr3",1
1,2,1,1.11,2,3,1,"monks-problems-2","attr3",1
0,2,1,2.74,2,3,2,"monks-problems-2","attr3",1
1,2,1,1.56,2,4,1,"monks-problems-2","attr3",1
0,2,1,1.38,2,4,2,"monks-problems-2","attr3",1
0,2,1,1.33,3,1,1,"monks-problems-2","attr3",1
1,2,1,1.86,3,1,2,"monks-problems-2","attr3",1
1,2,1,1.21,3,2,1,"monks-problems-2","attr3",1
0,2,1,2.22,3,2,2,"monks-problems-2","attr3",1
1,2,1,3.63,3,3,1,"monks-problems-2","attr3",1
0,2,1,1.82,3,3,2,"monks-problems-2","attr3",1
1,2,1,2.73,3,4,1,"monks-problems-2","attr3",1
0,2,1,1.28,3,4,2,"monks-problems-2","attr3",1
0,2,2,0.96,1,1,1,"monks-problems-2","attr3",1
0,2,2,1.04,1,1,2,"monks-problems-2","attr3",1
0,2,2,0.78,1,2,1,"monks-problems-2","attr3",1
1,2,2,0.8,1,2,2,"monks-problems-2","attr3",1
0,2,2,1.47,1,3,1,"monks-problems-2","attr3",1
1,2,2,0.76,1,3,2,"monks-problems-2","attr3",1
0,2,2,0.85,1,4,1,"monks-problems-2","attr3",1
1,2,2,0.88,1,4,2,"monks-problems-2","attr3",1
0,2,2,0.46,2,1,1,"monks-problems-2","attr3",1
1,2,2,1.06,2,1,2,"monks-problems-2","attr3",1
1,2,2,0.4,2,2,1,"monks-problems-2","attr3",1
0,2,2,0.99,2,2,2,"monks-problems-2","attr3",1
1,2,2,1.16,2,3,1,"monks-problems-2","attr3",1
0,2,2,1.41,2,3,2,"monks-problems-2","attr3",1
1,2,2,1.74,2,4,1,"monks-problems-2","attr3",1
0,2,2,0.92,2,4,2,"monks-problems-2","attr3",1
0,2,2,0.38,3,1,1,"monks-problems-2","attr3",1
1,2,2,0.89,3,1,2,"monks-problems-2","attr3",1
1,2,2,0.4,3,2,1,"monks-problems-2","attr3",1
0,2,2,0.98,3,2,2,"monks-problems-2","attr3",1
1,2,2,-0.02,3,3,1,"monks-problems-2","attr3",1
0,2,2,0.41,3,3,2,"monks-problems-2","attr3",1
1,2,2,0.52,3,4,1,"monks-problems-2","attr3",1
0,2,2,0.65,3,4,2,"monks-problems-2","attr3",1
0,2,2,3.18,1,1,1,"monks-problems-2","attr3",1
1,2,2,2.34,1,1,2,"monks-problems-2","attr3",1
1,2,2,1.42,1,2,1,"monks-problems-2","attr3",1
0,2,2,1.69,1,2,2,"monks-problems-2","attr3",1
1,2,2,1.71,1,3,1,"monks-problems-2","attr3",1
0,2,2,1.33,1,3,2,"monks-problems-2","attr3",1
1,2,2,1.76,1,4,1,"monks-problems-2","attr3",1
0,2,2,3.59,1,4,2,"monks-problems-2","attr3",1
1,2,2,1.77,2,1,1,"monks-problems-2","attr3",1
0,2,2,1.97,2,1,2,"monks-problems-2","attr3",1
0,2,2,1.96,2,2,1,"monks-problems-2","attr3",1
0,2,2,2.34,2,2,2,"monks-problems-2","attr3",1
0,2,2,1.19,2,3,1,"monks-problems-2","attr3",1
0,2,2,2.25,2,3,2,"monks-problems-2","attr3",1
0,2,2,1.73,2,4,1,"monks-problems-2","attr3",1
0,2,2,1.9,2,4,2,"monks-problems-2","attr3",1
1,2,2,1.63,3,1,1,"monks-problems-2","attr3",1
0,2,2,2.4,3,1,2,"monks-problems-2","attr3",1
0,2,2,1.01,3,2,1,"monks-problems-2","attr3",1
0,2,2,2.51,3,2,2,"monks-problems-2","attr3",1
0,2,2,2.02,3,3,1,"monks-problems-2","attr3",1
0,2,2,2.43,3,3,2,"monks-problems-2","attr3",1
0,2,2,2.64,3,4,1,"monks-problems-2","attr3",1
0,2,2,1.96,3,4,2,"monks-problems-2","attr3",1
0,2,3,1.58,1,1,1,"monks-problems-2","attr3",1
0,2,3,1.52,1,1,2,"monks-problems-2","attr3",1
0,2,3,1.29,1,2,1,"monks-problems-2","attr3",1
1,2,3,0.41,1,2,2,"monks-problems-2","attr3",1
0,2,3,1.55,1,3,1,"monks-problems-2","attr3",1
1,2,3,1.57,1,3,2,"monks-problems-2","attr3",1
0,2,3,1.67,1,4,1,"monks-problems-2","attr3",1
1,2,3,0.8,1,4,2,"monks-problems-2","attr3",1
0,2,3,1.33,2,1,1,"monks-problems-2","attr3",1
1,2,3,0.64,2,1,2,"monks-problems-2","attr3",1
1,2,3,1.19,2,2,1,"monks-problems-2","attr3",1
0,2,3,0.83,2,2,2,"monks-problems-2","attr3",1
1,2,3,0.81,2,3,1,"monks-problems-2","attr3",1
0,2,3,0.64,2,3,2,"monks-problems-2","attr3",1
1,2,3,1.45,2,4,1,"monks-problems-2","attr3",1
0,2,3,-0.06,2,4,2,"monks-problems-2","attr3",1
0,2,3,0.91,3,1,1,"monks-problems-2","attr3",1
1,2,3,1.92,3,1,2,"monks-problems-2","attr3",1
1,2,3,0.09,3,2,1,"monks-problems-2","attr3",1
0,2,3,1.07,3,2,2,"monks-problems-2","attr3",1
1,2,3,0.94,3,3,1,"monks-problems-2","attr3",1
0,2,3,0.24,3,3,2,"monks-problems-2","attr3",1
1,2,3,0.52,3,4,1,"monks-problems-2","attr3",1
0,2,3,0.64,3,4,2,"monks-problems-2","attr3",1
0,2,3,1.17,1,1,1,"monks-problems-2","attr3",1
1,2,3,1.85,1,1,2,"monks-problems-2","attr3",1
1,2,3,1.7,1,2,1,"monks-problems-2","attr3",1
0,2,3,3.16,1,2,2,"monks-problems-2","attr3",1
1,2,3,2.21,1,3,1,"monks-problems-2","attr3",1
0,2,3,1.74,1,3,2,"monks-problems-2","attr3",1
1,2,3,0.9,1,4,1,"monks-problems-2","attr3",1
0,2,3,1.75,1,4,2,"monks-problems-2","attr3",1
1,2,3,1.79,2,1,1,"monks-problems-2","attr3",1
0,2,3,2.4,2,1,2,"monks-problems-2","attr3",1
0,2,3,2.15,2,2,1,"monks-problems-2","attr3",1
0,2,3,2.17,2,2,2,"monks-problems-2","attr3",1
0,2,3,2.72,2,3,1,"monks-problems-2","attr3",1
0,2,3,1.98,2,3,2,"monks-problems-2","attr3",1
0,2,3,1.64,2,4,1,"monks-problems-2","attr3",1
