"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,3,1.09,2,1,1,1,"monks-problems-2","attr2",1
1,3,0.95,2,1,2,2,"monks-problems-2","attr2",1
0,3,-0.11,2,1,3,1,"monks-problems-2","attr2",1
1,3,-0.08,2,1,3,2,"monks-problems-2","attr2",1
0,3,0.94,2,1,4,1,"monks-problems-2","attr2",1
1,3,0.44,2,1,4,2,"monks-problems-2","attr2",1
1,3,1.27,2,2,2,1,"monks-problems-2","attr2",1
1,3,-0.2,2,3,1,2,"monks-problems-2","attr2",1
1,3,0.69,2,3,2,1,"monks-problems-2","attr2",1
0,3,0.44,2,3,2,2,"monks-problems-2","attr2",1
0,3,0.55,2,3,4,2,"monks-problems-2","attr2",1
0,3,1.58,1,1,1,2,"monks-problems-2","attr2",1
1,3,2.04,1,1,2,2,"monks-problems-2","attr2",1
0,3,2.23,1,1,3,1,"monks-problems-2","attr2",1
1,3,1.68,1,1,3,2,"monks-problems-2","attr2",1
1,3,2.76,1,2,1,2,"monks-problems-2","attr2",1
1,3,1.98,1,2,2,1,"monks-problems-2","attr2",1
0,3,2.75,1,3,1,1,"monks-problems-2","attr2",1
1,3,3.63,1,3,2,1,"monks-problems-2","attr2",1
1,3,2.81,1,3,3,1,"monks-problems-2","attr2",1
0,3,1.79,1,3,3,2,"monks-problems-2","attr2",1
0,3,1.17,2,1,1,1,"monks-problems-2","attr2",1
0,3,1.64,2,1,2,2,"monks-problems-2","attr2",1
1,3,0.97,2,1,3,1,"monks-problems-2","attr2",1
0,3,3.36,2,1,3,2,"monks-problems-2","attr2",1
1,3,1.92,2,2,1,1,"monks-problems-2","attr2",1
0,3,2.4,2,2,2,1,"monks-problems-2","attr2",1
0,3,1.97,2,2,2,2,"monks-problems-2","attr2",1
0,3,2.85,2,2,3,2,"monks-problems-2","attr2",1
1,3,2.59,2,3,1,1,"monks-problems-2","attr2",1
0,3,1.21,2,3,3,2,"monks-problems-2","attr2",1
0,3,3.57,2,3,4,2,"monks-problems-2","attr2",1
0,3,3.47,1,1,1,1,"monks-problems-2","attr2",1
0,3,2.09,1,1,2,1,"monks-problems-2","attr2",1
0,3,2.27,1,1,3,1,"monks-problems-2","attr2",1
1,3,2.95,1,1,3,2,"monks-problems-2","attr2",1
0,3,3.96,1,2,3,2,"monks-problems-2","attr2",1
0,3,3.05,2,1,1,1,"monks-problems-2","attr2",1
1,3,4.09,2,2,1,1,"monks-problems-2","attr2",1
0,3,2.93,2,2,2,1,"monks-problems-2","attr2",1
0,3,2.1,2,2,3,1,"monks-problems-2","attr2",1
0,3,2.27,2,2,3,2,"monks-problems-2","attr2",1
1,3,2.67,2,3,1,1,"monks-problems-2","attr2",1
0,3,3.74,2,3,2,1,"monks-problems-2","attr2",1
0,3,2.48,2,3,4,2,"monks-problems-2","attr2",1
0,1,1.6,1,1,1,1,"monks-problems-2","attr2",1
0,1,0.94,1,1,1,2,"monks-problems-2","attr2",1
0,1,0.26,1,1,2,1,"monks-problems-2","attr2",1
0,1,-0.53,1,1,2,2,"monks-problems-2","attr2",1
0,1,1.44,1,1,3,1,"monks-problems-2","attr2",1
0,1,1.56,1,1,3,2,"monks-problems-2","attr2",1
0,1,0.94,1,1,4,1,"monks-problems-2","attr2",1
0,1,2,1,1,4,2,"monks-problems-2","attr2",1
0,1,0.97,1,2,1,1,"monks-problems-2","attr2",1
0,1,2.05,1,2,1,2,"monks-problems-2","attr2",1
0,1,0.66,1,2,2,1,"monks-problems-2","attr2",1
0,1,0.72,1,2,2,2,"monks-problems-2","attr2",1
0,1,0.46,1,2,3,1,"monks-problems-2","attr2",1
0,1,2.62,1,2,3,2,"monks-problems-2","attr2",1
0,1,1.93,1,2,4,1,"monks-problems-2","attr2",1
0,1,1.41,1,2,4,2,"monks-problems-2","attr2",1
0,1,0.75,1,3,1,1,"monks-problems-2","attr2",1
0,1,0.26,1,3,1,2,"monks-problems-2","attr2",1
0,1,2.05,1,3,2,1,"monks-problems-2","attr2",1
0,1,0.05,1,3,2,2,"monks-problems-2","attr2",1
0,1,0.03,1,3,3,1,"monks-problems-2","attr2",1
0,1,0.81,1,3,3,2,"monks-problems-2","attr2",1
0,1,1.24,1,3,4,1,"monks-problems-2","attr2",1
0,1,1.19,1,3,4,2,"monks-problems-2","attr2",1
0,1,-0.05,2,1,1,1,"monks-problems-2","attr2",1
0,1,1.01,2,1,1,2,"monks-problems-2","attr2",1
0,1,3.5,2,1,2,1,"monks-problems-2","attr2",1
0,1,0.89,2,1,2,2,"monks-problems-2","attr2",1
0,1,-0.54,2,1,3,1,"monks-problems-2","attr2",1
0,1,2.8,2,1,3,2,"monks-problems-2","attr2",1
0,1,1.19,2,1,4,1,"monks-problems-2","attr2",1
0,1,1.87,2,1,4,2,"monks-problems-2","attr2",1
0,1,-0.21,2,2,1,1,"monks-problems-2","attr2",1
0,1,1.58,2,2,1,2,"monks-problems-2","attr2",1
0,1,1.99,2,2,2,1,"monks-problems-2","attr2",1
1,1,1.55,2,2,2,2,"monks-problems-2","attr2",1
0,1,1.19,2,2,3,1,"monks-problems-2","attr2",1
1,1,1.16,2,2,3,2,"monks-problems-2","attr2",1
0,1,0.71,2,2,4,1,"monks-problems-2","attr2",1
1,1,-0.59,2,2,4,2,"monks-problems-2","attr2",1
0,1,-0.11,2,3,1,1,"monks-problems-2","attr2",1
0,1,0.22,2,3,1,2,"monks-problems-2","attr2",1
0,1,-0.18,2,3,2,1,"monks-problems-2","attr2",1
1,1,0.72,2,3,2,2,"monks-problems-2","attr2",1
0,1,0.73,2,3,3,1,"monks-problems-2","attr2",1
1,1,-0.32,2,3,3,2,"monks-problems-2","attr2",1
0,1,1.96,2,3,4,1,"monks-problems-2","attr2",1
1,1,0.53,2,3,4,2,"monks-problems-2","attr2",1
0,1,1.68,1,1,1,1,"monks-problems-2","attr2",1
0,1,2.68,1,1,1,2,"monks-problems-2","attr2",1
0,1,1.75,1,1,2,1,"monks-problems-2","attr2",1
0,1,2.61,1,1,2,2,"monks-problems-2","attr2",1
0,1,1.45,1,1,3,1,"monks-problems-2","attr2",1
0,1,1.8,1,1,3,2,"monks-problems-2","attr2",1
0,1,2.7,1,1,4,1,"monks-problems-2","attr2",1
0,1,1.6,1,1,4,2,"monks-problems-2","attr2",1
0,1,1.8,1,2,1,1,"monks-problems-2","attr2",1
0,1,2.4,1,2,1,2,"monks-problems-2","attr2",1
0,1,1.22,1,2,2,1,"monks-problems-2","attr2",1
1,1,2.62,1,2,2,2,"monks-problems-2","attr2",1
0,1,1.49,1,2,3,1,"monks-problems-2","attr2",1
1,1,1.2,1,2,3,2,"monks-problems-2","attr2",1
0,1,1.72,1,2,4,1,"monks-problems-2","attr2",1
1,1,1.62,1,2,4,2,"monks-problems-2","attr2",1
0,1,1.67,1,3,1,1,"monks-problems-2","attr2",1
0,1,2.31,1,3,1,2,"monks-problems-2","attr2",1
0,1,1.09,1,3,2,1,"monks-problems-2","attr2",1
1,1,1.02,1,3,2,2,"monks-problems-2","attr2",1
0,1,2.11,1,3,3,1,"monks-problems-2","attr2",1
1,1,1.56,1,3,3,2,"monks-problems-2","attr2",1
0,1,2.67,1,3,4,1,"monks-problems-2","attr2",1
1,1,2.04,1,3,4,2,"monks-problems-2","attr2",1
0,1,2.41,2,1,1,1,"monks-problems-2","attr2",1
0,1,2.02,2,1,1,2,"monks-problems-2","attr2",1
0,1,2.02,2,1,2,1,"monks-problems-2","attr2",1
1,1,1.68,2,1,2,2,"monks-problems-2","attr2",1
0,1,4.2,2,1,3,1,"monks-problems-2","attr2",1
1,1,3.25,2,1,3,2,"monks-problems-2","attr2",1
0,1,2.75,2,1,4,1,"monks-problems-2","attr2",1
1,1,2.05,2,1,4,2,"monks-problems-2","attr2",1
0,1,1.06,2,2,1,1,"monks-problems-2","attr2",1
1,1,1.16,2,2,1,2,"monks-problems-2","attr2",1
1,1,2.76,2,2,2,1,"monks-problems-2","attr2",1
0,1,3.03,2,2,2,2,"monks-problems-2","attr2",1
1,1,1.97,2,2,3,1,"monks-problems-2","attr2",1
0,1,2.47,2,2,3,2,"monks-problems-2","attr2",1
1,1,2.51,2,2,4,1,"monks-problems-2","attr2",1
0,1,2.44,2,2,4,2,"monks-problems-2","attr2",1
0,1,2.97,2,3,1,1,"monks-problems-2","attr2",1
1,1,1.94,2,3,1,2,"monks-problems-2","attr2",1
1,1,2.68,2,3,2,1,"monks-problems-2","attr2",1
0,1,2.47,2,3,2,2,"monks-problems-2","attr2",1
1,1,1.76,2,3,3,1,"monks-problems-2","attr2",1
0,1,1.59,2,3,3,2,"monks-problems-2","attr2",1
1,1,2.04,2,3,4,1,"monks-problems-2","attr2",1
0,1,1.57,2,3,4,2,"monks-problems-2","attr2",1
0,1,1.61,1,1,1,1,"monks-problems-2","attr2",1
0,1,2.61,1,1,1,2,"monks-problems-2","attr2",1
0,1,2.64,1,1,2,1,"monks-problems-2","attr2",1
0,1,4.51,1,1,2,2,"monks-problems-2","attr2",1
0,1,2.86,1,1,3,1,"monks-problems-2","attr2",1
0,1,1.54,1,1,3,2,"monks-problems-2","attr2",1
0,1,4.94,1,1,4,1,"monks-problems-2","attr2",1
0,1,3.05,1,1,4,2,"monks-problems-2","attr2",1
0,1,3.75,1,2,1,1,"monks-problems-2","attr2",1
0,1,2.21,1,2,1,2,"monks-problems-2","attr2",1
0,1,4.58,1,2,2,1,"monks-problems-2","attr2",1
1,1,3.12,1,2,2,2,"monks-problems-2","attr2",1
0,1,3.59,1,2,3,1,"monks-problems-2","attr2",1
1,1,2.67,1,2,3,2,"monks-problems-2","attr2",1
0,1,2.22,1,2,4,1,"monks-problems-2","attr2",1
1,1,1.73,1,2,4,2,"monks-problems-2","attr2",1
0,1,1.84,1,3,1,1,"monks-problems-2","attr2",1
0,1,3.93,1,3,1,2,"monks-problems-2","attr2",1
0,1,4.23,1,3,2,1,"monks-problems-2","attr2",1
1,1,2.5,1,3,2,2,"monks-problems-2","attr2",1
0,1,2.19,1,3,3,1,"monks-problems-2","attr2",1
1,1,3.49,1,3,3,2,"monks-problems-2","attr2",1
0,1,3.72,1,3,4,1,"monks-problems-2","attr2",1
1,1,2.9,1,3,4,2,"monks-problems-2","attr2",1
0,1,3.65,2,1,1,1,"monks-problems-2","attr2",1
0,1,5.45,2,1,1,2,"monks-problems-2","attr2",1
0,1,1.34,2,1,2,1,"monks-problems-2","attr2",1
1,1,2.12,2,1,2,2,"monks-problems-2","attr2",1
0,1,4.05,2,1,3,1,"monks-problems-2","attr2",1
1,1,3.27,2,1,3,2,"monks-problems-2","attr2",1
0,1,2.08,2,1,4,1,"monks-problems-2","attr2",1
1,1,3.47,2,1,4,2,"monks-problems-2","attr2",1
0,1,2.6,2,2,1,1,"monks-problems-2","attr2",1
1,1,2.96,2,2,1,2,"monks-problems-2","attr2",1
1,1,2.98,2,2,2,1,"monks-problems-2","attr2",1
0,1,3.4,2,2,2,2,"monks-problems-2","attr2",1
1,1,4.43,2,2,3,1,"monks-problems-2","attr2",1
0,1,3.37,2,2,3,2,"monks-problems-2","attr2",1
1,1,2.58,2,2,4,1,"monks-problems-2","attr2",1
0,1,4.37,2,2,4,2,"monks-problems-2","attr2",1
0,1,1.6,2,3,1,1,"monks-problems-2","attr2",1
1,1,2.52,2,3,1,2,"monks-problems-2","attr2",1
1,1,2.11,2,3,2,1,"monks-problems-2","attr2",1
0,1,3.23,2,3,2,2,"monks-problems-2","attr2",1
1,1,2.41,2,3,3,1,"monks-problems-2","attr2",1
0,1,2.68,2,3,3,2,"monks-problems-2","attr2",1
1,1,3.93,2,3,4,1,"monks-problems-2","attr2",1
0,1,2.18,2,3,4,2,"monks-problems-2","attr2",1
0,2,1.56,1,1,1,1,"monks-problems-2","attr2",1
0,2,1.59,1,1,1,2,"monks-problems-2","attr2",1
0,2,0.69,1,1,2,1,"monks-problems-2","attr2",1
0,2,0.6,1,1,2,2,"monks-problems-2","attr2",1
0,2,1.42,1,1,3,1,"monks-problems-2","attr2",1
0,2,1.19,1,1,3,2,"monks-problems-2","attr2",1
0,2,0.81,1,1,4,1,"monks-problems-2","attr2",1
0,2,1.98,1,1,4,2,"monks-problems-2","attr2",1
0,2,0.44,1,2,1,1,"monks-problems-2","attr2",1
0,2,1.37,1,2,1,2,"monks-problems-2","attr2",1
0,2,0.78,1,2,2,1,"monks-problems-2","attr2",1
1,2,-0.73,1,2,2,2,"monks-problems-2","attr2",1
0,2,-0.64,1,2,3,1,"monks-problems-2","attr2",1
1,2,1.36,1,2,3,2,"monks-problems-2","attr2",1
0,2,1.41,1,2,4,1,"monks-problems-2","attr2",1
1,2,0.48,1,2,4,2,"monks-problems-2","attr2",1
0,2,0.61,1,3,1,1,"monks-problems-2","attr2",1
0,2,1.47,1,3,1,2,"monks-problems-2","attr2",1
0,2,0.94,1,3,2,1,"monks-problems-2","attr2",1
1,2,1.31,1,3,2,2,"monks-problems-2","attr2",1
0,2,1.08,1,3,3,1,"monks-problems-2","attr2",1
1,2,0.05,1,3,3,2,"monks-problems-2","attr2",1
0,2,0.68,1,3,4,1,"monks-problems-2","attr2",1
1,2,0.81,1,3,4,2,"monks-problems-2","attr2",1
0,2,1.14,2,1,1,1,"monks-problems-2","attr2",1
0,2,0.59,2,1,1,2,"monks-problems-2","attr2",1
0,2,1.11,2,1,2,1,"monks-problems-2","attr2",1
1,2,0.79,2,1,2,2,"monks-problems-2","attr2",1
0,2,-0.02,2,1,3,1,"monks-problems-2","attr2",1
1,2,-0.86,2,1,3,2,"monks-problems-2","attr2",1
0,2,0.24,2,1,4,1,"monks-problems-2","attr2",1
1,2,0.14,2,1,4,2,"monks-problems-2","attr2",1
0,2,0.07,2,2,1,1,"monks-problems-2","attr2",1
1,2,2.44,2,2,1,2,"monks-problems-2","attr2",1
1,2,-0.28,2,2,2,1,"monks-problems-2","attr2",1
0,2,1.37,2,2,2,2,"monks-problems-2","attr2",1
1,2,0.57,2,2,3,1,"monks-problems-2","attr2",1
0,2,-0.49,2,2,3,2,"monks-problems-2","attr2",1
1,2,1.49,2,2,4,1,"monks-problems-2","attr2",1
0,2,1.06,2,2,4,2,"monks-problems-2","attr2",1
0,2,1.4,2,3,1,1,"monks-problems-2","attr2",1
1,2,0.58,2,3,1,2,"monks-problems-2","attr2",1
1,2,0.61,2,3,2,1,"monks-problems-2","attr2",1
0,2,0.78,2,3,2,2,"monks-problems-2","attr2",1
1,2,0.41,2,3,3,1,"monks-problems-2","attr2",1
0,2,1.32,2,3,3,2,"monks-problems-2","attr2",1
1,2,1.04,2,3,4,1,"monks-problems-2","attr2",1
0,2,0.52,2,3,4,2,"monks-problems-2","attr2",1
0,2,1.29,1,1,1,1,"monks-problems-2","attr2",1
0,2,1.86,1,1,1,2,"monks-problems-2","attr2",1
0,2,3.22,1,1,2,1,"monks-problems-2","attr2",1
1,2,2.14,1,1,2,2,"monks-problems-2","attr2",1
0,2,1.91,1,1,3,1,"monks-problems-2","attr2",1
1,2,2.27,1,1,3,2,"monks-problems-2","attr2",1
0,2,2.12,1,1,4,1,"monks-problems-2","attr2",1
1,2,0.96,1,1,4,2,"monks-problems-2","attr2",1
0,2,1.97,1,2,1,1,"monks-problems-2","attr2",1
1,2,1.69,1,2,1,2,"monks-problems-2","attr2",1
1,2,1.41,1,2,2,1,"monks-problems-2","attr2",1
0,2,2.9,1,2,2,2,"monks-problems-2","attr2",1
1,2,2.25,1,2,3,1,"monks-problems-2","attr2",1
0,2,2.66,1,2,3,2,"monks-problems-2","attr2",1
1,2,1.79,1,2,4,1,"monks-problems-2","attr2",1
0,2,0.01,1,2,4,2,"monks-problems-2","attr2",1
0,2,1.18,1,3,1,1,"monks-problems-2","attr2",1
1,2,2.93,1,3,1,2,"monks-problems-2","attr2",1
1,2,1.04,1,3,2,1,"monks-problems-2","attr2",1
0,2,0.74,1,3,2,2,"monks-problems-2","attr2",1
1,2,2.44,1,3,3,1,"monks-problems-2","attr2",1
0,2,1.88,1,3,3,2,"monks-problems-2","attr2",1
1,2,1.01,1,3,4,1,"monks-problems-2","attr2",1
0,2,2.19,1,3,4,2,"monks-problems-2","attr2",1
0,2,3.75,2,1,1,1,"monks-problems-2","attr2",1
1,2,3.02,2,1,1,2,"monks-problems-2","attr2",1
1,2,1.2,2,1,2,1,"monks-problems-2","attr2",1
0,2,2.13,2,1,2,2,"monks-problems-2","attr2",1
1,2,2.54,2,1,3,1,"monks-problems-2","attr2",1
0,2,2.06,2,1,3,2,"monks-problems-2","attr2",1
1,2,2.34,2,1,4,1,"monks-problems-2","attr2",1
0,2,1.68,2,1,4,2,"monks-problems-2","attr2",1
1,2,2.75,2,2,1,1,"monks-problems-2","attr2",1
0,2,1.68,2,2,1,2,"monks-problems-2","attr2",1
0,2,1.45,2,2,2,1,"monks-problems-2","attr2",1
0,2,1.79,2,2,2,2,"monks-problems-2","attr2",1
0,2,2.33,2,2,3,1,"monks-problems-2","attr2",1
0,2,1.56,2,2,3,2,"monks-problems-2","attr2",1
0,2,3.6,2,2,4,1,"monks-problems-2","attr2",1
0,2,1.85,2,2,4,2,"monks-problems-2","attr2",1
1,2,0.68,2,3,1,1,"monks-problems-2","attr2",1
0,2,2.14,2,3,1,2,"monks-problems-2","attr2",1
0,2,2.69,2,3,2,1,"monks-problems-2","attr2",1
0,2,3.49,2,3,2,2,"monks-problems-2","attr2",1
0,2,2.17,2,3,3,1,"monks-problems-2","attr2",1
0,2,0.7,2,3,3,2,"monks-problems-2","attr2",1
0,2,1.52,2,3,4,1,"monks-problems-2","attr2",1
0,2,1.42,2,3,4,2,"monks-problems-2","attr2",1
0,2,1.4,1,1,1,1,"monks-problems-2","attr2",1
0,2,2.57,1,1,1,2,"monks-problems-2","attr2",1
0,2,2.93,1,1,2,1,"monks-problems-2","attr2",1
1,2,4.31,1,1,2,2,"monks-problems-2","attr2",1
0,2,2.13,1,1,3,1,"monks-problems-2","attr2",1
1,2,2.52,1,1,3,2,"monks-problems-2","attr2",1
0,2,3.47,1,1,4,1,"monks-problems-2","attr2",1
1,2,2.81,1,1,4,2,"monks-problems-2","attr2",1
0,2,2.31,1,2,1,1,"monks-problems-2","attr2",1
1,2,2.15,1,2,1,2,"monks-problems-2","attr2",1
1,2,3.69,1,2,2,1,"monks-problems-2","attr2",1
0,2,3.61,1,2,2,2,"monks-problems-2","attr2",1
1,2,4.25,1,2,3,1,"monks-problems-2","attr2",1
0,2,0.7,1,2,3,2,"monks-problems-2","attr2",1
1,2,3.23,1,2,4,1,"monks-problems-2","attr2",1
0,2,3.07,1,2,4,2,"monks-problems-2","attr2",1
0,2,3.21,1,3,1,1,"monks-problems-2","attr2",1
1,2,1.83,1,3,1,2,"monks-problems-2","attr2",1
1,2,3.38,1,3,2,1,"monks-problems-2","attr2",1
0,2,3.66,1,3,2,2,"monks-problems-2","attr2",1
1,2,2.35,1,3,3,1,"monks-problems-2","attr2",1
0,2,2.68,1,3,3,2,"monks-problems-2","attr2",1
1,2,3.14,1,3,4,1,"monks-problems-2","attr2",1
0,2,3.11,1,3,4,2,"monks-problems-2","attr2",1
0,2,3.03,2,1,1,1,"monks-problems-2","attr2",1
1,2,1.96,2,1,1,2,"monks-problems-2","attr2",1
1,2,3.84,2,1,2,1,"monks-problems-2","attr2",1
0,2,2.92,2,1,2,2,"monks-problems-2","attr2",1
1,2,3.06,2,1,3,1,"monks-problems-2","attr2",1
0,2,3.47,2,1,3,2,"monks-problems-2","attr2",1
1,2,2.39,2,1,4,1,"monks-problems-2","attr2",1
0,2,4.26,2,1,4,2,"monks-problems-2","attr2",1
1,2,2.6,2,2,1,1,"monks-problems-2","attr2",1
0,2,1.45,2,2,1,2,"monks-problems-2","attr2",1
0,2,3.25,2,2,2,1,"monks-problems-2","attr2",1
0,2,2.36,2,2,2,2,"monks-problems-2","attr2",1
0,2,3.43,2,2,3,1,"monks-problems-2","attr2",1
0,2,3.44,2,2,3,2,"monks-problems-2","attr2",1
0,2,3.55,2,2,4,1,"monks-problems-2","attr2",1
