"checking_status","duration","credit_history","purpose","credit_amount","savings_status","employment","installment_commitment","personal_status","other_parties","residence_since","property_magnitude","age","other_payment_plans","housing","existing_credits","job","num_dependents","own_telephone","foreign_worker","class","dataset_name","altered_attribute","noise_level"
"<0",10,"critical/other existing credit","new car",5969.79,"<100","<1",1,"male single","none",3,"real estate",48,"none","rent",2,"unskilled resident",2,"none","no","good","credit-g","credit_amount",0.8
"0<=X<200",12,"critical/other existing credit","used car",4631.76,"100<=X<500","<1",3,"male single","none",4,"life insurance",44,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",10,"critical/other existing credit","furniture/equipment",1595.09,"no known savings","1<=X<4",2,"male mar/wid","none",1,"car",26,"none","own",2,"skilled",1,"none","no","good","credit-g","credit_amount",0.8
"<0",6,"existing paid","furniture/equipment",1709.42,"<100","1<=X<4",1,"male single","none",2,"real estate",36,"bank","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",6,"no credits/all paid","radio/tv",3039.81,"<100",">=7",4,"male mar/wid","none",4,"car",39,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
">=200",12,"all paid","radio/tv",2638.11,">=1000","1<=X<4",3,"female div/dep/mar","none",3,"real estate",42,"none","rent",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",7,"existing paid","radio/tv",-2320.99,"<100","1<=X<4",3,"male single","guarantor",2,"real estate",34,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",60,"delayed previously","business",8678.81,"<100",">=7",3,"male single","none",4,"no known property",63,"none","own",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.8
"0<=X<200",18,"existing paid","business",-847.04,">=1000","<1",3,"male mar/wid","none",3,"real estate",36,"bank","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"<0",24,"existing paid","furniture/equipment",-671.41,"<100","1<=X<4",2,"male single","none",2,"car",27,"stores","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",18,"existing paid","new car",5282.93,"100<=X<500","1<=X<4",2,"male single","none",2,"car",30,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",12,"critical/other existing credit","business",-3315.47,"no known savings",">=7",4,"male single","none",4,"no known property",57,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
">=200",12,"existing paid","furniture/equipment",-2444.65,"<100","<1",4,"female div/dep/mar","none",1,"life insurance",33,"bank","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",45,"critical/other existing credit","radio/tv",3097.12,"<100","<1",4,"male single","none",2,"life insurance",25,"none","own",2,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.8
"no checking",48,"critical/other existing credit","education",8012.84,"<100","1<=X<4",1,"male single","none",3,"no known property",31,"bank","for free",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
">=200",18,"existing paid","radio/tv",-594.26,"<100","1<=X<4",4,"male single","co applicant",2,"real estate",37,"stores","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.8
">=200",10,"existing paid","domestic appliance",-561.56,"<100","1<=X<4",2,"male single","none",2,"car",37,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",9,"existing paid","radio/tv",-2435.87,"<100","1<=X<4",4,"male single","none",3,"real estate",24,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",30,"existing paid","radio/tv",5095.82,"500<=X<1000",">=7",4,"male single","none",2,"car",30,"bank","own",1,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",12,"existing paid","radio/tv",1251.02,"500<=X<1000","1<=X<4",3,"male div/sep","none",1,"car",26,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",18,"delayed previously","repairs",6021.8,"<100","1<=X<4",2,"male single","none",4,"real estate",44,"none","own",1,"unskilled resident",2,"yes","yes","good","credit-g","credit_amount",0.8
"<0",30,"critical/other existing credit","used car",2614.79,"100<=X<500","4<=X<7",1,"male mar/wid","none",4,"car",24,"none","rent",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",48,"critical/other existing credit","used car",3934.59,"<100",">=7",4,"female div/dep/mar","none",4,"no known property",58,"stores","for free",2,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.8
"no checking",11,"critical/other existing credit","new car",2266.55,"<100","<1",4,"female div/dep/mar","none",4,"car",35,"none","own",2,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",36,"existing paid","radio/tv",2653.92,"500<=X<1000",">=7",4,"male single","none",4,"car",39,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",6,"existing paid","used car",120.25,"500<=X<1000","unemployed",1,"female div/dep/mar","none",2,"life insurance",23,"none","rent",1,"unemp/unskilled non res",1,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",11,"critical/other existing credit","new car",7968.18,"<100","1<=X<4",1,"male single","none",4,"life insurance",39,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",12,"existing paid","radio/tv",-115.55,"100<=X<500","1<=X<4",4,"female div/dep/mar","co applicant",2,"real estate",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",24,"delayed previously","furniture/equipment",-1083.65,"no known savings","<1",4,"male single","none",2,"life insurance",29,"bank","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",27,"delayed previously","used car",6498.24,"<100",">=7",1,"male single","none",2,"car",30,"none","own",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",12,"existing paid","radio/tv",2303.34,"<100","1<=X<4",3,"male single","none",2,"car",25,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",18,"existing paid","used car",1199.98,"no known savings","1<=X<4",2,"male single","none",1,"life insurance",31,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",36,"delayed previously","new car",4195.87,"<100",">=7",4,"male single","none",4,"no known property",57,"bank","for free",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.8
"no checking",6,"all paid","new car",701.84,"no known savings","1<=X<4",1,"male single","guarantor",2,"real estate",26,"stores","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",12,"existing paid","radio/tv",6202.94,"no known savings","unemployed",2,"male single","none",1,"no known property",52,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.8
"no checking",36,"critical/other existing credit","radio/tv",7800.97,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",31,"stores","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
">=200",18,"existing paid","new car",3220.84,"<100",">=7",3,"female div/dep/mar","none",2,"car",23,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",36,"critical/other existing credit","furniture/equipment",7855.59,"<100","<1",4,"female div/dep/mar","co applicant",4,"no known property",23,"none","rent",2,"unskilled resident",1,"yes","yes","bad","credit-g","credit_amount",0.8
"0<=X<200",9,"existing paid","business",96.53,"<100","1<=X<4",2,"male mar/wid","none",1,"real estate",27,"bank","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",15,"critical/other existing credit","radio/tv",3645.55,"no known savings",">=7",4,"male single","guarantor",4,"real estate",50,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",36,"no credits/all paid","business",5066.35,"<100",">=7",4,"male single","none",4,"no known property",61,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.8
"0<=X<200",48,"no credits/all paid","business",16747.27,"<100","1<=X<4",2,"male single","none",2,"car",25,"none","own",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.8
"no checking",24,"existing paid","radio/tv",5812.59,"<100","<1",4,"female div/dep/mar","none",4,"life insurance",26,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",27,"existing paid","repairs",3326.49,"no known savings",">=7",4,"male single","none",4,"life insurance",48,"none","own",4,"skilled",2,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",12,"existing paid","radio/tv",1624.98,"<100","<1",2,"female div/dep/mar","none",2,"car",29,"bank","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",12,"existing paid","new car",-1485.16,">=1000","1<=X<4",4,"male mar/wid","none",1,"real estate",22,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",36,"existing paid","education",445.06,"<100","1<=X<4",4,"male single","none",4,"no known property",37,"stores","for free",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.8
"no checking",36,"existing paid","radio/tv",5025.77,"no known savings","1<=X<4",4,"female div/dep/mar","none",4,"car",25,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",36,"existing paid","used car",9212.68,"<100","1<=X<4",1,"female div/dep/mar","none",2,"life insurance",30,"bank","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",7,"critical/other existing credit","radio/tv",1142,"no known savings",">=7",4,"male single","none",2,"life insurance",46,"none","rent",2,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.8
"<0",8,"critical/other existing credit","other",3860.16,"<100",">=7",3,"male single","none",4,"no known property",51,"bank","for free",2,"high qualif/self emp/mgmt",2,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",42,"critical/other existing credit","business",4762.72,"<100","4<=X<7",2,"female div/dep/mar","none",1,"real estate",41,"bank","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",36,"existing paid","education",-2816.82,"no known savings",">=7",4,"male single","none",4,"no known property",40,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.8
"<0",12,"critical/other existing credit","used car",4120.16,"<100",">=7",4,"male single","none",4,"no known property",66,"none","for free",2,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",42,"existing paid","radio/tv",4009.94,"<100","<1",4,"male single","none",3,"car",34,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.8
"0<=X<200",11,"delayed previously","radio/tv",1316.11,"<100","4<=X<7",2,"male single","none",4,"life insurance",51,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",54,"no credits/all paid","used car",8138.57,"no known savings","1<=X<4",2,"male single","none",2,"life insurance",39,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",30,"existing paid","furniture/equipment",5288.73,"<100","<1",2,"male mar/wid","none",1,"life insurance",22,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",24,"existing paid","radio/tv",5632.61,"no known savings","<1",1,"female div/dep/mar","none",1,"car",44,"none","own",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.8
"no checking",15,"existing paid","radio/tv",3385.85,"500<=X<1000",">=7",4,"male single","none",3,"life insurance",47,"stores","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",18,"existing paid","business",915.64,"100<=X<500","1<=X<4",3,"female div/dep/mar","none",4,"life insurance",24,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",24,"existing paid","other",-2307.32,"<100",">=7",4,"female div/dep/mar","guarantor",4,"real estate",58,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.8
"<0",10,"existing paid","radio/tv",2035.92,"<100",">=7",3,"male single","none",4,"real estate",52,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",12,"critical/other existing credit","business",3272.27,"<100","1<=X<4",4,"female div/dep/mar","guarantor",2,"real estate",29,"none","own",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",18,"critical/other existing credit","furniture/equipment",1933.5,"<100","<1",4,"female div/dep/mar","none",1,"life insurance",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",36,"existing paid","education",9988.02,"100<=X<500","1<=X<4",1,"male single","none",4,"no known property",47,"none","for free",1,"skilled",2,"yes","yes","bad","credit-g","credit_amount",0.8
"<0",18,"existing paid","new car",96.17,"100<=X<500","4<=X<7",4,"male single","none",3,"car",30,"none","own",1,"high qualif/self emp/mgmt",2,"yes","yes","good","credit-g","credit_amount",0.8
"<0",12,"no credits/all paid","repairs",-2095.16,"<100","4<=X<7",4,"male single","none",3,"real estate",28,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.8
"no checking",12,"critical/other existing credit","radio/tv",3789.39,"<100",">=7",4,"male single","none",4,"real estate",56,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",12,"critical/other existing credit","used car",1999.33,"<100",">=7",4,"male single","none",3,"real estate",54,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",12,"critical/other existing credit","radio/tv",-2190.68,"no known savings",">=7",4,"female div/dep/mar","none",3,"life insurance",33,"bank","own",1,"unskilled resident",2,"none","yes","bad","credit-g","credit_amount",0.8
">=200",24,"critical/other existing credit","furniture/equipment",3159.8,"no known savings",">=7",4,"male single","co applicant",4,"no known property",20,"none","rent",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",12,"existing paid","new car",3511.18,">=1000",">=7",4,"male single","none",4,"real estate",54,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",54,"no credits/all paid","business",16053.19,"<100","<1",3,"male single","none",4,"no known property",58,"none","rent",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.8
"no checking",12,"critical/other existing credit","education",2709.43,"no known savings","4<=X<7",4,"female div/dep/mar","none",2,"car",61,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",18,"existing paid","business",161.88,"100<=X<500","1<=X<4",4,"male single","none",4,"car",34,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",36,"critical/other existing credit","radio/tv",1570.28,"<100",">=7",4,"male single","none",4,"real estate",36,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",20,"delayed previously","used car",6949.77,"no known savings","4<=X<7",3,"male single","none",4,"life insurance",36,"bank","rent",2,"high qualif/self emp/mgmt",2,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",24,"existing paid","new car",4000.18,"100<=X<500",">=7",4,"male mar/wid","none",4,"real estate",41,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",36,"existing paid","radio/tv",1154.59,"<100","4<=X<7",4,"male single","none",4,"car",24,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",6,"delayed previously","radio/tv",426.44,"<100","1<=X<4",3,"female div/dep/mar","none",2,"real estate",24,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",9,"critical/other existing credit","furniture/equipment",5468.85,"<100","4<=X<7",4,"male single","none",3,"car",35,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",12,"existing paid","used car",4634.11,"no known savings","<1",2,"male mar/wid","none",4,"car",26,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",24,"critical/other existing credit","other",11947.37,"<100","1<=X<4",2,"male single","co applicant",3,"car",39,"none","own",2,"high qualif/self emp/mgmt",2,"yes","yes","bad","credit-g","credit_amount",0.8
"no checking",18,"all paid","new car",7619.96,"<100",">=7",2,"male single","none",4,"no known property",39,"bank","own",2,"high qualif/self emp/mgmt",2,"yes","yes","bad","credit-g","credit_amount",0.8
"0<=X<200",12,"existing paid","new car",7117.05,"<100","4<=X<7",2,"male single","none",2,"car",32,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",24,"existing paid","furniture/equipment",9370.1,"no known savings","<1",1,"female div/dep/mar","none",2,"life insurance",30,"none","own",1,"skilled",1,"yes","no","good","credit-g","credit_amount",0.8
"0<=X<200",14,"existing paid","business",5942.51,"500<=X<1000",">=7",1,"male mar/wid","none",2,"real estate",35,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",6,"delayed previously","business",-5206.74,"100<=X<500",">=7",1,"male div/sep","none",2,"car",31,"bank","own",2,"skilled",2,"none","yes","good","credit-g","credit_amount",0.8
">=200",15,"existing paid","education",-788.23,"<100","<1",4,"female div/dep/mar","none",4,"life insurance",23,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",18,"existing paid","new car",6999.29,"<100","4<=X<7",3,"male single","none",3,"real estate",28,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",36,"critical/other existing credit","new car",9520.97,"<100","1<=X<4",4,"female div/dep/mar","none",2,"real estate",25,"stores","own",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.8
"<0",12,"existing paid","radio/tv",867.45,"500<=X<1000",">=7",3,"male mar/wid","none",1,"real estate",35,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",48,"critical/other existing credit","radio/tv",6738.33,"no known savings",">=7",4,"male single","none",1,"real estate",47,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"<0",42,"existing paid","radio/tv",9349.22,"no known savings","4<=X<7",4,"female div/dep/mar","none",3,"car",30,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.8
"<0",10,"critical/other existing credit","furniture/equipment",1545.97,"no known savings","<1",2,"female div/dep/mar","co applicant",3,"real estate",27,"none","rent",2,"skilled",1,"none","no","good","credit-g","credit_amount",0.8
"<0",33,"critical/other existing credit","furniture/equipment",4363.07,"500<=X<1000","1<=X<4",1,"female div/dep/mar","none",4,"car",23,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.8
"0<=X<200",12,"critical/other existing credit","new car",1587.76,"500<=X<1000","4<=X<7",3,"male div/sep","none",3,"car",36,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.8
"<0",21,"existing paid","radio/tv",2138.99,"<100","1<=X<4",3,"female div/dep/mar","none",2,"real estate",25,"none","own",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.8
"no checking",24,"critical/other existing credit","used car",3948.62,"<100",">=7",4,"female div/dep/mar","none",2,"car",41,"none","rent",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",12,"existing paid","furniture/equipment",3299.6,"<100","1<=X<4",3,"male single","none",2,"real estate",24,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
">=200",10,"critical/other existing credit","new car",1641.74,"<100",">=7",4,"male single","none",4,"no known property",63,"none","for free",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"0<=X<200",18,"existing paid","furniture/equipment",-1609.73,"no known savings","<1",4,"female div/dep/mar","none",3,"real estate",27,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.8
"<0",12,"critical/other existing credit","new car",2742.29,"<100","1<=X<4",4,"male single","none",2,"life insurance",30,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",12,"existing paid","radio/tv",-908.5,"<100","1<=X<4",4,"male mar/wid","none",2,"real estate",40,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",12,"existing paid","repairs",-597.78,"<100","1<=X<4",4,"male single","none",2,"car",30,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.8
"0<=X<200",12,"critical/other existing credit","used car",647.87,"<100","unemployed",4,"male single","none",2,"car",34,"none","own",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.8
"<0",12,"critical/other existing credit","new car",4161.63,"<100","1<=X<4",3,"female div/dep/mar","co applicant",2,"real estate",29,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.8
"0<=X<200",48,"existing paid","new car",7742.41,"no known savings","4<=X<7",1,"female div/dep/mar","none",2,"car",24,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",36,"delayed previously","education",4626.03,"<100","1<=X<4",4,"male single","none",3,"life insurance",29,"stores","own",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.8
"no checking",15,"existing paid","furniture/equipment",3087.83,"<100","<1",2,"male single","none",3,"life insurance",27,"bank","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",18,"existing paid","furniture/equipment",7082.94,"<100","1<=X<4",4,"male single","none",4,"no known property",47,"bank","for free",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"no checking",60,"existing paid","radio/tv",9302.44,"100<=X<500","4<=X<7",2,"female div/dep/mar","none",4,"real estate",21,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",12,"critical/other existing credit","radio/tv",2648.16,"no known savings",">=7",4,"female div/dep/mar","none",2,"real estate",38,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
"no checking",27,"delayed previously","used car",8049.38,">=1000","1<=X<4",2,"male single","none",2,"car",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.8
"0<=X<200",12,"existing paid","radio/tv",-2236.34,"500<=X<1000","1<=X<4",4,"male single","none",3,"real estate",66,"none","own",1,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.8
"0<=X<200",15,"critical/other existing credit","radio/tv",1627.25,"no known savings","4<=X<7",4,"male single","guarantor",2,"real estate",35,"bank","own",3,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.8
">=200",12,"existing paid","radio/tv",2185.13,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",44,"none","rent",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.8
">=200",6,"existing paid","new car",1202.39,">=1000","<1",2,"male mar/wid","none",2,"real estate",27,"none","own",1,"unemp/unskilled non res",1,"none","no","good","credit-g","credit_amount",0.8
"0<=X<200",36,"existing paid","radio/tv",5071.16,"<100","<1",4,"female div/dep/mar","none",1,"no known property",30,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.8
"<0",27,"existing paid","radio/tv",6230.69,"<100","1<=X<4",3,"male single","none",2,"car",27,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.8
"<0",18,"existing paid","furniture/equipment",4689.37,"<100","1<=X<4",2,"male single","none",2,"car",22,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.8
