"sepallength","sepalwidth","petallength","petalwidth","class","dataset_name","altered_attribute","noise_level"
5.6,2.9,3.6,1.24,"Iris_versicolor","iris","petalwidth",0.1
6.7,3.1,4.4,1.25,"Iris_versicolor","iris","petalwidth",0.1
5.6,3,4.5,1.65,"Iris_versicolor","iris","petalwidth",0.1
5.8,2.7,4.1,1.03,"Iris_versicolor","iris","petalwidth",0.1
6.2,2.2,4.5,1.58,"Iris_versicolor","iris","petalwidth",0.1
5.6,2.5,3.9,1.08,"Iris_versicolor","iris","petalwidth",0.1
5.9,3.2,4.8,1.81,"Iris_versicolor","iris","petalwidth",0.1
6.1,2.8,4,1.14,"Iris_versicolor","iris","petalwidth",0.1
6.3,2.5,4.9,1.53,"Iris_versicolor","iris","petalwidth",0.1
6.1,2.8,4.7,1.24,"Iris_versicolor","iris","petalwidth",0.1
6.4,2.9,4.3,1.23,"Iris_versicolor","iris","petalwidth",0.1
6.6,3,4.4,1.36,"Iris_versicolor","iris","petalwidth",0.1
6.8,2.8,4.8,1.5,"Iris_versicolor","iris","petalwidth",0.1
6.7,3,5,1.74,"Iris_versicolor","iris","petalwidth",0.1
6,2.9,4.5,1.48,"Iris_versicolor","iris","petalwidth",0.1
5.7,2.6,3.5,1.03,"Iris_versicolor","iris","petalwidth",0.1
5.5,2.4,3.8,1,"Iris_versicolor","iris","petalwidth",0.1
5.5,2.4,3.7,1.09,"Iris_versicolor","iris","petalwidth",0.1
5.8,2.7,3.9,1.05,"Iris_versicolor","iris","petalwidth",0.1
6,2.7,5.1,1.52,"Iris_versicolor","iris","petalwidth",0.1
5.4,3,4.5,1.55,"Iris_versicolor","iris","petalwidth",0.1
6,3.4,4.5,1.69,"Iris_versicolor","iris","petalwidth",0.1
6.7,3.1,4.7,1.37,"Iris_versicolor","iris","petalwidth",0.1
6.3,2.3,4.4,1.35,"Iris_versicolor","iris","petalwidth",0.1
5.6,3,4.1,1.33,"Iris_versicolor","iris","petalwidth",0.1
5.5,2.5,4,1.3,"Iris_versicolor","iris","petalwidth",0.1
5.5,2.6,4.4,1.15,"Iris_versicolor","iris","petalwidth",0.1
6.1,3,4.6,1.33,"Iris_versicolor","iris","petalwidth",0.1
5.8,2.6,4,1.21,"Iris_versicolor","iris","petalwidth",0.1
5,2.3,3.3,1.09,"Iris_versicolor","iris","petalwidth",0.1
5.6,2.7,4.2,1.19,"Iris_versicolor","iris","petalwidth",0.1
5.7,3,4.2,1.12,"Iris_versicolor","iris","petalwidth",0.1
5.7,2.9,4.2,1.42,"Iris_versicolor","iris","petalwidth",0.1
6.2,2.9,4.3,1.21,"Iris_versicolor","iris","petalwidth",0.1
5.1,2.5,3,0.9,"Iris_versicolor","iris","petalwidth",0.1
5.7,2.8,4.1,1.3,"Iris_versicolor","iris","petalwidth",0.1
6.3,3.3,6,2.53,"Iris_virginica","iris","petalwidth",0.1
5.8,2.7,5.1,1.9,"Iris_virginica","iris","petalwidth",0.1
7.1,3,5.9,2.03,"Iris_virginica","iris","petalwidth",0.1
6.3,2.9,5.6,1.83,"Iris_virginica","iris","petalwidth",0.1
6.5,3,5.8,2.19,"Iris_virginica","iris","petalwidth",0.1
7.6,3,6.6,2.17,"Iris_virginica","iris","petalwidth",0.1
4.9,2.5,4.5,1.72,"Iris_virginica","iris","petalwidth",0.1
7.3,2.9,6.3,1.85,"Iris_virginica","iris","petalwidth",0.1
6.7,2.5,5.8,1.82,"Iris_virginica","iris","petalwidth",0.1
7.2,3.6,6.1,2.53,"Iris_virginica","iris","petalwidth",0.1
6.5,3.2,5.1,2.06,"Iris_virginica","iris","petalwidth",0.1
6.4,2.7,5.3,1.73,"Iris_virginica","iris","petalwidth",0.1
6.8,3,5.5,2.14,"Iris_virginica","iris","petalwidth",0.1
5.7,2.5,5,1.9,"Iris_virginica","iris","petalwidth",0.1
5.8,2.8,5.1,2.43,"Iris_virginica","iris","petalwidth",0.1
6.4,3.2,5.3,2.4,"Iris_virginica","iris","petalwidth",0.1
6.5,3,5.5,1.77,"Iris_virginica","iris","petalwidth",0.1
7.7,3.8,6.7,2.14,"Iris_virginica","iris","petalwidth",0.1
7.7,2.6,6.9,2.29,"Iris_virginica","iris","petalwidth",0.1
6,2.2,5,1.62,"Iris_virginica","iris","petalwidth",0.1
6.9,3.2,5.7,2.31,"Iris_virginica","iris","petalwidth",0.1
5.6,2.8,4.9,2.01,"Iris_virginica","iris","petalwidth",0.1
7.7,2.8,6.7,1.96,"Iris_virginica","iris","petalwidth",0.1
6.3,2.7,4.9,1.76,"Iris_virginica","iris","petalwidth",0.1
6.7,3.3,5.7,2.09,"Iris_virginica","iris","petalwidth",0.1
7.2,3.2,6,1.68,"Iris_virginica","iris","petalwidth",0.1
6.2,2.8,4.8,1.89,"Iris_virginica","iris","petalwidth",0.1
6.1,3,4.9,1.77,"Iris_virginica","iris","petalwidth",0.1
6.4,2.8,5.6,1.95,"Iris_virginica","iris","petalwidth",0.1
7.2,3,5.8,1.6,"Iris_virginica","iris","petalwidth",0.1
7.4,2.8,6.1,1.88,"Iris_virginica","iris","petalwidth",0.1
7.9,3.8,6.4,1.86,"Iris_virginica","iris","petalwidth",0.1
6.4,2.8,5.6,2.36,"Iris_virginica","iris","petalwidth",0.1
6.3,2.8,5.1,1.41,"Iris_virginica","iris","petalwidth",0.1
6.1,2.6,5.6,1.3,"Iris_virginica","iris","petalwidth",0.1
7.7,3,6.1,2.33,"Iris_virginica","iris","petalwidth",0.1
6.3,3.4,5.6,2.48,"Iris_virginica","iris","petalwidth",0.1
6.4,3.1,5.5,1.79,"Iris_virginica","iris","petalwidth",0.1
6,3,4.8,1.82,"Iris_virginica","iris","petalwidth",0.1
6.9,3.1,5.4,2.02,"Iris_virginica","iris","petalwidth",0.1
6.7,3.1,5.6,2.47,"Iris_virginica","iris","petalwidth",0.1
6.9,3.1,5.1,2.32,"Iris_virginica","iris","petalwidth",0.1
5.8,2.7,5.1,1.91,"Iris_virginica","iris","petalwidth",0.1
6.8,3.2,5.9,2.36,"Iris_virginica","iris","petalwidth",0.1
6.7,3.3,5.7,2.58,"Iris_virginica","iris","petalwidth",0.1
6.7,3,5.2,2.24,"Iris_virginica","iris","petalwidth",0.1
6.3,2.5,5,1.94,"Iris_virginica","iris","petalwidth",0.1
6.5,3,5.2,1.92,"Iris_virginica","iris","petalwidth",0.1
6.2,3.4,5.4,2.47,"Iris_virginica","iris","petalwidth",0.1
5.9,3,5.1,1.83,"Iris_virginica","iris","petalwidth",0.1
