"sepallength","sepalwidth","petallength","petalwidth","class","dataset_name","altered_attribute","noise_level"
5.5,3.5,1.37,0.2,"Iris_setosa","iris","petallength",0.7
4.9,3.1,-0.17,0.1,"Iris_setosa","iris","petallength",0.7
4.4,3,0.85,0.2,"Iris_setosa","iris","petallength",0.7
5.1,3.4,0.35,0.2,"Iris_setosa","iris","petallength",0.7
5,3.5,1.25,0.3,"Iris_setosa","iris","petallength",0.7
4.5,2.3,2.14,0.3,"Iris_setosa","iris","petallength",0.7
4.4,3.2,2.37,0.2,"Iris_setosa","iris","petallength",0.7
5,3.5,1.89,0.6,"Iris_setosa","iris","petallength",0.7
5.1,3.8,0.75,0.4,"Iris_setosa","iris","petallength",0.7
4.8,3,2.4,0.3,"Iris_setosa","iris","petallength",0.7
5.1,3.8,3.27,0.2,"Iris_setosa","iris","petallength",0.7
4.6,3.2,4.18,0.2,"Iris_setosa","iris","petallength",0.7
5.3,3.7,0.89,0.2,"Iris_setosa","iris","petallength",0.7
5,3.3,1.99,0.2,"Iris_setosa","iris","petallength",0.7
7,3.2,6.17,1.4,"Iris_versicolor","iris","petallength",0.7
6.4,3.2,4.36,1.5,"Iris_versicolor","iris","petallength",0.7
6.9,3.1,5.55,1.5,"Iris_versicolor","iris","petallength",0.7
5.5,2.3,4.26,1.3,"Iris_versicolor","iris","petallength",0.7
6.5,2.8,4.43,1.5,"Iris_versicolor","iris","petallength",0.7
5.7,2.8,4.71,1.3,"Iris_versicolor","iris","petallength",0.7
6.3,3.3,5.89,1.6,"Iris_versicolor","iris","petallength",0.7
4.9,2.4,3.8,1,"Iris_versicolor","iris","petallength",0.7
6.6,2.9,4.02,1.3,"Iris_versicolor","iris","petallength",0.7
5.2,2.7,1.13,1.4,"Iris_versicolor","iris","petallength",0.7
5,2,2.52,1,"Iris_versicolor","iris","petallength",0.7
5.9,3,4.18,1.5,"Iris_versicolor","iris","petallength",0.7
6,2.2,0.89,1,"Iris_versicolor","iris","petallength",0.7
6.1,2.9,7.43,1.4,"Iris_versicolor","iris","petallength",0.7
5.6,2.9,1.76,1.3,"Iris_versicolor","iris","petallength",0.7
6.7,3.1,2.97,1.4,"Iris_versicolor","iris","petallength",0.7
5.6,3,6.3,1.5,"Iris_versicolor","iris","petallength",0.7
5.8,2.7,1.4,1,"Iris_versicolor","iris","petallength",0.7
6.2,2.2,5.41,1.5,"Iris_versicolor","iris","petallength",0.7
5.6,2.5,3.48,1.1,"Iris_versicolor","iris","petallength",0.7
5.9,3.2,5.36,1.8,"Iris_versicolor","iris","petallength",0.7
6.1,2.8,5.08,1.3,"Iris_versicolor","iris","petallength",0.7
6.3,2.5,3.72,1.5,"Iris_versicolor","iris","petallength",0.7
6.1,2.8,3.83,1.2,"Iris_versicolor","iris","petallength",0.7
6.4,2.9,0.6,1.3,"Iris_versicolor","iris","petallength",0.7
6.6,3,3.21,1.4,"Iris_versicolor","iris","petallength",0.7
6.8,2.8,5.27,1.4,"Iris_versicolor","iris","petallength",0.7
6.7,3,5.62,1.7,"Iris_versicolor","iris","petallength",0.7
6,2.9,7,1.5,"Iris_versicolor","iris","petallength",0.7
5.7,2.6,3.58,1,"Iris_versicolor","iris","petallength",0.7
5.5,2.4,4.37,1.1,"Iris_versicolor","iris","petallength",0.7
5.5,2.4,3.79,1,"Iris_versicolor","iris","petallength",0.7
5.8,2.7,3.3,1.2,"Iris_versicolor","iris","petallength",0.7
6,2.7,6.02,1.6,"Iris_versicolor","iris","petallength",0.7
5.4,3,5.07,1.5,"Iris_versicolor","iris","petallength",0.7
6,3.4,4.66,1.6,"Iris_versicolor","iris","petallength",0.7
6.7,3.1,3.69,1.5,"Iris_versicolor","iris","petallength",0.7
6.3,2.3,4.35,1.3,"Iris_versicolor","iris","petallength",0.7
5.6,3,5.07,1.3,"Iris_versicolor","iris","petallength",0.7
5.5,2.5,4.84,1.3,"Iris_versicolor","iris","petallength",0.7
5.5,2.6,3.8,1.2,"Iris_versicolor","iris","petallength",0.7
6.1,3,3.77,1.4,"Iris_versicolor","iris","petallength",0.7
5.8,2.6,4.63,1.2,"Iris_versicolor","iris","petallength",0.7
5,2.3,4.6,1,"Iris_versicolor","iris","petallength",0.7
5.6,2.7,4.35,1.3,"Iris_versicolor","iris","petallength",0.7
5.7,3,3.81,1.2,"Iris_versicolor","iris","petallength",0.7
5.7,2.9,3.11,1.3,"Iris_versicolor","iris","petallength",0.7
6.2,2.9,3.78,1.3,"Iris_versicolor","iris","petallength",0.7
5.1,2.5,1.17,1.1,"Iris_versicolor","iris","petallength",0.7
5.7,2.8,3.24,1.3,"Iris_versicolor","iris","petallength",0.7
6.3,3.3,7.4,2.5,"Iris_virginica","iris","petallength",0.7
5.8,2.7,6.47,1.9,"Iris_virginica","iris","petallength",0.7
7.1,3,4.82,2.1,"Iris_virginica","iris","petallength",0.7
6.3,2.9,5.86,1.8,"Iris_virginica","iris","petallength",0.7
6.5,3,5.89,2.2,"Iris_virginica","iris","petallength",0.7
7.6,3,4.55,2.1,"Iris_virginica","iris","petallength",0.7
4.9,2.5,5.5,1.7,"Iris_virginica","iris","petallength",0.7
7.3,2.9,3.94,1.8,"Iris_virginica","iris","petallength",0.7
6.7,2.5,4.26,1.8,"Iris_virginica","iris","petallength",0.7
7.2,3.6,7.33,2.5,"Iris_virginica","iris","petallength",0.7
6.5,3.2,4.43,2,"Iris_virginica","iris","petallength",0.7
6.4,2.7,5.03,1.9,"Iris_virginica","iris","petallength",0.7
6.8,3,3.5,2.1,"Iris_virginica","iris","petallength",0.7
5.7,2.5,3.21,2,"Iris_virginica","iris","petallength",0.7
5.8,2.8,5.53,2.4,"Iris_virginica","iris","petallength",0.7
6.4,3.2,5.08,2.3,"Iris_virginica","iris","petallength",0.7
6.5,3,4.77,1.8,"Iris_virginica","iris","petallength",0.7
7.7,3.8,5.05,2.2,"Iris_virginica","iris","petallength",0.7
7.7,2.6,5.54,2.3,"Iris_virginica","iris","petallength",0.7
6,2.2,7.51,1.5,"Iris_virginica","iris","petallength",0.7
6.9,3.2,5.3,2.3,"Iris_virginica","iris","petallength",0.7
5.6,2.8,5.86,2,"Iris_virginica","iris","petallength",0.7
7.7,2.8,7.67,2,"Iris_virginica","iris","petallength",0.7
6.3,2.7,5.84,1.8,"Iris_virginica","iris","petallength",0.7
6.7,3.3,6.06,2.1,"Iris_virginica","iris","petallength",0.7
7.2,3.2,4.45,1.8,"Iris_virginica","iris","petallength",0.7
6.2,2.8,3.55,1.8,"Iris_virginica","iris","petallength",0.7
6.1,3,5.83,1.8,"Iris_virginica","iris","petallength",0.7
6.4,2.8,3.98,2.1,"Iris_virginica","iris","petallength",0.7
7.2,3,6.45,1.6,"Iris_virginica","iris","petallength",0.7
7.4,2.8,5.44,1.9,"Iris_virginica","iris","petallength",0.7
7.9,3.8,5.91,2,"Iris_virginica","iris","petallength",0.7
6.4,2.8,4.62,2.2,"Iris_virginica","iris","petallength",0.7
6.3,2.8,4.82,1.5,"Iris_virginica","iris","petallength",0.7
6.1,2.6,6.68,1.4,"Iris_virginica","iris","petallength",0.7
7.7,3,6.66,2.3,"Iris_virginica","iris","petallength",0.7
6.3,3.4,5.31,2.4,"Iris_virginica","iris","petallength",0.7
6.4,3.1,6.57,1.8,"Iris_virginica","iris","petallength",0.7
6,3,6.85,1.8,"Iris_virginica","iris","petallength",0.7
6.9,3.1,5.39,2.1,"Iris_virginica","iris","petallength",0.7
6.7,3.1,6.18,2.4,"Iris_virginica","iris","petallength",0.7
6.9,3.1,5.44,2.3,"Iris_virginica","iris","petallength",0.7
5.8,2.7,3.89,1.9,"Iris_virginica","iris","petallength",0.7
6.8,3.2,4.76,2.3,"Iris_virginica","iris","petallength",0.7
6.7,3.3,8.07,2.5,"Iris_virginica","iris","petallength",0.7
6.7,3,6.29,2.3,"Iris_virginica","iris","petallength",0.7
6.3,2.5,5.92,1.9,"Iris_virginica","iris","petallength",0.7
6.5,3,5.38,2,"Iris_virginica","iris","petallength",0.7
6.2,3.4,6,2.3,"Iris_virginica","iris","petallength",0.7
5.9,3,5.29,1.8,"Iris_virginica","iris","petallength",0.7
