"loc","v_g","ev_g","iv_g","n","v","l","d","i","e","b","t","lOCode","lOComment","lOBlank","locCodeAndComment","uniq_Op","uniq_Opnd","total_Op","total_Opnd","branchCount","class","dataset_name","altered_attribute","noise_level"
14,1,1,1,29,118.54,0.18,5.63,21.07,666.77,0.04,37.04,7,2,2,0,1.15,8,19,10,1,"true","kc1","uniq_Op",0.7
29,3,1,3,64,300.83,0.11,9.17,32.82,2757.59,0.1,153.2,25,0,1,0,5.68,15,39,25,5,"true","kc1","uniq_Op",0.7
6,1,1,1,14,48.43,0.4,2.5,19.37,121.08,0.02,6.73,4,0,0,0,8.35,6,8,6,1,"true","kc1","uniq_Op",0.7
12,1,1,1,36,140.65,0.19,5.25,26.79,738.4,0.05,41.02,9,0,0,0,10.23,8,24,12,1,"true","kc1","uniq_Op",0.7
38,7,1,7,119,583.92,0.06,16,36.49,9342.72,0.19,519.03,30,0,6,0,13.79,18,71,48,13,"true","kc1","uniq_Op",0.7
132,16,11,13,322,2052.76,0.03,29.65,69.24,60862.61,0.68,3381.26,101,7,22,0,26.05,57,192,130,31,"true","kc1","uniq_Op",0.7
26,4,1,4,81,418.76,0.08,11.79,35.53,4935.43,0.14,274.19,24,0,0,0,13.58,21,48,33,7,"true","kc1","uniq_Op",0.7
56,5,1,4,178,988.72,0.08,13.19,74.95,13042.34,0.33,724.57,48,1,5,0,19.83,34,109,69,9,"true","kc1","uniq_Op",0.7
21,1,1,1,76,365.36,0.16,6.2,58.93,2265.23,0.12,125.85,14,0,0,0,3.92,20,45,31,1,"true","kc1","uniq_Op",0.7
43,6,5,5,95,508.97,0.05,18.9,26.93,9619.48,0.17,534.42,30,0,10,0,22.24,20,59,36,11,"true","kc1","uniq_Op",0.7
12,4,1,2,44,199.04,0.1,9.82,20.27,1954.18,0.07,108.57,10,0,0,0,9.7,11,26,18,7,"true","kc1","uniq_Op",0.7
11,1,1,1,26,98.99,0.17,6,16.5,593.95,0.03,33,8,0,1,0,7.53,6,17,9,1,"true","kc1","uniq_Op",0.7
26,2,1,2,68,319.63,0.14,7.15,44.72,2284.41,0.11,126.91,21,0,3,0,10.91,17,41,27,3,"true","kc1","uniq_Op",0.7
80,11,1,11,274,1637.77,0.03,28.71,57.05,47016.12,0.55,2612.01,66,2,10,0,25.6,41,167,107,21,"true","kc1","uniq_Op",0.7
63,8,1,8,185,1069.55,0.04,24.33,43.95,26025.75,0.36,1445.88,52,2,7,0,20.33,33,112,73,15,"true","kc1","uniq_Op",0.7
10,2,1,2,23,87.57,0.08,12.83,6.82,1123.8,0.03,62.43,8,0,0,0,14.21,3,16,7,3,"true","kc1","uniq_Op",0.7
9,2,1,1,31,129.27,0.18,5.6,23.08,723.9,0.04,40.22,6,0,0,0,14.23,10,17,14,3,"true","kc1","uniq_Op",0.7
35,5,1,4,89,448.95,0.05,20.4,22.01,9158.6,0.15,508.81,29,1,3,0,23.97,15,55,34,9,"true","kc1","uniq_Op",0.7
9,1,1,1,25,92.51,0.4,2.5,37,231.28,0.03,12.85,7,0,0,0,2.5,8,17,8,1,"true","kc1","uniq_Op",0.7
16,2,1,2,35,136.74,0.07,13.75,9.94,1880.19,0.05,104.46,11,0,1,2,13.36,4,25,10,3,"true","kc1","uniq_Op",0.7
5,1,1,1,10,28.07,0.27,3.75,7.49,105.28,0.01,5.85,3,0,0,0,2.05,2,7,3,1,"true","kc1","uniq_Op",0.7
16,1,1,1,28,109.39,0.22,4.57,23.93,500.08,0.04,27.78,11,1,1,0,4.62,7,20,8,3,"true","kc1","uniq_Op",0.7
4,1,1,1,7,19.65,0.33,3,6.55,58.95,0.01,3.28,2,0,0,0,-1.18,1,6,1,1,"true","kc1","uniq_Op",0.7
12,2,1,2,24,88.81,0.29,3.43,25.9,304.49,0.03,16.92,8,2,0,0,-3.77,7,16,8,3,"true","kc1","uniq_Op",0.7
8,2,1,1,20,74.01,0.19,5.25,14.1,388.55,0.02,21.59,5,0,0,0,4.37,6,11,9,3,"true","kc1","uniq_Op",0.7
4,1,1,1,5,11.61,0.5,2,5.8,23.22,0,1.29,2,0,0,0,4.89,1,4,1,1,"true","kc1","uniq_Op",0.7
14,2,1,2,29,120.93,0.15,6.87,17.59,831.38,0.04,46.19,11,1,0,0,7.97,8,18,11,3,"true","kc1","uniq_Op",0.7
56,3,1,2,101,537.51,0.13,7.5,71.67,4031.36,0.18,223.96,33,5,14,0,10.69,30,56,45,5,"true","kc1","uniq_Op",0.7
30,2,1,2,55,248.8,0.11,9.17,27.14,2280.63,0.08,126.7,21,0,4,0,10.55,12,35,20,3,"true","kc1","uniq_Op",0.7
52,8,1,8,247,1440.72,0.04,23.08,62.43,33247.47,0.48,1847.08,45,0,2,3,10.64,39,147,100,15,"true","kc1","uniq_Op",0.7
41,6,3,6,109,572.02,0.05,18.45,31,10553.84,0.19,586.32,35,0,2,0,16.01,20,68,41,11,"true","kc1","uniq_Op",0.7
4,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,-0.38,0,1,0,1,"true","kc1","uniq_Op",0.7
15,1,1,1,26,101.58,0.29,3.5,29.02,355.53,0.03,19.75,8,2,3,0,6.72,8,18,8,1,"true","kc1","uniq_Op",0.7
9,1,1,1,31,107.24,0.29,3.43,31.28,367.69,0.04,20.43,7,0,0,0,7.34,7,19,12,1,"true","kc1","uniq_Op",0.7
5,1,1,1,8,24,0.33,3,8,72,0.01,4,3,0,0,0,4.66,2,6,2,1,"true","kc1","uniq_Op",0.7
25,1,1,1,65,309.07,0.15,6.5,47.55,2008.94,0.1,111.61,13,1,2,0,17.7,18,39,26,1,"true","kc1","uniq_Op",0.7
45,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-8.58,0,0,0,1,"true","kc1","uniq_Op",0.7
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,5.72,1,3,1,1,"true","kc1","uniq_Op",0.7
23,3,1,2,70,316.65,0.07,14.18,22.33,4490.66,0.11,249.48,18,1,1,0,17.84,11,44,26,5,"true","kc1","uniq_Op",0.7
14,1,1,1,33,134.89,0.24,4.2,32.11,566.52,0.04,31.47,10,0,0,0,6.41,10,21,12,1,"true","kc1","uniq_Op",0.7
18,2,1,1,39,156,0.1,9.64,16.18,1504.29,0.05,83.57,14,0,2,0,11.81,7,24,15,3,"true","kc1","uniq_Op",0.7
40,4,1,3,110,544.96,0.07,15.17,35.93,8265.25,0.18,459.18,31,1,2,0,18.48,18,68,42,7,"true","kc1","uniq_Op",0.7
24,3,1,2,80,371.51,0.07,13.85,26.83,5143.96,0.12,285.78,18,1,1,0,15.04,13,50,30,5,"true","kc1","uniq_Op",0.7
52,6,1,5,133,670.9,0.06,16.25,41.29,10902.2,0.22,605.68,43,3,2,0,4.36,20,83,50,11,"true","kc1","uniq_Op",0.7
11,1,1,1,14,51.81,0.25,4,12.95,207.22,0.02,11.51,6,0,1,0,6.49,5,9,5,1,"true","kc1","uniq_Op",0.7
23,6,6,2,70,346.79,0.05,19.79,17.52,6863.63,0.12,381.31,17,0,4,0,20.73,12,45,25,11,"true","kc1","uniq_Op",0.7
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,2.91,1,3,1,1,"true","kc1","uniq_Op",0.7
38,8,8,5,191,1123.58,0.04,28.27,39.75,31758.83,0.37,1764.38,26,1,8,0,24.13,32,124,67,15,"true","kc1","uniq_Op",0.7
113,15,11,14,527,3493.67,0.03,33.28,104.99,116258.98,1.16,6458.83,88,5,18,0,20.01,74,330,197,29,"true","kc1","uniq_Op",0.7
8,1,1,1,26,106.27,0.26,3.85,27.6,409.16,0.04,22.73,4,0,2,0,8.92,10,15,11,1,"true","kc1","uniq_Op",0.7
38,6,3,6,167,894.71,0.05,20.8,43.01,18609.99,0.3,1033.89,26,0,10,0,17.26,25,102,65,11,"true","kc1","uniq_Op",0.7
47,13,10,10,231,1303.73,0.03,36.93,35.3,48144.92,0.43,2674.72,40,0,5,0,17.96,28,137,94,25,"true","kc1","uniq_Op",0.7
8,1,1,1,17,60.94,0.2,5,12.19,304.72,0.02,16.93,4,0,2,0,11.76,4,12,5,1,"true","kc1","uniq_Op",0.7
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,6.27,2,3,2,1,"true","kc1","uniq_Op",0.7
15,3,1,1,43,204.46,0.1,9.69,21.1,1981.69,0.07,110.09,10,0,3,0,10.69,13,25,18,5,"true","kc1","uniq_Op",0.7
38,5,1,5,61,307.71,0.07,15,20.51,4615.62,0.1,256.42,19,0,17,0,23.39,15,36,25,7,"true","kc1","uniq_Op",0.7
48,12,1,11,177,977.67,0.04,26.92,36.31,26321.9,0.33,1462.33,38,2,6,0,17.16,26,107,70,21,"true","kc1","uniq_Op",0.7
70,15,14,3,293,1662.02,0.02,41.3,40.24,68641.45,0.55,3813.41,52,0,11,0,21.47,30,175,118,29,"true","kc1","uniq_Op",0.7
23,5,3,3,116,633.29,0.04,22.8,27.78,14439.1,0.21,802.17,16,0,5,0,25.29,20,78,38,9,"true","kc1","uniq_Op",0.7
27,8,6,5,128,694.56,0.05,20.16,34.45,14002.37,0.23,777.91,22,0,3,0,19.43,25,72,56,15,"true","kc1","uniq_Op",0.7
10,1,1,1,26,104,0.23,4.28,24.31,444.89,0.03,24.72,5,0,3,0,9.2,9,15,11,1,"true","kc1","uniq_Op",0.7
13,1,1,1,46,213.62,0.13,7.46,28.62,1594.5,0.07,88.58,9,2,0,0,17.61,14,27,19,1,"true","kc1","uniq_Op",0.7
23,8,8,8,109,545,0.07,14.71,37.05,8017.24,0.18,445.4,19,0,1,0,15.42,19,66,43,15,"true","kc1","uniq_Op",0.7
11,4,4,4,38,164.23,0.1,9.78,16.8,1605.84,0.05,89.21,8,0,1,0,12.37,9,22,16,7,"true","kc1","uniq_Op",0.7
9,2,1,2,42,184.48,0.13,7.73,23.87,1425.51,0.06,79.19,6,0,1,0,12.32,11,25,17,3,"true","kc1","uniq_Op",0.7
11,3,3,2,43,202.12,0.14,6.97,29.01,1408.1,0.07,78.23,7,0,2,0,4.16,15,24,19,5,"true","kc1","uniq_Op",0.7
49,8,1,7,185,1088.29,0.06,17.81,61.1,19385.15,0.36,1076.95,35,3,9,0,17.63,40,110,75,15,"true","kc1","uniq_Op",0.7
53,11,6,9,354,2139.72,0.02,44.31,48.29,94805.86,0.71,5266.99,43,0,8,0,19.89,39,226,128,21,"true","kc1","uniq_Op",0.7
21,5,4,2,81,418.76,0.05,21,19.94,8794.04,0.14,488.56,13,0,6,0,23.59,15,51,30,9,"true","kc1","uniq_Op",0.7
16,4,1,4,86,430,0.11,8.9,48.29,3829.05,0.14,212.72,11,0,3,0,12.23,21,52,34,7,"true","kc1","uniq_Op",0.7
22,5,3,4,123,679.4,0.04,25,27.18,16984.95,0.23,943.61,15,0,5,0,24.72,21,81,42,9,"true","kc1","uniq_Op",0.7
24,5,3,4,129,724.3,0.04,24.87,29.12,18012.97,0.24,1000.72,19,0,3,0,29.1,23,85,44,9,"true","kc1","uniq_Op",0.7
27,6,1,5,131,697.17,0.05,18.67,37.35,13013.89,0.23,722.99,22,0,3,0,16.54,24,75,56,11,"true","kc1","uniq_Op",0.7
27,5,1,4,93,408.49,0.05,21.33,19.15,8714.36,0.14,484.13,20,0,5,0,16.05,9,61,32,9,"true","kc1","uniq_Op",0.7
39,9,9,5,208,1233.59,0.03,35.34,34.9,43599.82,0.41,2422.21,29,0,8,0,28.8,32,130,78,17,"true","kc1","uniq_Op",0.7
16,3,1,3,58,275.78,0.14,7,39.4,1930.48,0.09,107.25,12,0,2,0,12.37,18,30,28,5,"true","kc1","uniq_Op",0.7
19,4,1,4,86,426.06,0.08,12.28,34.7,5231.08,0.14,290.62,13,0,4,0,10.06,18,52,34,7,"true","kc1","uniq_Op",0.7
66,16,11,15,259,1608.25,0.04,25.03,64.25,40253.51,0.54,2236.31,45,1,18,0,18.8,51,148,111,31,"true","kc1","uniq_Op",0.7
12,2,1,2,22,81.41,0.14,7.2,11.31,586.15,0.03,32.56,9,0,1,0,6.75,5,13,9,3,"true","kc1","uniq_Op",0.7
19,5,5,4,84,423.73,0.07,14.17,29.91,6002.83,0.14,333.49,14,0,3,0,15.15,18,50,34,9,"true","kc1","uniq_Op",0.7
9,3,3,2,50,216.1,0.07,13.5,16.01,2917.3,0.07,162.07,5,0,2,0,15.42,8,32,18,5,"true","kc1","uniq_Op",0.7
29,4,3,3,69,348.06,0.1,9.95,34.99,3462.31,0.12,192.35,22,0,5,0,17.51,19,42,27,7,"true","kc1","uniq_Op",0.7
286,27,5,25,481,2948.19,0.04,27.42,107.5,80852.59,0.98,4491.81,198,44,35,3,16.39,53,310,171,53,"true","kc1","uniq_Op",0.7
26,3,1,3,68,326.9,0.09,11,29.72,3595.9,0.11,199.77,21,0,1,0,16.63,14,46,22,5,"true","kc1","uniq_Op",0.7
64,11,1,11,177,954.44,0.06,18.15,52.58,17326.76,0.32,962.6,58,2,2,0,19.46,26,118,59,21,"true","kc1","uniq_Op",0.7
47,4,1,4,92,442.28,0.08,12.38,35.74,5473.17,0.15,304.07,38,2,5,0,8.81,16,59,33,7,"true","kc1","uniq_Op",0.7
107,9,7,7,187,1109.05,0.05,19.95,55.59,22125.51,0.37,1229.19,71,11,19,2,20.42,40,111,76,17,"true","kc1","uniq_Op",0.7
107,9,7,7,178,1051.43,0.05,19.65,53.5,20664.58,0.35,1148.03,70,11,20,2,18.15,39,105,73,17,"true","kc1","uniq_Op",0.7
74,5,3,4,131,727.65,0.07,14.45,50.35,10515.73,0.24,584.21,46,9,11,3,13.97,31,75,56,9,"true","kc1","uniq_Op",0.7
37,4,1,4,75,348.29,0.09,10.61,32.84,3694.35,0.12,205.24,27,3,5,0,9.8,14,48,27,7,"true","kc1","uniq_Op",0.7
79,7,1,6,161,889.29,0.07,14.03,63.37,12478.8,0.3,693.27,59,6,12,0,15.05,31,103,58,13,"true","kc1","uniq_Op",0.7
134,15,8,14,303,1804.12,0.03,30.22,59.7,54519.67,0.6,3028.87,90,11,28,3,19.36,41,185,118,29,"true","kc1","uniq_Op",0.7
55,4,3,3,152,894.16,0.06,16.14,55.37,14440.71,0.3,802.26,37,3,7,0,10.88,40,84,68,7,"true","kc1","uniq_Op",0.7
22,3,1,2,61,279.68,0.08,12,23.31,3356.19,0.09,186.46,15,1,1,0,11.87,12,37,24,5,"true","kc1","uniq_Op",0.7
22,3,1,2,73,325.54,0.06,16.2,20.09,5273.72,0.11,292.98,16,1,1,0,6.85,10,46,27,5,"true","kc1","uniq_Op",0.7
8,3,1,3,13,36.5,0.2,5,7.3,182.48,0.01,10.14,5,0,1,0,6.19,2,9,4,5,"true","kc1","uniq_Op",0.7
151,18,4,16,439,2790.97,0.03,38.54,72.43,107551.84,0.93,5975.1,120,3,24,2,27.1,56,273,166,34,"true","kc1","uniq_Op",0.7
2,1,1,1,3,4.75,1,1,4.75,4.75,0,0.26,0,0,0,0,3.47,1,2,1,1,"true","kc1","uniq_Op",0.7
2,1,1,1,5,11.61,0.5,2,5.8,23.22,0,1.29,0,0,0,0,11.38,1,4,1,1,"true","kc1","uniq_Op",0.7
70,13,4,12,291,1795.45,0.03,33.41,53.74,59984.29,0.6,3332.46,56,2,4,1,24.74,44,186,105,31,"true","kc1","uniq_Op",0.7
4,1,1,1,7,19.65,0.4,2.5,7.86,49.13,0.01,2.73,0,0,0,0,4.51,2,5,2,1,"true","kc1","uniq_Op",0.7
2,1,1,1,6,15.51,0.4,2.5,6.2,38.77,0.01,2.15,0,0,0,0,5.17,1,5,1,1,"true","kc1","uniq_Op",0.7
27,1,1,1,37,154.29,0.22,4.5,34.29,694.29,0.05,38.57,9,5,4,0,-7.19,12,19,18,1,"true","kc1","uniq_Op",0.7
57,1,1,1,123,679.4,0.15,6.57,103.45,4461.99,0.23,247.89,42,2,11,0,12.64,37,69,54,1,"true","kc1","uniq_Op",0.7
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,-1.6,1,3,1,1,"true","kc1","uniq_Op",0.7
7,1,1,1,15,45,0.5,2,22.5,90,0.02,5,5,0,0,0,6.18,4,11,4,1,"true","kc1","uniq_Op",0.7
7,1,1,1,9,25.27,0.27,3.75,6.74,94.75,0.01,5.26,4,0,1,0,4.78,2,6,3,1,"true","kc1","uniq_Op",0.7
16,2,1,2,32,118.41,0.14,7.2,16.45,852.58,0.04,47.37,13,0,1,0,9.71,5,23,9,3,"true","kc1","uniq_Op",0.7
11,1,1,1,11,36.54,0.33,3,12.18,109.62,0.01,6.09,6,0,1,0,9.55,4,7,4,1,"true","kc1","uniq_Op",0.7
8,2,1,1,17,62.91,0.15,6.75,9.32,424.63,0.02,23.59,6,0,0,0,7.65,4,11,6,3,"true","kc1","uniq_Op",0.7
62,14,1,9,445,3011.84,0.02,41.88,71.91,126141.8,1,7007.88,50,0,5,0,38.38,72,282,163,36,"true","kc1","uniq_Op",0.7
39,4,1,4,88,423.05,0.07,13.43,31.49,5682.93,0.14,315.72,34,1,2,0,18.15,15,57,31,7,"true","kc1","uniq_Op",0.7
165,13,11,12,365,2206.2,0.02,43.27,50.99,95460.74,0.74,5303.37,112,22,23,0,25.06,39,240,125,25,"true","kc1","uniq_Op",0.7
45,3,1,3,83,403.21,0.08,12.19,33.08,4914.15,0.13,273.01,25,11,7,0,17.2,16,53,30,5,"true","kc1","uniq_Op",0.7
3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,4.02,0,1,0,1,"true","kc1","uniq_Op",0.7
21,2,1,2,61,279.68,0.16,6.43,43.51,1797.96,0.09,99.89,15,0,0,0,10.02,14,43,18,3,"true","kc1","uniq_Op",0.7
23,1,1,1,69,331.71,0.18,5.6,59.23,1857.56,0.11,103.2,13,0,0,0,3.48,20,41,28,1,"true","kc1","uniq_Op",0.7
12,1,1,1,24,98.1,0.26,3.85,25.48,377.68,0.03,20.98,6,0,0,0,12.08,10,13,11,1,"true","kc1","uniq_Op",0.7
44,7,1,5,124,650.74,0.07,14,46.48,9110.4,0.22,506.13,35,2,3,0,11.98,24,76,48,13,"true","kc1","uniq_Op",0.7
17,4,3,3,34,136,0.13,7.71,17.63,1049.14,0.05,58.29,14,0,1,0,9.13,7,22,12,7,"true","kc1","uniq_Op",0.7
40,5,3,4,95,470.65,0.07,13.72,34.3,6458.35,0.16,358.8,35,0,3,0,13.35,18,57,38,9,"true","kc1","uniq_Op",0.7
179,13,4,12,361,2241.61,0.04,22.82,98.25,51144.16,0.75,2841.34,131,24,22,0,21.44,57,208,153,25,"true","kc1","uniq_Op",0.7
92,8,3,8,212,1184.01,0.07,15.17,78.07,17957.52,0.39,997.64,75,5,2,0,8.35,36,121,91,15,"true","kc1","uniq_Op",0.7
14,1,1,1,26,108.42,0.33,3,36.14,325.25,0.04,18.07,4,0,1,0,7.64,12,14,12,1,"true","kc1","uniq_Op",0.7
92,8,3,8,203,1121.28,0.07,15.35,73.03,17214.99,0.37,956.39,75,4,4,0,12.55,34,116,87,15,"true","kc1","uniq_Op",0.7
64,4,1,4,138,744.14,0.09,10.82,68.76,8053.51,0.25,447.42,45,12,5,0,10.11,31,77,61,7,"true","kc1","uniq_Op",0.7
184,16,12,13,437,2922,0.03,33.6,86.96,98179.22,0.97,5454.4,137,27,18,0,25.1,75,257,180,31,"true","kc1","uniq_Op",0.7
17,4,3,3,32,125.02,0.12,8.25,15.15,1031.42,0.04,57.3,15,0,0,0,11.82,6,21,11,7,"true","kc1","uniq_Op",0.7
38,5,3,4,93,460.74,0.08,13,35.44,5989.62,0.15,332.76,34,0,2,0,17.34,18,57,36,9,"true","kc1","uniq_Op",0.7
6,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,3,0,1,0,0.61,3,4,3,1,"true","kc1","uniq_Op",0.7
41,4,1,4,85,421.11,0.1,10.47,40.21,4409.92,0.14,245,35,0,3,0,12.78,18,56,29,7,"true","kc1","uniq_Op",0.7
13,1,1,1,7,16.25,1.33,0.75,21.67,12.19,0.01,0.68,8,0,1,0,4.81,4,1,6,1,"true","kc1","uniq_Op",0.7
20,4,3,3,36,147.15,0.14,7.31,20.12,1076.02,0.05,59.78,14,0,3,0,10.15,8,23,13,7,"true","kc1","uniq_Op",0.7
50,5,4,4,122,625.77,0.06,16.5,37.93,10325.25,0.21,573.62,43,2,3,0,11.47,20,78,44,9,"true","kc1","uniq_Op",0.7
