"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
40,"2","4",8.46,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
38,"4","4",0.86,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
29,"4","4",0.9,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
24,"4","4",-0.22,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.3
43,"1","2",8.37,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
31,"3","4",2.82,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
31,"4","4",1.93,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
26,"2","4",-1.35,"1","0","1","2","0","P","cmc","Number_of_children_ever_born",0.3
33,"2","2",1.65,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
24,"2","3",2.32,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
42,"1","3",8.85,"1","1","3","2","1","P","cmc","Number_of_children_ever_born",0.3
43,"1","2",8.8,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.3
25,"3","3",4.31,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
42,"2","2",3.05,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
28,"2","2",-0.86,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
28,"1","1",3.51,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
47,"2","3",-0.43,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.3
48,"2","4",1.74,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
40,"4","4",1.62,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
28,"2","2",2.28,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
25,"1","4",0.15,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.3
32,"4","4",0.1,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
45,"4","4",0.39,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
26,"4","4",1.54,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
26,"4","4",-0.13,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
31,"4","4",-0.16,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
49,"4","4",8.15,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
40,"3","4",6.47,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
34,"4","4",0.24,"0","0","2","3","0","P","cmc","Number_of_children_ever_born",0.3
36,"2","4",5.52,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
20,"2","2",2.27,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.3
43,"4","4",5.92,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
37,"3","4",6.43,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.3
21,"2","3",-1.13,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
49,"4","4",6.66,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.3
42,"3","3",11.28,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
20,"2","3",0.96,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
47,"1","2",3.33,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.3
22,"2","3",2.12,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.3
27,"2","4",1.36,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.3
24,"2","4",1.3,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
44,"4","2",7.1,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
30,"2","3",4.58,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
23,"3","4",2.23,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
25,"4","4",0.9,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.3
47,"2","3",3.48,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
48,"2","3",6.03,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
29,"2","3",0.77,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",0.3
29,"2","3",0.27,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.3
21,"3","4",0.04,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
21,"3","4",2.09,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
29,"4","4",0.68,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.3
45,"3","4",1.7,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
33,"2","3",2.09,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
38,"4","4",0.27,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
24,"4","4",-1.22,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
49,"4","4",5.18,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
24,"2","4",0.01,"1","0","4","4","0","P","cmc","Number_of_children_ever_born",0.3
28,"4","4",-0.71,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
30,"4","4",2.95,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
33,"4","4",0.74,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
25,"4","4",1.26,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
35,"4","4",3.03,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
27,"2","4",3.91,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
24,"2","2",2.99,"1","0","2","1","0","P","cmc","Number_of_children_ever_born",0.3
25,"2","3",-0.26,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.3
46,"2","4",5.93,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
26,"2","2",4.17,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.3
38,"2","2",2.1,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.3
47,"1","2",3.31,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
41,"1","3",9.69,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.3
41,"2","3",1.86,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.3
28,"4","4",3.99,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.3
17,"2","2",2.96,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
27,"2","3",5.14,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.3
27,"1","2",4.53,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.3
19,"2","3",-0.27,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.3
27,"2","4",4.68,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.3
26,"4","3",3.37,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
23,"2","4",1.27,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
40,"3","3",4.68,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
22,"4","4",0.4,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",0.3
44,"3","4",3.68,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.3
29,"2","3",1.34,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
26,"2","3",3.34,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
45,"4","4",1.17,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.3
32,"3","3",6.05,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.3
21,"4","4",0.92,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
31,"2","2",4.41,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
21,"3","4",0.32,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
37,"4","4",0.16,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
34,"4","4",4.4,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",0.3
44,"3","4",0.24,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
49,"4","3",5.14,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
26,"2","3",2.77,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
38,"1","2",1.06,"1","1","2","4","1","P","cmc","Number_of_children_ever_born",0.3
36,"2","3",6.04,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
26,"3","4",3.92,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
20,"2","3",1.79,"0","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
44,"2","1",3.7,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.3
31,"3","4",1.27,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",0.3
45,"4","4",2.2,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
36,"2","3",1.97,"1","1","3","2","1","P","cmc","Number_of_children_ever_born",0.3
43,"1","3",2.29,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",0.3
25,"3","4",0.08,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
48,"3","4",2.88,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
30,"4","4",1.47,"0","0","1","3","0","P","cmc","Number_of_children_ever_born",0.3
48,"1","2",9.45,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
28,"3","4",0.4,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.3
26,"4","4",0.7,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
26,"3","3",3,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.3
24,"4","4",1.13,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
21,"3","3",2.44,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.3
30,"4","4",2.42,"0","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
20,"4","4",1.96,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
33,"4","4",1.41,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
30,"4","4",0.71,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",0.3
47,"4","4",1.65,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.3
35,"4","4",1.9,"0","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
30,"2","4",1.11,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
33,"4","4",2.82,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
45,"4","4",5.18,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
41,"4","4",2.51,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
32,"4","4",1.42,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.3
43,"4","4",2.96,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
44,"4","4",3.01,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
21,"1","3",4.43,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
44,"3","4",1.2,"1","1","1","4","1","P","cmc","Number_of_children_ever_born",0.3
23,"4","4",1.66,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
47,"1","2",4.22,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.3
47,"1","1",7.12,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.3
35,"4","4",2.68,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.3
32,"2","4",3.91,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
45,"1","4",4.97,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",0.3
22,"2","2",2.77,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
23,"1","1",3.04,"1","1","2","1","1","P","cmc","Number_of_children_ever_born",0.3
30,"4","4",-0.91,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
44,"1","3",-0.63,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
40,"3","3",1.55,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.3
34,"4","4",4.54,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
37,"3","4",1.5,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
49,"3","4",5.38,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
26,"4","4",1.8,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
22,"4","4",-0.31,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
20,"3","4",0.99,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.3
47,"4","4",3.05,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
49,"2","2",8.54,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.3
22,"2","4",0.72,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
22,"3","3",2.5,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
25,"3","2",1.92,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
32,"2","4",-0.34,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",0.3
28,"4","4",0.03,"0","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
30,"2","4",4.22,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
45,"2","4",2,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.3
49,"2","1",9.86,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.3
34,"4","4",1.37,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
25,"2","4",1.85,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.3
42,"1","3",12.03,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
48,"2","1",3.19,"1","0","4","3","0","P","cmc","Number_of_children_ever_born",0.3
35,"3","4",5.95,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.3
33,"2","3",2.2,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
20,"2","4",1.1,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
36,"2","3",3.77,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.3
19,"3","3",2.47,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
27,"3","2",4.16,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
30,"1","2",3.07,"1","1","4","1","0","P","cmc","Number_of_children_ever_born",0.3
31,"3","4",2.03,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.3
44,"1","1",11.09,"1","1","4","1","1","P","cmc","Number_of_children_ever_born",0.3
24,"3","3",1.58,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
18,"3","4",1.54,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.3
45,"1","2",6.89,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",0.3
25,"2","2",1.11,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.3
36,"3","4",4.82,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
30,"1","1",5.6,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.3
32,"2","4",2.27,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
42,"1","4",12.51,"0","1","2","2","1","P","cmc","Number_of_children_ever_born",0.3
22,"2","4",0.15,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
36,"2","4",3.3,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.3
27,"2","3",0.61,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
40,"3","4",0.25,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.3
22,"2","3",2.12,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
26,"2","4",-0.35,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
31,"3","4",-0.57,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.3
32,"4","4",0.16,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
34,"2","3",2.62,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.3
40,"3","3",-0.1,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
45,"1","2",0.52,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.3
26,"3","4",3.65,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
48,"1","3",4.46,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
43,"1","3",8.65,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
27,"3","4",2.23,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.3
42,"3","2",1.28,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
34,"3","2",6.48,"1","0","2","3","1","P","cmc","Number_of_children_ever_born",0.3
32,"3","2",2.65,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.3
31,"3","3",2.1,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.3
22,"2","3",2.24,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
27,"3","4",0.67,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
37,"1","2",1.92,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.3
22,"1","2",0.9,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
47,"4","4",3.9,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
32,"4","4",3.99,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.3
37,"3","3",3.08,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
45,"1","3",0.16,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.3
47,"1","4",7.9,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
28,"3","4",-0.61,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
48,"1","3",3.62,"1","1","3","4","1","P","cmc","Number_of_children_ever_born",0.3
26,"2","4",-0.15,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
21,"3","4",0.09,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.3
20,"2","3",1.69,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
39,"1","1",4.94,"1","0","3","1","1","P","cmc","Number_of_children_ever_born",0.3
27,"2","3",0.79,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",0.3
37,"2","3",5.43,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.3
24,"4","4",1.95,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
39,"3","3",6.7,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
20,"3","3",1.57,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
19,"3","4",2,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
40,"3","3",3.3,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.3
41,"1","4",3.96,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
22,"4","4",2.67,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
32,"3","4",3.58,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
34,"4","4",2.51,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
34,"4","4",2.06,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.3
23,"4","4",2.73,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
27,"4","4",-0.31,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.3
46,"3","2",11.23,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",0.3
34,"4","4",3.72,"0","1","1","2","0","P","cmc","Number_of_children_ever_born",0.3
33,"4","4",5.39,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
25,"3","3",2.02,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
26,"4","4",0.95,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
48,"1","3",3.92,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",0.3
36,"4","4",2.61,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
38,"3","4",1.87,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
44,"1","2",8.01,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
44,"2","2",2.47,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.3
39,"3","3",0.6,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
47,"1","2",6.23,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.3
43,"1","3",5.93,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.3
29,"3","3",3.51,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.3
22,"3","3",0.51,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.3
31,"2","4",4.32,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
22,"4","4",0.12,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
45,"3","4",6.75,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
42,"3","4",9.74,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.3
38,"3","3",7.24,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
47,"1","1",4.36,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.3
30,"4","4",2.84,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
28,"3","4",0.02,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
25,"3","4",-0.12,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.3
49,"2","4",6.92,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
23,"3","4",2.52,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.3
35,"3","4",0.6,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
47,"2","1",4.7,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
35,"2","3",0.63,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
44,"3","4",6.77,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
48,"4","4",2.96,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
43,"2","3",5.53,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.3
21,"2","4",1.72,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.3
22,"4","4",0.31,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
41,"3","3",4.87,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
29,"2","4",1.3,"1","0","4","4","1","P","cmc","Number_of_children_ever_born",0.3
44,"4","4",4.35,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
22,"4","4",-0.02,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.3
23,"2","4",3.99,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.3
22,"2","1",-0.35,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.3
35,"1","3",-0.13,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.3
24,"4","4",1.13,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.3
36,"4","4",4.36,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
47,"1","2",3.18,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
40,"4","4",4.8,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
29,"4","4",1.37,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.3
49,"3","4",5.37,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
49,"3","4",9.52,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
47,"4","4",1.18,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
28,"4","4",4.06,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
26,"4","4",0.4,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
29,"1","2",7.22,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
29,"4","2",1.37,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.3
25,"3","3",1.5,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
24,"2","4",2.01,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.3
23,"4","4",1.45,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.3
23,"4","4",3.17,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.3
44,"1","2",1.39,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.3
39,"3","4",6.44,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.3
21,"3","3",0.95,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.3
22,"3","4",1.62,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
47,"3","4",3.37,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.3
36,"3","3",1.95,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.3
25,"1","4",2.08,"1","0","3","3","1","P","cmc","Number_of_children_ever_born",0.3
