"variance","skewness","curtosis","entropy","class","dataset_name","altered_attribute","noise_level"
5.4021,6.06,-1.1536,1.5651,"0","banknote","skewness",0.5
2.5367,5.28,2.0938,0.20085,"0","banknote","skewness",0.5
4.6054,-2.87,2.7587,0.31981,"0","banknote","skewness",0.5
2.4235,16.59,-3.0789,-2.7746,"0","banknote","skewness",0.5
1.0009,9.19,-0.28219,-2.6608,"0","banknote","skewness",0.5
0.12326,15.74,-0.9351,-2.4332,"0","banknote","skewness",0.5
3.9529,-1.84,2.3792,0.48274,"0","banknote","skewness",0.5
4.1373,-1.79,1.093,1.8276,"0","banknote","skewness",0.5
4.7181,8.54,-3.9486,-3.8582,"0","banknote","skewness",0.5
4.1654,-9.37,3.643,1.0879,"0","banknote","skewness",0.5
4.4069,11.45,-4.5775,-4.4271,"0","banknote","skewness",0.5
2.3066,1.24,0.57551,0.41938,"0","banknote","skewness",0.5
3.7935,4.98,-2.5477,-1.872,"0","banknote","skewness",0.5
0.049175,5.96,1.7828,-0.72113,"0","banknote","skewness",0.5
0.24835,7.71,0.9885,-0.87371,"0","banknote","skewness",0.5
1.1317,3.69,3.3979,0.84351,"0","banknote","skewness",0.5
2.8033,11.17,-3.3668,-1.0224,"0","banknote","skewness",0.5
4.4682,2.64,0.95766,0.83058,"0","banknote","skewness",0.5
5.0185,9.75,-2.9375,-1.281,"0","banknote","skewness",0.5
1.8664,9.42,-0.23849,-2.9634,"0","banknote","skewness",0.5
3.245,5.36,-0.63435,0.86937,"0","banknote","skewness",0.5
4.0296,7.27,0.80685,0.71679,"0","banknote","skewness",0.5
-1.1313,3.65,7.5339,1.022,"0","banknote","skewness",0.5
0.87603,1.73,0.84198,-0.17156,"0","banknote","skewness",0.5
4.1197,-4.59,2.0707,0.67412,"0","banknote","skewness",0.5
3.8027,-1.52,2.1041,1.0245,"0","banknote","skewness",0.5
1.4806,9.98,-2.7876,-1.0341,"0","banknote","skewness",0.5
4.0632,2.34,0.72545,0.39481,"0","banknote","skewness",0.5
4.3064,5.66,-2.7824,-1.4336,"0","banknote","skewness",0.5
2.4486,-6.36,7.9632,0.20602,"0","banknote","skewness",0.5
3.2718,0,2.1161,0.61334,"0","banknote","skewness",0.5
-0.64472,-3.24,8.347,-2.7099,"0","banknote","skewness",0.5
2.9543,4.62,0.64577,0.89394,"0","banknote","skewness",0.5
2.1616,-4.6,8.1517,-0.081048,"0","banknote","skewness",0.5
3.82,9.16,-4.0112,-5.0284,"0","banknote","skewness",0.5
-2.7419,12.21,2.5394,-5.5793,"0","banknote","skewness",0.5
3.3669,-5.86,3.6935,-1.1427,"0","banknote","skewness",0.5
4.5597,-2.5,2.6413,1.6168,"0","banknote","skewness",0.5
5.1129,-4.48,0.62863,1.1189,"0","banknote","skewness",0.5
3.3397,-7.97,3.9823,-0.23751,"0","banknote","skewness",0.5
4.2027,-3.8,0.96108,0.97282,"0","banknote","skewness",0.5
3.5438,3.55,1.997,2.1547,"0","banknote","skewness",0.5
2.3136,8.26,-3.5288,-4.7672,"0","banknote","skewness",0.5
-1.8584,10.41,-1.6643,-1.8384,"0","banknote","skewness",0.5
3.106,9.93,-4.2536,-4.003,"0","banknote","skewness",0.5
2.9163,10.99,-3.3437,-4.122,"0","banknote","skewness",0.5
3.9922,-5.78,3.7304,-0.1095,"0","banknote","skewness",0.5
1.518,5.63,0.094818,-0.026738,"0","banknote","skewness",0.5
3.2351,9.43,-3.2074,-2.5948,"0","banknote","skewness",0.5
4.2188,10.65,-1.2804,0.76076,"0","banknote","skewness",0.5
1.7819,7.49,-1.2744,-1.5759,"0","banknote","skewness",0.5
2.5331,7.26,-0.822,-0.12243,"0","banknote","skewness",0.5
3.8969,3.65,-1.8245,0.14007,"0","banknote","skewness",0.5
2.108,8.61,-0.1708,0.4905,"0","banknote","skewness",0.5
2.8969,1,2.29,1.8663,"0","banknote","skewness",0.5
0.9297,-4.06,4.6429,-0.2957,"0","banknote","skewness",0.5
3.4642,6.48,-3.4071,-4.109,"0","banknote","skewness",0.5
4.0713,11.12,-4.1722,-4.7582,"0","banknote","skewness",0.5
-1.4572,6.08,1.7425,-5.1241,"0","banknote","skewness",0.5
-1.5075,-0.15,7.1466,0.89136,"0","banknote","skewness",0.5
-0.91718,8.89,1.1804,-5.2263,"0","banknote","skewness",0.5
2.994,10.15,-1.2153,0.3211,"0","banknote","skewness",0.5
-2.343,13.98,3.3285,-5.9426,"0","banknote","skewness",0.5
3.7818,-3.06,2.2558,-0.15734,"0","banknote","skewness",0.5
4.6689,2.29,0.055404,1.909,"0","banknote","skewness",0.5
3.4663,7.19,1.7425,1.3388,"0","banknote","skewness",0.5
3.2697,-6.06,3.6884,-0.29829,"0","banknote","skewness",0.5
5.1302,5.86,-2.8913,-1.5086,"0","banknote","skewness",0.5
2.0139,11.5,0.37929,0.56938,"0","banknote","skewness",0.5
0.4339,9.7,2.033,-0.40432,"0","banknote","skewness",0.5
-1.0401,7.12,0.85998,-5.3336,"0","banknote","skewness",0.5
4.1605,11.5,-3.6136,-4.0819,"0","banknote","skewness",0.5
5.438,9.9,-4.9417,-3.9202,"0","banknote","skewness",0.5
5.032,6.69,-2.6256,-1.0341,"0","banknote","skewness",0.5
5.2418,8.72,-4.1174,-4.2797,"0","banknote","skewness",0.5
-0.2062,7.83,-3.7044,-6.8103,"0","banknote","skewness",0.5
2.0911,6.47,4.5512,1.234,"0","banknote","skewness",0.5
1.7317,-1.91,4.1905,-0.99138,"0","banknote","skewness",0.5
4.1736,0.91,-1.4244,0.60429,"0","banknote","skewness",0.5
3.9232,-7.18,3.4579,0.83705,"0","banknote","skewness",0.5
3.8481,8.48,-3.8561,-4.2228,"0","banknote","skewness",0.5
0.5195,-0.04,3.0895,-0.9849,"0","banknote","skewness",0.5
3.8584,4.11,1.1033,1.7008,"0","banknote","skewness",0.5
1.7496,-0.05,5.1827,1.2922,"0","banknote","skewness",0.5
3.6277,-3.4,0.68861,0.63403,"0","banknote","skewness",0.5
2.7391,7.57,0.071684,-2.5302,"0","banknote","skewness",0.5
4.5447,11.42,-2.4166,-1.5875,"0","banknote","skewness",0.5
-1.7599,10.78,2.6756,-3.3241,"0","banknote","skewness",0.5
5.0691,3.28,0.20278,1.2095,"0","banknote","skewness",0.5
3.4591,9.5,-4.2039,-5.0931,"0","banknote","skewness",0.5
1.9358,5.92,-0.023425,-2.2586,"0","banknote","skewness",0.5
2.486,-4.21,5.3404,-0.15475,"0","banknote","skewness",0.5
2.4226,-7.07,5.947,0.21507,"0","banknote","skewness",0.5
3.9479,-2.53,2.883,0.019813,"0","banknote","skewness",0.5
2.2634,-4.31,3.6558,-0.61251,"0","banknote","skewness",0.5
1.3566,6.92,2.1341,0.3211,"0","banknote","skewness",0.5
5.0452,1.67,-1.4304,0.86291,"0","banknote","skewness",0.5
3.5499,7.29,-3.2794,-1.2009,"0","banknote","skewness",0.5
0.17346,7.3,0.26876,-3.7883,"0","banknote","skewness",0.5
2.4008,14.13,-3.3565,-3.3526,"0","banknote","skewness",0.5
4.8851,-3.33,-0.00029081,1.6401,"0","banknote","skewness",0.5
4.1927,-4.03,2.5839,0.21766,"0","banknote","skewness",0.5
1.1166,8,-0.96252,-1.8112,"0","banknote","skewness",0.5
1.0235,9.25,-2.0062,-2.7125,"0","banknote","skewness",0.5
-1.803,11.31,2.0458,-5.2728,"0","banknote","skewness",0.5
0.11739,4.81,-1.5495,-2.4746,"0","banknote","skewness",0.5
0.5706,0.93,1.2421,-0.5621,"0","banknote","skewness",0.5
4.0552,-4.52,2.2806,1.0323,"0","banknote","skewness",0.5
-1.6952,4.02,8.8294,0.94955,"0","banknote","skewness",0.5
-1.1193,8.87,2.0938,-5.6504,"0","banknote","skewness",0.5
1.8799,3.1,2.4931,0.37671,"0","banknote","skewness",0.5
3.583,0.83,3.4391,-0.12501,"0","banknote","skewness",0.5
0.19081,8.2,-3.725,-5.8224,"0","banknote","skewness",0.5
3.6582,9.92,-1.7157,-0.23751,"0","banknote","skewness",0.5
-0.13144,-4.63,8.3316,0.35214,"0","banknote","skewness",0.5
2.3925,8.87,-3.0361,-2.8224,"0","banknote","skewness",0.5
1.6426,3.75,0.22849,-0.147,"0","banknote","skewness",0.5
-0.11783,0.63,8.03,-0.028031,"0","banknote","skewness",0.5
-0.69572,11.14,1.8419,-4.3289,"0","banknote","skewness",0.5
2.9421,7.79,-0.97709,-0.88406,"0","banknote","skewness",0.5
-1.7559,16.22,3.0946,-4.8978,"0","banknote","skewness",0.5
-1.2537,9.55,1.931,-4.3237,"0","banknote","skewness",0.5
3.2585,-1.32,3.8024,-0.15087,"0","banknote","skewness",0.5
1.8314,4.69,-0.036278,0.049554,"0","banknote","skewness",0.5
4.5645,-3.91,2.8684,0.27714,"0","banknote","skewness",0.5
2.7365,-3.16,6.6608,-0.57889,"0","banknote","skewness",0.5
0.9297,-4.85,4.6429,-0.2957,"0","banknote","skewness",0.5
3.9663,15.01,-4.1131,-4.6056,"0","banknote","skewness",0.5
1.4578,-2.16,4.1785,0.59136,"0","banknote","skewness",0.5
4.8272,4.61,0.68604,0.80731,"0","banknote","skewness",0.5
-2.341,12.48,0.70403,-7.5836,"0","banknote","skewness",0.5
-1.8584,4.75,-1.6643,-1.8384,"0","banknote","skewness",0.5
4.1454,7.8,-1.9153,-0.86078,"0","banknote","skewness",0.5
1.9157,10.12,0.23705,-2.0116,"0","banknote","skewness",0.5
4.0215,-3.03,2.4648,1.1409,"0","banknote","skewness",0.5
5.8862,10.05,-2.8167,-0.30087,"0","banknote","skewness",0.5
-2.0897,15.58,2.3603,-3.4198,"0","banknote","skewness",0.5
4.0026,0.4,3.5573,0.26809,"0","banknote","skewness",0.5
-0.78689,10.05,-3.7867,-7.5034,"0","banknote","skewness",0.5
4.1757,10.48,-3.8552,-4.3056,"0","banknote","skewness",0.5
0.83292,3.6,0.65005,-0.92544,"0","banknote","skewness",0.5
4.8077,1.01,-0.26334,1.5534,"0","banknote","skewness",0.5
5.3063,4.18,-2.8904,-0.52716,"0","banknote","skewness",0.5
2.5605,6.82,-3.5913,-1.356,"0","banknote","skewness",0.5
2.1059,8.48,-0.47755,-1.8461,"0","banknote","skewness",0.5
2.1721,4.28,5.4672,-0.72371,"0","banknote","skewness",0.5
4.2899,7.35,-4.6067,-4.3263,"0","banknote","skewness",0.5
3.5156,9.39,-4.2759,-4.978,"0","banknote","skewness",0.5
2.614,8.03,-3.7258,-1.3069,"0","banknote","skewness",0.5
0.68087,9.44,4.9085,0.54998,"0","banknote","skewness",0.5
4.1962,3.37,0.83256,0.753,"0","banknote","skewness",0.5
6.0919,3.14,-1.3267,1.4551,"0","banknote","skewness",0.5
1.3234,6.23,0.2362,-0.11984,"0","banknote","skewness",0.5
1.3264,-2.4,5.6566,-0.41337,"0","banknote","skewness",0.5
-0.16735,3.81,1.2061,-3.6241,"0","banknote","skewness",0.5
-1.3,12.76,-2.953,-5.8638,"0","banknote","skewness",0.5
-2.2261,13.12,2.9438,-3.5258,"0","banknote","skewness",0.5
2.4196,2.99,-0.75688,0.228,"0","banknote","skewness",0.5
1.0987,-5.63,5.989,-0.58277,"0","banknote","skewness",0.5
4.6464,11.55,-4.5852,-4.206,"0","banknote","skewness",0.5
-0.36038,2.61,3.1143,-0.37199,"0","banknote","skewness",0.5
1.3562,4.76,4.3465,0.78662,"0","banknote","skewness",0.5
0.5706,-1.07,1.2421,-0.5621,"0","banknote","skewness",0.5
-2.6479,10.76,-1.331,-5.4707,"0","banknote","skewness",0.5
3.1219,-8.11,1.9259,-0.37458,"0","banknote","skewness",0.5
5.4944,4.81,0.041694,1.9284,"0","banknote","skewness",0.5
-1.3389,3.64,7.0806,1.031,"0","banknote","skewness",0.5
-2.3361,11.11,3.0835,-5.4435,"0","banknote","skewness",0.5
2.2596,-5.26,4.7355,-0.2776,"0","banknote","skewness",0.5
0.46901,1.75,7.3848,0.36507,"0","banknote","skewness",0.5
2.7296,9.96,0.51124,0.5099,"0","banknote","skewness",0.5
2.0466,1.05,2.1761,-0.083634,"0","banknote","skewness",0.5
-1.3274,7.93,2.4408,-5.2689,"0","banknote","skewness",0.5
3.8905,-1.26,2.6302,1.1047,"0","banknote","skewness",0.5
3.9994,0.91,1.1693,1.6892,"0","banknote","skewness",0.5
2.3952,4.85,-3.1783,-3.0086,"0","banknote","skewness",0.5
3.2704,11.07,-1.0456,0.23447,"0","banknote","skewness",0.5
-1.3931,1.55,7.5382,0.78403,"0","banknote","skewness",0.5
1.6406,2.69,1.3964,-0.36424,"0","banknote","skewness",0.5
2.7744,8.4,-1.0671,0.075416,"0","banknote","skewness",0.5
2.4287,10.2,-3.2477,-1.4543,"0","banknote","skewness",0.5
4.2134,-8.42,2.0116,0.67412,"0","banknote","skewness",0.5
1.6472,-0.94,4.7449,1.225,"0","banknote","skewness",0.5
2.0597,1.54,5.2119,-0.29312,"0","banknote","skewness",0.5
0.3798,0.91,0.7572,-0.4444,"0","banknote","skewness",0.5
1.0135,8.01,-1.672,-2.0815,"0","banknote","skewness",0.5
4.5691,-7.23,3.1769,0.0042961,"0","banknote","skewness",0.5
0.57461,8.54,-1.6917,-4.3922,"0","banknote","skewness",0.5
0.5734,7.51,-0.9094,-1.872,"0","banknote","skewness",0.5
5.2868,4.2,-1.3721,1.1668,"0","banknote","skewness",0.5
4.0102,11.6,-4.1388,-5.0646,"0","banknote","skewness",0.5
4.1425,-5.77,3.8281,1.6297,"0","banknote","skewness",0.5
3.0934,2.22,2.2232,0.22283,"0","banknote","skewness",0.5
2.2034,12.75,0.53009,0.84998,"0","banknote","skewness",0.5
3.744,1.25,0.95851,1.0077,"0","banknote","skewness",0.5
3.0329,-1.85,2.1135,0.35084,"0","banknote","skewness",0.5
3.7731,10.36,-1.6814,-0.94742,"0","banknote","skewness",0.5
3.1557,3.06,0.59693,0.79825,"0","banknote","skewness",0.5
1.8114,6.46,-0.9788,-2.4668,"0","banknote","skewness",0.5
4.988,12.63,-3.2846,-1.1608,"0","banknote","skewness",0.5
2.483,11.15,-0.79287,-0.90863,"0","banknote","skewness",0.5
1.594,7.51,1.3758,0.081882,"0","banknote","skewness",0.5
-0.016103,5.8,0.15394,-1.6134,"0","banknote","skewness",0.5
3.8496,10.35,-4.1508,-4.4582,"0","banknote","skewness",0.5
0.9297,-4.61,4.6429,-0.2957,"0","banknote","skewness",0.5
4.9342,0.46,-0.17594,1.6245,"0","banknote","skewness",0.5
3.8417,13.74,-4.2699,-4.9159,"0","banknote","skewness",0.5
5.3915,10.58,-3.8081,-3.3642,"0","banknote","skewness",0.5
4.4072,-1.65,2.0416,1.1319,"0","banknote","skewness",0.5
2.6946,7.82,-0.40301,0.44912,"0","banknote","skewness",0.5
5.2756,0.88,0.12138,1.1435,"0","banknote","skewness",0.5
3.4312,5.75,-1.9513,-0.36165,"0","banknote","skewness",0.5
4.052,2.34,0.45383,0.51248,"0","banknote","skewness",0.5
1.3638,3.58,8.4182,-1.8836,"0","banknote","skewness",0.5
0.89566,7.2,-2.7473,-1.9353,"0","banknote","skewness",0.5
1.9265,11.27,-0.16823,-3.0771,"0","banknote","skewness",0.5
0.20977,-0.02,7.7267,0.90946,"0","banknote","skewness",0.5
4.068,1.18,2.1992,0.50084,"0","banknote","skewness",0.5
2.877,-1.34,3.6259,-0.32544,"0","banknote","skewness",0.5
0.3223,-3.04,8.0883,0.69222,"0","banknote","skewness",0.5
-1.3,11.33,-2.953,-5.8638,"0","banknote","skewness",0.5
1.7747,-6.74,8.15,-0.89828,"0","banknote","skewness",0.5
1.3419,-6.95,8.09,-1.7349,"0","banknote","skewness",0.5
0.89606,10.34,-1.4175,-4.0327,"0","banknote","skewness",0.5
0.44125,1.43,4.3225,0.7155,"0","banknote","skewness",0.5
3.2422,2.94,0.12224,-1.4466,"0","banknote","skewness",0.5
2.5678,3.93,0.61406,-0.40691,"0","banknote","skewness",0.5
-2.2153,13.02,0.078538,-7.7853,"0","banknote","skewness",0.5
4.1349,3.32,-2.4294,-0.19613,"0","banknote","skewness",0.5
1.934,4.25,4.816,-0.33967,"0","banknote","skewness",0.5
2.5068,1.92,3.9249,0.12585,"0","banknote","skewness",0.5
2.1464,9.55,-0.5778,-2.2302,"0","banknote","skewness",0.5
0.051979,5.12,-2.0541,-3.1508,"0","banknote","skewness",0.5
1.2706,5.36,-0.19651,-2.1888,"0","banknote","skewness",0.5
1.143,-4.21,5.4552,-0.56984,"0","banknote","skewness",0.5
2.2928,13.06,-3.2417,-1.2991,"0","banknote","skewness",0.5
0.3292,-6.63,4.5718,-0.9888,"0","banknote","skewness",0.5
2.9719,4.74,-0.2702,0.71291,"0","banknote","skewness",0.5
1.6849,3.81,-1.2641,-1.3858,"0","banknote","skewness",0.5
-1.9177,12.83,2.5454,-3.2763,"0","banknote","skewness",0.5
2.3729,9.52,-3.0087,-3.2013,"0","banknote","skewness",0.5
1.0284,7.88,-1.3687,-1.7853,"0","banknote","skewness",0.5
0.27451,9.79,-3.2863,-4.8448,"0","banknote","skewness",0.5
1.6032,-6.4,8.5193,-2.1203,"0","banknote","skewness",0.5
4.616,12.99,-4.2185,-4.4245,"0","banknote","skewness",0.5
4.2478,8.66,-2.7696,-1.0767,"0","banknote","skewness",0.5
4.0215,-1.35,2.4957,0.36636,"0","banknote","skewness",0.5
5.0297,-2.12,3.5025,-0.23751,"0","banknote","skewness",0.5
1.5902,-0.55,3.2403,0.18404,"0","banknote","skewness",0.5
2.1274,5.3,-1.7971,-1.1763,"0","banknote","skewness",0.5
1.1811,11.98,-2.0567,-0.90345,"0","banknote","skewness",0.5
0.3292,-4.8,4.5718,-0.9888,"0","banknote","skewness",0.5
5.7353,4.13,-2.2598,0.075416,"0","banknote","skewness",0.5
2.6718,8.01,0.72974,-1.4892,"0","banknote","skewness",0.5
1.5799,-1.75,7.9186,-1.5487,"0","banknote","skewness",0.5
2.9499,4.27,1.3458,-0.037083,"0","banknote","skewness",0.5
0.5195,-2.07,3.0895,-0.9849,"0","banknote","skewness",0.5
3.7352,9.53,-3.9032,-3.3487,"0","banknote","skewness",0.5
-1.7344,2.06,7.7618,0.93532,"0","banknote","skewness",0.5
3.884,13.92,-3.9298,-4.0819,"0","banknote","skewness",0.5
3.5257,-2.76,1.9276,1.7991,"0","banknote","skewness",0.5
4.4549,1.2,1.0313,0.96894,"0","banknote","skewness",0.5
-0.16108,-8.63,8.3573,-1.5216,"0","banknote","skewness",0.5
4.2164,13.06,-4.9288,-5.2366,"0","banknote","skewness",0.5
3.5152,5.33,-0.67377,-0.46898,"0","banknote","skewness",0.5
1.6988,6.82,2.9044,0.11033,"0","banknote","skewness",0.5
1.0607,5.41,2.5188,-0.17027,"0","banknote","skewness",0.5
2.0421,-0.58,4.2171,0.90429,"0","banknote","skewness",0.5
3.5594,8.24,1.291,1.6556,"0","banknote","skewness",0.5
3.0009,7.63,-2.2306,-0.66553,"0","banknote","skewness",0.5
3.9294,3.37,1.8076,0.89782,"0","banknote","skewness",0.5
3.4667,-3.06,4.2882,1.5418,"0","banknote","skewness",0.5
3.966,3.87,0.70574,0.33662,"0","banknote","skewness",0.5
1.0191,1,4.9334,0.82929,"0","banknote","skewness",0.5
0.96414,5.66,2.2138,-0.12501,"0","banknote","skewness",0.5
1.8205,6.86,0.0099913,0.39481,"0","banknote","skewness",0.5
4.9923,9.11,-2.3515,-0.71984,"0","banknote","skewness",0.5
-1.1804,14.49,0.15565,-6.8194,"0","banknote","skewness",0.5
4.0329,3.85,0.89082,1.1823,"0","banknote","skewness",0.5
0.66018,10.32,-1.4029,-3.9151,"0","banknote","skewness",0.5
3.5982,3.17,-1.3035,0.21248,"0","banknote","skewness",0.5
-1.8584,5.56,-1.6643,-1.8384,"0","banknote","skewness",0.5
4.0972,-4.34,1.6671,0.91593,"0","banknote","skewness",0.5
3.3299,-2.48,1.5806,0.39352,"0","banknote","skewness",0.5
3.1088,2.47,0.80857,0.4336,"0","banknote","skewness",0.5
-4.2859,5.03,3.1392,-0.91639,"0","banknote","skewness",0.5
-1.2528,10.05,2.1787,-5.6038,"0","banknote","skewness",0.5
0.5195,0.37,3.0895,-0.9849,"0","banknote","skewness",0.5
0.3292,-5.14,4.5718,-0.9888,"0","banknote","skewness",0.5
0.88872,0.57,2.045,-0.19355,"0","banknote","skewness",0.5
3.5458,8.42,-4.0351,-3.9564,"0","banknote","skewness",0.5
-0.21661,2.63,1.8848,-3.8853,"0","banknote","skewness",0.5
2.7206,4.33,-3.3111,-0.96811,"0","banknote","skewness",0.5
3.2051,7.31,-2.9033,-0.7819,"0","banknote","skewness",0.5
2.6917,11.5,-3.3,-4.2888,"0","banknote","skewness",0.5
-2.3242,12.33,1.8231,-5.375,"0","banknote","skewness",0.5
2.7161,0.51,4.1914,0.16981,"0","banknote","skewness",0.5
3.3848,4.45,0.90967,0.25128,"0","banknote","skewness",0.5
1.7452,9.21,2.0878,0.62627,"0","banknote","skewness",0.5
2.805,-0.87,1.3424,1.2133,"0","banknote","skewness",0.5
5.7823,3,-2.4089,-0.056479,"0","banknote","skewness",0.5
3.8999,0.49,1.6011,0.96765,"0","banknote","skewness",0.5
3.5189,5.33,-1.7791,-0.020273,"0","banknote","skewness",0.5
3.2294,3.93,-0.37816,-2.5405,"0","banknote","skewness",0.5
3.4985,6.71,0.22677,-0.1651,"0","banknote","skewness",0.5
2.1948,3.22,1.1582,0.85774,"0","banknote","skewness",0.5
2.2526,9.62,-3.1749,-2.9944,"0","banknote","skewness",0.5
4.1529,-3.19,2.8633,-0.017686,"0","banknote","skewness",0.5
0.74307,15.43,-1.3824,-4.0728,"0","banknote","skewness",0.5
1.9105,5.55,-2.3386,-0.75604,"0","banknote","skewness",0.5
-1.5055,0.52,6.8681,-0.50648,"0","banknote","skewness",0.5
0.58836,6.19,-1.3884,-4.3276,"0","banknote","skewness",0.5
3.2303,9.64,-3.5348,-1.2151,"0","banknote","skewness",0.5
-1.9922,13.14,2.6542,-5.2107,"0","banknote","skewness",0.5
2.8523,7.93,-3.761,-3.3371,"0","banknote","skewness",0.5
4.2772,-0.22,0.48554,0.36119,"0","banknote","skewness",0.5
1.5099,2.94,6.2332,-0.30346,"0","banknote","skewness",0.5
5.4188,4.8,-4.084,-3.6991,"0","banknote","skewness",0.5
0.86202,0.16,4.2908,0.54739,"0","banknote","skewness",0.5
3.8117,10.04,-4.0463,-4.5629,"0","banknote","skewness",0.5
0.54777,11.77,-1.5435,-4.1633,"0","banknote","skewness",0.5
2.3718,9.44,0.015989,-1.7414,"0","banknote","skewness",0.5
-2.4953,9.35,1.9353,-3.4638,"0","banknote","skewness",0.5
4.6361,-9.57,2.8358,1.1991,"0","banknote","skewness",0.5
-2.2527,18.93,2.5899,-3.2737,"0","banknote","skewness",0.5
3.7982,12.57,-4.1602,-4.9728,"0","banknote","skewness",0.5
-0.36279,14.52,-1.9213,-3.3332,"0","banknote","skewness",0.5
2.1265,4.39,0.44784,-2.2224,"0","banknote","skewness",0.5
0.86736,7.87,1.6765,-0.16769,"0","banknote","skewness",0.5
3.7831,11.56,-3.8869,-3.7366,"0","banknote","skewness",0.5
-2.2623,15.37,0.28846,-7.7581,"0","banknote","skewness",0.5
