"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
42.77,"2","4",8,"1","1","3","3","0","P","cmc","Wifes_age",0.3
35.61,"4","4",1,"1","0","1","4","0","P","cmc","Wifes_age",0.3
29.67,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.3
18.82,"4","4",0,"1","0","2","2","0","P","cmc","Wifes_age",0.3
41.96,"1","2",8,"1","1","2","4","0","P","cmc","Wifes_age",0.3
36.49,"3","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.3
29.98,"4","4",2,"1","1","3","2","0","P","cmc","Wifes_age",0.3
26.11,"2","4",0,"1","0","1","2","0","P","cmc","Wifes_age",0.3
30.23,"2","2",2,"1","1","3","1","0","P","cmc","Wifes_age",0.3
25.95,"2","3",1,"1","1","3","3","0","P","cmc","Wifes_age",0.3
41.83,"1","3",9,"1","1","3","2","1","P","cmc","Wifes_age",0.3
43.02,"1","2",8,"1","0","3","1","0","P","cmc","Wifes_age",0.3
25.14,"3","3",4,"1","1","3","2","0","P","cmc","Wifes_age",0.3
42.83,"2","2",3,"1","1","3","4","0","P","cmc","Wifes_age",0.3
29.38,"2","2",1,"1","1","2","4","0","P","cmc","Wifes_age",0.3
24.69,"1","1",3,"1","1","3","1","0","P","cmc","Wifes_age",0.3
47.55,"2","3",0,"1","0","1","3","0","P","cmc","Wifes_age",0.3
53.31,"2","4",2,"1","1","1","3","0","P","cmc","Wifes_age",0.3
40.22,"4","4",2,"0","1","1","4","0","P","cmc","Wifes_age",0.3
24.97,"2","2",1,"1","1","3","2","0","P","cmc","Wifes_age",0.3
19.52,"1","4",1,"1","1","2","1","0","P","cmc","Wifes_age",0.3
26.66,"4","4",2,"1","1","2","3","0","P","cmc","Wifes_age",0.3
45.83,"4","4",0,"1","1","2","4","0","P","cmc","Wifes_age",0.3
26.53,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.3
25.65,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.3
32.96,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.3
54.91,"4","4",7,"0","1","2","4","0","P","cmc","Wifes_age",0.3
40.61,"3","4",8,"1","1","3","3","0","P","cmc","Wifes_age",0.3
37.3,"4","4",1,"0","0","2","3","0","P","cmc","Wifes_age",0.3
34.01,"2","4",5,"1","1","2","3","0","P","cmc","Wifes_age",0.3
15.49,"2","2",2,"1","1","2","2","1","P","cmc","Wifes_age",0.3
38.75,"4","4",5,"1","0","1","4","0","P","cmc","Wifes_age",0.3
37.01,"3","4",7,"1","1","2","1","0","P","cmc","Wifes_age",0.3
22.49,"2","3",0,"1","1","3","4","0","P","cmc","Wifes_age",0.3
42.88,"4","4",6,"1","1","1","2","0","P","cmc","Wifes_age",0.3
40.18,"3","3",10,"1","1","3","3","0","P","cmc","Wifes_age",0.3
24.91,"2","3",1,"1","1","2","3","0","P","cmc","Wifes_age",0.3
47.25,"1","2",2,"1","0","1","3","0","P","cmc","Wifes_age",0.3
22.51,"2","3",1,"1","1","2","1","0","P","cmc","Wifes_age",0.3
24.34,"2","4",1,"1","0","1","3","0","P","cmc","Wifes_age",0.3
17.62,"2","4",1,"1","1","3","1","0","P","cmc","Wifes_age",0.3
42.64,"4","2",8,"1","1","3","3","0","P","cmc","Wifes_age",0.3
31.16,"2","3",3,"1","1","3","1","0","P","cmc","Wifes_age",0.3
26.15,"3","4",2,"1","1","3","4","0","P","cmc","Wifes_age",0.3
27.94,"4","4",1,"1","0","3","3","0","P","cmc","Wifes_age",0.3
46.5,"2","3",4,"1","1","2","3","0","P","cmc","Wifes_age",0.3
46.63,"2","3",8,"1","1","1","4","0","P","cmc","Wifes_age",0.3
31.72,"2","3",1,"1","1","1","1","0","P","cmc","Wifes_age",0.3
32.31,"2","3",1,"1","1","1","2","0","P","cmc","Wifes_age",0.3
22.49,"3","4",0,"1","1","2","3","0","P","cmc","Wifes_age",0.3
18.62,"3","4",1,"1","1","2","3","0","P","cmc","Wifes_age",0.3
28.59,"4","4",0,"1","0","2","4","0","P","cmc","Wifes_age",0.3
45.89,"3","4",3,"1","1","1","4","0","P","cmc","Wifes_age",0.3
29.56,"2","3",2,"1","1","3","2","0","P","cmc","Wifes_age",0.3
37.5,"4","4",1,"1","0","1","4","0","P","cmc","Wifes_age",0.3
22.2,"4","4",0,"0","1","1","4","0","P","cmc","Wifes_age",0.3
49.17,"4","4",6,"0","0","1","4","0","P","cmc","Wifes_age",0.3
23.28,"2","4",1,"1","0","4","4","0","P","cmc","Wifes_age",0.3
27.53,"4","4",0,"0","0","1","4","0","P","cmc","Wifes_age",0.3
32.41,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.3
29.24,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.3
26.28,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.3
33.78,"4","4",3,"0","1","1","4","0","P","cmc","Wifes_age",0.3
26.13,"2","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.3
27.38,"2","2",3,"1","0","2","1","0","P","cmc","Wifes_age",0.3
22.29,"2","3",0,"1","1","2","1","0","P","cmc","Wifes_age",0.3
48.04,"2","4",6,"1","1","1","4","0","P","cmc","Wifes_age",0.3
22.32,"2","2",3,"1","1","2","1","0","P","cmc","Wifes_age",0.3
38.52,"2","2",1,"1","0","3","2","0","P","cmc","Wifes_age",0.3
45.19,"1","2",3,"1","1","1","3","0","P","cmc","Wifes_age",0.3
41.09,"1","3",10,"1","1","2","3","1","P","cmc","Wifes_age",0.3
43.91,"2","3",1,"1","0","2","3","0","P","cmc","Wifes_age",0.3
33.17,"4","4",5,"1","1","2","1","0","P","cmc","Wifes_age",0.3
18.9,"2","2",3,"1","1","3","1","0","P","cmc","Wifes_age",0.3
23.96,"2","3",5,"1","1","2","1","0","P","cmc","Wifes_age",0.3
23.8,"1","2",4,"1","1","3","1","1","P","cmc","Wifes_age",0.3
18.52,"2","3",0,"1","0","2","2","0","P","cmc","Wifes_age",0.3
28.3,"2","4",3,"1","0","3","2","0","P","cmc","Wifes_age",0.3
23.94,"4","3",4,"1","1","2","3","0","P","cmc","Wifes_age",0.3
22.31,"2","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.3
40.69,"3","3",3,"1","1","3","2","0","P","cmc","Wifes_age",0.3
24.5,"4","4",0,"1","1","1","1","0","P","cmc","Wifes_age",0.3
40.69,"3","4",4,"1","0","1","3","0","P","cmc","Wifes_age",0.3
29.38,"2","3",2,"1","1","3","1","0","P","cmc","Wifes_age",0.3
23.04,"2","3",3,"1","1","3","1","0","P","cmc","Wifes_age",0.3
45.25,"4","4",1,"1","0","3","3","0","P","cmc","Wifes_age",0.3
31.75,"3","3",7,"1","0","2","3","0","P","cmc","Wifes_age",0.3
20.29,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.3
29.32,"2","2",4,"1","1","3","3","0","P","cmc","Wifes_age",0.3
22.39,"3","4",0,"1","1","1","3","0","P","cmc","Wifes_age",0.3
34.74,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.3
35.62,"4","4",3,"0","0","3","3","0","P","cmc","Wifes_age",0.3
43.53,"3","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.3
48.59,"4","3",5,"1","1","2","3","0","P","cmc","Wifes_age",0.3
27.86,"2","3",2,"1","1","3","3","0","P","cmc","Wifes_age",0.3
39.12,"1","2",1,"1","1","2","4","1","P","cmc","Wifes_age",0.3
37.39,"2","3",5,"1","1","2","3","0","P","cmc","Wifes_age",0.3
24.6,"3","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.3
20.62,"2","3",1,"0","1","3","2","0","P","cmc","Wifes_age",0.3
45.08,"2","1",3,"1","0","3","2","0","P","cmc","Wifes_age",0.3
34.85,"3","4",2,"1","1","1","2","1","P","cmc","Wifes_age",0.3
43.18,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.3
38.92,"2","3",2,"1","1","3","2","1","P","cmc","Wifes_age",0.3
41.66,"1","3",2,"1","0","2","2","1","P","cmc","Wifes_age",0.3
25.47,"3","4",0,"1","1","1","3","0","P","cmc","Wifes_age",0.3
47.87,"3","4",3,"1","1","3","1","0","P","cmc","Wifes_age",0.3
33.18,"4","4",0,"0","0","1","3","0","P","cmc","Wifes_age",0.3
49.27,"1","2",8,"1","1","3","1","0","P","cmc","Wifes_age",0.3
23.72,"3","4",1,"1","1","3","1","1","P","cmc","Wifes_age",0.3
26.07,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.3
23.68,"3","3",3,"1","0","2","4","0","P","cmc","Wifes_age",0.3
25.21,"4","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.3
19.55,"3","3",2,"1","1","2","2","0","P","cmc","Wifes_age",0.3
28.61,"4","4",2,"0","1","3","1","0","P","cmc","Wifes_age",0.3
19.6,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.3
32.41,"4","4",2,"1","1","1","3","0","P","cmc","Wifes_age",0.3
36.14,"4","4",0,"0","0","3","3","0","P","cmc","Wifes_age",0.3
46.23,"4","4",1,"1","0","1","3","0","P","cmc","Wifes_age",0.3
34.76,"4","4",2,"0","1","3","3","0","P","cmc","Wifes_age",0.3
31.45,"2","4",2,"1","1","3","4","0","P","cmc","Wifes_age",0.3
32.73,"4","4",3,"1","1","1","4","0","P","cmc","Wifes_age",0.3
47.34,"4","4",4,"1","1","2","3","0","P","cmc","Wifes_age",0.3
36.35,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.3
33.65,"4","4",1,"1","0","1","3","0","P","cmc","Wifes_age",0.3
43.46,"4","4",5,"1","1","1","4","0","P","cmc","Wifes_age",0.3
47.08,"4","4",3,"1","1","2","4","0","P","cmc","Wifes_age",0.3
19.06,"1","3",4,"1","1","3","2","0","P","cmc","Wifes_age",0.3
45.95,"3","4",2,"1","1","1","4","1","P","cmc","Wifes_age",0.3
23.87,"4","4",2,"1","1","2","4","0","P","cmc","Wifes_age",0.3
45.92,"1","2",4,"1","1","2","2","0","P","cmc","Wifes_age",0.3
48.3,"1","1",7,"1","1","2","3","1","P","cmc","Wifes_age",0.3
34.15,"4","4",2,"1","0","2","4","0","P","cmc","Wifes_age",0.3
34.69,"2","4",4,"1","1","3","2","0","P","cmc","Wifes_age",0.3
45.17,"1","4",5,"1","1","1","2","1","P","cmc","Wifes_age",0.3
22.01,"2","2",2,"1","1","3","1","0","P","cmc","Wifes_age",0.3
24.27,"1","1",3,"1","1","2","1","1","P","cmc","Wifes_age",0.3
29.86,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.3
46.07,"1","3",0,"1","1","2","3","0","P","cmc","Wifes_age",0.3
45.07,"3","3",1,"1","0","3","3","0","P","cmc","Wifes_age",0.3
34.95,"4","4",4,"1","1","2","3","0","P","cmc","Wifes_age",0.3
36.75,"3","4",1,"1","1","2","4","0","P","cmc","Wifes_age",0.3
47.54,"3","4",5,"1","1","1","4","0","P","cmc","Wifes_age",0.3
26.62,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.3
18.29,"4","4",0,"1","1","2","4","0","P","cmc","Wifes_age",0.3
24.57,"3","4",0,"1","0","2","4","0","P","cmc","Wifes_age",0.3
41.58,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.3
46.59,"2","2",8,"1","0","3","1","0","P","cmc","Wifes_age",0.3
26.43,"2","4",1,"1","1","2","4","0","P","cmc","Wifes_age",0.3
21.01,"3","3",2,"1","1","3","4","0","P","cmc","Wifes_age",0.3
22.96,"3","2",2,"1","1","3","2","0","P","cmc","Wifes_age",0.3
29.26,"2","4",0,"1","0","3","4","0","P","cmc","Wifes_age",0.3
30.84,"4","4",0,"0","1","1","3","0","P","cmc","Wifes_age",0.3
33.25,"2","4",4,"1","0","1","4","0","P","cmc","Wifes_age",0.3
43.83,"2","4",2,"1","0","2","4","0","P","cmc","Wifes_age",0.3
51.35,"2","1",10,"1","0","2","4","0","P","cmc","Wifes_age",0.3
37.94,"4","4",2,"1","0","1","4","0","P","cmc","Wifes_age",0.3
23.3,"2","4",1,"1","1","2","2","0","P","cmc","Wifes_age",0.3
41.78,"1","3",12,"1","1","3","3","0","P","cmc","Wifes_age",0.3
49.32,"2","1",3,"1","0","4","3","0","P","cmc","Wifes_age",0.3
36.63,"3","4",5,"1","0","2","2","0","P","cmc","Wifes_age",0.3
33.64,"2","3",1,"1","1","3","4","0","P","cmc","Wifes_age",0.3
22.53,"2","4",0,"1","1","3","2","0","P","cmc","Wifes_age",0.3
39.48,"2","3",4,"1","1","3","1","1","P","cmc","Wifes_age",0.3
22.66,"3","3",2,"1","1","3","2","0","P","cmc","Wifes_age",0.3
27.84,"3","2",3,"1","1","3","2","0","P","cmc","Wifes_age",0.3
26.46,"1","2",4,"1","1","4","1","0","P","cmc","Wifes_age",0.3
31.66,"3","4",3,"1","0","3","2","0","P","cmc","Wifes_age",0.3
41.16,"1","1",11,"1","1","4","1","1","P","cmc","Wifes_age",0.3
23.96,"3","3",2,"1","1","3","3","0","P","cmc","Wifes_age",0.3
19.53,"3","4",0,"1","0","3","1","0","P","cmc","Wifes_age",0.3
47.75,"1","2",6,"1","1","3","3","1","P","cmc","Wifes_age",0.3
23.33,"2","2",3,"1","0","3","1","0","P","cmc","Wifes_age",0.3
33,"3","4",6,"1","1","2","4","0","P","cmc","Wifes_age",0.3
27.93,"1","1",5,"1","1","2","2","0","P","cmc","Wifes_age",0.3
30.13,"2","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.3
38.3,"1","4",11,"0","1","2","2","1","P","cmc","Wifes_age",0.3
20.45,"2","4",0,"1","1","3","3","0","P","cmc","Wifes_age",0.3
35.99,"2","4",2,"1","0","2","4","0","P","cmc","Wifes_age",0.3
22.66,"2","3",2,"1","1","3","3","0","P","cmc","Wifes_age",0.3
38.81,"3","4",1,"1","1","1","2","0","P","cmc","Wifes_age",0.3
21.65,"2","3",2,"1","1","3","1","0","P","cmc","Wifes_age",0.3
25.89,"2","4",0,"1","1","3","1","0","P","cmc","Wifes_age",0.3
31.65,"3","4",0,"1","0","2","3","0","P","cmc","Wifes_age",0.3
33.25,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.3
33.13,"2","3",3,"1","0","3","2","0","P","cmc","Wifes_age",0.3
38.5,"3","3",1,"0","1","3","4","0","P","cmc","Wifes_age",0.3
46.34,"1","2",1,"1","0","3","3","0","P","cmc","Wifes_age",0.3
26.89,"3","4",3,"1","1","3","2","0","P","cmc","Wifes_age",0.3
48.45,"1","3",5,"1","1","3","2","0","P","cmc","Wifes_age",0.3
43.82,"1","3",8,"1","1","3","1","0","P","cmc","Wifes_age",0.3
31.18,"3","4",2,"1","0","2","2","0","P","cmc","Wifes_age",0.3
42.41,"3","2",1,"1","1","3","3","0","P","cmc","Wifes_age",0.3
33.36,"3","2",8,"1","0","2","3","1","P","cmc","Wifes_age",0.3
28.41,"3","2",4,"1","1","2","2","1","P","cmc","Wifes_age",0.3
28.45,"3","3",2,"1","0","2","3","0","P","cmc","Wifes_age",0.3
21.73,"2","3",1,"1","1","3","3","0","P","cmc","Wifes_age",0.3
27.96,"3","4",0,"1","1","3","3","0","P","cmc","Wifes_age",0.3
40.6,"1","2",2,"1","1","2","2","1","P","cmc","Wifes_age",0.3
19.56,"1","2",0,"1","1","2","4","0","P","cmc","Wifes_age",0.3
50.28,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.3
24.85,"4","4",4,"1","0","1","3","0","P","cmc","Wifes_age",0.3
37.7,"3","3",2,"1","1","1","4","0","P","cmc","Wifes_age",0.3
44.72,"1","3",1,"1","1","2","3","1","P","cmc","Wifes_age",0.3
47.78,"1","4",8,"1","1","3","3","0","P","cmc","Wifes_age",0.3
27.81,"3","4",0,"1","1","3","2","0","P","cmc","Wifes_age",0.3
47.18,"1","3",4,"1","1","3","4","1","P","cmc","Wifes_age",0.3
30.48,"2","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.3
20.85,"3","4",0,"1","0","3","1","0","P","cmc","Wifes_age",0.3
21.39,"2","3",1,"1","1","2","4","0","P","cmc","Wifes_age",0.3
37.99,"1","1",5,"1","0","3","1","1","P","cmc","Wifes_age",0.3
26.2,"2","3",1,"1","0","3","4","0","P","cmc","Wifes_age",0.3
38.59,"2","3",5,"1","0","3","2","0","P","cmc","Wifes_age",0.3
21.82,"4","4",1,"1","1","3","3","0","P","cmc","Wifes_age",0.3
44.61,"3","3",6,"1","1","3","3","0","P","cmc","Wifes_age",0.3
17.59,"3","3",1,"1","1","2","3","0","P","cmc","Wifes_age",0.3
21.22,"3","4",1,"1","1","2","3","0","P","cmc","Wifes_age",0.3
40.71,"3","3",4,"1","1","2","2","0","P","cmc","Wifes_age",0.3
43.86,"1","4",4,"1","1","3","3","0","P","cmc","Wifes_age",0.3
15.79,"4","4",2,"1","1","1","3","0","P","cmc","Wifes_age",0.3
30.32,"3","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.3
32.14,"4","4",2,"0","1","1","4","0","P","cmc","Wifes_age",0.3
33.88,"4","4",2,"1","0","1","3","0","P","cmc","Wifes_age",0.3
16.22,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.3
24.28,"4","4",1,"1","1","1","2","0","P","cmc","Wifes_age",0.3
42.21,"3","2",11,"1","0","2","2","1","P","cmc","Wifes_age",0.3
31.53,"4","4",3,"0","1","1","2","0","P","cmc","Wifes_age",0.3
36.8,"4","4",5,"1","1","3","3","0","P","cmc","Wifes_age",0.3
26.52,"3","3",1,"1","1","3","2","0","P","cmc","Wifes_age",0.3
28.01,"4","4",1,"1","0","1","4","0","P","cmc","Wifes_age",0.3
49.93,"1","3",4,"1","1","3","3","1","P","cmc","Wifes_age",0.3
34.7,"4","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.3
37.81,"3","4",2,"0","1","2","4","0","P","cmc","Wifes_age",0.3
42.08,"1","2",7,"1","1","3","4","0","P","cmc","Wifes_age",0.3
42.72,"2","2",1,"1","0","3","2","0","P","cmc","Wifes_age",0.3
41.1,"3","3",1,"0","1","3","4","0","P","cmc","Wifes_age",0.3
46.52,"1","2",7,"1","0","3","2","0","P","cmc","Wifes_age",0.3
43.77,"1","3",5,"1","0","3","2","0","P","cmc","Wifes_age",0.3
26.47,"3","3",3,"1","0","2","4","0","P","cmc","Wifes_age",0.3
24.47,"3","3",0,"1","1","2","2","0","P","cmc","Wifes_age",0.3
28.16,"2","4",5,"1","1","3","2","0","P","cmc","Wifes_age",0.3
20.92,"4","4",0,"1","1","1","3","0","P","cmc","Wifes_age",0.3
47.18,"3","4",6,"1","1","2","4","0","P","cmc","Wifes_age",0.3
47.11,"3","4",10,"1","0","3","2","0","P","cmc","Wifes_age",0.3
37.25,"3","3",7,"1","1","3","1","0","P","cmc","Wifes_age",0.3
46.35,"1","1",6,"1","0","3","1","0","P","cmc","Wifes_age",0.3
33.34,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.3
31.83,"3","4",1,"1","1","3","4","0","P","cmc","Wifes_age",0.3
26.67,"3","4",1,"1","1","2","1","0","P","cmc","Wifes_age",0.3
51.34,"2","4",6,"0","1","2","3","0","P","cmc","Wifes_age",0.3
19.01,"3","4",2,"1","0","2","3","0","P","cmc","Wifes_age",0.3
31.69,"3","4",1,"0","1","2","3","0","P","cmc","Wifes_age",0.3
49.53,"2","1",5,"0","1","2","4","0","P","cmc","Wifes_age",0.3
38.07,"2","3",0,"1","1","2","4","0","P","cmc","Wifes_age",0.3
41.5,"3","4",6,"1","1","3","4","0","P","cmc","Wifes_age",0.3
51.56,"4","4",3,"1","1","2","4","0","P","cmc","Wifes_age",0.3
42.57,"2","3",6,"1","0","3","3","0","P","cmc","Wifes_age",0.3
23.68,"2","4",2,"1","1","3","1","0","P","cmc","Wifes_age",0.3
23.76,"4","4",0,"1","1","1","4","0","P","cmc","Wifes_age",0.3
41.1,"3","3",5,"1","1","3","4","0","P","cmc","Wifes_age",0.3
30.01,"2","4",2,"1","0","4","4","1","P","cmc","Wifes_age",0.3
41.05,"4","4",5,"0","1","2","4","0","P","cmc","Wifes_age",0.3
24.85,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.3
23.02,"2","4",4,"1","1","3","3","0","P","cmc","Wifes_age",0.3
24.83,"2","1",0,"1","1","3","2","0","P","cmc","Wifes_age",0.3
34.81,"1","3",0,"1","1","2","2","1","P","cmc","Wifes_age",0.3
19.93,"4","4",1,"1","1","2","2","0","P","cmc","Wifes_age",0.3
33.6,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.3
44.74,"1","2",2,"1","1","2","4","0","P","cmc","Wifes_age",0.3
41.29,"4","4",3,"1","1","3","4","0","P","cmc","Wifes_age",0.3
28.18,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.3
44.89,"3","4",6,"1","1","1","4","0","P","cmc","Wifes_age",0.3
46.41,"3","4",9,"1","1","1","4","0","P","cmc","Wifes_age",0.3
46.59,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.3
29.85,"4","4",3,"0","1","1","4","0","P","cmc","Wifes_age",0.3
26.95,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.3
24.28,"1","2",7,"1","1","2","4","0","P","cmc","Wifes_age",0.3
33.26,"4","2",0,"1","0","2","2","0","P","cmc","Wifes_age",0.3
26.34,"3","3",1,"1","1","3","4","0","P","cmc","Wifes_age",0.3
26.27,"2","4",2,"1","1","3","4","0","P","cmc","Wifes_age",0.3
18.59,"4","4",1,"1","0","2","4","0","P","cmc","Wifes_age",0.3
23.89,"4","4",2,"1","0","3","3","0","P","cmc","Wifes_age",0.3
47.55,"1","2",2,"1","1","2","4","0","P","cmc","Wifes_age",0.3
37.16,"3","4",6,"1","1","1","4","0","P","cmc","Wifes_age",0.3
17.62,"3","3",0,"1","1","2","2","0","P","cmc","Wifes_age",0.3
25.67,"3","4",2,"1","1","2","3","0","P","cmc","Wifes_age",0.3
45.53,"3","4",3,"1","1","2","3","0","P","cmc","Wifes_age",0.3
34.81,"3","3",2,"1","0","2","4","0","P","cmc","Wifes_age",0.3
24.01,"1","4",2,"1","0","3","3","1","P","cmc","Wifes_age",0.3
41.54,"4","4",2,"1","1","3","4","0","P","cmc","Wifes_age",0.3
34.3,"2","2",0,"0","0","3","3","0","P","cmc","Wifes_age",0.3
34.33,"2","3",5,"0","0","2","4","0","P","cmc","Wifes_age",0.3
29,"1","4",2,"1","0","2","3","0","P","cmc","Wifes_age",0.3
28.61,"3","3",5,"1","0","3","4","0","P","cmc","Wifes_age",0.3
13.65,"3","4",1,"1","1","3","3","0","P","cmc","Wifes_age",0.3
33.38,"2","3",4,"0","1","2","4","0","P","cmc","Wifes_age",0.3
38.93,"4","4",3,"0","1","3","4","0","P","cmc","Wifes_age",0.3
39.17,"1","1",2,"1","0","3","4","0","P","cmc","Wifes_age",0.3
42.3,"3","4",2,"0","1","1","4","0","P","cmc","Wifes_age",0.3
21.86,"1","3",0,"1","0","3","4","1","P","cmc","Wifes_age",0.3
30.35,"4","4",1,"0","1","1","3","0","P","cmc","Wifes_age",0.3
26.13,"4","4",1,"0","1","2","3","0","P","cmc","Wifes_age",0.3
43.11,"1","3",4,"1","1","3","3","1","P","cmc","Wifes_age",0.3
32.42,"4","4",2,"0","1","3","4","0","P","cmc","Wifes_age",0.3
49.76,"4","4",4,"1","1","3","4","0","P","cmc","Wifes_age",0.3
43.92,"3","4",1,"0","1","3","4","0","P","cmc","Wifes_age",0.3
27.48,"3","4",1,"0","1","2","4","0","P","cmc","Wifes_age",0.3
38.32,"1","2",0,"1","0","4","4","0","P","cmc","Wifes_age",0.3
17.35,"1","2",1,"1","0","3","4","0","P","cmc","Wifes_age",0.3
45.23,"4","4",1,"0","1","1","4","0","P","cmc","Wifes_age",0.3
25.02,"4","4",1,"0","1","3","4","0","P","cmc","Wifes_age",0.3
32.25,"2","2",8,"1","1","2","2","1","P","cmc","Wifes_age",0.3
35.88,"4","3",0,"0","0","3","3","0","P","cmc","Wifes_age",0.3
24.49,"4","4",3,"1","0","2","4","0","P","cmc","Wifes_age",0.3
24.86,"4","4",0,"1","0","2","4","0","P","cmc","Wifes_age",0.3
30.44,"3","4",3,"1","1","2","1","0","P","cmc","Wifes_age",0.3
30.51,"2","3",4,"1","0","3","2","0","P","cmc","Wifes_age",0.3
43.25,"3","3",8,"1","1","4","3","0","P","cmc","Wifes_age",0.3
23.3,"4","4",0,"0","1","2","4","0","P","cmc","Wifes_age",0.3
43.26,"3","4",3,"0","1","3","4","0","P","cmc","Wifes_age",0.3
22.17,"4","4",1,"1","1","3","3","0","P","cmc","Wifes_age",0.3
29.48,"4","4",1,"0","1","2","4","0","P","cmc","Wifes_age",0.3
34.9,"4","4",1,"0","0","3","4","0","P","cmc","Wifes_age",0.3
32.11,"1","2",4,"1","1","3","2","1","P","cmc","Wifes_age",0.3
27.43,"2","2",3,"1","1","3","3","0","P","cmc","Wifes_age",0.3
26.89,"3","3",1,"1","1","3","1","0","P","cmc","Wifes_age",0.3
20.63,"2","2",2,"1","1","3","1","0","P","cmc","Wifes_age",0.3
40.7,"1","2",6,"1","1","3","1","1","P","cmc","Wifes_age",0.3
25.59,"2","2",2,"1","1","3","1","1","P","cmc","Wifes_age",0.3
35.09,"2","2",1,"1","1","2","1","0","P","cmc","Wifes_age",0.3
