"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
8.48,11,2750,23,"1","blood-transfusion-service-center","V1",0.2
5.69,7,1750,28,"1","blood-transfusion-service-center","V1",0.2
1.7,17,4250,86,"1","blood-transfusion-service-center","V1",0.2
2.55,9,2250,38,"2","blood-transfusion-service-center","V1",0.2
7.77,4,1000,14,"2","blood-transfusion-service-center","V1",0.2
5.17,7,1750,26,"2","blood-transfusion-service-center","V1",0.2
3.99,8,2000,34,"2","blood-transfusion-service-center","V1",0.2
1.78,13,3250,76,"2","blood-transfusion-service-center","V1",0.2
6.29,9,2250,40,"1","blood-transfusion-service-center","V1",0.2
2.81,5,1250,26,"1","blood-transfusion-service-center","V1",0.2
1.81,5,1250,26,"1","blood-transfusion-service-center","V1",0.2
3.01,17,4250,70,"1","blood-transfusion-service-center","V1",0.2
1.97,8,2000,59,"1","blood-transfusion-service-center","V1",0.2
0.99,5,1250,26,"1","blood-transfusion-service-center","V1",0.2
3.83,3,750,14,"1","blood-transfusion-service-center","V1",0.2
2.18,10,2500,64,"1","blood-transfusion-service-center","V1",0.2
6.27,5,1250,23,"2","blood-transfusion-service-center","V1",0.2
3.5,9,2250,46,"1","blood-transfusion-service-center","V1",0.2
5.82,5,1250,23,"1","blood-transfusion-service-center","V1",0.2
6.01,8,2000,40,"2","blood-transfusion-service-center","V1",0.2
1.52,12,3000,82,"1","blood-transfusion-service-center","V1",0.2
8.07,24,6000,64,"1","blood-transfusion-service-center","V1",0.2
1.6,7,1750,46,"2","blood-transfusion-service-center","V1",0.2
0.52,11,2750,61,"1","blood-transfusion-service-center","V1",0.2
0.22,7,1750,57,"1","blood-transfusion-service-center","V1",0.2
3.79,11,2750,79,"2","blood-transfusion-service-center","V1",0.2
-0.59,3,750,16,"2","blood-transfusion-service-center","V1",0.2
4.1,5,1250,26,"2","blood-transfusion-service-center","V1",0.2
-0.82,6,1500,41,"2","blood-transfusion-service-center","V1",0.2
0.81,5,1250,33,"2","blood-transfusion-service-center","V1",0.2
1.07,4,1000,26,"1","blood-transfusion-service-center","V1",0.2
1.08,5,1250,34,"1","blood-transfusion-service-center","V1",0.2
3.72,8,2000,46,"2","blood-transfusion-service-center","V1",0.2
1.45,4,1000,26,"1","blood-transfusion-service-center","V1",0.2
4.73,8,2000,48,"2","blood-transfusion-service-center","V1",0.2
0.36,2,500,10,"2","blood-transfusion-service-center","V1",0.2
7.4,5,1250,28,"1","blood-transfusion-service-center","V1",0.2
1.19,12,3000,95,"1","blood-transfusion-service-center","V1",0.2
-0.12,2,500,10,"1","blood-transfusion-service-center","V1",0.2
3.99,6,1500,35,"1","blood-transfusion-service-center","V1",0.2
1.05,11,2750,88,"1","blood-transfusion-service-center","V1",0.2
2.71,3,750,19,"1","blood-transfusion-service-center","V1",0.2
2.27,5,1250,37,"1","blood-transfusion-service-center","V1",0.2
0.85,12,3000,98,"1","blood-transfusion-service-center","V1",0.2
8.71,5,1250,19,"1","blood-transfusion-service-center","V1",0.2
-0.09,2,500,11,"1","blood-transfusion-service-center","V1",0.2
3.9,9,2250,74,"1","blood-transfusion-service-center","V1",0.2
5.55,14,3500,86,"1","blood-transfusion-service-center","V1",0.2
3.83,3,750,16,"1","blood-transfusion-service-center","V1",0.2
1.99,3,750,16,"1","blood-transfusion-service-center","V1",0.2
1.87,2,500,9,"2","blood-transfusion-service-center","V1",0.2
3.66,3,750,16,"2","blood-transfusion-service-center","V1",0.2
7.95,3,750,14,"1","blood-transfusion-service-center","V1",0.2
2.58,2,500,11,"1","blood-transfusion-service-center","V1",0.2
2.37,2,500,11,"2","blood-transfusion-service-center","V1",0.2
2.01,2,500,11,"1","blood-transfusion-service-center","V1",0.2
1.84,7,1750,58,"2","blood-transfusion-service-center","V1",0.2
3.8,6,1500,39,"1","blood-transfusion-service-center","V1",0.2
5.16,11,2750,78,"1","blood-transfusion-service-center","V1",0.2
4.31,1,250,2,"2","blood-transfusion-service-center","V1",0.2
3.09,1,250,2,"1","blood-transfusion-service-center","V1",0.2
2.3,1,250,2,"1","blood-transfusion-service-center","V1",0.2
2.76,1,250,2,"1","blood-transfusion-service-center","V1",0.2
0.98,1,250,2,"1","blood-transfusion-service-center","V1",0.2
3.16,1,250,2,"1","blood-transfusion-service-center","V1",0.2
-0.64,1,250,2,"1","blood-transfusion-service-center","V1",0.2
1.77,1,250,2,"1","blood-transfusion-service-center","V1",0.2
1.95,1,250,2,"1","blood-transfusion-service-center","V1",0.2
0.98,1,250,2,"1","blood-transfusion-service-center","V1",0.2
2.43,1,250,2,"2","blood-transfusion-service-center","V1",0.2
2.18,1,250,2,"2","blood-transfusion-service-center","V1",0.2
2.29,1,250,2,"2","blood-transfusion-service-center","V1",0.2
1.67,1,250,2,"1","blood-transfusion-service-center","V1",0.2
-0.36,1,250,2,"1","blood-transfusion-service-center","V1",0.2
0.62,1,250,2,"1","blood-transfusion-service-center","V1",0.2
1.47,1,250,2,"1","blood-transfusion-service-center","V1",0.2
2.34,1,250,2,"1","blood-transfusion-service-center","V1",0.2
1.41,1,250,2,"1","blood-transfusion-service-center","V1",0.2
2.91,1,250,2,"1","blood-transfusion-service-center","V1",0.2
0.9,1,250,2,"1","blood-transfusion-service-center","V1",0.2
1.95,1,250,2,"1","blood-transfusion-service-center","V1",0.2
10.27,10,2500,35,"1","blood-transfusion-service-center","V1",0.2
12.52,4,1000,16,"2","blood-transfusion-service-center","V1",0.2
4.31,5,1250,33,"2","blood-transfusion-service-center","V1",0.2
6.07,6,1500,41,"2","blood-transfusion-service-center","V1",0.2
3.42,3,750,22,"1","blood-transfusion-service-center","V1",0.2
1.9,4,1000,26,"2","blood-transfusion-service-center","V1",0.2
6.58,4,1000,16,"1","blood-transfusion-service-center","V1",0.2
2.62,4,1000,35,"1","blood-transfusion-service-center","V1",0.2
4.15,12,3000,88,"1","blood-transfusion-service-center","V1",0.2
12.12,8,2000,26,"1","blood-transfusion-service-center","V1",0.2
11.17,9,2250,33,"1","blood-transfusion-service-center","V1",0.2
5.21,5,1250,34,"1","blood-transfusion-service-center","V1",0.2
1.14,4,1000,26,"1","blood-transfusion-service-center","V1",0.2
7.36,15,3750,77,"1","blood-transfusion-service-center","V1",0.2
5.42,5,1250,35,"2","blood-transfusion-service-center","V1",0.2
5,7,1750,52,"1","blood-transfusion-service-center","V1",0.2
1.52,7,1750,52,"1","blood-transfusion-service-center","V1",0.2
3.64,4,1000,35,"1","blood-transfusion-service-center","V1",0.2
12.15,11,2750,42,"1","blood-transfusion-service-center","V1",0.2
2.64,2,500,14,"1","blood-transfusion-service-center","V1",0.2
-0.47,5,1250,47,"2","blood-transfusion-service-center","V1",0.2
10.67,8,2000,38,"2","blood-transfusion-service-center","V1",0.2
5.83,6,1500,47,"1","blood-transfusion-service-center","V1",0.2
9.97,7,1750,29,"1","blood-transfusion-service-center","V1",0.2
6.62,9,2250,45,"1","blood-transfusion-service-center","V1",0.2
4.12,6,1500,52,"1","blood-transfusion-service-center","V1",0.2
4.36,7,1750,58,"1","blood-transfusion-service-center","V1",0.2
5.15,2,500,11,"2","blood-transfusion-service-center","V1",0.2
6.4,7,1750,58,"1","blood-transfusion-service-center","V1",0.2
8.39,9,2250,38,"1","blood-transfusion-service-center","V1",0.2
9.58,6,1500,26,"1","blood-transfusion-service-center","V1",0.2
2.17,2,500,16,"1","blood-transfusion-service-center","V1",0.2
3.58,7,1750,76,"1","blood-transfusion-service-center","V1",0.2
13.85,6,1500,27,"1","blood-transfusion-service-center","V1",0.2
10.8,3,750,14,"1","blood-transfusion-service-center","V1",0.2
3.58,1,250,4,"1","blood-transfusion-service-center","V1",0.2
0.86,1,250,4,"1","blood-transfusion-service-center","V1",0.2
1.96,1,250,4,"1","blood-transfusion-service-center","V1",0.2
3.18,1,250,4,"1","blood-transfusion-service-center","V1",0.2
2.11,1,250,4,"1","blood-transfusion-service-center","V1",0.2
3.63,1,250,4,"2","blood-transfusion-service-center","V1",0.2
5.4,1,250,4,"1","blood-transfusion-service-center","V1",0.2
3.96,1,250,4,"1","blood-transfusion-service-center","V1",0.2
4.98,1,250,4,"1","blood-transfusion-service-center","V1",0.2
3.95,1,250,4,"1","blood-transfusion-service-center","V1",0.2
4.02,1,250,4,"1","blood-transfusion-service-center","V1",0.2
6.19,1,250,4,"2","blood-transfusion-service-center","V1",0.2
5.59,1,250,4,"2","blood-transfusion-service-center","V1",0.2
5.37,1,250,4,"1","blood-transfusion-service-center","V1",0.2
1.74,1,250,4,"2","blood-transfusion-service-center","V1",0.2
1.65,1,250,4,"2","blood-transfusion-service-center","V1",0.2
6.4,1,250,4,"1","blood-transfusion-service-center","V1",0.2
2.66,3,750,24,"1","blood-transfusion-service-center","V1",0.2
7.15,1,250,4,"1","blood-transfusion-service-center","V1",0.2
5.01,1,250,4,"1","blood-transfusion-service-center","V1",0.2
3.36,1,250,4,"1","blood-transfusion-service-center","V1",0.2
2.14,1,250,4,"2","blood-transfusion-service-center","V1",0.2
5.56,1,250,4,"1","blood-transfusion-service-center","V1",0.2
8.93,8,2000,39,"1","blood-transfusion-service-center","V1",0.2
14.27,7,1750,26,"1","blood-transfusion-service-center","V1",0.2
9.57,10,2500,63,"1","blood-transfusion-service-center","V1",0.2
8.47,3,750,15,"1","blood-transfusion-service-center","V1",0.2
3.08,2,500,14,"1","blood-transfusion-service-center","V1",0.2
2.44,4,1000,43,"1","blood-transfusion-service-center","V1",0.2
11.3,9,2250,58,"1","blood-transfusion-service-center","V1",0.2
9.53,8,2000,52,"2","blood-transfusion-service-center","V1",0.2
10.82,22,5500,98,"1","blood-transfusion-service-center","V1",0.2
3.7,3,750,25,"2","blood-transfusion-service-center","V1",0.2
11.12,17,4250,79,"2","blood-transfusion-service-center","V1",0.2
10.04,2,500,11,"1","blood-transfusion-service-center","V1",0.2
5.28,5,1250,46,"1","blood-transfusion-service-center","V1",0.2
10.67,12,3000,58,"1","blood-transfusion-service-center","V1",0.2
8.95,12,3000,86,"1","blood-transfusion-service-center","V1",0.2
10.94,2,500,11,"1","blood-transfusion-service-center","V1",0.2
8.67,2,500,11,"1","blood-transfusion-service-center","V1",0.2
12.4,2,500,11,"1","blood-transfusion-service-center","V1",0.2
0.9,6,1500,75,"1","blood-transfusion-service-center","V1",0.2
15.4,8,2000,41,"2","blood-transfusion-service-center","V1",0.2
13.19,3,750,16,"2","blood-transfusion-service-center","V1",0.2
11.52,13,3250,59,"1","blood-transfusion-service-center","V1",0.2
0.75,3,750,35,"1","blood-transfusion-service-center","V1",0.2
14.71,8,2000,28,"1","blood-transfusion-service-center","V1",0.2
11.4,7,1750,37,"1","blood-transfusion-service-center","V1",0.2
8.78,3,750,28,"1","blood-transfusion-service-center","V1",0.2
12.74,12,3000,58,"1","blood-transfusion-service-center","V1",0.2
4.27,4,1000,41,"1","blood-transfusion-service-center","V1",0.2
12.26,14,3500,73,"2","blood-transfusion-service-center","V1",0.2
0.99,2,500,23,"1","blood-transfusion-service-center","V1",0.2
2.21,3,750,38,"2","blood-transfusion-service-center","V1",0.2
5.44,5,1250,58,"1","blood-transfusion-service-center","V1",0.2
4.22,4,1000,43,"2","blood-transfusion-service-center","V1",0.2
1.3,2,500,23,"1","blood-transfusion-service-center","V1",0.2
11.83,8,2000,46,"1","blood-transfusion-service-center","V1",0.2
2.57,7,1750,82,"1","blood-transfusion-service-center","V1",0.2
14.83,4,1000,21,"1","blood-transfusion-service-center","V1",0.2
18.09,11,2750,40,"1","blood-transfusion-service-center","V1",0.2
17.14,7,1750,28,"1","blood-transfusion-service-center","V1",0.2
8.05,2,500,16,"1","blood-transfusion-service-center","V1",0.2
2.75,5,1250,58,"1","blood-transfusion-service-center","V1",0.2
2.38,5,1250,58,"1","blood-transfusion-service-center","V1",0.2
2.61,4,1000,46,"1","blood-transfusion-service-center","V1",0.2
15.7,13,3250,57,"1","blood-transfusion-service-center","V1",0.2
3.95,3,750,34,"1","blood-transfusion-service-center","V1",0.2
10.14,18,4500,78,"1","blood-transfusion-service-center","V1",0.2
9.69,8,2000,48,"1","blood-transfusion-service-center","V1",0.2
14.58,16,4000,70,"1","blood-transfusion-service-center","V1",0.2
11.01,4,1000,22,"2","blood-transfusion-service-center","V1",0.2
15.45,5,1250,26,"1","blood-transfusion-service-center","V1",0.2
8.81,2,500,16,"1","blood-transfusion-service-center","V1",0.2
13.26,5,1250,33,"1","blood-transfusion-service-center","V1",0.2
12.04,2,500,14,"1","blood-transfusion-service-center","V1",0.2
5.92,2,500,23,"1","blood-transfusion-service-center","V1",0.2
8.79,2,500,16,"2","blood-transfusion-service-center","V1",0.2
15.62,5,1250,28,"2","blood-transfusion-service-center","V1",0.2
13.7,3,750,19,"2","blood-transfusion-service-center","V1",0.2
14.47,4,1000,23,"2","blood-transfusion-service-center","V1",0.2
13.13,12,3000,50,"1","blood-transfusion-service-center","V1",0.2
10.98,4,1000,28,"1","blood-transfusion-service-center","V1",0.2
10.78,5,1250,35,"1","blood-transfusion-service-center","V1",0.2
11.81,5,1250,35,"1","blood-transfusion-service-center","V1",0.2
2.31,4,1000,70,"1","blood-transfusion-service-center","V1",0.2
16.06,5,1250,28,"1","blood-transfusion-service-center","V1",0.2
17.17,2,500,14,"1","blood-transfusion-service-center","V1",0.2
14.76,2,500,14,"1","blood-transfusion-service-center","V1",0.2
12.13,2,500,14,"1","blood-transfusion-service-center","V1",0.2
13.1,2,500,14,"1","blood-transfusion-service-center","V1",0.2
11.75,2,500,14,"1","blood-transfusion-service-center","V1",0.2
15.08,2,500,14,"1","blood-transfusion-service-center","V1",0.2
2.05,3,750,52,"1","blood-transfusion-service-center","V1",0.2
12.61,6,1500,34,"1","blood-transfusion-service-center","V1",0.2
10.27,5,1250,37,"2","blood-transfusion-service-center","V1",0.2
4.87,5,1250,74,"1","blood-transfusion-service-center","V1",0.2
9.03,3,750,23,"1","blood-transfusion-service-center","V1",0.2
17.74,4,1000,23,"1","blood-transfusion-service-center","V1",0.2
16.33,3,750,19,"1","blood-transfusion-service-center","V1",0.2
10.42,5,1250,38,"1","blood-transfusion-service-center","V1",0.2
9.79,2,500,16,"1","blood-transfusion-service-center","V1",0.2
10.74,9,2250,60,"1","blood-transfusion-service-center","V1",0.2
8.01,1,250,9,"1","blood-transfusion-service-center","V1",0.2
11.86,1,250,9,"1","blood-transfusion-service-center","V1",0.2
4,2,500,29,"1","blood-transfusion-service-center","V1",0.2
9.2,2,500,17,"1","blood-transfusion-service-center","V1",0.2
11.62,4,1000,26,"1","blood-transfusion-service-center","V1",0.2
11.93,9,2250,72,"2","blood-transfusion-service-center","V1",0.2
10.88,5,1250,41,"1","blood-transfusion-service-center","V1",0.2
15.99,16,4000,82,"1","blood-transfusion-service-center","V1",0.2
10.21,5,1250,51,"2","blood-transfusion-service-center","V1",0.2
11.57,4,1000,34,"1","blood-transfusion-service-center","V1",0.2
15.34,8,2000,50,"2","blood-transfusion-service-center","V1",0.2
16.42,7,1750,38,"1","blood-transfusion-service-center","V1",0.2
14.71,2,500,16,"1","blood-transfusion-service-center","V1",0.2
2.7,2,500,41,"1","blood-transfusion-service-center","V1",0.2
14.05,16,4000,98,"1","blood-transfusion-service-center","V1",0.2
14.99,4,1000,28,"2","blood-transfusion-service-center","V1",0.2
17.62,7,1750,39,"1","blood-transfusion-service-center","V1",0.2
16.47,7,1750,47,"1","blood-transfusion-service-center","V1",0.2
16.59,6,1500,35,"1","blood-transfusion-service-center","V1",0.2
14.5,6,1500,35,"2","blood-transfusion-service-center","V1",0.2
11.82,7,1750,62,"2","blood-transfusion-service-center","V1",0.2
15.52,2,500,16,"1","blood-transfusion-service-center","V1",0.2
17.35,3,750,21,"2","blood-transfusion-service-center","V1",0.2
11.48,3,750,28,"1","blood-transfusion-service-center","V1",0.2
13.91,7,1750,64,"1","blood-transfusion-service-center","V1",0.2
13.26,1,250,11,"2","blood-transfusion-service-center","V1",0.2
10.29,3,750,34,"1","blood-transfusion-service-center","V1",0.2
12.14,4,1000,30,"1","blood-transfusion-service-center","V1",0.2
21.51,38,9500,98,"1","blood-transfusion-service-center","V1",0.2
11.3,6,1500,58,"1","blood-transfusion-service-center","V1",0.2
10.99,1,250,11,"1","blood-transfusion-service-center","V1",0.2
10.69,1,250,11,"1","blood-transfusion-service-center","V1",0.2
11.37,1,250,11,"1","blood-transfusion-service-center","V1",0.2
12.77,1,250,11,"1","blood-transfusion-service-center","V1",0.2
11.24,1,250,11,"1","blood-transfusion-service-center","V1",0.2
11.54,1,250,11,"1","blood-transfusion-service-center","V1",0.2
9.13,1,250,11,"1","blood-transfusion-service-center","V1",0.2
9.29,1,250,11,"1","blood-transfusion-service-center","V1",0.2
8.81,2,500,21,"1","blood-transfusion-service-center","V1",0.2
10.94,5,1250,50,"1","blood-transfusion-service-center","V1",0.2
13.16,2,500,21,"1","blood-transfusion-service-center","V1",0.2
15.16,4,1000,28,"1","blood-transfusion-service-center","V1",0.2
4.24,2,500,41,"1","blood-transfusion-service-center","V1",0.2
16.32,6,1500,40,"1","blood-transfusion-service-center","V1",0.2
15.5,3,750,26,"1","blood-transfusion-service-center","V1",0.2
10.51,2,500,26,"1","blood-transfusion-service-center","V1",0.2
18.85,16,4000,64,"1","blood-transfusion-service-center","V1",0.2
14.89,6,1500,51,"1","blood-transfusion-service-center","V1",0.2
11.84,2,500,24,"1","blood-transfusion-service-center","V1",0.2
2.52,3,750,71,"1","blood-transfusion-service-center","V1",0.2
20.02,13,3250,57,"1","blood-transfusion-service-center","V1",0.2
11.99,6,1500,71,"1","blood-transfusion-service-center","V1",0.2
13.38,2,500,21,"2","blood-transfusion-service-center","V1",0.2
18.32,15,3750,57,"1","blood-transfusion-service-center","V1",0.2
13,4,1000,38,"1","blood-transfusion-service-center","V1",0.2
12.43,2,500,26,"1","blood-transfusion-service-center","V1",0.2
15.42,5,1250,40,"2","blood-transfusion-service-center","V1",0.2
3.86,2,500,51,"2","blood-transfusion-service-center","V1",0.2
13.31,3,750,31,"1","blood-transfusion-service-center","V1",0.2
3.66,2,500,52,"1","blood-transfusion-service-center","V1",0.2
7.42,4,1000,65,"1","blood-transfusion-service-center","V1",0.2
16.41,4,1000,40,"1","blood-transfusion-service-center","V1",0.2
12.02,3,750,40,"2","blood-transfusion-service-center","V1",0.2
14.59,5,1250,50,"1","blood-transfusion-service-center","V1",0.2
12.31,1,250,14,"1","blood-transfusion-service-center","V1",0.2
14.69,1,250,14,"1","blood-transfusion-service-center","V1",0.2
10.82,1,250,14,"1","blood-transfusion-service-center","V1",0.2
17.84,1,250,14,"1","blood-transfusion-service-center","V1",0.2
12.4,1,250,14,"1","blood-transfusion-service-center","V1",0.2
14.83,1,250,14,"1","blood-transfusion-service-center","V1",0.2
14.29,1,250,14,"1","blood-transfusion-service-center","V1",0.2
15.97,1,250,14,"1","blood-transfusion-service-center","V1",0.2
13.28,7,1750,72,"1","blood-transfusion-service-center","V1",0.2
11.66,1,250,14,"1","blood-transfusion-service-center","V1",0.2
16.96,1,250,14,"1","blood-transfusion-service-center","V1",0.2
10.23,3,750,52,"1","blood-transfusion-service-center","V1",0.2
12.56,7,1750,73,"1","blood-transfusion-service-center","V1",0.2
11.91,4,1000,58,"1","blood-transfusion-service-center","V1",0.2
9.96,4,1000,59,"1","blood-transfusion-service-center","V1",0.2
5.75,2,500,59,"1","blood-transfusion-service-center","V1",0.2
10.2,4,1000,61,"1","blood-transfusion-service-center","V1",0.2
14.38,4,1000,40,"1","blood-transfusion-service-center","V1",0.2
17.33,10,2500,89,"1","blood-transfusion-service-center","V1",0.2
20.11,2,500,21,"2","blood-transfusion-service-center","V1",0.2
22.83,3,750,26,"1","blood-transfusion-service-center","V1",0.2
16.72,8,2000,76,"1","blood-transfusion-service-center","V1",0.2
22.89,3,750,26,"2","blood-transfusion-service-center","V1",0.2
17.69,2,500,23,"1","blood-transfusion-service-center","V1",0.2
21.45,5,1250,33,"1","blood-transfusion-service-center","V1",0.2
21.85,8,2000,46,"1","blood-transfusion-service-center","V1",0.2
15.12,3,750,34,"1","blood-transfusion-service-center","V1",0.2
10.78,5,1250,64,"1","blood-transfusion-service-center","V1",0.2
13.29,3,750,41,"1","blood-transfusion-service-center","V1",0.2
15.84,1,250,16,"1","blood-transfusion-service-center","V1",0.2
16.3,1,250,16,"1","blood-transfusion-service-center","V1",0.2
15.36,1,250,16,"1","blood-transfusion-service-center","V1",0.2
16.11,1,250,16,"1","blood-transfusion-service-center","V1",0.2
15.21,1,250,16,"1","blood-transfusion-service-center","V1",0.2
18.13,1,250,16,"1","blood-transfusion-service-center","V1",0.2
18.36,1,250,16,"1","blood-transfusion-service-center","V1",0.2
14.56,4,1000,45,"1","blood-transfusion-service-center","V1",0.2
14.83,1,250,16,"1","blood-transfusion-service-center","V1",0.2
16.59,1,250,16,"1","blood-transfusion-service-center","V1",0.2
16.49,1,250,16,"1","blood-transfusion-service-center","V1",0.2
15.72,1,250,16,"1","blood-transfusion-service-center","V1",0.2
17.24,1,250,16,"1","blood-transfusion-service-center","V1",0.2
16.99,2,500,26,"1","blood-transfusion-service-center","V1",0.2
19.62,2,500,23,"1","blood-transfusion-service-center","V1",0.2
16.94,2,500,27,"1","blood-transfusion-service-center","V1",0.2
20.26,2,500,23,"1","blood-transfusion-service-center","V1",0.2
22.98,2,500,23,"1","blood-transfusion-service-center","V1",0.2
9.6,4,1000,57,"1","blood-transfusion-service-center","V1",0.2
14.39,5,1250,60,"1","blood-transfusion-service-center","V1",0.2
23.39,2,500,23,"1","blood-transfusion-service-center","V1",0.2
