"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
52.68,"1","2",4,"1","1","2","2","0","P","cmc","Wifes_age",0.7
40.75,"1","1",7,"1","1","2","3","1","P","cmc","Wifes_age",0.7
39.88,"4","4",2,"1","0","2","4","0","P","cmc","Wifes_age",0.7
27.58,"2","4",4,"1","1","3","2","0","P","cmc","Wifes_age",0.7
38.57,"1","4",5,"1","1","1","2","1","P","cmc","Wifes_age",0.7
13.39,"2","2",2,"1","1","3","1","0","P","cmc","Wifes_age",0.7
29.2,"1","1",3,"1","1","2","1","1","P","cmc","Wifes_age",0.7
33.63,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.7
41.05,"1","3",0,"1","1","2","3","0","P","cmc","Wifes_age",0.7
35.29,"3","3",1,"1","0","3","3","0","P","cmc","Wifes_age",0.7
34.68,"4","4",4,"1","1","2","3","0","P","cmc","Wifes_age",0.7
28.95,"3","4",1,"1","1","2","4","0","P","cmc","Wifes_age",0.7
55.89,"3","4",5,"1","1","1","4","0","P","cmc","Wifes_age",0.7
20.95,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.7
23.64,"4","4",0,"1","1","2","4","0","P","cmc","Wifes_age",0.7
10.85,"3","4",0,"1","0","2","4","0","P","cmc","Wifes_age",0.7
42.93,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.7
48.66,"2","2",8,"1","0","3","1","0","P","cmc","Wifes_age",0.7
15.53,"2","4",1,"1","1","2","4","0","P","cmc","Wifes_age",0.7
28.83,"3","3",2,"1","1","3","4","0","P","cmc","Wifes_age",0.7
26.67,"3","2",2,"1","1","3","2","0","P","cmc","Wifes_age",0.7
32.77,"2","4",0,"1","0","3","4","0","P","cmc","Wifes_age",0.7
20.73,"4","4",0,"0","1","1","3","0","P","cmc","Wifes_age",0.7
40.63,"2","4",4,"1","0","1","4","0","P","cmc","Wifes_age",0.7
49.25,"2","4",2,"1","0","2","4","0","P","cmc","Wifes_age",0.7
56.31,"2","1",10,"1","0","2","4","0","P","cmc","Wifes_age",0.7
23.76,"4","4",2,"1","0","1","4","0","P","cmc","Wifes_age",0.7
21.45,"2","4",1,"1","1","2","2","0","P","cmc","Wifes_age",0.7
45.84,"1","3",12,"1","1","3","3","0","P","cmc","Wifes_age",0.7
62.23,"2","1",3,"1","0","4","3","0","P","cmc","Wifes_age",0.7
32.31,"3","4",5,"1","0","2","2","0","P","cmc","Wifes_age",0.7
23.23,"2","3",1,"1","1","3","4","0","P","cmc","Wifes_age",0.7
25.19,"2","4",0,"1","1","3","2","0","P","cmc","Wifes_age",0.7
35.22,"2","3",4,"1","1","3","1","1","P","cmc","Wifes_age",0.7
22.85,"3","3",2,"1","1","3","2","0","P","cmc","Wifes_age",0.7
30.69,"3","2",3,"1","1","3","2","0","P","cmc","Wifes_age",0.7
21.54,"1","2",4,"1","1","4","1","0","P","cmc","Wifes_age",0.7
35.45,"3","4",3,"1","0","3","2","0","P","cmc","Wifes_age",0.7
38.26,"1","1",11,"1","1","4","1","1","P","cmc","Wifes_age",0.7
25.69,"3","3",2,"1","1","3","3","0","P","cmc","Wifes_age",0.7
34.53,"3","4",0,"1","0","3","1","0","P","cmc","Wifes_age",0.7
45.2,"1","2",6,"1","1","3","3","1","P","cmc","Wifes_age",0.7
36.54,"2","2",3,"1","0","3","1","0","P","cmc","Wifes_age",0.7
34.25,"3","4",6,"1","1","2","4","0","P","cmc","Wifes_age",0.7
32.41,"1","1",5,"1","1","2","2","0","P","cmc","Wifes_age",0.7
37.43,"2","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.7
35.16,"1","4",11,"0","1","2","2","1","P","cmc","Wifes_age",0.7
12.69,"2","4",0,"1","1","3","3","0","P","cmc","Wifes_age",0.7
30.52,"2","4",2,"1","0","2","4","0","P","cmc","Wifes_age",0.7
33.02,"2","3",2,"1","1","3","3","0","P","cmc","Wifes_age",0.7
47.73,"3","4",1,"1","1","1","2","0","P","cmc","Wifes_age",0.7
29.85,"2","3",2,"1","1","3","1","0","P","cmc","Wifes_age",0.7
31.41,"2","4",0,"1","1","3","1","0","P","cmc","Wifes_age",0.7
28.31,"3","4",0,"1","0","2","3","0","P","cmc","Wifes_age",0.7
29.49,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.7
34.35,"2","3",3,"1","0","3","2","0","P","cmc","Wifes_age",0.7
47.04,"3","3",1,"0","1","3","4","0","P","cmc","Wifes_age",0.7
41.97,"1","2",1,"1","0","3","3","0","P","cmc","Wifes_age",0.7
28.36,"3","4",3,"1","1","3","2","0","P","cmc","Wifes_age",0.7
52.96,"1","3",5,"1","1","3","2","0","P","cmc","Wifes_age",0.7
27.9,"1","3",8,"1","1","3","1","0","P","cmc","Wifes_age",0.7
26.89,"3","4",2,"1","0","2","2","0","P","cmc","Wifes_age",0.7
52.27,"3","2",1,"1","1","3","3","0","P","cmc","Wifes_age",0.7
26.04,"3","2",8,"1","0","2","3","1","P","cmc","Wifes_age",0.7
29.21,"3","2",4,"1","1","2","2","1","P","cmc","Wifes_age",0.7
37.12,"3","3",2,"1","0","2","3","0","P","cmc","Wifes_age",0.7
18.66,"2","3",1,"1","1","3","3","0","P","cmc","Wifes_age",0.7
24.21,"3","4",0,"1","1","3","3","0","P","cmc","Wifes_age",0.7
37.29,"1","2",2,"1","1","2","2","1","P","cmc","Wifes_age",0.7
9.05,"1","2",0,"1","1","2","4","0","P","cmc","Wifes_age",0.7
49.32,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.7
45.95,"4","4",4,"1","0","1","3","0","P","cmc","Wifes_age",0.7
47.05,"3","3",2,"1","1","1","4","0","P","cmc","Wifes_age",0.7
36.15,"1","3",1,"1","1","2","3","1","P","cmc","Wifes_age",0.7
49.02,"1","4",8,"1","1","3","3","0","P","cmc","Wifes_age",0.7
37.24,"3","4",0,"1","1","3","2","0","P","cmc","Wifes_age",0.7
49.75,"1","3",4,"1","1","3","4","1","P","cmc","Wifes_age",0.7
28.65,"2","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.7
23.26,"3","4",0,"1","0","3","1","0","P","cmc","Wifes_age",0.7
17.94,"2","3",1,"1","1","2","4","0","P","cmc","Wifes_age",0.7
36.21,"1","1",5,"1","0","3","1","1","P","cmc","Wifes_age",0.7
32.92,"2","3",1,"1","0","3","4","0","P","cmc","Wifes_age",0.7
35.87,"2","3",5,"1","0","3","2","0","P","cmc","Wifes_age",0.7
15.07,"4","4",1,"1","1","3","3","0","P","cmc","Wifes_age",0.7
38.56,"3","3",6,"1","1","3","3","0","P","cmc","Wifes_age",0.7
27.74,"3","3",1,"1","1","2","3","0","P","cmc","Wifes_age",0.7
22.3,"3","4",1,"1","1","2","3","0","P","cmc","Wifes_age",0.7
38.97,"3","3",4,"1","1","2","2","0","P","cmc","Wifes_age",0.7
35.88,"1","4",4,"1","1","3","3","0","P","cmc","Wifes_age",0.7
25.38,"4","4",2,"1","1","1","3","0","P","cmc","Wifes_age",0.7
25.04,"3","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.7
35.6,"4","4",2,"0","1","1","4","0","P","cmc","Wifes_age",0.7
46.82,"4","4",2,"1","0","1","3","0","P","cmc","Wifes_age",0.7
21.44,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.7
24.41,"4","4",1,"1","1","1","2","0","P","cmc","Wifes_age",0.7
45.66,"3","2",11,"1","0","2","2","1","P","cmc","Wifes_age",0.7
25.3,"4","4",3,"0","1","1","2","0","P","cmc","Wifes_age",0.7
32.37,"4","4",5,"1","1","3","3","0","P","cmc","Wifes_age",0.7
19.11,"3","3",1,"1","1","3","2","0","P","cmc","Wifes_age",0.7
28.15,"4","4",1,"1","0","1","4","0","P","cmc","Wifes_age",0.7
51.15,"1","3",4,"1","1","3","3","1","P","cmc","Wifes_age",0.7
25.46,"4","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.7
39.02,"3","4",2,"0","1","2","4","0","P","cmc","Wifes_age",0.7
43.18,"1","2",7,"1","1","3","4","0","P","cmc","Wifes_age",0.7
57.04,"2","2",1,"1","0","3","2","0","P","cmc","Wifes_age",0.7
34.52,"3","3",1,"0","1","3","4","0","P","cmc","Wifes_age",0.7
45.32,"1","2",7,"1","0","3","2","0","P","cmc","Wifes_age",0.7
46.19,"1","3",5,"1","0","3","2","0","P","cmc","Wifes_age",0.7
19.25,"3","3",3,"1","0","2","4","0","P","cmc","Wifes_age",0.7
24.86,"3","3",0,"1","1","2","2","0","P","cmc","Wifes_age",0.7
24,"2","4",5,"1","1","3","2","0","P","cmc","Wifes_age",0.7
14.7,"4","4",0,"1","1","1","3","0","P","cmc","Wifes_age",0.7
49.72,"3","4",6,"1","1","2","4","0","P","cmc","Wifes_age",0.7
44.44,"3","4",10,"1","0","3","2","0","P","cmc","Wifes_age",0.7
37.49,"3","3",7,"1","1","3","1","0","P","cmc","Wifes_age",0.7
50.35,"1","1",6,"1","0","3","1","0","P","cmc","Wifes_age",0.7
18.65,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.7
31.5,"3","4",1,"1","1","3","4","0","P","cmc","Wifes_age",0.7
26.55,"3","4",1,"1","1","2","1","0","P","cmc","Wifes_age",0.7
52.6,"2","4",6,"0","1","2","3","0","P","cmc","Wifes_age",0.7
22.44,"3","4",2,"1","0","2","3","0","P","cmc","Wifes_age",0.7
38.31,"3","4",1,"0","1","2","3","0","P","cmc","Wifes_age",0.7
43.05,"2","1",5,"0","1","2","4","0","P","cmc","Wifes_age",0.7
32.44,"2","3",0,"1","1","2","4","0","P","cmc","Wifes_age",0.7
52.91,"3","4",6,"1","1","3","4","0","P","cmc","Wifes_age",0.7
58.51,"4","4",3,"1","1","2","4","0","P","cmc","Wifes_age",0.7
45.02,"2","3",6,"1","0","3","3","0","P","cmc","Wifes_age",0.7
24.86,"2","4",2,"1","1","3","1","0","P","cmc","Wifes_age",0.7
28.04,"4","4",0,"1","1","1","4","0","P","cmc","Wifes_age",0.7
45.84,"3","3",5,"1","1","3","4","0","P","cmc","Wifes_age",0.7
24.16,"2","4",2,"1","0","4","4","1","P","cmc","Wifes_age",0.7
41.6,"4","4",5,"0","1","2","4","0","P","cmc","Wifes_age",0.7
32.23,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.7
24.08,"2","4",4,"1","1","3","3","0","P","cmc","Wifes_age",0.7
16.87,"2","1",0,"1","1","3","2","0","P","cmc","Wifes_age",0.7
37.77,"1","3",0,"1","1","2","2","1","P","cmc","Wifes_age",0.7
21.35,"4","4",1,"1","1","2","2","0","P","cmc","Wifes_age",0.7
44.73,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.7
44.3,"1","2",2,"1","1","2","4","0","P","cmc","Wifes_age",0.7
49.92,"4","4",3,"1","1","3","4","0","P","cmc","Wifes_age",0.7
31.09,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.7
48.22,"3","4",6,"1","1","1","4","0","P","cmc","Wifes_age",0.7
51.75,"3","4",9,"1","1","1","4","0","P","cmc","Wifes_age",0.7
48.47,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.7
28.98,"4","4",3,"0","1","1","4","0","P","cmc","Wifes_age",0.7
19.17,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.7
26.97,"1","2",7,"1","1","2","4","0","P","cmc","Wifes_age",0.7
40.17,"4","2",0,"1","0","2","2","0","P","cmc","Wifes_age",0.7
33.92,"3","3",1,"1","1","3","4","0","P","cmc","Wifes_age",0.7
31.97,"2","4",2,"1","1","3","4","0","P","cmc","Wifes_age",0.7
22.01,"4","4",1,"1","0","2","4","0","P","cmc","Wifes_age",0.7
33.94,"4","4",2,"1","0","3","3","0","P","cmc","Wifes_age",0.7
36.66,"1","2",2,"1","1","2","4","0","P","cmc","Wifes_age",0.7
41.13,"3","4",6,"1","1","1","4","0","P","cmc","Wifes_age",0.7
27.16,"3","3",0,"1","1","2","2","0","P","cmc","Wifes_age",0.7
24.25,"3","4",2,"1","1","2","3","0","P","cmc","Wifes_age",0.7
41.31,"3","4",3,"1","1","2","3","0","P","cmc","Wifes_age",0.7
36.72,"3","3",2,"1","0","2","4","0","P","cmc","Wifes_age",0.7
29.64,"1","4",2,"1","0","3","3","1","P","cmc","Wifes_age",0.7
41.02,"4","4",2,"1","1","3","4","0","P","cmc","Wifes_age",0.7
38.1,"2","2",0,"0","0","3","3","0","P","cmc","Wifes_age",0.7
42.18,"2","3",5,"0","0","2","4","0","P","cmc","Wifes_age",0.7
33.22,"1","4",2,"1","0","2","3","0","P","cmc","Wifes_age",0.7
30.2,"3","3",5,"1","0","3","4","0","P","cmc","Wifes_age",0.7
14.32,"3","4",1,"1","1","3","3","0","P","cmc","Wifes_age",0.7
31.09,"2","3",4,"0","1","2","4","0","P","cmc","Wifes_age",0.7
33.66,"4","4",3,"0","1","3","4","0","P","cmc","Wifes_age",0.7
37.6,"1","1",2,"1","0","3","4","0","P","cmc","Wifes_age",0.7
58.92,"3","4",2,"0","1","1","4","0","P","cmc","Wifes_age",0.7
16.56,"1","3",0,"1","0","3","4","1","P","cmc","Wifes_age",0.7
26.35,"4","4",1,"0","1","1","3","0","P","cmc","Wifes_age",0.7
24.34,"4","4",1,"0","1","2","3","0","P","cmc","Wifes_age",0.7
40.96,"1","3",4,"1","1","3","3","1","P","cmc","Wifes_age",0.7
39.73,"4","4",2,"0","1","3","4","0","P","cmc","Wifes_age",0.7
47.47,"4","4",4,"1","1","3","4","0","P","cmc","Wifes_age",0.7
48.32,"3","4",1,"0","1","3","4","0","P","cmc","Wifes_age",0.7
35.03,"3","4",1,"0","1","2","4","0","P","cmc","Wifes_age",0.7
37.63,"1","2",0,"1","0","4","4","0","P","cmc","Wifes_age",0.7
24.62,"1","2",1,"1","0","3","4","0","P","cmc","Wifes_age",0.7
48.62,"4","4",1,"0","1","1","4","0","P","cmc","Wifes_age",0.7
36.17,"4","4",1,"0","1","3","4","0","P","cmc","Wifes_age",0.7
29.43,"2","2",8,"1","1","2","2","1","P","cmc","Wifes_age",0.7
30.76,"4","3",0,"0","0","3","3","0","P","cmc","Wifes_age",0.7
27.83,"4","4",3,"1","0","2","4","0","P","cmc","Wifes_age",0.7
37.06,"4","4",0,"1","0","2","4","0","P","cmc","Wifes_age",0.7
39.17,"3","4",3,"1","1","2","1","0","P","cmc","Wifes_age",0.7
32.21,"2","3",4,"1","0","3","2","0","P","cmc","Wifes_age",0.7
41.23,"3","3",8,"1","1","4","3","0","P","cmc","Wifes_age",0.7
25.31,"4","4",0,"0","1","2","4","0","P","cmc","Wifes_age",0.7
42.51,"3","4",3,"0","1","3","4","0","P","cmc","Wifes_age",0.7
31.25,"4","4",1,"1","1","3","3","0","P","cmc","Wifes_age",0.7
27.52,"4","4",1,"0","1","2","4","0","P","cmc","Wifes_age",0.7
35.9,"4","4",1,"0","0","3","4","0","P","cmc","Wifes_age",0.7
22.19,"1","2",4,"1","1","3","2","1","P","cmc","Wifes_age",0.7
19.24,"2","2",3,"1","1","3","3","0","P","cmc","Wifes_age",0.7
33.21,"3","3",1,"1","1","3","1","0","P","cmc","Wifes_age",0.7
11.5,"2","2",2,"1","1","3","1","0","P","cmc","Wifes_age",0.7
47.23,"1","2",6,"1","1","3","1","1","P","cmc","Wifes_age",0.7
25.17,"2","2",2,"1","1","3","1","1","P","cmc","Wifes_age",0.7
42.99,"2","2",1,"1","1","2","1","0","P","cmc","Wifes_age",0.7
