"GLCM_Pan","Mean_G","Mean_R","Mean_NIR","SD_Plan","class","dataset_name","altered_attribute","noise_level"
135.184015,182.07,78.5,406.441177,16.311867,"1","wilt","Mean_G",0.3
138.233824,192.48,97.44186,730.813954,26.142742,"1","wilt","Mean_G",0.3
136.759563,213.2,89.521739,511.26087,15.833252,"1","wilt","Mean_G",0.3
93.6875,226.13,99.714286,677,8.729495,"1","wilt","Mean_G",0.3
106.355814,232.46,99.481481,719.592593,19.924205,"1","wilt","Mean_G",0.3
139.234043,192.91,99.777778,588.666667,18.667328,"1","wilt","Mean_G",0.3
183.28125,184.51,96.5,475.5,1,"1","wilt","Mean_G",0.3
113.980836,179.26,82.083333,456,16.625783,"1","wilt","Mean_G",0.3
98.419643,214.45,97.571429,628,17.779833,"1","wilt","Mean_G",0.3
149.3125,214.21,94.833333,607.666667,27.373446,"1","wilt","Mean_G",0.3
125.569124,241.71,101.439024,775.134146,21.64281,"1","wilt","Mean_G",0.3
111.444686,230.71,94.344828,631.793103,25.200881,"1","wilt","Mean_G",0.3
109.208333,210.65,95.083333,757.416667,19.728716,"1","wilt","Mean_G",0.3
139.497748,186.66,88.071429,568.214286,22.322857,"1","wilt","Mean_G",0.3
130.857939,228.41,88.066667,471.844444,16.218508,"1","wilt","Mean_G",0.3
141.576389,212.12,90.777778,721.777778,40.472213,"1","wilt","Mean_G",0.3
106.289474,200.17,86.5,541.5,27.578549,"1","wilt","Mean_G",0.3
133.612211,187.15,73.815789,347.289474,18.836536,"1","wilt","Mean_G",0.3
140.392046,222.34,96,583,21.859431,"1","wilt","Mean_G",0.3
134.625,212.31,98.714286,714.714286,12.613566,"1","wilt","Mean_G",0.3
142.681818,217.18,93.944444,628.333333,25.658488,"1","wilt","Mean_G",0.3
139.659091,215.86,91.363636,679.818182,13.614528,"1","wilt","Mean_G",0.3
140.75,193.23,95.210526,756.368421,10.72755,"1","wilt","Mean_G",0.3
138.65,217.78,88,641.2,39.852729,"1","wilt","Mean_G",0.3
143.241071,188.05,82.857143,467.571429,27.102225,"1","wilt","Mean_G",0.3
130.591709,181.17,85.4,540.5,24.079444,"1","wilt","Mean_G",0.3
117.601744,230.81,103.136364,673.181818,10.249773,"1","wilt","Mean_G",0.3
112.661088,231.06,94.6,773.6,24.338903,"1","wilt","Mean_G",0.3
122.062687,195.69,95.142857,557,22.679068,"1","wilt","Mean_G",0.3
124.751852,239.8,109.235294,806.176471,6.494608,"1","wilt","Mean_G",0.3
122.188153,204.83,90,631,22.214999,"1","wilt","Mean_G",0.3
136.543046,166.42,85.105263,450.736842,16.121423,"1","wilt","Mean_G",0.3
123.29235,210.16,91.173913,481.086957,17.804016,"1","wilt","Mean_G",0.3
100.36076,236.32,105.8,821.6,17.059015,"1","wilt","Mean_G",0.3
113.276316,185.29,84.541667,467.416667,27.275854,"1","wilt","Mean_G",0.3
127.676136,195.18,103.090909,768.454546,28.989881,"1","wilt","Mean_G",0.3
92.7625,234.03,98,717.2,26.229754,"1","wilt","Mean_G",0.3
119.058511,185.97,106.508475,744.372881,19.159831,"1","wilt","Mean_G",0.3
94.875,178.16,102.25,753.5,13.160072,"1","wilt","Mean_G",0.3
111.3,209.27,88.9,612.6,23.336881,"1","wilt","Mean_G",0.3
159.867188,190.57,87.625,469,17.333133,"1","wilt","Mean_G",0.3
162.1,250.92,99,612,11.757551,"1","wilt","Mean_G",0.3
143,217.96,99.631579,717.894737,37.098805,"1","wilt","Mean_G",0.3
132.873786,188.09,96.153846,549.538462,26.323882,"1","wilt","Mean_G",0.3
148.653153,191.72,89.714286,528.857143,17.552981,"1","wilt","Mean_G",0.3
124.5422,250.24,101.122449,575.77551,20.198123,"1","wilt","Mean_G",0.3
121.129139,196.48,107.789474,767,23.223069,"1","wilt","Mean_G",0.3
121.181818,205.9,93.636364,592.454546,45.615533,"1","wilt","Mean_G",0.3
137.717687,199.86,92.756757,484.972973,20.546763,"1","wilt","Mean_G",0.3
126.640625,248.96,101.25,591.083333,12.266712,"1","wilt","Mean_G",0.3
128.519531,197.67,86.3125,589.25,18.738225,"1","wilt","Mean_G",0.3
116.983558,248.09,102.190476,663.238095,20.160144,"1","wilt","Mean_G",0.3
135.914414,224.19,97.714286,677.857143,27.05135,"1","wilt","Mean_G",0.3
116.940397,184.21,88.315789,639.052632,13.9051,"1","wilt","Mean_G",0.3
119.484932,166.29,85,545.26087,47.957842,"1","wilt","Mean_G",0.3
111.981061,184.2,92.147059,680.117647,10.810454,"1","wilt","Mean_G",0.3
118.043544,218.09,93.166667,625.666667,36.937566,"1","wilt","Mean_G",0.3
130.677099,174.69,75.26506,312.73494,12.141781,"1","wilt","Mean_G",0.3
131.501166,186.74,83.222222,631.481482,28.361424,"1","wilt","Mean_G",0.3
117.694588,199.29,88.020408,604.857143,17.209201,"1","wilt","Mean_G",0.3
117.405205,182.38,76.823529,399.411765,21.051777,"1","wilt","Mean_G",0.3
130.286177,197.39,83.62069,522.534483,28.6482,"1","wilt","Mean_G",0.3
149.554688,190.83,94.5,629.5,25.780019,"1","wilt","Mean_G",0.3
133.233524,158.83,75.818182,390.75,12.34683,"1","wilt","Mean_G",0.3
110.288194,210.5,82.222222,622.055556,34.916169,"1","wilt","Mean_G",0.3
136.448819,197.08,94,665.71875,23.847088,"1","wilt","Mean_G",0.3
120.5,160.95,84.1875,558.75,39.471459,"1","wilt","Mean_G",0.3
136.594595,166.89,78.714286,444.857143,13.192969,"1","wilt","Mean_G",0.3
133.238202,190.46,83.214286,554.071429,19.811484,"1","wilt","Mean_G",0.3
130.246886,170.54,79.482143,440.267857,13.261102,"1","wilt","Mean_G",0.3
140.984252,193.85,86.5,476,23.005095,"1","wilt","Mean_G",0.3
125.521368,215.34,88.216216,575.324324,21.08219,"1","wilt","Mean_G",0.3
112.027778,218.18,92.217391,634.434783,23.235297,"1","wilt","Mean_G",0.3
118.90458,184.1,81.606061,516.424242,26.560533,"1","wilt","Mean_G",0.3
119.542955,190.62,87.363636,519.345454,21.70737,"1","wilt","Mean_G",0.3
130.511811,196.86,86,641,10.688048,"1","wilt","Mean_G",0.3
136.324421,195.9,80.774648,439.28169,15.012565,"1","wilt","Mean_G",0.3
127.307544,166.12,72.969231,352.430769,22.084378,"1","wilt","Mean_G",0.3
141.554688,199.7,86,492.5625,25.685523,"1","wilt","Mean_G",0.3
147.547619,171.14,88.25,561.5,8.15092,"1","wilt","Mean_G",0.3
117.44,185.92,87.166667,448.962963,9.484537,"1","wilt","Mean_G",0.3
126.934328,175.65,90.619048,493.238095,24.070004,"1","wilt","Mean_G",0.3
99.854167,218.85,89,521.666667,18.296596,"1","wilt","Mean_G",0.3
120.311757,190.43,83.0625,431.979167,17.114606,"1","wilt","Mean_G",0.3
140.255814,191.61,75.315789,410.210526,16.079464,"1","wilt","Mean_G",0.3
142.810764,186.12,80.166667,442.944444,16.44482,"1","wilt","Mean_G",0.3
148.9125,219.73,78.2,451.4,18.655026,"1","wilt","Mean_G",0.3
113.1875,185.62,74.6,383.7,24.976789,"1","wilt","Mean_G",0.3
137.149351,185.38,80.103448,392.62069,17.107967,"1","wilt","Mean_G",0.3
108.139241,180.74,86.4,453.8,27.728145,"1","wilt","Mean_G",0.3
137.114583,209.42,74.916667,493.083333,15.957409,"1","wilt","Mean_G",0.3
133.428412,181.63,87.375,586.053571,21.826981,"1","wilt","Mean_G",0.3
100.322917,188.81,77,527,19.995138,"1","wilt","Mean_G",0.3
146.272059,184.66,81.352941,547.411765,14.989962,"1","wilt","Mean_G",0.3
133.479957,192.47,85.293103,580.086207,15.100151,"1","wilt","Mean_G",0.3
118.553903,212.95,85.705882,505.117647,36.01672,"1","wilt","Mean_G",0.3
147.21831,163.83,84.666667,420.222222,13.112994,"1","wilt","Mean_G",0.3
95.53125,209.78,87.7,565.1,18.055747,"1","wilt","Mean_G",0.3
125.318052,185.8,76.681818,449.727273,14.317027,"1","wilt","Mean_G",0.3
113.943723,202.58,86.482759,596.310345,17.279475,"1","wilt","Mean_G",0.3
116.470289,198.97,88.945946,599.432432,24.106351,"1","wilt","Mean_G",0.3
134.473214,172.39,85.357143,526.285714,26.266394,"1","wilt","Mean_G",0.3
139.89557,189.55,78.4,456.3,12.666787,"1","wilt","Mean_G",0.3
128.820878,164.85,71.074074,296.055556,12.153285,"1","wilt","Mean_G",0.3
120.312102,197.01,82.2,418.1,34.497681,"1","wilt","Mean_G",0.3
119.885305,204.67,81.514286,468.542857,35.333582,"1","wilt","Mean_G",0.3
113.046911,259.77,118.545455,794.927273,27.209806,"1","wilt","Mean_G",0.3
140.285075,251.16,117.190476,777.666667,23.21453,"1","wilt","Mean_G",0.3
117.319298,241.79,121.777778,756.361111,18.725272,"1","wilt","Mean_G",0.3
109.487069,260.69,122.344828,824.172414,21.578935,"1","wilt","Mean_G",0.3
115.206536,266.64,120.5,763.166667,15.326935,"1","wilt","Mean_G",0.3
116.014365,236.78,124.894737,813.438597,10.788176,"1","wilt","Mean_G",0.3
138.298622,253.12,123.390244,805.902439,18.944642,"1","wilt","Mean_G",0.3
141.554688,239.4,115.75,696.25,21.987212,"1","wilt","Mean_G",0.3
127.266533,253.44,114.746032,786.936508,19.686789,"1","wilt","Mean_G",0.3
133.140678,259.27,103.648649,632.756757,31.100135,"1","wilt","Mean_G",0.3
118.0975,253.1,120.48,766.2,31.534261,"1","wilt","Mean_G",0.3
109.46875,246.25,104,611,18.220105,"1","wilt","Mean_G",0.3
135.035294,202.37,82.979167,414.854167,17.754499,"1","wilt","Mean_G",0.3
124.229167,218.72,110.666667,457,17.211108,"1","wilt","Mean_G",0.3
135.208955,185.69,94.709091,388.018182,27.492725,"1","wilt","Mean_G",0.3
126.718519,235.27,102.823529,610.058824,38.795801,"1","wilt","Mean_G",0.3
117.871069,239.05,82,433.8,18.352861,"1","wilt","Mean_G",0.3
148.046875,200.29,94.125,481,18.389769,"1","wilt","Mean_G",0.3
125.830675,252.5,100.54902,532.137255,22.461621,"1","wilt","Mean_G",0.3
134.236631,188.83,93.382979,580.531915,28.835965,"1","wilt","Mean_G",0.3
111.874346,181.4,93.5,484.833333,28.306237,"1","wilt","Mean_G",0.3
112.45,215.14,114,699.6,25.895173,"1","wilt","Mean_G",0.3
149.75,242.92,113.5,685.5,27.5,"1","wilt","Mean_G",0.3
118.09375,195.22,95.5,518,22,"1","wilt","Mean_G",0.3
122.82287,260.29,111.892857,615.714286,17.339939,"1","wilt","Mean_G",0.3
140.666667,216.55,98.142857,484.428571,15.399443,"1","wilt","Mean_G",0.3
137.198413,226.04,99.125,464.625,24.020499,"1","wilt","Mean_G",0.3
112.756667,171.66,79.368421,375.421053,26.515662,"1","wilt","Mean_G",0.3
112.125,194.72,93.4,637.08,31.039433,"1","wilt","Mean_G",0.3
109.375,221.5,82,302,16.498106,"1","wilt","Mean_G",0.3
127.641272,242.38,100.752941,669.635294,25.894126,"1","wilt","Mean_G",0.3
137.100216,224.46,95.87931,600.586207,29.689635,"1","wilt","Mean_G",0.3
132.865598,158.97,84.873786,388.747573,14.852751,"1","wilt","Mean_G",0.3
108.545455,206.36,91.636364,589.090909,13.667842,"1","wilt","Mean_G",0.3
97.382979,241.65,103.611111,674,7.397864,"1","wilt","Mean_G",0.3
122.806667,254.39,90,421.421053,17.36565,"1","wilt","Mean_G",0.3
142.702381,219.57,93,538.363636,11.577979,"1","wilt","Mean_G",0.3
133.193717,226.92,97,587.333333,12.311636,"1","wilt","Mean_G",0.3
106.788288,238.78,103.142857,674.5,26.877367,"1","wilt","Mean_G",0.3
110.664557,211.14,86.5,459,15.994061,"1","wilt","Mean_G",0.3
119.362069,251.76,100.206897,569.517241,25.071645,"1","wilt","Mean_G",0.3
143.932735,185.83,93.464286,645.678571,31.59679,"1","wilt","Mean_G",0.3
156.083333,194.07,103,725,24.828859,"1","wilt","Mean_G",0.3
136.09,220.56,98.473684,507.052632,13.461343,"1","wilt","Mean_G",0.3
113.407634,218.07,97.439024,716.170732,24.920146,"1","wilt","Mean_G",0.3
124.111429,217.1,96.772727,495.977273,18.408361,"1","wilt","Mean_G",0.3
108.992857,208.04,109.222222,763.111111,16.18384,"1","wilt","Mean_G",0.3
139.43125,262.23,96.5,724.5,11.832582,"1","wilt","Mean_G",0.3
127.429074,193.49,81.425926,318.981482,18.324315,"1","wilt","Mean_G",0.3
109.497024,210.33,101.952381,645.571429,18.035113,"1","wilt","Mean_G",0.3
141.204167,182.96,101.6,643.666667,37.417999,"1","wilt","Mean_G",0.3
147.548173,198.1,82.736842,302.684211,11.627411,"1","wilt","Mean_G",0.3
116.603047,200.38,103.320513,677.641026,20.671788,"1","wilt","Mean_G",0.3
114.672185,174.9,87.631579,338.421053,15.188565,"1","wilt","Mean_G",0.3
140.263258,234.08,105.181818,717.090909,33.264309,"1","wilt","Mean_G",0.3
99.272152,253.89,96.8,676,23.551008,"1","wilt","Mean_G",0.3
130.229798,196.07,88.2,367.48,13.049077,"1","wilt","Mean_G",0.3
126.53125,169.28,87.35,422.1,17.321302,"1","wilt","Mean_G",0.3
129.186757,203.75,101.824324,591.95946,16.801097,"1","wilt","Mean_G",0.3
121.020833,245.7,104.266667,605.7,21.81969,"1","wilt","Mean_G",0.3
96.578947,251.85,111.263158,763.842105,20.509305,"1","wilt","Mean_G",0.3
116.632143,242.25,111.057143,705.171429,23.630212,"1","wilt","Mean_G",0.3
116.429688,220.09,106,640.725,27.103033,"1","wilt","Mean_G",0.3
132.118936,190.64,90.825,385.175,23.071573,"1","wilt","Mean_G",0.3
120.274419,253.17,117.014706,823.985294,27.25882,"1","wilt","Mean_G",0.3
119.801932,244.67,104.384615,655.076923,36.684264,"1","wilt","Mean_G",0.3
113.083333,222,96.222222,552.277778,25.292853,"1","wilt","Mean_G",0.3
137.925197,261.54,106.5,754.75,34.56493,"1","wilt","Mean_G",0.3
139.826389,268.67,109.111111,762.333333,45.291102,"1","wilt","Mean_G",0.3
135.129199,218.76,95.876712,414.369863,17.499098,"1","wilt","Mean_G",0.3
147.454023,227.5,96.409091,549.772727,19.930302,"1","wilt","Mean_G",0.3
132.532164,212.75,101.697674,682.511628,24.207727,"1","wilt","Mean_G",0.3
139.740158,202.49,103.5,640,33.561278,"1","wilt","Mean_G",0.3
124.538206,198.3,79.368421,299.526316,12.291474,"1","wilt","Mean_G",0.3
110.602094,225.64,93.166667,456.125,14.414258,"1","wilt","Mean_G",0.3
134.494424,193.62,92.029412,564.617647,19.2283,"1","wilt","Mean_G",0.3
156.4375,262.32,112.714286,828.142857,19.557346,"1","wilt","Mean_G",0.3
97.820513,195.58,97.4,668.8,19.466895,"1","wilt","Mean_G",0.3
140.524306,201,97.666667,624.111111,28.377906,"1","wilt","Mean_G",0.3
132.256944,237.74,106.666667,616.333333,17.851237,"1","wilt","Mean_G",0.3
146.916667,262.93,113.2,770.933333,31.877265,"1","wilt","Mean_G",0.3
136.84507,242.74,106.444444,651.222222,22.015146,"1","wilt","Mean_G",0.3
141.208955,211.96,81.647059,279.352941,13.410991,"1","wilt","Mean_G",0.3
143.430147,223.48,95.176471,498.764706,14.971022,"1","wilt","Mean_G",0.3
116.242742,189.48,93.307692,450.628205,17.331835,"1","wilt","Mean_G",0.3
158.678733,198.77,94.5,438.071429,8.362025,"1","wilt","Mean_G",0.3
127.65625,232.92,88.5,420.5,39.226139,"1","wilt","Mean_G",0.3
134.90625,233.78,100,613.8,14.393054,"1","wilt","Mean_G",0.3
103.179688,278.75,98.25,566.25,28.312707,"1","wilt","Mean_G",0.3
119.342342,175.71,106.714286,717.857143,28.60498,"1","wilt","Mean_G",0.3
138.810289,233.72,100,581.282051,34.073537,"1","wilt","Mean_G",0.3
114.990234,242.03,91.40625,587.6875,31.783447,"1","wilt","Mean_G",0.3
137.550512,189.68,86.116279,431.976744,19.066874,"1","wilt","Mean_G",0.3
134.919643,240.9,89.095238,480.428571,12.692777,"1","wilt","Mean_G",0.3
113.673077,200.29,95.692308,550.076923,22.102772,"1","wilt","Mean_G",0.3
100.2375,202.29,100.4,603.8,11.625833,"1","wilt","Mean_G",0.3
116.589372,205.35,90.461538,559.346154,20.474548,"1","wilt","Mean_G",0.3
126.828125,208.18,101.25,636.75,19.702474,"1","wilt","Mean_G",0.3
106.942935,241.81,114.086957,792.26087,14.37573,"1","wilt","Mean_G",0.3
125.490628,256.07,118.701754,814.719298,21.553644,"1","wilt","Mean_G",0.3
140.539773,251.5,105.545455,749.818182,37.55987,"1","wilt","Mean_G",0.3
112.101563,252.98,103,742.5,17.059524,"1","wilt","Mean_G",0.3
143.20625,250.88,87.4,413.4,15.286923,"1","wilt","Mean_G",0.3
128.585302,210.52,94.666667,454.645833,20.63758,"1","wilt","Mean_G",0.3
117.256623,267.21,112.526316,798.5,11.036737,"1","wilt","Mean_G",0.3
123.344444,207.91,92.352941,474.764706,39.021509,"1","wilt","Mean_G",0.3
155.0625,212.61,98,555,10.498677,"1","wilt","Mean_G",0.3
113.591346,224.26,90,474.538462,27.013256,"1","wilt","Mean_G",0.3
113.816177,206.16,103.294118,655.058824,16.897411,"1","wilt","Mean_G",0.3
126.119247,234.86,110.9,735.066667,15.510713,"1","wilt","Mean_G",0.3
138.880711,239.41,89.96,526.44,29.728101,"1","wilt","Mean_G",0.3
137.637387,221.52,85.464286,426.214286,15.259783,"1","wilt","Mean_G",0.3
115.024039,217.76,101.384615,709.615385,27.135099,"1","wilt","Mean_G",0.3
148.9625,214.58,99.8,663.2,18.11077,"1","wilt","Mean_G",0.3
132.801471,202.91,85.769231,451.730769,10.248178,"1","wilt","Mean_G",0.3
120.516667,240.52,104.066667,463.6,12.354756,"1","wilt","Mean_G",0.3
139.221545,163.53,83.548387,444.419355,17.285026,"1","wilt","Mean_G",0.3
115.064039,220.31,98.921569,662.235294,33.233865,"1","wilt","Mean_G",0.3
129.288703,203.71,106.6,585.4,16.913374,"1","wilt","Mean_G",0.3
121.941406,180.19,96.8125,637.75,18.753229,"1","wilt","Mean_G",0.3
114.584992,221.02,104.048781,683.365854,27.290492,"1","wilt","Mean_G",0.3
140.614286,201.67,92.590909,564.5,30.27672,"1","wilt","Mean_G",0.3
138.664557,205.82,99,657,42.203791,"1","wilt","Mean_G",0.3
134.667279,218.29,100.294118,654.470588,29.77216,"1","wilt","Mean_G",0.3
