"sepallength","sepalwidth","petallength","petalwidth","class","dataset_name","altered_attribute","noise_level"
6.6,2.9,5.37,1.3,"Iris_versicolor","iris","petallength",0.6
5.2,2.7,2.07,1.4,"Iris_versicolor","iris","petallength",0.6
5,2,3.87,1,"Iris_versicolor","iris","petallength",0.6
5.9,3,4.97,1.5,"Iris_versicolor","iris","petallength",0.6
6,2.2,4.71,1,"Iris_versicolor","iris","petallength",0.6
6.1,2.9,2.13,1.4,"Iris_versicolor","iris","petallength",0.6
5.6,2.9,3.35,1.3,"Iris_versicolor","iris","petallength",0.6
6.7,3.1,6.5,1.4,"Iris_versicolor","iris","petallength",0.6
5.6,3,5.34,1.5,"Iris_versicolor","iris","petallength",0.6
5.8,2.7,2.29,1,"Iris_versicolor","iris","petallength",0.6
6.2,2.2,2.74,1.5,"Iris_versicolor","iris","petallength",0.6
5.6,2.5,4.42,1.1,"Iris_versicolor","iris","petallength",0.6
5.9,3.2,4.62,1.8,"Iris_versicolor","iris","petallength",0.6
6.1,2.8,5.02,1.3,"Iris_versicolor","iris","petallength",0.6
6.3,2.5,5.21,1.5,"Iris_versicolor","iris","petallength",0.6
6.1,2.8,4.79,1.2,"Iris_versicolor","iris","petallength",0.6
6.4,2.9,4.49,1.3,"Iris_versicolor","iris","petallength",0.6
6.6,3,4.58,1.4,"Iris_versicolor","iris","petallength",0.6
6.8,2.8,3.46,1.4,"Iris_versicolor","iris","petallength",0.6
6.7,3,7.49,1.7,"Iris_versicolor","iris","petallength",0.6
6,2.9,3.01,1.5,"Iris_versicolor","iris","petallength",0.6
5.7,2.6,3.48,1,"Iris_versicolor","iris","petallength",0.6
5.5,2.4,3.22,1.1,"Iris_versicolor","iris","petallength",0.6
5.5,2.4,5.61,1,"Iris_versicolor","iris","petallength",0.6
5.8,2.7,4.97,1.2,"Iris_versicolor","iris","petallength",0.6
6,2.7,4.5,1.6,"Iris_versicolor","iris","petallength",0.6
5.4,3,4.72,1.5,"Iris_versicolor","iris","petallength",0.6
6,3.4,5.73,1.6,"Iris_versicolor","iris","petallength",0.6
6.7,3.1,7.07,1.5,"Iris_versicolor","iris","petallength",0.6
6.3,2.3,4.72,1.3,"Iris_versicolor","iris","petallength",0.6
5.6,3,3,1.3,"Iris_versicolor","iris","petallength",0.6
5.5,2.5,2.96,1.3,"Iris_versicolor","iris","petallength",0.6
5.5,2.6,6.52,1.2,"Iris_versicolor","iris","petallength",0.6
6.1,3,2.41,1.4,"Iris_versicolor","iris","petallength",0.6
5.8,2.6,7.23,1.2,"Iris_versicolor","iris","petallength",0.6
5,2.3,3.02,1,"Iris_versicolor","iris","petallength",0.6
5.6,2.7,3.72,1.3,"Iris_versicolor","iris","petallength",0.6
5.7,3,4.37,1.2,"Iris_versicolor","iris","petallength",0.6
5.7,2.9,5.19,1.3,"Iris_versicolor","iris","petallength",0.6
6.2,2.9,4.62,1.3,"Iris_versicolor","iris","petallength",0.6
5.1,2.5,0.93,1.1,"Iris_versicolor","iris","petallength",0.6
5.7,2.8,4.47,1.3,"Iris_versicolor","iris","petallength",0.6
6.3,3.3,6.48,2.5,"Iris_virginica","iris","petallength",0.6
5.8,2.7,5.8,1.9,"Iris_virginica","iris","petallength",0.6
7.1,3,4.81,2.1,"Iris_virginica","iris","petallength",0.6
6.3,2.9,3.09,1.8,"Iris_virginica","iris","petallength",0.6
6.5,3,5.46,2.2,"Iris_virginica","iris","petallength",0.6
7.6,3,5.6,2.1,"Iris_virginica","iris","petallength",0.6
4.9,2.5,3.69,1.7,"Iris_virginica","iris","petallength",0.6
7.3,2.9,5.29,1.8,"Iris_virginica","iris","petallength",0.6
6.7,2.5,5.38,1.8,"Iris_virginica","iris","petallength",0.6
7.2,3.6,5.77,2.5,"Iris_virginica","iris","petallength",0.6
6.5,3.2,5.94,2,"Iris_virginica","iris","petallength",0.6
6.4,2.7,6.34,1.9,"Iris_virginica","iris","petallength",0.6
6.8,3,4.66,2.1,"Iris_virginica","iris","petallength",0.6
5.7,2.5,4.67,2,"Iris_virginica","iris","petallength",0.6
5.8,2.8,5.48,2.4,"Iris_virginica","iris","petallength",0.6
6.4,3.2,6.78,2.3,"Iris_virginica","iris","petallength",0.6
6.5,3,5.44,1.8,"Iris_virginica","iris","petallength",0.6
7.7,3.8,4.9,2.2,"Iris_virginica","iris","petallength",0.6
7.7,2.6,7.15,2.3,"Iris_virginica","iris","petallength",0.6
6,2.2,4.87,1.5,"Iris_virginica","iris","petallength",0.6
6.9,3.2,7.58,2.3,"Iris_virginica","iris","petallength",0.6
5.6,2.8,5.26,2,"Iris_virginica","iris","petallength",0.6
7.7,2.8,6.04,2,"Iris_virginica","iris","petallength",0.6
6.3,2.7,4.43,1.8,"Iris_virginica","iris","petallength",0.6
6.7,3.3,5.17,2.1,"Iris_virginica","iris","petallength",0.6
7.2,3.2,6.2,1.8,"Iris_virginica","iris","petallength",0.6
6.2,2.8,4.99,1.8,"Iris_virginica","iris","petallength",0.6
6.1,3,5.87,1.8,"Iris_virginica","iris","petallength",0.6
6.4,2.8,5.94,2.1,"Iris_virginica","iris","petallength",0.6
7.2,3,5.41,1.6,"Iris_virginica","iris","petallength",0.6
7.4,2.8,5.1,1.9,"Iris_virginica","iris","petallength",0.6
7.9,3.8,7.07,2,"Iris_virginica","iris","petallength",0.6
6.4,2.8,5.53,2.2,"Iris_virginica","iris","petallength",0.6
6.3,2.8,5.29,1.5,"Iris_virginica","iris","petallength",0.6
6.1,2.6,6.77,1.4,"Iris_virginica","iris","petallength",0.6
7.7,3,7.95,2.3,"Iris_virginica","iris","petallength",0.6
6.3,3.4,4.59,2.4,"Iris_virginica","iris","petallength",0.6
6.4,3.1,7.24,1.8,"Iris_virginica","iris","petallength",0.6
6,3,3.88,1.8,"Iris_virginica","iris","petallength",0.6
6.9,3.1,5.68,2.1,"Iris_virginica","iris","petallength",0.6
6.7,3.1,5.84,2.4,"Iris_virginica","iris","petallength",0.6
6.9,3.1,4.81,2.3,"Iris_virginica","iris","petallength",0.6
5.8,2.7,6.58,1.9,"Iris_virginica","iris","petallength",0.6
6.8,3.2,5.2,2.3,"Iris_virginica","iris","petallength",0.6
6.7,3.3,6.4,2.5,"Iris_virginica","iris","petallength",0.6
6.7,3,5.19,2.3,"Iris_virginica","iris","petallength",0.6
6.3,2.5,4.01,1.9,"Iris_virginica","iris","petallength",0.6
6.5,3,6.49,2,"Iris_virginica","iris","petallength",0.6
6.2,3.4,3.19,2.3,"Iris_virginica","iris","petallength",0.6
5.9,3,4.54,1.8,"Iris_virginica","iris","petallength",0.6
