"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
20,"2","2",0.81,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.4
43,"4","4",4.86,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.4
37,"3","4",5.44,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.4
21,"2","3",-0.32,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
49,"4","4",7.24,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.4
42,"3","3",9.77,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
20,"2","3",1.82,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
47,"1","2",2.88,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.4
22,"2","3",1.46,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.4
27,"2","4",0.63,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.4
24,"2","4",1.38,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
44,"4","2",8.96,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
30,"2","3",2.74,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
23,"3","4",2.22,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
25,"4","4",-0.49,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.4
47,"2","3",4.12,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
48,"2","3",8.03,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
29,"2","3",2.58,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",0.4
29,"2","3",0.92,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.4
21,"3","4",0.99,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
21,"3","4",1.36,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
29,"4","4",1.31,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.4
45,"3","4",3.27,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
33,"2","3",1.14,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
38,"4","4",0.51,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.4
24,"4","4",-0.58,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
49,"4","4",7.47,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",0.4
24,"2","4",0.31,"1","0","4","4","0","P","cmc","Number_of_children_ever_born",0.4
28,"4","4",-1.42,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",0.4
30,"4","4",1.47,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
33,"4","4",0.01,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
25,"4","4",1.5,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
35,"4","4",4.53,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
27,"2","4",5.12,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
24,"2","2",4.77,"1","0","2","1","0","P","cmc","Number_of_children_ever_born",0.4
25,"2","3",-0.43,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.4
46,"2","4",6.63,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
26,"2","2",1.79,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.4
38,"2","2",0.63,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.4
47,"1","2",2.89,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
41,"1","3",9.1,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.4
41,"2","3",1.39,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.4
28,"4","4",4.9,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.4
17,"2","2",2.72,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
27,"2","3",5.29,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.4
27,"1","2",4.24,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.4
19,"2","3",0.17,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.4
27,"2","4",1.99,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.4
26,"4","3",4.1,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
23,"2","4",0.86,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
40,"3","3",3.41,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
22,"4","4",-2.09,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",0.4
44,"3","4",6.58,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.4
29,"2","3",2.25,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
26,"2","3",1.57,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
45,"4","4",1,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.4
32,"3","3",4.7,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.4
21,"4","4",1.28,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
31,"2","2",1.86,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
21,"3","4",-0.4,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
37,"4","4",0.88,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
34,"4","4",2.64,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",0.4
44,"3","4",0.21,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
49,"4","3",5.64,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
26,"2","3",2.77,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
38,"1","2",-0.53,"1","1","2","4","1","P","cmc","Number_of_children_ever_born",0.4
36,"2","3",4.91,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
26,"3","4",0.91,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
20,"2","3",0.31,"0","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
44,"2","1",3.82,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.4
31,"3","4",0.46,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",0.4
45,"4","4",1.59,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
36,"2","3",1.4,"1","1","3","2","1","P","cmc","Number_of_children_ever_born",0.4
43,"1","3",2.08,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",0.4
25,"3","4",1.31,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
48,"3","4",3.12,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
30,"4","4",-0.74,"0","0","1","3","0","P","cmc","Number_of_children_ever_born",0.4
48,"1","2",8.85,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
28,"3","4",0.39,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.4
26,"4","4",2.32,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
26,"3","3",4.1,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.4
24,"4","4",2.41,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
21,"3","3",2.27,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.4
30,"4","4",1.74,"0","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
20,"4","4",-0.71,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
33,"4","4",3.22,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
30,"4","4",0.07,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",0.4
47,"4","4",0.27,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.4
35,"4","4",1.54,"0","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
30,"2","4",1.07,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
33,"4","4",3.03,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
45,"4","4",3.24,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
41,"4","4",-0.61,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
32,"4","4",0.84,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.4
43,"4","4",3.29,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
44,"4","4",2.79,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
21,"1","3",3.15,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
44,"3","4",2.58,"1","1","1","4","1","P","cmc","Number_of_children_ever_born",0.4
23,"4","4",2.01,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
47,"1","2",5.35,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.4
47,"1","1",6.89,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.4
35,"4","4",0.34,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.4
32,"2","4",4,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
45,"1","4",5.98,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",0.4
22,"2","2",1.85,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
23,"1","1",3.51,"1","1","2","1","1","P","cmc","Number_of_children_ever_born",0.4
30,"4","4",-0.05,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.4
44,"1","3",0.3,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
40,"3","3",1.45,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.4
34,"4","4",3.71,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
37,"3","4",0.19,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
49,"3","4",3.52,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
26,"4","4",0.37,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
22,"4","4",0.53,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
20,"3","4",1.78,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.4
47,"4","4",4.13,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
49,"2","2",6.56,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.4
22,"2","4",1.58,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
22,"3","3",0.91,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
25,"3","2",1.85,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
32,"2","4",0.38,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",0.4
28,"4","4",0.49,"0","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
30,"2","4",4.19,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.4
45,"2","4",1.69,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.4
49,"2","1",9.26,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.4
34,"4","4",2.93,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.4
25,"2","4",0.41,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.4
42,"1","3",10.66,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
48,"2","1",3.12,"1","0","4","3","0","P","cmc","Number_of_children_ever_born",0.4
35,"3","4",4.46,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.4
33,"2","3",1.09,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
20,"2","4",1.06,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
36,"2","3",4.08,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.4
19,"3","3",2.14,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
27,"3","2",2.39,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
30,"1","2",4.78,"1","1","4","1","0","P","cmc","Number_of_children_ever_born",0.4
31,"3","4",2.97,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.4
44,"1","1",12.5,"1","1","4","1","1","P","cmc","Number_of_children_ever_born",0.4
24,"3","3",1.72,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
18,"3","4",1.25,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.4
45,"1","2",4.87,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",0.4
25,"2","2",2.2,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.4
36,"3","4",6.31,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
30,"1","1",3.62,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.4
32,"2","4",3.15,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
42,"1","4",10.84,"0","1","2","2","1","P","cmc","Number_of_children_ever_born",0.4
22,"2","4",-0.31,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
36,"2","4",2.43,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.4
27,"2","3",1.6,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
40,"3","4",1.53,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.4
22,"2","3",2.42,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
26,"2","4",0.56,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
31,"3","4",0.64,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.4
32,"4","4",0.08,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
34,"2","3",4.43,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.4
40,"3","3",1.07,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
45,"1","2",0.71,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.4
26,"3","4",3.14,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
48,"1","3",3.53,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
43,"1","3",7.77,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
27,"3","4",1.51,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.4
42,"3","2",3.35,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
34,"3","2",9.63,"1","0","2","3","1","P","cmc","Number_of_children_ever_born",0.4
32,"3","2",4.37,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.4
31,"3","3",1.63,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.4
22,"2","3",1.72,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
27,"3","4",-0.13,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
37,"1","2",2.33,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.4
22,"1","2",-1.17,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
47,"4","4",6.34,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
32,"4","4",5.39,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.4
37,"3","3",2.18,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
45,"1","3",0.96,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.4
47,"1","4",7.18,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
28,"3","4",-0.02,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
48,"1","3",3.86,"1","1","3","4","1","P","cmc","Number_of_children_ever_born",0.4
26,"2","4",1.04,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
21,"3","4",0.45,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.4
20,"2","3",1.5,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
39,"1","1",6.87,"1","0","3","1","1","P","cmc","Number_of_children_ever_born",0.4
27,"2","3",1.34,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",0.4
37,"2","3",5.26,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.4
24,"4","4",0.61,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
39,"3","3",6.18,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
20,"3","3",0.08,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
19,"3","4",0.44,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
40,"3","3",4.87,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.4
41,"1","4",3.53,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
22,"4","4",2.05,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
32,"3","4",3.66,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
34,"4","4",2.11,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
34,"4","4",1.38,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.4
23,"4","4",2.89,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
27,"4","4",1.23,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.4
46,"3","2",11.17,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",0.4
34,"4","4",2.03,"0","1","1","2","0","P","cmc","Number_of_children_ever_born",0.4
33,"4","4",5.49,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
25,"3","3",0.71,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
26,"4","4",3.14,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.4
48,"1","3",5.9,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",0.4
36,"4","4",2.24,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
38,"3","4",1,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
44,"1","2",7.73,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
44,"2","2",1.54,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.4
39,"3","3",0.42,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
47,"1","2",8.43,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.4
43,"1","3",4.58,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.4
29,"3","3",2.1,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.4
22,"3","3",0.89,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.4
31,"2","4",5.24,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
22,"4","4",-1.25,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
45,"3","4",5.4,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
42,"3","4",9.36,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.4
38,"3","3",6.12,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
47,"1","1",6.78,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.4
30,"4","4",1.95,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
28,"3","4",3.07,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
25,"3","4",1.58,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.4
49,"2","4",7.25,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
23,"3","4",2.99,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.4
35,"3","4",0.89,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
47,"2","1",5.22,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
35,"2","3",1.38,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
44,"3","4",6.16,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
48,"4","4",2.48,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
43,"2","3",6.55,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.4
21,"2","4",1.96,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.4
22,"4","4",0.54,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
41,"3","3",5.66,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
29,"2","4",3.17,"1","0","4","4","1","P","cmc","Number_of_children_ever_born",0.4
44,"4","4",4.93,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
22,"4","4",-0.22,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.4
23,"2","4",5.48,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.4
22,"2","1",0.37,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.4
35,"1","3",-0.58,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.4
24,"4","4",0.86,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.4
36,"4","4",3.67,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
47,"1","2",1.49,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
40,"4","4",1.47,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
29,"4","4",1.94,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.4
49,"3","4",4.43,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
49,"3","4",9.67,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
47,"4","4",0.38,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
28,"4","4",1.16,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
26,"4","4",0.13,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
29,"1","2",7.39,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
29,"4","2",1.09,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.4
25,"3","3",1.9,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
24,"2","4",0.58,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.4
23,"4","4",1.58,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.4
23,"4","4",2.08,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.4
44,"1","2",2.28,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.4
39,"3","4",4.88,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.4
21,"3","3",-1.04,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.4
22,"3","4",3.25,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
47,"3","4",3.15,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.4
36,"3","3",2.75,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.4
25,"1","4",2.02,"1","0","3","3","1","P","cmc","Number_of_children_ever_born",0.4
