"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
26,"2","4",-0.56,"1","0","1","2","0","P","cmc","Number_of_children_ever_born",1
33,"2","2",3.87,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
24,"2","3",1.99,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
42,"1","3",7.2,"1","1","3","2","1","P","cmc","Number_of_children_ever_born",1
43,"1","2",7.55,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",1
25,"3","3",4.56,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
42,"2","2",2.65,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
28,"2","2",-3.04,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
28,"1","1",-0.29,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
47,"2","3",-0.04,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",1
48,"2","4",-6.21,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
40,"4","4",1.91,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",1
28,"2","2",-1.98,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
25,"1","4",1.81,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",1
32,"4","4",-0.59,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
45,"4","4",-1.84,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
26,"4","4",4.3,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
26,"4","4",-3.55,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",1
31,"4","4",-0.2,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",1
49,"4","4",7.89,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",1
40,"3","4",7.2,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
34,"4","4",2.29,"0","0","2","3","0","P","cmc","Number_of_children_ever_born",1
36,"2","4",6.26,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
20,"2","2",1.45,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",1
43,"4","4",5.31,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",1
37,"3","4",7.47,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",1
21,"2","3",-0.55,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
49,"4","4",3.6,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",1
42,"3","3",12.97,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
20,"2","3",-0.01,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
47,"1","2",3.33,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",1
22,"2","3",-1.4,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",1
27,"2","4",1.59,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",1
24,"2","4",4.75,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
44,"4","2",8.06,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
30,"2","3",-2.98,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
23,"3","4",6.88,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
25,"4","4",4.09,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",1
47,"2","3",-0.77,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
48,"2","3",4.83,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
29,"2","3",-0.92,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",1
29,"2","3",4.36,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",1
21,"3","4",-0.43,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
21,"3","4",-0.07,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
29,"4","4",-1.99,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",1
45,"3","4",4.07,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
33,"2","3",1.94,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
38,"4","4",-1.29,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",1
24,"4","4",0.48,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",1
49,"4","4",2.12,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",1
24,"2","4",1.99,"1","0","4","4","0","P","cmc","Number_of_children_ever_born",1
28,"4","4",-1.96,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",1
30,"4","4",1.83,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
33,"4","4",2.96,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
25,"4","4",1.68,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
35,"4","4",3.93,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",1
27,"2","4",5.65,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
24,"2","2",6.98,"1","0","2","1","0","P","cmc","Number_of_children_ever_born",1
25,"2","3",0.36,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",1
46,"2","4",10.55,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
26,"2","2",0.53,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",1
38,"2","2",2.15,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",1
47,"1","2",1.39,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
41,"1","3",10.47,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",1
41,"2","3",2.55,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",1
28,"4","4",4.35,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",1
17,"2","2",1.6,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
27,"2","3",0.12,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",1
27,"1","2",2.34,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",1
19,"2","3",-0.62,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",1
27,"2","4",3.98,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",1
26,"4","3",7.5,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
23,"2","4",-1.48,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
40,"3","3",4.92,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
22,"4","4",4.04,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",1
44,"3","4",2.95,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",1
29,"2","3",0.25,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
26,"2","3",3.51,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
45,"4","4",-2.5,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",1
32,"3","3",8.78,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",1
21,"4","4",2.41,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
31,"2","2",8.01,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
21,"3","4",-2.27,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
37,"4","4",1,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
34,"4","4",3.33,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",1
44,"3","4",2.17,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
49,"4","3",5.03,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
26,"2","3",0.86,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
38,"1","2",5.59,"1","1","2","4","1","P","cmc","Number_of_children_ever_born",1
36,"2","3",4.84,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
26,"3","4",0.14,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
20,"2","3",-0.12,"0","1","3","2","0","P","cmc","Number_of_children_ever_born",1
44,"2","1",3.25,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",1
31,"3","4",3.82,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",1
45,"4","4",0.38,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
36,"2","3",2,"1","1","3","2","1","P","cmc","Number_of_children_ever_born",1
43,"1","3",2.01,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",1
25,"3","4",-2.75,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
48,"3","4",2.57,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
30,"4","4",1.01,"0","0","1","3","0","P","cmc","Number_of_children_ever_born",1
48,"1","2",6.34,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
28,"3","4",-0.8,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",1
26,"4","4",0.85,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
26,"3","3",-4.99,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",1
24,"4","4",3.13,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
21,"3","3",4.94,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",1
30,"4","4",4.74,"0","1","3","1","0","P","cmc","Number_of_children_ever_born",1
20,"4","4",-0.53,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
33,"4","4",2.09,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
30,"4","4",-3.39,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",1
47,"4","4",0.13,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",1
35,"4","4",2.28,"0","1","3","3","0","P","cmc","Number_of_children_ever_born",1
30,"2","4",1.13,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
33,"4","4",-1.05,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
45,"4","4",3.43,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
41,"4","4",2.6,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
32,"4","4",1.25,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",1
43,"4","4",7.98,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
44,"4","4",0.36,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
21,"1","3",7.34,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
44,"3","4",2.4,"1","1","1","4","1","P","cmc","Number_of_children_ever_born",1
23,"4","4",-0.82,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
47,"1","2",3.42,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",1
47,"1","1",6.54,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",1
35,"4","4",0.79,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",1
32,"2","4",3.16,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
45,"1","4",9.26,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",1
22,"2","2",4.46,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
23,"1","1",3.9,"1","1","2","1","1","P","cmc","Number_of_children_ever_born",1
30,"4","4",-2.09,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",1
44,"1","3",-2.68,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
40,"3","3",-1.82,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",1
34,"4","4",4.58,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
37,"3","4",-0.9,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
49,"3","4",5.23,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
26,"4","4",2.1,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
22,"4","4",0.93,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
20,"3","4",0.8,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",1
47,"4","4",4.12,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
49,"2","2",9.29,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",1
22,"2","4",-0.71,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
22,"3","3",0.54,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
25,"3","2",2.95,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
32,"2","4",-2.71,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",1
28,"4","4",4.31,"0","1","1","3","0","P","cmc","Number_of_children_ever_born",1
30,"2","4",7.73,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",1
45,"2","4",0.56,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",1
49,"2","1",12.62,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",1
34,"4","4",2.65,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",1
25,"2","4",3.45,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",1
42,"1","3",9.56,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
48,"2","1",0.8,"1","0","4","3","0","P","cmc","Number_of_children_ever_born",1
35,"3","4",4.87,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",1
33,"2","3",7.5,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
20,"2","4",-3.97,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
36,"2","3",2.95,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",1
19,"3","3",4.98,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
27,"3","2",5.36,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
30,"1","2",0.55,"1","1","4","1","0","P","cmc","Number_of_children_ever_born",1
31,"3","4",8.77,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",1
44,"1","1",12.97,"1","1","4","1","1","P","cmc","Number_of_children_ever_born",1
24,"3","3",2.98,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
18,"3","4",0.35,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",1
45,"1","2",6.31,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",1
25,"2","2",3.33,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",1
36,"3","4",2.89,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
30,"1","1",9.46,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",1
32,"2","4",2.24,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
42,"1","4",11.91,"0","1","2","2","1","P","cmc","Number_of_children_ever_born",1
22,"2","4",-2.42,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
36,"2","4",-0.61,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",1
27,"2","3",-0.48,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
40,"3","4",0.42,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",1
22,"2","3",2.6,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
26,"2","4",0.5,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
31,"3","4",-3.13,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",1
32,"4","4",2.12,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
34,"2","3",1.03,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",1
40,"3","3",1.17,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",1
45,"1","2",3.16,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",1
26,"3","4",1.4,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
48,"1","3",3.73,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
43,"1","3",10.69,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
27,"3","4",-0.14,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",1
42,"3","2",-0.43,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
34,"3","2",9.22,"1","0","2","3","1","P","cmc","Number_of_children_ever_born",1
32,"3","2",3.72,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",1
31,"3","3",4.98,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",1
22,"2","3",1.66,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
27,"3","4",-2.54,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
37,"1","2",1.86,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",1
22,"1","2",2.69,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
47,"4","4",-0.51,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
32,"4","4",3.64,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",1
37,"3","3",1.58,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
45,"1","3",-0.61,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",1
47,"1","4",6.36,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
28,"3","4",3.03,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
48,"1","3",3.79,"1","1","3","4","1","P","cmc","Number_of_children_ever_born",1
26,"2","4",-2.69,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
21,"3","4",-2.05,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",1
20,"2","3",6.42,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
39,"1","1",3.08,"1","0","3","1","1","P","cmc","Number_of_children_ever_born",1
27,"2","3",-1.25,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",1
37,"2","3",2.48,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",1
24,"4","4",-0.17,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
39,"3","3",4.26,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
20,"3","3",2.26,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
19,"3","4",2.14,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
40,"3","3",6.69,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",1
41,"1","4",4.47,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
22,"4","4",3.66,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
32,"3","4",5.2,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
34,"4","4",-3.05,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",1
34,"4","4",1.69,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",1
23,"4","4",1.72,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
27,"4","4",4.49,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",1
46,"3","2",8.91,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",1
34,"4","4",2.89,"0","1","1","2","0","P","cmc","Number_of_children_ever_born",1
33,"4","4",2.65,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
25,"3","3",-1.56,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
26,"4","4",-1.13,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",1
48,"1","3",0.19,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",1
36,"4","4",1.1,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
38,"3","4",0.44,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",1
44,"1","2",7.28,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
44,"2","2",1.33,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",1
39,"3","3",3.64,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",1
47,"1","2",7.55,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",1
43,"1","3",6.97,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",1
29,"3","3",4.37,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",1
22,"3","3",1.17,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",1
31,"2","4",6.03,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
22,"4","4",-0.5,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
45,"3","4",9.13,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
42,"3","4",10.36,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",1
38,"3","3",6.19,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
47,"1","1",2.77,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",1
30,"4","4",2.02,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
28,"3","4",2.69,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
25,"3","4",-2.2,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",1
49,"2","4",2.56,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",1
23,"3","4",3.45,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",1
35,"3","4",1.92,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",1
47,"2","1",8.57,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",1
35,"2","3",4.23,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
44,"3","4",7.35,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
48,"4","4",3.84,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
43,"2","3",6.07,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",1
21,"2","4",0.66,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",1
22,"4","4",-2.25,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
41,"3","3",5.62,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
29,"2","4",0.31,"1","0","4","4","1","P","cmc","Number_of_children_ever_born",1
44,"4","4",2.69,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",1
22,"4","4",-0.43,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",1
23,"2","4",-0.91,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
22,"2","1",-0.22,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",1
35,"1","3",-3.39,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",1
24,"4","4",2.01,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",1
36,"4","4",7.5,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
47,"1","2",0.61,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
40,"4","4",1.28,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
29,"4","4",0.61,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",1
49,"3","4",7.68,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
49,"3","4",9.93,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
47,"4","4",4.03,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
28,"4","4",1.02,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",1
26,"4","4",1.89,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
29,"1","2",4.98,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
29,"4","2",2.28,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",1
25,"3","3",-0.4,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
24,"2","4",3.1,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
23,"4","4",-0.02,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",1
23,"4","4",0.07,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",1
44,"1","2",5.97,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",1
39,"3","4",3.65,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",1
21,"3","3",-1.75,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",1
22,"3","4",6.36,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
47,"3","4",3.01,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",1
36,"3","3",6.05,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",1
25,"1","4",2.86,"1","0","3","3","1","P","cmc","Number_of_children_ever_born",1
40,"4","4",4.29,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",1
36,"2","2",1.61,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",1
37,"2","3",2.74,"0","0","2","4","0","P","cmc","Number_of_children_ever_born",1
28,"1","4",2.28,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",1
30,"3","3",8.09,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",1
16,"3","4",0.58,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",1
32,"2","3",4.26,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",1
40,"4","4",0.34,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",1
40,"1","1",2.13,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",1
45,"3","4",1.76,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",1
21,"1","3",-0.8,"1","0","3","4","1","P","cmc","Number_of_children_ever_born",1
28,"4","4",5.41,"0","1","1","3","0","P","cmc","Number_of_children_ever_born",1
25,"4","4",-3.23,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",1
