"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
32,"4","4",2.09,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
45,"4","4",0.18,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
26,"4","4",0.97,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
26,"4","4",0.21,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.1
31,"4","4",0.09,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.1
49,"4","4",6.86,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
40,"3","4",8.08,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
34,"4","4",0.73,"0","0","2","3","0","P","cmc","Number_of_children_ever_born",0.1
36,"2","4",5.34,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
20,"2","2",2.47,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.1
43,"4","4",4.91,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.1
37,"3","4",6.75,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.1
21,"2","3",0.13,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
49,"4","4",5.97,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.1
42,"3","3",10.57,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
20,"2","3",0.99,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
47,"1","2",2.16,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.1
22,"2","3",1.01,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.1
27,"2","4",0.82,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.1
24,"2","4",1.04,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
44,"4","2",7.57,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
30,"2","3",3.35,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
23,"3","4",2.04,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
25,"4","4",1.51,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.1
47,"2","3",4.11,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
48,"2","3",7.83,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
29,"2","3",1.14,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",0.1
29,"2","3",0.78,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.1
21,"3","4",-0.3,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
21,"3","4",1.07,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
29,"4","4",-0.1,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.1
45,"3","4",3,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
33,"2","3",2.02,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
38,"4","4",0.86,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.1
24,"4","4",-0.13,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
49,"4","4",5.97,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",0.1
24,"2","4",1.28,"1","0","4","4","0","P","cmc","Number_of_children_ever_born",0.1
28,"4","4",-0.36,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",0.1
30,"4","4",2.14,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
33,"4","4",2.08,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
25,"4","4",1.25,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
35,"4","4",2.93,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
27,"2","4",4.09,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
24,"2","2",3.06,"1","0","2","1","0","P","cmc","Number_of_children_ever_born",0.1
25,"2","3",-0.13,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.1
46,"2","4",6.28,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
26,"2","2",3.27,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.1
38,"2","2",1.17,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.1
47,"1","2",3.37,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
41,"1","3",10.13,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.1
41,"2","3",0.7,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.1
28,"4","4",4.86,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.1
17,"2","2",2.71,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
27,"2","3",4.89,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.1
27,"1","2",3.85,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.1
19,"2","3",0.01,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.1
27,"2","4",2.79,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.1
26,"4","3",4.04,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
23,"2","4",1.85,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
40,"3","3",3.42,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
22,"4","4",0.17,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",0.1
44,"3","4",4.21,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.1
29,"2","3",2.09,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
26,"2","3",3.4,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
45,"4","4",0.85,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.1
32,"3","3",6.89,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.1
21,"4","4",1.34,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
31,"2","2",3.85,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
21,"3","4",-0.05,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
37,"4","4",0.91,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
34,"4","4",2.92,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",0.1
44,"3","4",0.93,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
49,"4","3",5.12,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
26,"2","3",1.96,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
38,"1","2",0.88,"1","1","2","4","1","P","cmc","Number_of_children_ever_born",0.1
36,"2","3",5.32,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
26,"3","4",1.95,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
20,"2","3",0.96,"0","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
44,"2","1",2.98,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.1
31,"3","4",2.17,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",0.1
45,"4","4",0.98,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
36,"2","3",1.99,"1","1","3","2","1","P","cmc","Number_of_children_ever_born",0.1
43,"1","3",1.84,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",0.1
25,"3","4",-0.08,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
48,"3","4",3.01,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
30,"4","4",-0.14,"0","0","1","3","0","P","cmc","Number_of_children_ever_born",0.1
48,"1","2",8.13,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
28,"3","4",0.64,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.1
26,"4","4",1.07,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
26,"3","3",2.64,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.1
24,"4","4",1.93,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
21,"3","3",1.88,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.1
30,"4","4",1.85,"0","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
20,"4","4",0.99,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
33,"4","4",1.55,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
30,"4","4",0.28,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",0.1
47,"4","4",0.61,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.1
35,"4","4",1.89,"0","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
30,"2","4",1.74,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
33,"4","4",2.82,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
45,"4","4",4.49,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
41,"4","4",2,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
32,"4","4",0.7,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.1
43,"4","4",4.61,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
44,"4","4",3.11,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
21,"1","3",4,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
44,"3","4",1.92,"1","1","1","4","1","P","cmc","Number_of_children_ever_born",0.1
23,"4","4",1.78,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
47,"1","2",3.65,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.1
47,"1","1",6.75,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.1
35,"4","4",2.24,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.1
32,"2","4",3.85,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
45,"1","4",4.67,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",0.1
22,"2","2",2.44,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
23,"1","1",3.1,"1","1","2","1","1","P","cmc","Number_of_children_ever_born",0.1
30,"4","4",-0.06,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.1
44,"1","3",0.25,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
40,"3","3",1.21,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.1
34,"4","4",3.85,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
37,"3","4",1.52,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
49,"3","4",4.94,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
26,"4","4",0.66,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
22,"4","4",-0.03,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
20,"3","4",0.05,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.1
47,"4","4",4.54,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
49,"2","2",8.02,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.1
22,"2","4",1.11,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
22,"3","3",1.98,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
25,"3","2",1.92,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
32,"2","4",-0.01,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",0.1
28,"4","4",0.19,"0","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
30,"2","4",4.49,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.1
45,"2","4",2.24,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.1
49,"2","1",10.28,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.1
34,"4","4",1.71,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.1
25,"2","4",1.23,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.1
42,"1","3",12.05,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
48,"2","1",2.65,"1","0","4","3","0","P","cmc","Number_of_children_ever_born",0.1
35,"3","4",5.12,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.1
33,"2","3",0.96,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
20,"2","4",0.35,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
36,"2","3",3.82,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.1
19,"3","3",1.9,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
27,"3","2",2.78,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
30,"1","2",3.96,"1","1","4","1","0","P","cmc","Number_of_children_ever_born",0.1
31,"3","4",3.09,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.1
44,"1","1",10.83,"1","1","4","1","1","P","cmc","Number_of_children_ever_born",0.1
24,"3","3",2.2,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
18,"3","4",-0.28,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.1
45,"1","2",5.75,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",0.1
25,"2","2",3.34,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.1
36,"3","4",5.76,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
30,"1","1",5.1,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.1
32,"2","4",1.91,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
42,"1","4",11.1,"0","1","2","2","1","P","cmc","Number_of_children_ever_born",0.1
22,"2","4",0.4,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
36,"2","4",2.37,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.1
27,"2","3",1.92,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
40,"3","4",0.46,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.1
22,"2","3",2.59,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
26,"2","4",0.16,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
31,"3","4",0.13,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.1
32,"4","4",1,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
34,"2","3",3.12,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.1
40,"3","3",0.96,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
45,"1","2",1.1,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.1
26,"3","4",2.91,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
48,"1","3",4.68,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
43,"1","3",8.23,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
27,"3","4",2.36,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.1
42,"3","2",0.93,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
34,"3","2",7.7,"1","0","2","3","1","P","cmc","Number_of_children_ever_born",0.1
32,"3","2",4.15,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.1
31,"3","3",1.99,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.1
22,"2","3",0.59,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
27,"3","4",0,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
37,"1","2",1.85,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.1
22,"1","2",-0.08,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
47,"4","4",3.73,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
32,"4","4",4.43,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.1
37,"3","3",1.92,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
45,"1","3",0.62,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.1
47,"1","4",8.05,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
28,"3","4",0.06,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
48,"1","3",3.77,"1","1","3","4","1","P","cmc","Number_of_children_ever_born",0.1
26,"2","4",0.32,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
21,"3","4",-0.15,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.1
20,"2","3",1.13,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
39,"1","1",4.99,"1","0","3","1","1","P","cmc","Number_of_children_ever_born",0.1
27,"2","3",0.98,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",0.1
37,"2","3",5.13,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.1
24,"4","4",0.72,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
39,"3","3",6.26,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
20,"3","3",1,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
19,"3","4",1.17,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
40,"3","3",4.24,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.1
41,"1","4",4.05,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
22,"4","4",1.79,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
32,"3","4",4.27,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
34,"4","4",1.53,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
34,"4","4",1.87,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.1
23,"4","4",1.94,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
27,"4","4",0.96,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.1
46,"3","2",11.24,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",0.1
34,"4","4",3.03,"0","1","1","2","0","P","cmc","Number_of_children_ever_born",0.1
33,"4","4",5.1,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
25,"3","3",0.98,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
26,"4","4",0.94,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.1
48,"1","3",4.16,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",0.1
36,"4","4",2.27,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
38,"3","4",1.43,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
44,"1","2",7.14,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
44,"2","2",1.09,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.1
39,"3","3",0.9,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
47,"1","2",7.22,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.1
43,"1","3",4.91,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.1
29,"3","3",2.93,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.1
22,"3","3",0.2,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.1
31,"2","4",5.41,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
22,"4","4",0.06,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
45,"3","4",5.9,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
42,"3","4",9.72,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.1
38,"3","3",6.92,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
47,"1","1",5.78,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.1
30,"4","4",1.94,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
28,"3","4",1.09,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
25,"3","4",0.8,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.1
49,"2","4",6.62,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
23,"3","4",2.04,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.1
35,"3","4",1.27,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
47,"2","1",4.46,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
35,"2","3",0.17,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
44,"3","4",5.69,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
48,"4","4",3.22,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
43,"2","3",6.09,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.1
21,"2","4",1.9,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.1
22,"4","4",0.31,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
41,"3","3",4.83,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
29,"2","4",1.86,"1","0","4","4","1","P","cmc","Number_of_children_ever_born",0.1
44,"4","4",4.76,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
22,"4","4",-0.16,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.1
23,"2","4",4.22,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.1
22,"2","1",0.1,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.1
35,"1","3",0.24,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.1
24,"4","4",0.91,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.1
36,"4","4",4.09,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
47,"1","2",2.06,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
40,"4","4",2.66,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
29,"4","4",1.42,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.1
49,"3","4",6.03,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
49,"3","4",9.18,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
47,"4","4",2.23,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
28,"4","4",2.99,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
26,"4","4",0.93,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
29,"1","2",7.21,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
29,"4","2",-0.25,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.1
25,"3","3",1.46,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
24,"2","4",1.91,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.1
23,"4","4",1.39,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.1
23,"4","4",2.36,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.1
44,"1","2",2.02,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.1
39,"3","4",6.13,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.1
21,"3","3",-0.24,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.1
22,"3","4",2.08,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
47,"3","4",3.25,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.1
36,"3","3",2.02,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.1
25,"1","4",1.89,"1","0","3","3","1","P","cmc","Number_of_children_ever_born",0.1
