"sepallength","sepalwidth","petallength","petalwidth","class","dataset_name","altered_attribute","noise_level"
6.5,2.8,3.22,1.5,"Iris_versicolor","iris","petallength",0.9
5.7,2.8,3.7,1.3,"Iris_versicolor","iris","petallength",0.9
6.3,3.3,5.66,1.6,"Iris_versicolor","iris","petallength",0.9
4.9,2.4,3.28,1,"Iris_versicolor","iris","petallength",0.9
6.6,2.9,5.04,1.3,"Iris_versicolor","iris","petallength",0.9
5.2,2.7,1.82,1.4,"Iris_versicolor","iris","petallength",0.9
5,2,2.82,1,"Iris_versicolor","iris","petallength",0.9
5.9,3,2.73,1.5,"Iris_versicolor","iris","petallength",0.9
6,2.2,2.53,1,"Iris_versicolor","iris","petallength",0.9
6.1,2.9,3.56,1.4,"Iris_versicolor","iris","petallength",0.9
5.6,2.9,2.94,1.3,"Iris_versicolor","iris","petallength",0.9
6.7,3.1,4.39,1.4,"Iris_versicolor","iris","petallength",0.9
5.6,3,5.51,1.5,"Iris_versicolor","iris","petallength",0.9
5.8,2.7,3.29,1,"Iris_versicolor","iris","petallength",0.9
6.2,2.2,3.14,1.5,"Iris_versicolor","iris","petallength",0.9
5.6,2.5,6.47,1.1,"Iris_versicolor","iris","petallength",0.9
5.9,3.2,6.38,1.8,"Iris_versicolor","iris","petallength",0.9
6.1,2.8,5.11,1.3,"Iris_versicolor","iris","petallength",0.9
6.3,2.5,7.6,1.5,"Iris_versicolor","iris","petallength",0.9
6.1,2.8,3.15,1.2,"Iris_versicolor","iris","petallength",0.9
6.4,2.9,7.55,1.3,"Iris_versicolor","iris","petallength",0.9
6.6,3,6.35,1.4,"Iris_versicolor","iris","petallength",0.9
6.8,2.8,5.29,1.4,"Iris_versicolor","iris","petallength",0.9
6.7,3,5.99,1.7,"Iris_versicolor","iris","petallength",0.9
6,2.9,4.6,1.5,"Iris_versicolor","iris","petallength",0.9
5.7,2.6,3.32,1,"Iris_versicolor","iris","petallength",0.9
5.5,2.4,1.3,1.1,"Iris_versicolor","iris","petallength",0.9
5.5,2.4,4.88,1,"Iris_versicolor","iris","petallength",0.9
5.8,2.7,7.3,1.2,"Iris_versicolor","iris","petallength",0.9
6,2.7,8.42,1.6,"Iris_versicolor","iris","petallength",0.9
5.4,3,4.77,1.5,"Iris_versicolor","iris","petallength",0.9
6,3.4,4.33,1.6,"Iris_versicolor","iris","petallength",0.9
6.7,3.1,4.99,1.5,"Iris_versicolor","iris","petallength",0.9
6.3,2.3,6.22,1.3,"Iris_versicolor","iris","petallength",0.9
5.6,3,6.45,1.3,"Iris_versicolor","iris","petallength",0.9
5.5,2.5,4.65,1.3,"Iris_versicolor","iris","petallength",0.9
5.5,2.6,6.17,1.2,"Iris_versicolor","iris","petallength",0.9
6.1,3,4.56,1.4,"Iris_versicolor","iris","petallength",0.9
5.8,2.6,4.79,1.2,"Iris_versicolor","iris","petallength",0.9
5,2.3,5.18,1,"Iris_versicolor","iris","petallength",0.9
5.6,2.7,9.98,1.3,"Iris_versicolor","iris","petallength",0.9
5.7,3,4.11,1.2,"Iris_versicolor","iris","petallength",0.9
5.7,2.9,3.14,1.3,"Iris_versicolor","iris","petallength",0.9
6.2,2.9,5.01,1.3,"Iris_versicolor","iris","petallength",0.9
5.1,2.5,2.36,1.1,"Iris_versicolor","iris","petallength",0.9
5.7,2.8,5.11,1.3,"Iris_versicolor","iris","petallength",0.9
6.3,3.3,6.54,2.5,"Iris_virginica","iris","petallength",0.9
5.8,2.7,7.19,1.9,"Iris_virginica","iris","petallength",0.9
7.1,3,4.38,2.1,"Iris_virginica","iris","petallength",0.9
6.3,2.9,3.69,1.8,"Iris_virginica","iris","petallength",0.9
6.5,3,8.29,2.2,"Iris_virginica","iris","petallength",0.9
7.6,3,6.96,2.1,"Iris_virginica","iris","petallength",0.9
4.9,2.5,3.04,1.7,"Iris_virginica","iris","petallength",0.9
7.3,2.9,4.59,1.8,"Iris_virginica","iris","petallength",0.9
6.7,2.5,4.92,1.8,"Iris_virginica","iris","petallength",0.9
7.2,3.6,7.04,2.5,"Iris_virginica","iris","petallength",0.9
6.5,3.2,4.26,2,"Iris_virginica","iris","petallength",0.9
6.4,2.7,7.43,1.9,"Iris_virginica","iris","petallength",0.9
6.8,3,5.89,2.1,"Iris_virginica","iris","petallength",0.9
5.7,2.5,5.31,2,"Iris_virginica","iris","petallength",0.9
5.8,2.8,5.08,2.4,"Iris_virginica","iris","petallength",0.9
6.4,3.2,4.83,2.3,"Iris_virginica","iris","petallength",0.9
6.5,3,5.23,1.8,"Iris_virginica","iris","petallength",0.9
7.7,3.8,8.54,2.2,"Iris_virginica","iris","petallength",0.9
7.7,2.6,4.77,2.3,"Iris_virginica","iris","petallength",0.9
6,2.2,6.73,1.5,"Iris_virginica","iris","petallength",0.9
6.9,3.2,5.14,2.3,"Iris_virginica","iris","petallength",0.9
5.6,2.8,6.07,2,"Iris_virginica","iris","petallength",0.9
7.7,2.8,6.61,2,"Iris_virginica","iris","petallength",0.9
6.3,2.7,2.76,1.8,"Iris_virginica","iris","petallength",0.9
6.7,3.3,6.25,2.1,"Iris_virginica","iris","petallength",0.9
7.2,3.2,4.99,1.8,"Iris_virginica","iris","petallength",0.9
6.2,2.8,6.59,1.8,"Iris_virginica","iris","petallength",0.9
6.1,3,3.59,1.8,"Iris_virginica","iris","petallength",0.9
6.4,2.8,2.76,2.1,"Iris_virginica","iris","petallength",0.9
7.2,3,4.44,1.6,"Iris_virginica","iris","petallength",0.9
7.4,2.8,5.19,1.9,"Iris_virginica","iris","petallength",0.9
7.9,3.8,5.09,2,"Iris_virginica","iris","petallength",0.9
6.4,2.8,5.22,2.2,"Iris_virginica","iris","petallength",0.9
6.3,2.8,4.15,1.5,"Iris_virginica","iris","petallength",0.9
6.1,2.6,4.95,1.4,"Iris_virginica","iris","petallength",0.9
7.7,3,6.62,2.3,"Iris_virginica","iris","petallength",0.9
6.3,3.4,3.75,2.4,"Iris_virginica","iris","petallength",0.9
6.4,3.1,6.71,1.8,"Iris_virginica","iris","petallength",0.9
6,3,4.8,1.8,"Iris_virginica","iris","petallength",0.9
6.9,3.1,5.34,2.1,"Iris_virginica","iris","petallength",0.9
6.7,3.1,2.37,2.4,"Iris_virginica","iris","petallength",0.9
6.9,3.1,4.62,2.3,"Iris_virginica","iris","petallength",0.9
5.8,2.7,4.22,1.9,"Iris_virginica","iris","petallength",0.9
6.8,3.2,7.25,2.3,"Iris_virginica","iris","petallength",0.9
6.7,3.3,7.91,2.5,"Iris_virginica","iris","petallength",0.9
6.7,3,7.16,2.3,"Iris_virginica","iris","petallength",0.9
6.3,2.5,3.23,1.9,"Iris_virginica","iris","petallength",0.9
6.5,3,3.94,2,"Iris_virginica","iris","petallength",0.9
6.2,3.4,5.26,2.3,"Iris_virginica","iris","petallength",0.9
5.9,3,3.42,1.8,"Iris_virginica","iris","petallength",0.9
