"variance","skewness","curtosis","entropy","class","dataset_name","altered_attribute","noise_level"
1.6426,2.46,0.22849,-0.147,"0","banknote","skewness",0.2
-0.11783,0.52,8.03,-0.028031,"0","banknote","skewness",0.2
-0.69572,8.36,1.8419,-4.3289,"0","banknote","skewness",0.2
2.9421,8.45,-0.97709,-0.88406,"0","banknote","skewness",0.2
-1.7559,12.97,3.0946,-4.8978,"0","banknote","skewness",0.2
-1.2537,10.54,1.931,-4.3237,"0","banknote","skewness",0.2
3.2585,-5.26,3.8024,-0.15087,"0","banknote","skewness",0.2
1.8314,8.22,-0.036278,0.049554,"0","banknote","skewness",0.2
4.5645,-3.17,2.8684,0.27714,"0","banknote","skewness",0.2
2.7365,-5.85,6.6608,-0.57889,"0","banknote","skewness",0.2
0.9297,-3.78,4.6429,-0.2957,"0","banknote","skewness",0.2
3.9663,9.15,-4.1131,-4.6056,"0","banknote","skewness",0.2
1.4578,-2.31,4.1785,0.59136,"0","banknote","skewness",0.2
4.8272,2.54,0.68604,0.80731,"0","banknote","skewness",0.2
-2.341,12.95,0.70403,-7.5836,"0","banknote","skewness",0.2
-1.8584,9.38,-1.6643,-1.8384,"0","banknote","skewness",0.2
4.1454,7.81,-1.9153,-0.86078,"0","banknote","skewness",0.2
1.9157,6.59,0.23705,-2.0116,"0","banknote","skewness",0.2
4.0215,-1.57,2.4648,1.1409,"0","banknote","skewness",0.2
5.8862,4.95,-2.8167,-0.30087,"0","banknote","skewness",0.2
-2.0897,10.77,2.3603,-3.4198,"0","banknote","skewness",0.2
4.0026,-3.3,3.5573,0.26809,"0","banknote","skewness",0.2
-0.78689,9.16,-3.7867,-7.5034,"0","banknote","skewness",0.2
4.1757,8.62,-3.8552,-4.3056,"0","banknote","skewness",0.2
0.83292,7.19,0.65005,-0.92544,"0","banknote","skewness",0.2
4.8077,3.18,-0.26334,1.5534,"0","banknote","skewness",0.2
5.3063,4.7,-2.8904,-0.52716,"0","banknote","skewness",0.2
2.5605,10.12,-3.5913,-1.356,"0","banknote","skewness",0.2
2.1059,7.05,-0.47755,-1.8461,"0","banknote","skewness",0.2
2.1721,1.17,5.4672,-0.72371,"0","banknote","skewness",0.2
4.2899,8.84,-4.6067,-4.3263,"0","banknote","skewness",0.2
3.5156,9.21,-4.2759,-4.978,"0","banknote","skewness",0.2
2.614,7.65,-3.7258,-1.3069,"0","banknote","skewness",0.2
0.68087,1.01,4.9085,0.54998,"0","banknote","skewness",0.2
4.1962,2.42,0.83256,0.753,"0","banknote","skewness",0.2
6.0919,5.5,-1.3267,1.4551,"0","banknote","skewness",0.2
1.3234,5.67,0.2362,-0.11984,"0","banknote","skewness",0.2
1.3264,-0.34,5.6566,-0.41337,"0","banknote","skewness",0.2
-0.16735,8.03,1.2061,-3.6241,"0","banknote","skewness",0.2
-1.3,10.24,-2.953,-5.8638,"0","banknote","skewness",0.2
-2.2261,11.07,2.9438,-3.5258,"0","banknote","skewness",0.2
2.4196,6.8,-0.75688,0.228,"0","banknote","skewness",0.2
1.0987,-1.37,5.989,-0.58277,"0","banknote","skewness",0.2
4.6464,9.35,-4.5852,-4.206,"0","banknote","skewness",0.2
-0.36038,2.86,3.1143,-0.37199,"0","banknote","skewness",0.2
1.3562,2.33,4.3465,0.78662,"0","banknote","skewness",0.2
0.5706,-0.08,1.2421,-0.5621,"0","banknote","skewness",0.2
-2.6479,11.31,-1.331,-5.4707,"0","banknote","skewness",0.2
3.1219,-2.7,1.9259,-0.37458,"0","banknote","skewness",0.2
5.4944,2.77,0.041694,1.9284,"0","banknote","skewness",0.2
-1.3389,4.1,7.0806,1.031,"0","banknote","skewness",0.2
-2.3361,12.07,3.0835,-5.4435,"0","banknote","skewness",0.2
2.2596,0.35,4.7355,-0.2776,"0","banknote","skewness",0.2
0.46901,0.9,7.3848,0.36507,"0","banknote","skewness",0.2
2.7296,1.65,0.51124,0.5099,"0","banknote","skewness",0.2
2.0466,2.75,2.1761,-0.083634,"0","banknote","skewness",0.2
-1.3274,10.52,2.4408,-5.2689,"0","banknote","skewness",0.2
3.8905,-1.2,2.6302,1.1047,"0","banknote","skewness",0.2
3.9994,0.6,1.1693,1.6892,"0","banknote","skewness",0.2
2.3952,8.33,-3.1783,-3.0086,"0","banknote","skewness",0.2
3.2704,5.63,-1.0456,0.23447,"0","banknote","skewness",0.2
-1.3931,1.6,7.5382,0.78403,"0","banknote","skewness",0.2
1.6406,2.35,1.3964,-0.36424,"0","banknote","skewness",0.2
2.7744,5.31,-1.0671,0.075416,"0","banknote","skewness",0.2
2.4287,8.56,-3.2477,-1.4543,"0","banknote","skewness",0.2
4.2134,-3.47,2.0116,0.67412,"0","banknote","skewness",0.2
1.6472,0.07,4.7449,1.225,"0","banknote","skewness",0.2
2.0597,-2.41,5.2119,-0.29312,"0","banknote","skewness",0.2
0.3798,1.89,0.7572,-0.4444,"0","banknote","skewness",0.2
1.0135,8.17,-1.672,-2.0815,"0","banknote","skewness",0.2
4.5691,-4.02,3.1769,0.0042961,"0","banknote","skewness",0.2
0.57461,8.61,-1.6917,-4.3922,"0","banknote","skewness",0.2
0.5734,9.33,-0.9094,-1.872,"0","banknote","skewness",0.2
5.2868,3.55,-1.3721,1.1668,"0","banknote","skewness",0.2
4.0102,11.9,-4.1388,-5.0646,"0","banknote","skewness",0.2
4.1425,-2.57,3.8281,1.6297,"0","banknote","skewness",0.2
3.0934,-1.41,2.2232,0.22283,"0","banknote","skewness",0.2
2.2034,5.67,0.53009,0.84998,"0","banknote","skewness",0.2
3.744,2.57,0.95851,1.0077,"0","banknote","skewness",0.2
3.0329,2.16,2.1135,0.35084,"0","banknote","skewness",0.2
3.7731,8.1,-1.6814,-0.94742,"0","banknote","skewness",0.2
3.1557,3.71,0.59693,0.79825,"0","banknote","skewness",0.2
1.8114,7.42,-0.9788,-2.4668,"0","banknote","skewness",0.2
4.988,6.74,-3.2846,-1.1608,"0","banknote","skewness",0.2
2.483,5.95,-0.79287,-0.90863,"0","banknote","skewness",0.2
1.594,5.58,1.3758,0.081882,"0","banknote","skewness",0.2
-0.016103,11.56,0.15394,-1.6134,"0","banknote","skewness",0.2
3.8496,9.35,-4.1508,-4.4582,"0","banknote","skewness",0.2
0.9297,-2.31,4.6429,-0.2957,"0","banknote","skewness",0.2
4.9342,2.4,-0.17594,1.6245,"0","banknote","skewness",0.2
3.8417,9.04,-4.2699,-4.9159,"0","banknote","skewness",0.2
5.3915,12.09,-3.8081,-3.3642,"0","banknote","skewness",0.2
4.4072,0.07,2.0416,1.1319,"0","banknote","skewness",0.2
2.6946,5.78,-0.40301,0.44912,"0","banknote","skewness",0.2
5.2756,1.48,0.12138,1.1435,"0","banknote","skewness",0.2
3.4312,7.96,-1.9513,-0.36165,"0","banknote","skewness",0.2
4.052,0.1,0.45383,0.51248,"0","banknote","skewness",0.2
1.3638,-2.58,8.4182,-1.8836,"0","banknote","skewness",0.2
0.89566,7.69,-2.7473,-1.9353,"0","banknote","skewness",0.2
1.9265,8.58,-0.16823,-3.0771,"0","banknote","skewness",0.2
0.20977,0.37,7.7267,0.90946,"0","banknote","skewness",0.2
4.068,-4.24,2.1992,0.50084,"0","banknote","skewness",0.2
2.877,-3.48,3.6259,-0.32544,"0","banknote","skewness",0.2
0.3223,-1.42,8.0883,0.69222,"0","banknote","skewness",0.2
-1.3,10.31,-2.953,-5.8638,"0","banknote","skewness",0.2
1.7747,-6.97,8.15,-0.89828,"0","banknote","skewness",0.2
1.3419,-4.01,8.09,-1.7349,"0","banknote","skewness",0.2
0.89606,9.61,-1.4175,-4.0327,"0","banknote","skewness",0.2
0.44125,2.39,4.3225,0.7155,"0","banknote","skewness",0.2
3.2422,4.47,0.12224,-1.4466,"0","banknote","skewness",0.2
2.5678,4.16,0.61406,-0.40691,"0","banknote","skewness",0.2
-2.2153,11.08,0.078538,-7.7853,"0","banknote","skewness",0.2
4.1349,6.47,-2.4294,-0.19613,"0","banknote","skewness",0.2
1.934,-0.13,4.816,-0.33967,"0","banknote","skewness",0.2
2.5068,3.36,3.9249,0.12585,"0","banknote","skewness",0.2
2.1464,4.97,-0.5778,-2.2302,"0","banknote","skewness",0.2
0.051979,7.67,-2.0541,-3.1508,"0","banknote","skewness",0.2
1.2706,7.36,-0.19651,-2.1888,"0","banknote","skewness",0.2
1.143,-0.11,5.4552,-0.56984,"0","banknote","skewness",0.2
2.2928,8.68,-3.2417,-1.2991,"0","banknote","skewness",0.2
0.3292,-4.61,4.5718,-0.9888,"0","banknote","skewness",0.2
2.9719,7.58,-0.2702,0.71291,"0","banknote","skewness",0.2
1.6849,10.84,-1.2641,-1.3858,"0","banknote","skewness",0.2
-1.9177,10.9,2.5454,-3.2763,"0","banknote","skewness",0.2
2.3729,10.26,-3.0087,-3.2013,"0","banknote","skewness",0.2
1.0284,9.88,-1.3687,-1.7853,"0","banknote","skewness",0.2
0.27451,8.36,-3.2863,-4.8448,"0","banknote","skewness",0.2
1.6032,-4.29,8.5193,-2.1203,"0","banknote","skewness",0.2
4.616,9.05,-4.2185,-4.4245,"0","banknote","skewness",0.2
4.2478,7.72,-2.7696,-1.0767,"0","banknote","skewness",0.2
4.0215,-4.35,2.4957,0.36636,"0","banknote","skewness",0.2
5.0297,-5,3.5025,-0.23751,"0","banknote","skewness",0.2
1.5902,3.05,3.2403,0.18404,"0","banknote","skewness",0.2
2.1274,4.03,-1.7971,-1.1763,"0","banknote","skewness",0.2
1.1811,9.88,-2.0567,-0.90345,"0","banknote","skewness",0.2
0.3292,-4.01,4.5718,-0.9888,"0","banknote","skewness",0.2
5.7353,5.29,-2.2598,0.075416,"0","banknote","skewness",0.2
2.6718,7.55,0.72974,-1.4892,"0","banknote","skewness",0.2
1.5799,-5.8,7.9186,-1.5487,"0","banknote","skewness",0.2
2.9499,1.49,1.3458,-0.037083,"0","banknote","skewness",0.2
0.5195,-3.84,3.0895,-0.9849,"0","banknote","skewness",0.2
3.7352,9.03,-3.9032,-3.3487,"0","banknote","skewness",0.2
-1.7344,1.09,7.7618,0.93532,"0","banknote","skewness",0.2
3.884,11.3,-3.9298,-4.0819,"0","banknote","skewness",0.2
3.5257,2.07,1.9276,1.7991,"0","banknote","skewness",0.2
4.4549,4,1.0313,0.96894,"0","banknote","skewness",0.2
-0.16108,-6.84,8.3573,-1.5216,"0","banknote","skewness",0.2
4.2164,10.19,-4.9288,-5.2366,"0","banknote","skewness",0.2
3.5152,5.86,-0.67377,-0.46898,"0","banknote","skewness",0.2
1.6988,1.27,2.9044,0.11033,"0","banknote","skewness",0.2
1.0607,2.8,2.5188,-0.17027,"0","banknote","skewness",0.2
2.0421,-0.17,4.2171,0.90429,"0","banknote","skewness",0.2
3.5594,1.95,1.291,1.6556,"0","banknote","skewness",0.2
3.0009,6.15,-2.2306,-0.66553,"0","banknote","skewness",0.2
3.9294,2.45,1.8076,0.89782,"0","banknote","skewness",0.2
3.4667,-5.12,4.2882,1.5418,"0","banknote","skewness",0.2
3.966,2.78,0.70574,0.33662,"0","banknote","skewness",0.2
1.0191,0.77,4.9334,0.82929,"0","banknote","skewness",0.2
0.96414,3.47,2.2138,-0.12501,"0","banknote","skewness",0.2
1.8205,7.79,0.0099913,0.39481,"0","banknote","skewness",0.2
4.9923,9,-2.3515,-0.71984,"0","banknote","skewness",0.2
-1.1804,12.84,0.15565,-6.8194,"0","banknote","skewness",0.2
4.0329,0.48,0.89082,1.1823,"0","banknote","skewness",0.2
0.66018,11.27,-1.4029,-3.9151,"0","banknote","skewness",0.2
3.5982,6.37,-1.3035,0.21248,"0","banknote","skewness",0.2
-1.8584,10.8,-1.6643,-1.8384,"0","banknote","skewness",0.2
4.0972,2.16,1.6671,0.91593,"0","banknote","skewness",0.2
3.3299,0.55,1.5806,0.39352,"0","banknote","skewness",0.2
3.1088,2.4,0.80857,0.4336,"0","banknote","skewness",0.2
-4.2859,7.52,3.1392,-0.91639,"0","banknote","skewness",0.2
-1.2528,8.35,2.1787,-5.6038,"0","banknote","skewness",0.2
0.5195,-3.71,3.0895,-0.9849,"0","banknote","skewness",0.2
0.3292,-5.75,4.5718,-0.9888,"0","banknote","skewness",0.2
0.88872,4.47,2.045,-0.19355,"0","banknote","skewness",0.2
3.5458,8.58,-4.0351,-3.9564,"0","banknote","skewness",0.2
-0.21661,6.64,1.8848,-3.8853,"0","banknote","skewness",0.2
2.7206,9.61,-3.3111,-0.96811,"0","banknote","skewness",0.2
3.2051,9.19,-2.9033,-0.7819,"0","banknote","skewness",0.2
2.6917,11.09,-3.3,-4.2888,"0","banknote","skewness",0.2
-2.3242,13.52,1.8231,-5.375,"0","banknote","skewness",0.2
2.7161,-4.57,4.1914,0.16981,"0","banknote","skewness",0.2
3.3848,2.15,0.90967,0.25128,"0","banknote","skewness",0.2
1.7452,4.12,2.0878,0.62627,"0","banknote","skewness",0.2
2.805,1.12,1.3424,1.2133,"0","banknote","skewness",0.2
5.7823,6,-2.4089,-0.056479,"0","banknote","skewness",0.2
3.8999,0.63,1.6011,0.96765,"0","banknote","skewness",0.2
3.5189,5.24,-1.7791,-0.020273,"0","banknote","skewness",0.2
3.2294,7.11,-0.37816,-2.5405,"0","banknote","skewness",0.2
3.4985,0.56,0.22677,-0.1651,"0","banknote","skewness",0.2
2.1948,1.48,1.1582,0.85774,"0","banknote","skewness",0.2
2.2526,8.95,-3.1749,-2.9944,"0","banknote","skewness",0.2
4.1529,-3.85,2.8633,-0.017686,"0","banknote","skewness",0.2
0.74307,11.42,-1.3824,-4.0728,"0","banknote","skewness",0.2
1.9105,7.61,-2.3386,-0.75604,"0","banknote","skewness",0.2
-1.5055,-0.63,6.8681,-0.50648,"0","banknote","skewness",0.2
0.58836,10.21,-1.3884,-4.3276,"0","banknote","skewness",0.2
3.2303,10.05,-3.5348,-1.2151,"0","banknote","skewness",0.2
-1.9922,10.54,2.6542,-5.2107,"0","banknote","skewness",0.2
2.8523,7.53,-3.761,-3.3371,"0","banknote","skewness",0.2
4.2772,2.62,0.48554,0.36119,"0","banknote","skewness",0.2
1.5099,0.55,6.2332,-0.30346,"0","banknote","skewness",0.2
5.4188,13.18,-4.084,-3.6991,"0","banknote","skewness",0.2
0.86202,4.16,4.2908,0.54739,"0","banknote","skewness",0.2
3.8117,9.74,-4.0463,-4.5629,"0","banknote","skewness",0.2
0.54777,10.53,-1.5435,-4.1633,"0","banknote","skewness",0.2
2.3718,6.64,0.015989,-1.7414,"0","banknote","skewness",0.2
-2.4953,12.75,1.9353,-3.4638,"0","banknote","skewness",0.2
4.6361,-4.14,2.8358,1.1991,"0","banknote","skewness",0.2
-2.2527,12.13,2.5899,-3.2737,"0","banknote","skewness",0.2
3.7982,11.55,-4.1602,-4.9728,"0","banknote","skewness",0.2
-0.36279,8.35,-1.9213,-3.3332,"0","banknote","skewness",0.2
2.1265,6.82,0.44784,-2.2224,"0","banknote","skewness",0.2
0.86736,6.88,1.6765,-0.16769,"0","banknote","skewness",0.2
3.7831,8.59,-3.8869,-3.7366,"0","banknote","skewness",0.2
-2.2623,12.73,0.28846,-7.7581,"0","banknote","skewness",0.2
