"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
36,"2","4",5.81,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
20,"2","2",1.26,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.9
43,"4","4",4.21,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.9
37,"3","4",5.46,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.9
21,"2","3",1.92,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
49,"4","4",1.49,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.9
42,"3","3",9.62,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
20,"2","3",4.89,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
47,"1","2",-1.86,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.9
22,"2","3",1.28,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.9
27,"2","4",0.75,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.9
24,"2","4",-2.22,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
44,"4","2",5.95,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
30,"2","3",1.48,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
23,"3","4",-1.54,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
25,"4","4",0.36,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.9
47,"2","3",2.72,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
48,"2","3",12.9,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
29,"2","3",1.88,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",0.9
29,"2","3",-0.12,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.9
21,"3","4",-4.66,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
21,"3","4",-0.08,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
29,"4","4",-0.91,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.9
45,"3","4",4.72,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
33,"2","3",2.65,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
38,"4","4",1.71,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.9
24,"4","4",3.07,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
49,"4","4",5.91,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",0.9
24,"2","4",-0.55,"1","0","4","4","0","P","cmc","Number_of_children_ever_born",0.9
28,"4","4",-2.11,"0","0","1","4","0","P","cmc","Number_of_children_ever_born",0.9
30,"4","4",-0.19,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
33,"4","4",-1.86,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
25,"4","4",1.51,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
35,"4","4",4.88,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
27,"2","4",3.48,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
24,"2","2",3.92,"1","0","2","1","0","P","cmc","Number_of_children_ever_born",0.9
25,"2","3",3.85,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.9
46,"2","4",5.84,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
26,"2","2",0.79,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.9
38,"2","2",1.22,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.9
47,"1","2",1.61,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
41,"1","3",11.75,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.9
41,"2","3",-0.31,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.9
28,"4","4",6.72,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.9
17,"2","2",5.3,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
27,"2","3",8.52,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.9
27,"1","2",0.37,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.9
19,"2","3",-1.46,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.9
27,"2","4",7.48,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.9
26,"4","3",3.88,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
23,"2","4",4.21,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
40,"3","3",0,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
22,"4","4",-0.77,"1","1","1","1","0","P","cmc","Number_of_children_ever_born",0.9
44,"3","4",4.43,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.9
29,"2","3",0.13,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
26,"2","3",4.16,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
45,"4","4",1.46,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.9
32,"3","3",9.87,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.9
21,"4","4",0.42,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
31,"2","2",4.53,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
21,"3","4",-3.02,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
37,"4","4",-0.66,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
34,"4","4",7.12,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",0.9
44,"3","4",-0.15,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
49,"4","3",7.21,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
26,"2","3",3.17,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
38,"1","2",4.75,"1","1","2","4","1","P","cmc","Number_of_children_ever_born",0.9
36,"2","3",4.69,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
26,"3","4",-1.9,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
20,"2","3",0.51,"0","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
44,"2","1",3.4,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.9
31,"3","4",0.28,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",0.9
45,"4","4",1.03,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
36,"2","3",3.51,"1","1","3","2","1","P","cmc","Number_of_children_ever_born",0.9
43,"1","3",2.91,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",0.9
25,"3","4",-3.12,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
48,"3","4",4.45,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
30,"4","4",-1.65,"0","0","1","3","0","P","cmc","Number_of_children_ever_born",0.9
48,"1","2",7.49,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
28,"3","4",3.98,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.9
26,"4","4",-1.23,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
26,"3","3",3.61,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.9
24,"4","4",3.64,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
21,"3","3",-2.32,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.9
30,"4","4",0.35,"0","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
20,"4","4",-0.47,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
33,"4","4",3.92,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
30,"4","4",0.93,"0","0","3","3","0","P","cmc","Number_of_children_ever_born",0.9
47,"4","4",1.13,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.9
35,"4","4",-0.01,"0","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
30,"2","4",4.34,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
33,"4","4",1.42,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
45,"4","4",5.23,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
41,"4","4",1.21,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
32,"4","4",-1.7,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.9
43,"4","4",4.45,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
44,"4","4",3.59,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
21,"1","3",3.62,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
44,"3","4",3.57,"1","1","1","4","1","P","cmc","Number_of_children_ever_born",0.9
23,"4","4",-1,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
47,"1","2",5.79,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.9
47,"1","1",4.45,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.9
35,"4","4",2,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.9
32,"2","4",0.82,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
45,"1","4",2.54,"1","1","1","2","1","P","cmc","Number_of_children_ever_born",0.9
22,"2","2",5.83,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
23,"1","1",3.47,"1","1","2","1","1","P","cmc","Number_of_children_ever_born",0.9
30,"4","4",-2.35,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.9
44,"1","3",0,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
40,"3","3",1.21,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.9
34,"4","4",3.71,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
37,"3","4",2.88,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
49,"3","4",2.64,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
26,"4","4",2.92,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
22,"4","4",0.87,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
20,"3","4",1.81,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.9
47,"4","4",1.6,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
49,"2","2",7.33,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.9
22,"2","4",1.61,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
22,"3","3",3.57,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
25,"3","2",1.5,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
32,"2","4",-0.75,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",0.9
28,"4","4",3.16,"0","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
30,"2","4",5.01,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.9
45,"2","4",7.3,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.9
49,"2","1",9.66,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.9
34,"4","4",-1.25,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.9
25,"2","4",1.41,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.9
42,"1","3",9.55,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
48,"2","1",0.33,"1","0","4","3","0","P","cmc","Number_of_children_ever_born",0.9
35,"3","4",5.09,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.9
33,"2","3",2.78,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
20,"2","4",1,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
36,"2","3",6.3,"1","1","3","1","1","P","cmc","Number_of_children_ever_born",0.9
19,"3","3",-0.3,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
27,"3","2",3.43,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
30,"1","2",7.45,"1","1","4","1","0","P","cmc","Number_of_children_ever_born",0.9
31,"3","4",2.77,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.9
44,"1","1",7.26,"1","1","4","1","1","P","cmc","Number_of_children_ever_born",0.9
24,"3","3",1.86,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
18,"3","4",4.68,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.9
45,"1","2",6.19,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",0.9
25,"2","2",3.86,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.9
36,"3","4",7.49,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
30,"1","1",0.74,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.9
32,"2","4",1.12,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
42,"1","4",14.27,"0","1","2","2","1","P","cmc","Number_of_children_ever_born",0.9
22,"2","4",0.08,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
36,"2","4",0.59,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.9
27,"2","3",4.75,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
40,"3","4",-0.31,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.9
22,"2","3",2.14,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
26,"2","4",0.07,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
31,"3","4",-1.54,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.9
32,"4","4",1.13,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
34,"2","3",0.18,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.9
40,"3","3",1.54,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
45,"1","2",-0.74,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.9
26,"3","4",4.18,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
48,"1","3",3.98,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
43,"1","3",6.4,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
27,"3","4",1.24,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.9
42,"3","2",-0.99,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
34,"3","2",10.96,"1","0","2","3","1","P","cmc","Number_of_children_ever_born",0.9
32,"3","2",7.45,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.9
31,"3","3",2.87,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.9
22,"2","3",0.8,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
27,"3","4",0.44,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
37,"1","2",1.81,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.9
22,"1","2",-0.98,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
47,"4","4",5.2,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
32,"4","4",0.9,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.9
37,"3","3",0.41,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
45,"1","3",0.39,"1","1","2","3","1","P","cmc","Number_of_children_ever_born",0.9
47,"1","4",9.77,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
28,"3","4",-1.12,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
48,"1","3",0.11,"1","1","3","4","1","P","cmc","Number_of_children_ever_born",0.9
26,"2","4",3.22,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
21,"3","4",-1.1,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.9
20,"2","3",3.24,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
39,"1","1",7.89,"1","0","3","1","1","P","cmc","Number_of_children_ever_born",0.9
27,"2","3",1.12,"1","0","3","4","0","P","cmc","Number_of_children_ever_born",0.9
37,"2","3",5.25,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.9
24,"4","4",4.12,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
39,"3","3",6.8,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
20,"3","3",0.72,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
19,"3","4",2.39,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
40,"3","3",6.73,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.9
41,"1","4",6.04,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
22,"4","4",-1.92,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
32,"3","4",2.26,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
34,"4","4",1.14,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
34,"4","4",-1.31,"1","0","1","3","0","P","cmc","Number_of_children_ever_born",0.9
23,"4","4",0.87,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
27,"4","4",6.12,"1","1","1","2","0","P","cmc","Number_of_children_ever_born",0.9
46,"3","2",10.8,"1","0","2","2","1","P","cmc","Number_of_children_ever_born",0.9
34,"4","4",3.64,"0","1","1","2","0","P","cmc","Number_of_children_ever_born",0.9
33,"4","4",6.93,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
25,"3","3",0.43,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
26,"4","4",3.83,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.9
48,"1","3",3.59,"1","1","3","3","1","P","cmc","Number_of_children_ever_born",0.9
36,"4","4",3.57,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
38,"3","4",5.35,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
44,"1","2",5.08,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
44,"2","2",2.31,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.9
39,"3","3",-2.26,"0","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
47,"1","2",9.47,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.9
43,"1","3",6.88,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.9
29,"3","3",2.23,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.9
22,"3","3",-0.02,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.9
31,"2","4",5.43,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
22,"4","4",0.75,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
45,"3","4",3.57,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
42,"3","4",4.36,"1","0","3","2","0","P","cmc","Number_of_children_ever_born",0.9
38,"3","3",11.1,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
47,"1","1",7.32,"1","0","3","1","0","P","cmc","Number_of_children_ever_born",0.9
30,"4","4",0.69,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
28,"3","4",0.22,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
25,"3","4",-1.89,"1","1","2","1","0","P","cmc","Number_of_children_ever_born",0.9
49,"2","4",3.81,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
23,"3","4",-3.46,"1","0","2","3","0","P","cmc","Number_of_children_ever_born",0.9
35,"3","4",3.02,"0","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
47,"2","1",4.08,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
35,"2","3",0.95,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
44,"3","4",3.05,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
48,"4","4",0.6,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
43,"2","3",6.98,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.9
21,"2","4",6.69,"1","1","3","1","0","P","cmc","Number_of_children_ever_born",0.9
22,"4","4",1.44,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
41,"3","3",2.5,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
29,"2","4",3.86,"1","0","4","4","1","P","cmc","Number_of_children_ever_born",0.9
44,"4","4",3.1,"0","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
22,"4","4",-1.78,"1","0","1","4","0","P","cmc","Number_of_children_ever_born",0.9
23,"2","4",4.76,"1","1","3","3","0","P","cmc","Number_of_children_ever_born",0.9
22,"2","1",1.78,"1","1","3","2","0","P","cmc","Number_of_children_ever_born",0.9
35,"1","3",-1.63,"1","1","2","2","1","P","cmc","Number_of_children_ever_born",0.9
24,"4","4",2.51,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.9
36,"4","4",5.67,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
47,"1","2",0.22,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
40,"4","4",3.02,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
29,"4","4",-0.44,"1","1","1","3","0","P","cmc","Number_of_children_ever_born",0.9
49,"3","4",9.59,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
49,"3","4",7.15,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
47,"4","4",-0.18,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
28,"4","4",2,"0","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
26,"4","4",2.54,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
29,"1","2",6.34,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
29,"4","2",-1.23,"1","0","2","2","0","P","cmc","Number_of_children_ever_born",0.9
25,"3","3",4.09,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
24,"2","4",1.12,"1","1","3","4","0","P","cmc","Number_of_children_ever_born",0.9
23,"4","4",4.4,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.9
23,"4","4",2.58,"1","0","3","3","0","P","cmc","Number_of_children_ever_born",0.9
44,"1","2",-0.22,"1","1","2","4","0","P","cmc","Number_of_children_ever_born",0.9
39,"3","4",4.83,"1","1","1","4","0","P","cmc","Number_of_children_ever_born",0.9
21,"3","3",-4.32,"1","1","2","2","0","P","cmc","Number_of_children_ever_born",0.9
22,"3","4",3.51,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
47,"3","4",5.02,"1","1","2","3","0","P","cmc","Number_of_children_ever_born",0.9
36,"3","3",4.98,"1","0","2","4","0","P","cmc","Number_of_children_ever_born",0.9
