"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
26.08,"1","4",1,"1","1","2","1","0","P","cmc","Wifes_age",0.6
32.6,"4","4",2,"1","1","2","3","0","P","cmc","Wifes_age",0.6
51.15,"4","4",0,"1","1","2","4","0","P","cmc","Wifes_age",0.6
30.87,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.6
24.82,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.6
28.79,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.6
47.74,"4","4",7,"0","1","2","4","0","P","cmc","Wifes_age",0.6
42.21,"3","4",8,"1","1","3","3","0","P","cmc","Wifes_age",0.6
42.49,"4","4",1,"0","0","2","3","0","P","cmc","Wifes_age",0.6
34.67,"2","4",5,"1","1","2","3","0","P","cmc","Wifes_age",0.6
18.99,"2","2",2,"1","1","2","2","1","P","cmc","Wifes_age",0.6
45.27,"4","4",5,"1","0","1","4","0","P","cmc","Wifes_age",0.6
38.97,"3","4",7,"1","1","2","1","0","P","cmc","Wifes_age",0.6
19.47,"2","3",0,"1","1","3","4","0","P","cmc","Wifes_age",0.6
45.26,"4","4",6,"1","1","1","2","0","P","cmc","Wifes_age",0.6
45.91,"3","3",10,"1","1","3","3","0","P","cmc","Wifes_age",0.6
17.94,"2","3",1,"1","1","2","3","0","P","cmc","Wifes_age",0.6
52.68,"1","2",2,"1","0","1","3","0","P","cmc","Wifes_age",0.6
24.4,"2","3",1,"1","1","2","1","0","P","cmc","Wifes_age",0.6
28.42,"2","4",1,"1","0","1","3","0","P","cmc","Wifes_age",0.6
33.05,"2","4",1,"1","1","3","1","0","P","cmc","Wifes_age",0.6
38.96,"4","2",8,"1","1","3","3","0","P","cmc","Wifes_age",0.6
38.2,"2","3",3,"1","1","3","1","0","P","cmc","Wifes_age",0.6
24,"3","4",2,"1","1","3","4","0","P","cmc","Wifes_age",0.6
23.44,"4","4",1,"1","0","3","3","0","P","cmc","Wifes_age",0.6
42.09,"2","3",4,"1","1","2","3","0","P","cmc","Wifes_age",0.6
46.76,"2","3",8,"1","1","1","4","0","P","cmc","Wifes_age",0.6
22.52,"2","3",1,"1","1","1","1","0","P","cmc","Wifes_age",0.6
24.44,"2","3",1,"1","1","1","2","0","P","cmc","Wifes_age",0.6
15.85,"3","4",0,"1","1","2","3","0","P","cmc","Wifes_age",0.6
14.65,"3","4",1,"1","1","2","3","0","P","cmc","Wifes_age",0.6
25.85,"4","4",0,"1","0","2","4","0","P","cmc","Wifes_age",0.6
44.76,"3","4",3,"1","1","1","4","0","P","cmc","Wifes_age",0.6
31.87,"2","3",2,"1","1","3","2","0","P","cmc","Wifes_age",0.6
35.08,"4","4",1,"1","0","1","4","0","P","cmc","Wifes_age",0.6
26.69,"4","4",0,"0","1","1","4","0","P","cmc","Wifes_age",0.6
48.02,"4","4",6,"0","0","1","4","0","P","cmc","Wifes_age",0.6
20.92,"2","4",1,"1","0","4","4","0","P","cmc","Wifes_age",0.6
25.57,"4","4",0,"0","0","1","4","0","P","cmc","Wifes_age",0.6
38.5,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.6
35.14,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.6
20.31,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.6
45.07,"4","4",3,"0","1","1","4","0","P","cmc","Wifes_age",0.6
22.93,"2","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.6
24.32,"2","2",3,"1","0","2","1","0","P","cmc","Wifes_age",0.6
22.75,"2","3",0,"1","1","2","1","0","P","cmc","Wifes_age",0.6
49.48,"2","4",6,"1","1","1","4","0","P","cmc","Wifes_age",0.6
15.92,"2","2",3,"1","1","2","1","0","P","cmc","Wifes_age",0.6
35.15,"2","2",1,"1","0","3","2","0","P","cmc","Wifes_age",0.6
52.27,"1","2",3,"1","1","1","3","0","P","cmc","Wifes_age",0.6
36.87,"1","3",10,"1","1","2","3","1","P","cmc","Wifes_age",0.6
37.65,"2","3",1,"1","0","2","3","0","P","cmc","Wifes_age",0.6
26.12,"4","4",5,"1","1","2","1","0","P","cmc","Wifes_age",0.6
11.85,"2","2",3,"1","1","3","1","0","P","cmc","Wifes_age",0.6
26.39,"2","3",5,"1","1","2","1","0","P","cmc","Wifes_age",0.6
27.27,"1","2",4,"1","1","3","1","1","P","cmc","Wifes_age",0.6
6.63,"2","3",0,"1","0","2","2","0","P","cmc","Wifes_age",0.6
33.83,"2","4",3,"1","0","3","2","0","P","cmc","Wifes_age",0.6
19.51,"4","3",4,"1","1","2","3","0","P","cmc","Wifes_age",0.6
21.03,"2","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.6
35.07,"3","3",3,"1","1","3","2","0","P","cmc","Wifes_age",0.6
27.57,"4","4",0,"1","1","1","1","0","P","cmc","Wifes_age",0.6
39.21,"3","4",4,"1","0","1","3","0","P","cmc","Wifes_age",0.6
28.81,"2","3",2,"1","1","3","1","0","P","cmc","Wifes_age",0.6
33.07,"2","3",3,"1","1","3","1","0","P","cmc","Wifes_age",0.6
49.27,"4","4",1,"1","0","3","3","0","P","cmc","Wifes_age",0.6
37.37,"3","3",7,"1","0","2","3","0","P","cmc","Wifes_age",0.6
19.13,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.6
25.03,"2","2",4,"1","1","3","3","0","P","cmc","Wifes_age",0.6
22.05,"3","4",0,"1","1","1","3","0","P","cmc","Wifes_age",0.6
46,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.6
29.96,"4","4",3,"0","0","3","3","0","P","cmc","Wifes_age",0.6
46.26,"3","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.6
50.62,"4","3",5,"1","1","2","3","0","P","cmc","Wifes_age",0.6
25.18,"2","3",2,"1","1","3","3","0","P","cmc","Wifes_age",0.6
31.33,"1","2",1,"1","1","2","4","1","P","cmc","Wifes_age",0.6
39.4,"2","3",5,"1","1","2","3","0","P","cmc","Wifes_age",0.6
28.18,"3","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.6
20.05,"2","3",1,"0","1","3","2","0","P","cmc","Wifes_age",0.6
44.87,"2","1",3,"1","0","3","2","0","P","cmc","Wifes_age",0.6
36.62,"3","4",2,"1","1","1","2","1","P","cmc","Wifes_age",0.6
56.88,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.6
29.87,"2","3",2,"1","1","3","2","1","P","cmc","Wifes_age",0.6
50.43,"1","3",2,"1","0","2","2","1","P","cmc","Wifes_age",0.6
19.72,"3","4",0,"1","1","1","3","0","P","cmc","Wifes_age",0.6
43.36,"3","4",3,"1","1","3","1","0","P","cmc","Wifes_age",0.6
33.76,"4","4",0,"0","0","1","3","0","P","cmc","Wifes_age",0.6
47.22,"1","2",8,"1","1","3","1","0","P","cmc","Wifes_age",0.6
32.61,"3","4",1,"1","1","3","1","1","P","cmc","Wifes_age",0.6
30.28,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.6
27.88,"3","3",3,"1","0","2","4","0","P","cmc","Wifes_age",0.6
29.81,"4","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.6
21.88,"3","3",2,"1","1","2","2","0","P","cmc","Wifes_age",0.6
32.92,"4","4",2,"0","1","3","1","0","P","cmc","Wifes_age",0.6
26.19,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.6
34.59,"4","4",2,"1","1","1","3","0","P","cmc","Wifes_age",0.6
29.03,"4","4",0,"0","0","3","3","0","P","cmc","Wifes_age",0.6
46.95,"4","4",1,"1","0","1","3","0","P","cmc","Wifes_age",0.6
35.69,"4","4",2,"0","1","3","3","0","P","cmc","Wifes_age",0.6
32.53,"2","4",2,"1","1","3","4","0","P","cmc","Wifes_age",0.6
37.74,"4","4",3,"1","1","1","4","0","P","cmc","Wifes_age",0.6
46.23,"4","4",4,"1","1","2","3","0","P","cmc","Wifes_age",0.6
39.56,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.6
25.44,"4","4",1,"1","0","1","3","0","P","cmc","Wifes_age",0.6
40.2,"4","4",5,"1","1","1","4","0","P","cmc","Wifes_age",0.6
40.83,"4","4",3,"1","1","2","4","0","P","cmc","Wifes_age",0.6
21.83,"1","3",4,"1","1","3","2","0","P","cmc","Wifes_age",0.6
43.28,"3","4",2,"1","1","1","4","1","P","cmc","Wifes_age",0.6
23.71,"4","4",2,"1","1","2","4","0","P","cmc","Wifes_age",0.6
45.57,"1","2",4,"1","1","2","2","0","P","cmc","Wifes_age",0.6
46.86,"1","1",7,"1","1","2","3","1","P","cmc","Wifes_age",0.6
36.24,"4","4",2,"1","0","2","4","0","P","cmc","Wifes_age",0.6
31.91,"2","4",4,"1","1","3","2","0","P","cmc","Wifes_age",0.6
42.21,"1","4",5,"1","1","1","2","1","P","cmc","Wifes_age",0.6
16.07,"2","2",2,"1","1","3","1","0","P","cmc","Wifes_age",0.6
27.56,"1","1",3,"1","1","2","1","1","P","cmc","Wifes_age",0.6
25.82,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.6
45.28,"1","3",0,"1","1","2","3","0","P","cmc","Wifes_age",0.6
43.55,"3","3",1,"1","0","3","3","0","P","cmc","Wifes_age",0.6
38.68,"4","4",4,"1","1","2","3","0","P","cmc","Wifes_age",0.6
36.49,"3","4",1,"1","1","2","4","0","P","cmc","Wifes_age",0.6
50.9,"3","4",5,"1","1","1","4","0","P","cmc","Wifes_age",0.6
33.07,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.6
22.63,"4","4",0,"1","1","2","4","0","P","cmc","Wifes_age",0.6
18.41,"3","4",0,"1","0","2","4","0","P","cmc","Wifes_age",0.6
55.48,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.6
49.48,"2","2",8,"1","0","3","1","0","P","cmc","Wifes_age",0.6
18.15,"2","4",1,"1","1","2","4","0","P","cmc","Wifes_age",0.6
19.51,"3","3",2,"1","1","3","4","0","P","cmc","Wifes_age",0.6
22.39,"3","2",2,"1","1","3","2","0","P","cmc","Wifes_age",0.6
40.84,"2","4",0,"1","0","3","4","0","P","cmc","Wifes_age",0.6
24.98,"4","4",0,"0","1","1","3","0","P","cmc","Wifes_age",0.6
27.11,"2","4",4,"1","0","1","4","0","P","cmc","Wifes_age",0.6
44.54,"2","4",2,"1","0","2","4","0","P","cmc","Wifes_age",0.6
45.94,"2","1",10,"1","0","2","4","0","P","cmc","Wifes_age",0.6
30.34,"4","4",2,"1","0","1","4","0","P","cmc","Wifes_age",0.6
32.18,"2","4",1,"1","1","2","2","0","P","cmc","Wifes_age",0.6
46.46,"1","3",12,"1","1","3","3","0","P","cmc","Wifes_age",0.6
47.77,"2","1",3,"1","0","4","3","0","P","cmc","Wifes_age",0.6
35.14,"3","4",5,"1","0","2","2","0","P","cmc","Wifes_age",0.6
31.37,"2","3",1,"1","1","3","4","0","P","cmc","Wifes_age",0.6
27.04,"2","4",0,"1","1","3","2","0","P","cmc","Wifes_age",0.6
39.51,"2","3",4,"1","1","3","1","1","P","cmc","Wifes_age",0.6
16.12,"3","3",2,"1","1","3","2","0","P","cmc","Wifes_age",0.6
27.78,"3","2",3,"1","1","3","2","0","P","cmc","Wifes_age",0.6
25.7,"1","2",4,"1","1","4","1","0","P","cmc","Wifes_age",0.6
37.53,"3","4",3,"1","0","3","2","0","P","cmc","Wifes_age",0.6
43.65,"1","1",11,"1","1","4","1","1","P","cmc","Wifes_age",0.6
14.29,"3","3",2,"1","1","3","3","0","P","cmc","Wifes_age",0.6
21.73,"3","4",0,"1","0","3","1","0","P","cmc","Wifes_age",0.6
54.06,"1","2",6,"1","1","3","3","1","P","cmc","Wifes_age",0.6
24.24,"2","2",3,"1","0","3","1","0","P","cmc","Wifes_age",0.6
28.67,"3","4",6,"1","1","2","4","0","P","cmc","Wifes_age",0.6
27.04,"1","1",5,"1","1","2","2","0","P","cmc","Wifes_age",0.6
37.6,"2","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.6
32.12,"1","4",11,"0","1","2","2","1","P","cmc","Wifes_age",0.6
20.05,"2","4",0,"1","1","3","3","0","P","cmc","Wifes_age",0.6
29.06,"2","4",2,"1","0","2","4","0","P","cmc","Wifes_age",0.6
30.73,"2","3",2,"1","1","3","3","0","P","cmc","Wifes_age",0.6
40.26,"3","4",1,"1","1","1","2","0","P","cmc","Wifes_age",0.6
15.51,"2","3",2,"1","1","3","1","0","P","cmc","Wifes_age",0.6
31.87,"2","4",0,"1","1","3","1","0","P","cmc","Wifes_age",0.6
33.65,"3","4",0,"1","0","2","3","0","P","cmc","Wifes_age",0.6
32.07,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.6
28.76,"2","3",3,"1","0","3","2","0","P","cmc","Wifes_age",0.6
45.33,"3","3",1,"0","1","3","4","0","P","cmc","Wifes_age",0.6
54.1,"1","2",1,"1","0","3","3","0","P","cmc","Wifes_age",0.6
23.36,"3","4",3,"1","1","3","2","0","P","cmc","Wifes_age",0.6
47.34,"1","3",5,"1","1","3","2","0","P","cmc","Wifes_age",0.6
39.85,"1","3",8,"1","1","3","1","0","P","cmc","Wifes_age",0.6
28.13,"3","4",2,"1","0","2","2","0","P","cmc","Wifes_age",0.6
45.68,"3","2",1,"1","1","3","3","0","P","cmc","Wifes_age",0.6
39.95,"3","2",8,"1","0","2","3","1","P","cmc","Wifes_age",0.6
31.6,"3","2",4,"1","1","2","2","1","P","cmc","Wifes_age",0.6
25.74,"3","3",2,"1","0","2","3","0","P","cmc","Wifes_age",0.6
27.22,"2","3",1,"1","1","3","3","0","P","cmc","Wifes_age",0.6
23.09,"3","4",0,"1","1","3","3","0","P","cmc","Wifes_age",0.6
39.16,"1","2",2,"1","1","2","2","1","P","cmc","Wifes_age",0.6
22.76,"1","2",0,"1","1","2","4","0","P","cmc","Wifes_age",0.6
38.35,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.6
35.71,"4","4",4,"1","0","1","3","0","P","cmc","Wifes_age",0.6
35.34,"3","3",2,"1","1","1","4","0","P","cmc","Wifes_age",0.6
50.08,"1","3",1,"1","1","2","3","1","P","cmc","Wifes_age",0.6
47.36,"1","4",8,"1","1","3","3","0","P","cmc","Wifes_age",0.6
28.34,"3","4",0,"1","1","3","2","0","P","cmc","Wifes_age",0.6
49.55,"1","3",4,"1","1","3","4","1","P","cmc","Wifes_age",0.6
21.28,"2","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.6
29.63,"3","4",0,"1","0","3","1","0","P","cmc","Wifes_age",0.6
30.44,"2","3",1,"1","1","2","4","0","P","cmc","Wifes_age",0.6
35.7,"1","1",5,"1","0","3","1","1","P","cmc","Wifes_age",0.6
17.71,"2","3",1,"1","0","3","4","0","P","cmc","Wifes_age",0.6
36.42,"2","3",5,"1","0","3","2","0","P","cmc","Wifes_age",0.6
25.95,"4","4",1,"1","1","3","3","0","P","cmc","Wifes_age",0.6
32.83,"3","3",6,"1","1","3","3","0","P","cmc","Wifes_age",0.6
22.99,"3","3",1,"1","1","2","3","0","P","cmc","Wifes_age",0.6
17.38,"3","4",1,"1","1","2","3","0","P","cmc","Wifes_age",0.6
42.6,"3","3",4,"1","1","2","2","0","P","cmc","Wifes_age",0.6
35.26,"1","4",4,"1","1","3","3","0","P","cmc","Wifes_age",0.6
31.56,"4","4",2,"1","1","1","3","0","P","cmc","Wifes_age",0.6
27,"3","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.6
35.12,"4","4",2,"0","1","1","4","0","P","cmc","Wifes_age",0.6
30.42,"4","4",2,"1","0","1","3","0","P","cmc","Wifes_age",0.6
26.35,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.6
24.97,"4","4",1,"1","1","1","2","0","P","cmc","Wifes_age",0.6
50.01,"3","2",11,"1","0","2","2","1","P","cmc","Wifes_age",0.6
31.82,"4","4",3,"0","1","1","2","0","P","cmc","Wifes_age",0.6
24.02,"4","4",5,"1","1","3","3","0","P","cmc","Wifes_age",0.6
32.59,"3","3",1,"1","1","3","2","0","P","cmc","Wifes_age",0.6
28.96,"4","4",1,"1","0","1","4","0","P","cmc","Wifes_age",0.6
46.13,"1","3",4,"1","1","3","3","1","P","cmc","Wifes_age",0.6
25.64,"4","4",2,"1","1","3","3","0","P","cmc","Wifes_age",0.6
29.35,"3","4",2,"0","1","2","4","0","P","cmc","Wifes_age",0.6
52.58,"1","2",7,"1","1","3","4","0","P","cmc","Wifes_age",0.6
47.59,"2","2",1,"1","0","3","2","0","P","cmc","Wifes_age",0.6
43.85,"3","3",1,"0","1","3","4","0","P","cmc","Wifes_age",0.6
45.62,"1","2",7,"1","0","3","2","0","P","cmc","Wifes_age",0.6
35.69,"1","3",5,"1","0","3","2","0","P","cmc","Wifes_age",0.6
25.38,"3","3",3,"1","0","2","4","0","P","cmc","Wifes_age",0.6
17.21,"3","3",0,"1","1","2","2","0","P","cmc","Wifes_age",0.6
24.22,"2","4",5,"1","1","3","2","0","P","cmc","Wifes_age",0.6
16.06,"4","4",0,"1","1","1","3","0","P","cmc","Wifes_age",0.6
41.55,"3","4",6,"1","1","2","4","0","P","cmc","Wifes_age",0.6
46.83,"3","4",10,"1","0","3","2","0","P","cmc","Wifes_age",0.6
33.36,"3","3",7,"1","1","3","1","0","P","cmc","Wifes_age",0.6
43.28,"1","1",6,"1","0","3","1","0","P","cmc","Wifes_age",0.6
21.04,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.6
27.84,"3","4",1,"1","1","3","4","0","P","cmc","Wifes_age",0.6
26.29,"3","4",1,"1","1","2","1","0","P","cmc","Wifes_age",0.6
53.47,"2","4",6,"0","1","2","3","0","P","cmc","Wifes_age",0.6
26.18,"3","4",2,"1","0","2","3","0","P","cmc","Wifes_age",0.6
29.07,"3","4",1,"0","1","2","3","0","P","cmc","Wifes_age",0.6
58.37,"2","1",5,"0","1","2","4","0","P","cmc","Wifes_age",0.6
31.1,"2","3",0,"1","1","2","4","0","P","cmc","Wifes_age",0.6
39.25,"3","4",6,"1","1","3","4","0","P","cmc","Wifes_age",0.6
49.57,"4","4",3,"1","1","2","4","0","P","cmc","Wifes_age",0.6
56.15,"2","3",6,"1","0","3","3","0","P","cmc","Wifes_age",0.6
21.98,"2","4",2,"1","1","3","1","0","P","cmc","Wifes_age",0.6
23.11,"4","4",0,"1","1","1","4","0","P","cmc","Wifes_age",0.6
38.05,"3","3",5,"1","1","3","4","0","P","cmc","Wifes_age",0.6
29.11,"2","4",2,"1","0","4","4","1","P","cmc","Wifes_age",0.6
44.95,"4","4",5,"0","1","2","4","0","P","cmc","Wifes_age",0.6
22.85,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.6
18.93,"2","4",4,"1","1","3","3","0","P","cmc","Wifes_age",0.6
24.49,"2","1",0,"1","1","3","2","0","P","cmc","Wifes_age",0.6
42.2,"1","3",0,"1","1","2","2","1","P","cmc","Wifes_age",0.6
19.31,"4","4",1,"1","1","2","2","0","P","cmc","Wifes_age",0.6
43.14,"4","4",4,"1","1","1","4","0","P","cmc","Wifes_age",0.6
48.23,"1","2",2,"1","1","2","4","0","P","cmc","Wifes_age",0.6
43.37,"4","4",3,"1","1","3","4","0","P","cmc","Wifes_age",0.6
34.42,"4","4",1,"1","1","1","3","0","P","cmc","Wifes_age",0.6
52.28,"3","4",6,"1","1","1","4","0","P","cmc","Wifes_age",0.6
46.41,"3","4",9,"1","1","1","4","0","P","cmc","Wifes_age",0.6
47.29,"4","4",2,"1","1","1","4","0","P","cmc","Wifes_age",0.6
26.41,"4","4",3,"0","1","1","4","0","P","cmc","Wifes_age",0.6
34.67,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.6
18.68,"1","2",7,"1","1","2","4","0","P","cmc","Wifes_age",0.6
21.21,"4","2",0,"1","0","2","2","0","P","cmc","Wifes_age",0.6
30.9,"3","3",1,"1","1","3","4","0","P","cmc","Wifes_age",0.6
24.48,"2","4",2,"1","1","3","4","0","P","cmc","Wifes_age",0.6
21.86,"4","4",1,"1","0","2","4","0","P","cmc","Wifes_age",0.6
19.33,"4","4",2,"1","0","3","3","0","P","cmc","Wifes_age",0.6
43.93,"1","2",2,"1","1","2","4","0","P","cmc","Wifes_age",0.6
35.98,"3","4",6,"1","1","1","4","0","P","cmc","Wifes_age",0.6
24.39,"3","3",0,"1","1","2","2","0","P","cmc","Wifes_age",0.6
19.36,"3","4",2,"1","1","2","3","0","P","cmc","Wifes_age",0.6
51.13,"3","4",3,"1","1","2","3","0","P","cmc","Wifes_age",0.6
34.06,"3","3",2,"1","0","2","4","0","P","cmc","Wifes_age",0.6
25.51,"1","4",2,"1","0","3","3","1","P","cmc","Wifes_age",0.6
45.95,"4","4",2,"1","1","3","4","0","P","cmc","Wifes_age",0.6
38.36,"2","2",0,"0","0","3","3","0","P","cmc","Wifes_age",0.6
28.78,"2","3",5,"0","0","2","4","0","P","cmc","Wifes_age",0.6
26.86,"1","4",2,"1","0","2","3","0","P","cmc","Wifes_age",0.6
24.44,"3","3",5,"1","0","3","4","0","P","cmc","Wifes_age",0.6
13.57,"3","4",1,"1","1","3","3","0","P","cmc","Wifes_age",0.6
45.79,"2","3",4,"0","1","2","4","0","P","cmc","Wifes_age",0.6
42.43,"4","4",3,"0","1","3","4","0","P","cmc","Wifes_age",0.6
34.84,"1","1",2,"1","0","3","4","0","P","cmc","Wifes_age",0.6
44.87,"3","4",2,"0","1","1","4","0","P","cmc","Wifes_age",0.6
13.55,"1","3",0,"1","0","3","4","1","P","cmc","Wifes_age",0.6
20.57,"4","4",1,"0","1","1","3","0","P","cmc","Wifes_age",0.6
28.39,"4","4",1,"0","1","2","3","0","P","cmc","Wifes_age",0.6
44.61,"1","3",4,"1","1","3","3","1","P","cmc","Wifes_age",0.6
33.94,"4","4",2,"0","1","3","4","0","P","cmc","Wifes_age",0.6
49.8,"4","4",4,"1","1","3","4","0","P","cmc","Wifes_age",0.6
33.85,"3","4",1,"0","1","3","4","0","P","cmc","Wifes_age",0.6
28.86,"3","4",1,"0","1","2","4","0","P","cmc","Wifes_age",0.6
27.06,"1","2",0,"1","0","4","4","0","P","cmc","Wifes_age",0.6
24.75,"1","2",1,"1","0","3","4","0","P","cmc","Wifes_age",0.6
51.14,"4","4",1,"0","1","1","4","0","P","cmc","Wifes_age",0.6
23.86,"4","4",1,"0","1","3","4","0","P","cmc","Wifes_age",0.6
32.57,"2","2",8,"1","1","2","2","1","P","cmc","Wifes_age",0.6
35.42,"4","3",0,"0","0","3","3","0","P","cmc","Wifes_age",0.6
38.5,"4","4",3,"1","0","2","4","0","P","cmc","Wifes_age",0.6
26.14,"4","4",0,"1","0","2","4","0","P","cmc","Wifes_age",0.6
31.34,"3","4",3,"1","1","2","1","0","P","cmc","Wifes_age",0.6
28.79,"2","3",4,"1","0","3","2","0","P","cmc","Wifes_age",0.6
33.1,"3","3",8,"1","1","4","3","0","P","cmc","Wifes_age",0.6
37.26,"4","4",0,"0","1","2","4","0","P","cmc","Wifes_age",0.6
45.57,"3","4",3,"0","1","3","4","0","P","cmc","Wifes_age",0.6
24.06,"4","4",1,"1","1","3","3","0","P","cmc","Wifes_age",0.6
35.57,"4","4",1,"0","1","2","4","0","P","cmc","Wifes_age",0.6
31.88,"4","4",1,"0","0","3","4","0","P","cmc","Wifes_age",0.6
20.58,"1","2",4,"1","1","3","2","1","P","cmc","Wifes_age",0.6
26.9,"2","2",3,"1","1","3","3","0","P","cmc","Wifes_age",0.6
30.47,"3","3",1,"1","1","3","1","0","P","cmc","Wifes_age",0.6
16.44,"2","2",2,"1","1","3","1","0","P","cmc","Wifes_age",0.6
32.47,"1","2",6,"1","1","3","1","1","P","cmc","Wifes_age",0.6
27.79,"2","2",2,"1","1","3","1","1","P","cmc","Wifes_age",0.6
25.89,"2","2",1,"1","1","2","1","0","P","cmc","Wifes_age",0.6
