dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
liver-disorders,JRip,0.1,0.7,0.98,0.958,0.042,0.008,0.016
liver-disorders,JRip,0.1,0.75,0.98,0.958,0.042,0.008,0.016
liver-disorders,JRip,0.1,0.8,0.977,0.952,0.048,0.013,0.026
liver-disorders,JRip,0.1,0.9,0.971,0.94,0.06,0.014,0.03
liver-disorders,JRip,0.1,1,0.971,0.94,0.06,0.014,0.03
liver-disorders,JRip,0.2,0.1,0.983,0.963,0.037,0.019,0.04
liver-disorders,JRip,0.2,0.2,0.98,0.957,0.043,0.022,0.045
liver-disorders,JRip,0.2,0.25,0.98,0.957,0.043,0.022,0.045
liver-disorders,JRip,0.2,0.3,0.977,0.951,0.049,0.026,0.054
liver-disorders,JRip,0.2,0.4,0.962,0.921,0.079,0.035,0.07
liver-disorders,JRip,0.2,0.5,0.957,0.907,0.093,0.034,0.066
liver-disorders,JRip,0.2,0.6,0.948,0.889,0.111,0.042,0.08
liver-disorders,JRip,0.2,0.7,0.942,0.876,0.124,0.042,0.082
liver-disorders,JRip,0.2,0.75,0.93,0.852,0.148,0.053,0.102
liver-disorders,JRip,0.2,0.8,0.928,0.846,0.154,0.058,0.112
liver-disorders,JRip,0.2,0.9,0.928,0.846,0.154,0.058,0.112
liver-disorders,JRip,0.2,1,0.919,0.826,0.174,0.058,0.108
liver-disorders,JRip,0.3,0.1,0.983,0.964,0.036,0.019,0.039
liver-disorders,JRip,0.3,0.2,0.974,0.945,0.055,0.019,0.039
liver-disorders,JRip,0.3,0.25,0.974,0.945,0.055,0.019,0.039
liver-disorders,JRip,0.3,0.3,0.965,0.923,0.077,0.019,0.036
liver-disorders,JRip,0.3,0.4,0.948,0.886,0.114,0.024,0.043
liver-disorders,JRip,0.3,0.5,0.933,0.856,0.144,0.036,0.069
liver-disorders,JRip,0.3,0.6,0.919,0.824,0.176,0.043,0.083
liver-disorders,JRip,0.3,0.7,0.907,0.8,0.2,0.049,0.094
liver-disorders,JRip,0.3,0.75,0.893,0.766,0.234,0.059,0.122
liver-disorders,JRip,0.3,0.8,0.872,0.719,0.281,0.067,0.131
liver-disorders,JRip,0.3,0.9,0.867,0.705,0.295,0.069,0.139
liver-disorders,JRip,0.3,1,0.858,0.684,0.316,0.063,0.12
liver-disorders,PART,0.1,0.1,0.997,0.991,0.009,0.006,0.021
liver-disorders,PART,0.1,0.2,0.991,0.979,0.021,0.008,0.02
liver-disorders,PART,0.1,0.25,0.991,0.979,0.021,0.008,0.02
liver-disorders,PART,0.1,0.3,0.988,0.97,0.03,0.012,0.037
liver-disorders,PART,0.1,0.4,0.977,0.933,0.067,0.008,0.02
liver-disorders,PART,0.1,0.5,0.974,0.925,0.075,0.012,0.035
liver-disorders,PART,0.1,0.6,0.974,0.925,0.075,0.012,0.035
liver-disorders,PART,0.1,0.7,0.974,0.925,0.075,0.012,0.035
liver-disorders,PART,0.1,0.75,0.971,0.916,0.084,0.01,0.029
liver-disorders,PART,0.1,0.8,0.971,0.916,0.084,0.01,0.029
liver-disorders,PART,0.1,0.9,0.971,0.916,0.084,0.01,0.029
liver-disorders,PART,0.1,1,0.971,0.916,0.084,0.01,0.029
liver-disorders,PART,0.2,0.1,0.997,0.993,0.007,0.006,0.015
liver-disorders,PART,0.2,0.2,0.997,0.993,0.007,0.006,0.015
liver-disorders,PART,0.2,0.25,0.994,0.986,0.014,0.008,0.019
liver-disorders,PART,0.2,0.3,0.991,0.979,0.021,0.013,0.031
liver-disorders,PART,0.2,0.4,0.988,0.972,0.028,0.012,0.029
liver-disorders,PART,0.2,0.5,0.988,0.972,0.028,0.012,0.029
liver-disorders,PART,0.2,0.6,0.986,0.966,0.034,0.01,0.024
liver-disorders,PART,0.2,0.7,0.983,0.959,0.041,0.012,0.03
liver-disorders,PART,0.2,0.75,0.983,0.959,0.041,0.012,0.03
liver-disorders,PART,0.2,0.8,0.983,0.959,0.041,0.012,0.03
liver-disorders,PART,0.2,0.9,0.983,0.959,0.041,0.012,0.03
liver-disorders,PART,0.2,1,0.98,0.952,0.048,0.017,0.041
liver-disorders,PART,0.3,0.1,0.991,0.98,0.02,0.013,0.031
liver-disorders,PART,0.3,0.2,0.986,0.962,0.038,0.014,0.035
liver-disorders,PART,0.3,0.25,0.98,0.943,0.057,0.019,0.056
liver-disorders,PART,0.3,0.3,0.971,0.918,0.082,0.02,0.071
liver-disorders,PART,0.3,0.4,0.959,0.892,0.108,0.033,0.086
liver-disorders,PART,0.3,0.5,0.948,0.863,0.137,0.038,0.103
liver-disorders,PART,0.3,0.6,0.939,0.842,0.158,0.049,0.122
liver-disorders,PART,0.3,0.7,0.919,0.793,0.207,0.051,0.137
liver-disorders,PART,0.3,0.75,0.913,0.779,0.221,0.055,0.15
liver-disorders,PART,0.3,0.8,0.904,0.757,0.243,0.063,0.17
liver-disorders,PART,0.3,0.9,0.893,0.733,0.267,0.056,0.15
liver-disorders,PART,0.3,1,0.881,0.708,0.292,0.054,0.146
liver-disorders,bayesglm,0.1,0.1,0.997,0.993,0.007,0.006,0.017
liver-disorders,bayesglm,0.1,0.2,0.997,0.993,0.007,0.006,0.017
liver-disorders,bayesglm,0.1,0.25,0.997,0.993,0.007,0.006,0.017
liver-disorders,bayesglm,0.1,0.3,0.997,0.993,0.007,0.006,0.017
liver-disorders,bayesglm,0.1,0.4,0.991,0.978,0.022,0.013,0.033
liver-disorders,bayesglm,0.1,0.5,0.991,0.978,0.022,0.013,0.033
liver-disorders,bayesglm,0.1,0.6,0.983,0.957,0.043,0.012,0.031
liver-disorders,bayesglm,0.1,0.7,0.977,0.944,0.056,0.008,0.024
liver-disorders,bayesglm,0.1,0.75,0.974,0.937,0.063,0.012,0.034
liver-disorders,bayesglm,0.1,0.8,0.974,0.937,0.063,0.012,0.034
liver-disorders,bayesglm,0.1,0.9,0.962,0.909,0.091,0.017,0.047
liver-disorders,bayesglm,0.1,1,0.954,0.886,0.114,0.028,0.077
liver-disorders,bayesglm,0.2,0.1,0.997,0.993,0.007,0.006,0.017
liver-disorders,bayesglm,0.2,0.2,0.988,0.972,0.028,0.006,0.016
liver-disorders,bayesglm,0.2,0.25,0.986,0.964,0.036,0.01,0.027
liver-disorders,bayesglm,0.2,0.3,0.983,0.958,0.042,0.012,0.029
liver-disorders,bayesglm,0.2,0.4,0.974,0.938,0.062,0.019,0.045
liver-disorders,bayesglm,0.2,0.5,0.965,0.917,0.083,0.026,0.064
liver-disorders,bayesglm,0.2,0.6,0.957,0.895,0.105,0.032,0.082
liver-disorders,bayesglm,0.2,0.7,0.933,0.844,0.156,0.019,0.059
liver-disorders,bayesglm,0.2,0.75,0.928,0.832,0.168,0.018,0.054
liver-disorders,bayesglm,0.2,0.8,0.922,0.818,0.182,0.026,0.076
liver-disorders,bayesglm,0.2,0.9,0.916,0.803,0.197,0.031,0.09
liver-disorders,bayesglm,0.2,1,0.899,0.761,0.239,0.037,0.108
liver-disorders,bayesglm,0.3,0.1,0.997,0.993,0.007,0.006,0.017
liver-disorders,bayesglm,0.3,0.2,0.988,0.974,0.026,0.006,0.015
liver-disorders,bayesglm,0.3,0.25,0.983,0.958,0.042,0.012,0.032
liver-disorders,bayesglm,0.3,0.3,0.968,0.926,0.074,0.021,0.052
liver-disorders,bayesglm,0.3,0.4,0.954,0.891,0.109,0.031,0.078
liver-disorders,bayesglm,0.3,0.5,0.945,0.87,0.13,0.033,0.085
liver-disorders,bayesglm,0.3,0.6,0.93,0.835,0.165,0.033,0.087
liver-disorders,bayesglm,0.3,0.7,0.91,0.788,0.212,0.021,0.065
liver-disorders,bayesglm,0.3,0.75,0.907,0.779,0.221,0.026,0.08
liver-disorders,bayesglm,0.3,0.8,0.901,0.767,0.233,0.028,0.082
liver-disorders,bayesglm,0.3,0.9,0.884,0.725,0.275,0.023,0.071
liver-disorders,bayesglm,0.3,1,0.864,0.68,0.32,0.047,0.126
liver-disorders,ctree,0.1,0.1,0.997,0.994,0.006,0.006,0.013
liver-disorders,ctree,0.1,0.2,0.994,0.988,0.012,0.008,0.016
liver-disorders,ctree,0.1,0.25,0.991,0.982,0.018,0.008,0.016
liver-disorders,ctree,0.1,0.3,0.991,0.982,0.018,0.008,0.016
liver-disorders,ctree,0.1,0.4,0.986,0.97,0.03,0.01,0.021
liver-disorders,ctree,0.1,0.5,0.986,0.97,0.03,0.01,0.021
liver-disorders,ctree,0.1,0.6,0.986,0.97,0.03,0.01,0.021
liver-disorders,ctree,0.1,0.7,0.986,0.97,0.03,0.01,0.021
liver-disorders,ctree,0.1,0.75,0.983,0.965,0.035,0.012,0.025
liver-disorders,ctree,0.1,0.8,0.983,0.965,0.035,0.012,0.025
liver-disorders,ctree,0.1,0.9,0.974,0.947,0.053,0.019,0.038
liver-disorders,ctree,0.1,1,0.962,0.924,0.076,0.036,0.073
liver-disorders,ctree,0.2,0.1,0.997,0.994,0.006,0.006,0.014
liver-disorders,ctree,0.2,0.2,0.997,0.994,0.006,0.006,0.014
liver-disorders,ctree,0.2,0.25,0.997,0.994,0.006,0.006,0.014
liver-disorders,ctree,0.2,0.3,0.994,0.986,0.014,0.008,0.019
liver-disorders,ctree,0.2,0.4,0.974,0.945,0.055,0.019,0.039
liver-disorders,ctree,0.2,0.5,0.971,0.939,0.061,0.025,0.053
liver-disorders,ctree,0.2,0.6,0.968,0.933,0.067,0.024,0.05
liver-disorders,ctree,0.2,0.7,0.968,0.933,0.067,0.024,0.05
liver-disorders,ctree,0.2,0.75,0.968,0.933,0.067,0.024,0.05
liver-disorders,ctree,0.2,0.8,0.965,0.927,0.073,0.024,0.05
liver-disorders,ctree,0.2,0.9,0.959,0.914,0.086,0.021,0.044
liver-disorders,ctree,0.2,1,0.942,0.879,0.121,0.031,0.061
liver-disorders,ctree,0.3,0.1,0.991,0.982,0.018,0.008,0.017
liver-disorders,ctree,0.3,0.2,0.977,0.947,0.053,0.008,0.013
liver-disorders,ctree,0.3,0.25,0.971,0.934,0.066,0.014,0.028
liver-disorders,ctree,0.3,0.3,0.959,0.907,0.093,0.021,0.043
liver-disorders,ctree,0.3,0.4,0.945,0.872,0.128,0.026,0.054
liver-disorders,ctree,0.3,0.5,0.942,0.867,0.133,0.029,0.059
liver-disorders,ctree,0.3,0.6,0.939,0.86,0.14,0.033,0.066
liver-disorders,ctree,0.3,0.7,0.933,0.846,0.154,0.033,0.071
liver-disorders,ctree,0.3,0.75,0.93,0.839,0.161,0.038,0.079
liver-disorders,ctree,0.3,0.8,0.928,0.832,0.168,0.038,0.08
liver-disorders,ctree,0.3,0.9,0.91,0.796,0.204,0.045,0.086
liver-disorders,ctree,0.3,1,0.89,0.75,0.25,0.052,0.095
liver-disorders,fda,0.1,0.1,0.997,0.994,0.006,0.006,0.013
liver-disorders,fda,0.1,0.2,0.983,0.963,0.037,0.012,0.024
liver-disorders,fda,0.1,0.25,0.977,0.951,0.049,0.017,0.034
liver-disorders,fda,0.1,0.3,0.974,0.944,0.056,0.019,0.04
liver-disorders,fda,0.1,0.4,0.971,0.938,0.062,0.023,0.048
liver-disorders,fda,0.1,0.5,0.971,0.938,0.062,0.023,0.048
liver-disorders,fda,0.1,0.6,0.968,0.932,0.068,0.019,0.039
liver-disorders,fda,0.1,0.7,0.962,0.919,0.081,0.019,0.042
liver-disorders,fda,0.1,0.75,0.962,0.919,0.081,0.019,0.042
liver-disorders,fda,0.1,0.8,0.959,0.912,0.088,0.019,0.041
liver-disorders,fda,0.1,0.9,0.954,0.899,0.101,0.024,0.053
liver-disorders,fda,0.1,1,0.951,0.894,0.106,0.026,0.057
liver-disorders,fda,0.2,0.1,0.988,0.975,0.025,0.012,0.025
liver-disorders,fda,0.2,0.2,0.977,0.949,0.051,0.013,0.029
liver-disorders,fda,0.2,0.25,0.971,0.936,0.064,0.018,0.04
liver-disorders,fda,0.2,0.3,0.968,0.93,0.07,0.019,0.042
liver-disorders,fda,0.2,0.4,0.945,0.882,0.118,0.031,0.061
liver-disorders,fda,0.2,0.5,0.925,0.836,0.164,0.031,0.063
liver-disorders,fda,0.2,0.6,0.916,0.815,0.185,0.036,0.08
liver-disorders,fda,0.2,0.7,0.91,0.803,0.197,0.035,0.074
liver-disorders,fda,0.2,0.75,0.91,0.803,0.197,0.035,0.074
liver-disorders,fda,0.2,0.8,0.901,0.785,0.215,0.04,0.084
liver-disorders,fda,0.2,0.9,0.884,0.748,0.252,0.049,0.101
liver-disorders,fda,0.2,1,0.872,0.725,0.275,0.057,0.115
liver-disorders,fda,0.3,0.1,0.983,0.961,0.039,0.016,0.033
liver-disorders,fda,0.3,0.2,0.959,0.909,0.091,0.021,0.045
liver-disorders,fda,0.3,0.25,0.954,0.895,0.105,0.026,0.06
liver-disorders,fda,0.3,0.3,0.936,0.856,0.144,0.022,0.052
liver-disorders,fda,0.3,0.4,0.907,0.792,0.208,0.022,0.043
liver-disorders,fda,0.3,0.5,0.89,0.753,0.247,0.035,0.064
liver-disorders,fda,0.3,0.6,0.881,0.736,0.264,0.042,0.078
liver-disorders,fda,0.3,0.7,0.861,0.692,0.308,0.05,0.096
liver-disorders,fda,0.3,0.75,0.858,0.686,0.314,0.053,0.1
liver-disorders,fda,0.3,0.8,0.855,0.679,0.321,0.054,0.107
liver-disorders,fda,0.3,0.9,0.838,0.644,0.356,0.057,0.111
liver-disorders,fda,0.3,1,0.817,0.603,0.397,0.076,0.146
liver-disorders,gbm,0.1,0.1,0.997,0.994,0.006,0.006,0.013
liver-disorders,gbm,0.1,0.2,0.988,0.975,0.025,0.012,0.025
liver-disorders,gbm,0.1,0.25,0.988,0.975,0.025,0.012,0.025
liver-disorders,gbm,0.1,0.3,0.986,0.969,0.031,0.018,0.036
liver-disorders,gbm,0.1,0.4,0.983,0.962,0.038,0.019,0.04
liver-disorders,gbm,0.1,0.5,0.983,0.962,0.038,0.019,0.04
liver-disorders,gbm,0.1,0.6,0.977,0.95,0.05,0.022,0.045
liver-disorders,gbm,0.1,0.7,0.968,0.93,0.07,0.026,0.054
liver-disorders,gbm,0.1,0.75,0.965,0.923,0.077,0.024,0.05
liver-disorders,gbm,0.1,0.8,0.962,0.917,0.083,0.022,0.044
liver-disorders,gbm,0.1,0.9,0.962,0.917,0.083,0.022,0.044
liver-disorders,gbm,0.1,1,0.959,0.911,0.089,0.019,0.037
liver-disorders,gbm,0.2,0.1,0.994,0.986,0.014,0.013,0.031
liver-disorders,gbm,0.2,0.2,0.986,0.965,0.035,0.025,0.061
liver-disorders,gbm,0.2,0.25,0.983,0.958,0.042,0.031,0.077
liver-disorders,gbm,0.2,0.3,0.98,0.952,0.048,0.03,0.074
liver-disorders,gbm,0.2,0.4,0.962,0.914,0.086,0.032,0.078
liver-disorders,gbm,0.2,0.5,0.957,0.902,0.098,0.032,0.078
liver-disorders,gbm,0.2,0.6,0.942,0.869,0.131,0.042,0.1
liver-disorders,gbm,0.2,0.7,0.933,0.849,0.151,0.045,0.11
liver-disorders,gbm,0.2,0.75,0.928,0.838,0.162,0.05,0.116
liver-disorders,gbm,0.2,0.8,0.916,0.81,0.19,0.05,0.118
liver-disorders,gbm,0.2,0.9,0.907,0.791,0.209,0.044,0.103
liver-disorders,gbm,0.2,1,0.893,0.758,0.242,0.042,0.1
liver-disorders,gbm,0.3,0.1,0.988,0.974,0.026,0.006,0.015
liver-disorders,gbm,0.3,0.2,0.98,0.953,0.047,0.017,0.042
liver-disorders,gbm,0.3,0.25,0.971,0.934,0.066,0.027,0.068
liver-disorders,gbm,0.3,0.3,0.965,0.921,0.079,0.03,0.075
liver-disorders,gbm,0.3,0.4,0.951,0.89,0.11,0.03,0.075
liver-disorders,gbm,0.3,0.5,0.948,0.883,0.117,0.028,0.072
liver-disorders,gbm,0.3,0.6,0.942,0.871,0.129,0.027,0.069
liver-disorders,gbm,0.3,0.7,0.922,0.827,0.173,0.017,0.047
liver-disorders,gbm,0.3,0.75,0.91,0.804,0.196,0.019,0.05
liver-disorders,gbm,0.3,0.8,0.901,0.781,0.219,0.028,0.078
liver-disorders,gbm,0.3,0.9,0.884,0.744,0.256,0.035,0.097
liver-disorders,gbm,0.3,1,0.881,0.737,0.263,0.033,0.092
liver-disorders,gcvEarth,0.1,0.1,1,1,0,0,0
liver-disorders,gcvEarth,0.1,0.2,0.994,0.987,0.013,0.013,0.029
liver-disorders,gcvEarth,0.1,0.25,0.991,0.98,0.02,0.019,0.044
liver-disorders,gcvEarth,0.1,0.3,0.983,0.961,0.039,0.019,0.043
liver-disorders,gcvEarth,0.1,0.4,0.98,0.954,0.046,0.019,0.044
liver-disorders,gcvEarth,0.1,0.5,0.971,0.936,0.064,0.014,0.034
liver-disorders,gcvEarth,0.1,0.6,0.968,0.93,0.07,0.016,0.037
liver-disorders,gcvEarth,0.1,0.7,0.965,0.923,0.077,0.019,0.045
liver-disorders,gcvEarth,0.1,0.75,0.959,0.911,0.089,0.016,0.036
liver-disorders,gcvEarth,0.1,0.8,0.957,0.905,0.095,0.018,0.04
liver-disorders,gcvEarth,0.1,0.9,0.957,0.905,0.095,0.018,0.04
liver-disorders,gcvEarth,0.1,1,0.945,0.881,0.119,0.012,0.029
liver-disorders,gcvEarth,0.2,0.1,0.994,0.988,0.012,0.008,0.017
liver-disorders,gcvEarth,0.2,0.2,0.983,0.962,0.038,0.019,0.042
liver-disorders,gcvEarth,0.2,0.25,0.977,0.949,0.051,0.022,0.05
liver-disorders,gcvEarth,0.2,0.3,0.971,0.936,0.064,0.02,0.047
liver-disorders,gcvEarth,0.2,0.4,0.968,0.93,0.07,0.026,0.059
liver-disorders,gcvEarth,0.2,0.5,0.962,0.918,0.082,0.026,0.059
liver-disorders,gcvEarth,0.2,0.6,0.945,0.882,0.118,0.026,0.057
liver-disorders,gcvEarth,0.2,0.7,0.936,0.863,0.137,0.022,0.05
liver-disorders,gcvEarth,0.2,0.75,0.925,0.838,0.162,0.024,0.054
liver-disorders,gcvEarth,0.2,0.8,0.922,0.831,0.169,0.028,0.065
liver-disorders,gcvEarth,0.2,0.9,0.91,0.807,0.193,0.028,0.064
liver-disorders,gcvEarth,0.2,1,0.907,0.801,0.199,0.024,0.056
liver-disorders,gcvEarth,0.3,0.1,0.974,0.944,0.056,0.026,0.055
liver-disorders,gcvEarth,0.3,0.2,0.965,0.922,0.078,0.022,0.046
liver-disorders,gcvEarth,0.3,0.25,0.954,0.895,0.105,0.028,0.061
liver-disorders,gcvEarth,0.3,0.3,0.942,0.868,0.132,0.034,0.078
liver-disorders,gcvEarth,0.3,0.4,0.925,0.827,0.173,0.04,0.095
liver-disorders,gcvEarth,0.3,0.5,0.913,0.797,0.203,0.05,0.127
liver-disorders,gcvEarth,0.3,0.6,0.904,0.778,0.222,0.057,0.135
liver-disorders,gcvEarth,0.3,0.7,0.896,0.759,0.241,0.047,0.116
liver-disorders,gcvEarth,0.3,0.75,0.89,0.743,0.257,0.044,0.117
liver-disorders,gcvEarth,0.3,0.8,0.887,0.736,0.264,0.047,0.123
liver-disorders,gcvEarth,0.3,0.9,0.872,0.705,0.295,0.055,0.134
liver-disorders,gcvEarth,0.3,1,0.867,0.691,0.309,0.044,0.11
liver-disorders,knn,0.1,0.1,0.994,0.988,0.012,0.008,0.017
liver-disorders,knn,0.1,0.2,0.983,0.96,0.04,0.012,0.03
liver-disorders,knn,0.1,0.25,0.98,0.956,0.044,0.022,0.045
liver-disorders,knn,0.1,0.3,0.971,0.936,0.064,0.025,0.052
liver-disorders,knn,0.1,0.4,0.968,0.932,0.068,0.031,0.064
liver-disorders,knn,0.1,0.5,0.965,0.926,0.074,0.03,0.061
liver-disorders,knn,0.1,0.6,0.962,0.918,0.082,0.028,0.058
liver-disorders,knn,0.1,0.7,0.957,0.907,0.093,0.025,0.05
liver-disorders,knn,0.1,0.75,0.948,0.887,0.113,0.022,0.044
liver-disorders,knn,0.1,0.8,0.948,0.887,0.113,0.022,0.044
liver-disorders,knn,0.1,0.9,0.948,0.887,0.113,0.022,0.044
liver-disorders,knn,0.1,1,0.948,0.886,0.114,0.022,0.044
liver-disorders,knn,0.2,0.1,0.991,0.981,0.019,0.008,0.018
liver-disorders,knn,0.2,0.2,0.977,0.947,0.053,0.024,0.06
liver-disorders,knn,0.2,0.25,0.977,0.947,0.053,0.024,0.06
liver-disorders,knn,0.2,0.3,0.971,0.935,0.065,0.023,0.055
liver-disorders,knn,0.2,0.4,0.954,0.895,0.105,0.042,0.101
liver-disorders,knn,0.2,0.5,0.948,0.883,0.117,0.03,0.074
liver-disorders,knn,0.2,0.6,0.945,0.879,0.121,0.031,0.074
liver-disorders,knn,0.2,0.7,0.936,0.857,0.143,0.042,0.103
liver-disorders,knn,0.2,0.75,0.939,0.863,0.137,0.038,0.092
liver-disorders,knn,0.2,0.8,0.93,0.844,0.156,0.042,0.1
liver-disorders,knn,0.2,0.9,0.922,0.824,0.176,0.049,0.118
liver-disorders,knn,0.2,1,0.919,0.818,0.182,0.044,0.11
liver-disorders,knn,0.3,0.1,0.983,0.961,0.039,0.006,0.013
liver-disorders,knn,0.3,0.2,0.962,0.914,0.086,0.019,0.055
liver-disorders,knn,0.3,0.25,0.968,0.928,0.072,0.006,0.024
liver-disorders,knn,0.3,0.3,0.962,0.915,0.085,0.013,0.038
liver-disorders,knn,0.3,0.4,0.945,0.878,0.122,0.019,0.054
liver-disorders,knn,0.3,0.5,0.942,0.874,0.126,0.018,0.038
liver-disorders,knn,0.3,0.6,0.93,0.848,0.152,0.024,0.059
liver-disorders,knn,0.3,0.7,0.922,0.83,0.17,0.024,0.058
liver-disorders,knn,0.3,0.75,0.916,0.818,0.182,0.03,0.069
liver-disorders,knn,0.3,0.8,0.904,0.793,0.207,0.039,0.089
liver-disorders,knn,0.3,0.9,0.893,0.768,0.232,0.03,0.069
liver-disorders,knn,0.3,1,0.881,0.742,0.258,0.035,0.073
liver-disorders,lvq,0.1,0.1,0.994,0.988,0.012,0.013,0.026
liver-disorders,lvq,0.1,0.2,0.991,0.981,0.019,0.013,0.027
liver-disorders,lvq,0.1,0.25,0.991,0.981,0.019,0.013,0.027
liver-disorders,lvq,0.1,0.3,0.991,0.981,0.019,0.013,0.027
liver-disorders,lvq,0.1,0.4,0.988,0.975,0.025,0.019,0.038
liver-disorders,lvq,0.1,0.5,0.988,0.975,0.025,0.019,0.038
liver-disorders,lvq,0.1,0.6,0.988,0.975,0.025,0.019,0.038
liver-disorders,lvq,0.1,0.7,0.983,0.963,0.037,0.031,0.062
liver-disorders,lvq,0.1,0.75,0.983,0.963,0.037,0.031,0.062
liver-disorders,lvq,0.1,0.8,0.983,0.963,0.037,0.031,0.062
liver-disorders,lvq,0.1,0.9,0.983,0.963,0.037,0.031,0.062
liver-disorders,lvq,0.1,1,0.983,0.963,0.037,0.031,0.062
liver-disorders,lvq,0.2,0.1,1,1,0,0,0
liver-disorders,lvq,0.2,0.2,0.997,0.993,0.007,0.006,0.016
liver-disorders,lvq,0.2,0.25,0.994,0.986,0.014,0.013,0.031
liver-disorders,lvq,0.2,0.3,0.994,0.986,0.014,0.013,0.031
liver-disorders,lvq,0.2,0.4,0.991,0.98,0.02,0.019,0.045
liver-disorders,lvq,0.2,0.5,0.986,0.965,0.035,0.025,0.059
liver-disorders,lvq,0.2,0.6,0.986,0.965,0.035,0.025,0.059
liver-disorders,lvq,0.2,0.7,0.98,0.952,0.048,0.024,0.057
liver-disorders,lvq,0.2,0.75,0.977,0.945,0.055,0.024,0.057
liver-disorders,lvq,0.2,0.8,0.977,0.945,0.055,0.024,0.057
liver-disorders,lvq,0.2,0.9,0.977,0.945,0.055,0.024,0.057
liver-disorders,lvq,0.2,1,0.971,0.933,0.067,0.029,0.066
liver-disorders,lvq,0.3,0.1,0.994,0.988,0.012,0.008,0.016
liver-disorders,lvq,0.3,0.2,0.988,0.976,0.024,0.012,0.025
liver-disorders,lvq,0.3,0.25,0.986,0.971,0.029,0.018,0.036
liver-disorders,lvq,0.3,0.3,0.983,0.964,0.036,0.016,0.032
liver-disorders,lvq,0.3,0.4,0.98,0.958,0.042,0.022,0.045
liver-disorders,lvq,0.3,0.5,0.977,0.952,0.048,0.022,0.045
liver-disorders,lvq,0.3,0.6,0.977,0.952,0.048,0.022,0.045
