dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
mfeat-pixel,C5.0,0.4,0.5,0.987,0.986,0.014,0.006,0.007
mfeat-pixel,C5.0,0.4,0.6,0.985,0.983,0.017,0.007,0.008
mfeat-pixel,C5.0,0.4,0.7,0.981,0.978,0.022,0.006,0.006
mfeat-pixel,C5.0,0.4,0.75,0.978,0.976,0.024,0.009,0.01
mfeat-pixel,C5.0,0.4,0.8,0.975,0.972,0.028,0.008,0.008
mfeat-pixel,C5.0,0.4,0.9,0.97,0.966,0.034,0.008,0.009
mfeat-pixel,C5.0,0.4,1,0.967,0.963,0.037,0.009,0.01
mfeat-pixel,C5.0,0.5,0.1,0.999,0.998,0.002,0.001,0.002
mfeat-pixel,C5.0,0.5,0.2,0.996,0.996,0.004,0.004,0.004
mfeat-pixel,C5.0,0.5,0.25,0.994,0.993,0.007,0.005,0.005
mfeat-pixel,C5.0,0.5,0.3,0.992,0.991,0.009,0.008,0.009
mfeat-pixel,C5.0,0.5,0.4,0.989,0.988,0.012,0.007,0.008
mfeat-pixel,C5.0,0.5,0.5,0.985,0.983,0.017,0.009,0.01
mfeat-pixel,C5.0,0.5,0.6,0.981,0.979,0.021,0.01,0.011
mfeat-pixel,C5.0,0.5,0.7,0.98,0.977,0.023,0.009,0.01
mfeat-pixel,C5.0,0.5,0.75,0.978,0.975,0.025,0.012,0.013
mfeat-pixel,C5.0,0.5,0.8,0.977,0.974,0.026,0.011,0.012
mfeat-pixel,C5.0,0.5,0.9,0.971,0.967,0.033,0.013,0.014
mfeat-pixel,C5.0,0.5,1,0.967,0.963,0.037,0.012,0.014
mfeat-pixel,C5.0,0.6,0.1,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,C5.0,0.6,0.2,0.995,0.994,0.006,0.004,0.005
mfeat-pixel,C5.0,0.6,0.25,0.995,0.994,0.006,0.004,0.005
mfeat-pixel,C5.0,0.6,0.3,0.992,0.991,0.009,0.007,0.008
mfeat-pixel,C5.0,0.6,0.4,0.988,0.987,0.013,0.007,0.008
mfeat-pixel,C5.0,0.6,0.5,0.985,0.983,0.017,0.007,0.008
mfeat-pixel,C5.0,0.6,0.6,0.983,0.981,0.019,0.008,0.009
mfeat-pixel,C5.0,0.6,0.7,0.98,0.977,0.023,0.008,0.009
mfeat-pixel,C5.0,0.6,0.75,0.976,0.973,0.027,0.013,0.014
mfeat-pixel,C5.0,0.6,0.8,0.973,0.969,0.031,0.014,0.015
mfeat-pixel,C5.0,0.6,0.9,0.967,0.963,0.037,0.016,0.017
mfeat-pixel,C5.0,0.6,1,0.964,0.959,0.041,0.016,0.018
mfeat-pixel,C5.0,0.7,0.1,0.998,0.998,0.002,0.002,0.002
mfeat-pixel,C5.0,0.7,0.2,0.995,0.994,0.006,0.002,0.002
mfeat-pixel,C5.0,0.7,0.25,0.993,0.992,0.008,0.002,0.002
mfeat-pixel,C5.0,0.7,0.3,0.991,0.99,0.01,0.002,0.002
mfeat-pixel,C5.0,0.7,0.4,0.988,0.987,0.013,0.004,0.005
mfeat-pixel,C5.0,0.7,0.5,0.983,0.981,0.019,0.005,0.005
mfeat-pixel,C5.0,0.7,0.6,0.979,0.977,0.023,0.009,0.01
mfeat-pixel,C5.0,0.7,0.7,0.977,0.974,0.026,0.007,0.008
mfeat-pixel,C5.0,0.7,0.75,0.975,0.972,0.028,0.01,0.011
mfeat-pixel,C5.0,0.7,0.8,0.972,0.969,0.031,0.012,0.013
mfeat-pixel,C5.0,0.7,0.9,0.968,0.964,0.036,0.012,0.014
mfeat-pixel,C5.0,0.7,1,0.963,0.959,0.041,0.016,0.017
mfeat-pixel,C5.0,0.8,0.1,0.997,0.997,0.003,0.002,0.002
mfeat-pixel,C5.0,0.8,0.2,0.995,0.994,0.006,0.003,0.004
mfeat-pixel,C5.0,0.8,0.25,0.994,0.993,0.007,0.003,0.003
mfeat-pixel,C5.0,0.8,0.3,0.993,0.992,0.008,0.003,0.004
mfeat-pixel,C5.0,0.8,0.4,0.991,0.989,0.011,0.005,0.006
mfeat-pixel,C5.0,0.8,0.5,0.987,0.986,0.014,0.008,0.008
mfeat-pixel,C5.0,0.8,0.6,0.984,0.982,0.018,0.009,0.01
mfeat-pixel,C5.0,0.8,0.7,0.98,0.978,0.022,0.007,0.008
mfeat-pixel,C5.0,0.8,0.75,0.979,0.977,0.023,0.008,0.009
mfeat-pixel,C5.0,0.8,0.8,0.975,0.972,0.028,0.007,0.008
mfeat-pixel,C5.0,0.8,0.9,0.968,0.964,0.036,0.01,0.011
mfeat-pixel,C5.0,0.8,1,0.964,0.959,0.041,0.01,0.011
mfeat-pixel,C5.0,0.9,0.1,1,1,0,0,0
mfeat-pixel,C5.0,0.9,0.2,0.997,0.996,0.004,0.003,0.003
mfeat-pixel,C5.0,0.9,0.25,0.996,0.995,0.005,0.003,0.004
mfeat-pixel,C5.0,0.9,0.3,0.995,0.994,0.006,0.002,0.002
mfeat-pixel,C5.0,0.9,0.4,0.99,0.989,0.011,0.004,0.004
mfeat-pixel,C5.0,0.9,0.5,0.987,0.986,0.014,0.005,0.005
mfeat-pixel,C5.0,0.9,0.6,0.985,0.983,0.017,0.005,0.006
mfeat-pixel,C5.0,0.9,0.7,0.98,0.977,0.023,0.006,0.007
mfeat-pixel,C5.0,0.9,0.75,0.977,0.974,0.026,0.009,0.01
mfeat-pixel,C5.0,0.9,0.8,0.973,0.969,0.031,0.008,0.009
mfeat-pixel,C5.0,0.9,0.9,0.968,0.964,0.036,0.012,0.013
mfeat-pixel,C5.0,0.9,1,0.961,0.957,0.043,0.013,0.015
mfeat-pixel,C5.0,1,0.1,0.998,0.998,0.002,0.002,0.002
mfeat-pixel,C5.0,1,0.2,0.993,0.992,0.008,0.002,0.002
mfeat-pixel,C5.0,1,0.25,0.992,0.991,0.009,0.003,0.004
mfeat-pixel,C5.0,1,0.3,0.989,0.988,0.012,0.006,0.006
mfeat-pixel,C5.0,1,0.4,0.985,0.983,0.017,0.006,0.007
mfeat-pixel,C5.0,1,0.5,0.98,0.977,0.023,0.007,0.008
mfeat-pixel,C5.0,1,0.6,0.977,0.974,0.026,0.007,0.008
mfeat-pixel,C5.0,1,0.7,0.974,0.971,0.029,0.007,0.007
mfeat-pixel,C5.0,1,0.75,0.972,0.969,0.031,0.008,0.009
mfeat-pixel,C5.0,1,0.8,0.968,0.964,0.036,0.008,0.009
mfeat-pixel,C5.0,1,0.9,0.963,0.959,0.041,0.012,0.013
mfeat-pixel,C5.0,1,1,0.96,0.955,0.045,0.012,0.013
mfeat-pixel,JRip,0.1,0.1,1,1,0,0,0
mfeat-pixel,JRip,0.1,0.2,1,1,0,0,0
mfeat-pixel,JRip,0.1,0.25,1,1,0,0,0
mfeat-pixel,JRip,0.1,0.3,1,1,0,0,0
mfeat-pixel,JRip,0.1,0.4,1,1,0,0,0
mfeat-pixel,JRip,0.1,0.5,1,1,0,0,0
mfeat-pixel,JRip,0.1,0.6,1,1,0,0,0
mfeat-pixel,JRip,0.1,0.7,1,1,0,0,0
mfeat-pixel,JRip,0.1,0.75,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.1,0.8,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.1,0.9,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.1,1,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.2,0.1,1,1,0,0,0
mfeat-pixel,JRip,0.2,0.2,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.2,0.25,0.999,0.999,0.001,0.002,0.002
mfeat-pixel,JRip,0.2,0.3,0.999,0.999,0.001,0.002,0.002
mfeat-pixel,JRip,0.2,0.4,0.999,0.999,0.001,0.002,0.002
mfeat-pixel,JRip,0.2,0.5,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.2,0.6,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.2,0.7,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.2,0.75,0.998,0.998,0.002,0.003,0.004
mfeat-pixel,JRip,0.2,0.8,0.998,0.998,0.002,0.003,0.004
mfeat-pixel,JRip,0.2,0.9,0.998,0.998,0.002,0.003,0.004
mfeat-pixel,JRip,0.2,1,0.998,0.998,0.002,0.003,0.004
mfeat-pixel,JRip,0.3,0.1,1,1,0,0,0
mfeat-pixel,JRip,0.3,0.2,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.3,0.25,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,JRip,0.3,0.3,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,JRip,0.3,0.4,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,JRip,0.3,0.5,0.998,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.3,0.6,0.998,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.3,0.7,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.3,0.75,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.3,0.8,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.3,0.9,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.3,1,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.4,0.1,1,1,0,0,0
mfeat-pixel,JRip,0.4,0.2,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.4,0.25,0.999,0.999,0.001,0.002,0.002
mfeat-pixel,JRip,0.4,0.3,0.999,0.999,0.001,0.002,0.002
mfeat-pixel,JRip,0.4,0.4,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.4,0.5,0.998,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.4,0.6,0.998,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.4,0.7,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.4,0.75,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.4,0.8,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.4,0.9,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.4,1,0.997,0.996,0.004,0.004,0.005
mfeat-pixel,JRip,0.5,0.1,1,1,0,0,0
mfeat-pixel,JRip,0.5,0.2,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.5,0.25,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.5,0.3,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.5,0.4,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,JRip,0.5,0.5,0.999,0.998,0.002,0.001,0.002
mfeat-pixel,JRip,0.5,0.6,0.999,0.998,0.002,0.001,0.002
mfeat-pixel,JRip,0.5,0.7,0.998,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.5,0.75,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.5,0.8,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.5,0.9,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.5,1,0.997,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.6,0.1,1,1,0,0,0
mfeat-pixel,JRip,0.6,0.2,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.6,0.25,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.6,0.3,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.6,0.4,0.998,0.998,0.002,0.003,0.004
mfeat-pixel,JRip,0.6,0.5,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.6,0.6,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.6,0.7,0.997,0.997,0.003,0.003,0.004
mfeat-pixel,JRip,0.6,0.75,0.997,0.997,0.003,0.003,0.004
mfeat-pixel,JRip,0.6,0.8,0.997,0.997,0.003,0.003,0.004
mfeat-pixel,JRip,0.6,0.9,0.997,0.996,0.004,0.004,0.005
mfeat-pixel,JRip,0.6,1,0.996,0.996,0.004,0.005,0.006
mfeat-pixel,JRip,0.7,0.1,1,1,0,0,0
mfeat-pixel,JRip,0.7,0.2,0.999,0.998,0.002,0.001,0.002
mfeat-pixel,JRip,0.7,0.25,0.999,0.998,0.002,0.001,0.002
mfeat-pixel,JRip,0.7,0.3,0.999,0.998,0.002,0.001,0.002
mfeat-pixel,JRip,0.7,0.4,0.999,0.998,0.002,0.001,0.002
mfeat-pixel,JRip,0.7,0.5,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.7,0.6,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,JRip,0.7,0.7,0.997,0.997,0.003,0.003,0.004
mfeat-pixel,JRip,0.7,0.75,0.997,0.997,0.003,0.003,0.004
mfeat-pixel,JRip,0.7,0.8,0.997,0.997,0.003,0.003,0.004
mfeat-pixel,JRip,0.7,0.9,0.997,0.996,0.004,0.004,0.005
mfeat-pixel,JRip,0.7,1,0.996,0.996,0.004,0.004,0.005
mfeat-pixel,JRip,0.8,0.1,1,1,0,0,0
mfeat-pixel,JRip,0.8,0.2,1,1,0,0,0
mfeat-pixel,JRip,0.8,0.25,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.8,0.3,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.8,0.4,0.999,0.999,0.001,0.002,0.002
mfeat-pixel,JRip,0.8,0.5,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.8,0.6,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.8,0.7,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.8,0.75,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.8,0.8,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.8,0.9,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.8,1,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.9,0.1,1,0.999,0.001,0.001,0.001
mfeat-pixel,JRip,0.9,0.2,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,JRip,0.9,0.25,0.998,0.998,0.002,0.003,0.003
mfeat-pixel,JRip,0.9,0.3,0.998,0.997,0.003,0.004,0.004
mfeat-pixel,JRip,0.9,0.4,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.9,0.5,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.9,0.6,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.9,0.7,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.9,0.75,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.9,0.8,0.997,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,0.9,0.9,0.997,0.996,0.004,0.004,0.005
mfeat-pixel,JRip,0.9,1,0.997,0.996,0.004,0.004,0.005
mfeat-pixel,JRip,1,0.1,0.999,0.999,0.001,0.002,0.002
mfeat-pixel,JRip,1,0.2,0.998,0.998,0.002,0.004,0.005
mfeat-pixel,JRip,1,0.25,0.998,0.997,0.003,0.004,0.005
mfeat-pixel,JRip,1,0.3,0.997,0.996,0.004,0.007,0.007
mfeat-pixel,JRip,1,0.4,0.996,0.996,0.004,0.008,0.008
mfeat-pixel,JRip,1,0.5,0.996,0.996,0.004,0.008,0.008
mfeat-pixel,JRip,1,0.6,0.996,0.995,0.005,0.009,0.01
mfeat-pixel,JRip,1,0.7,0.995,0.994,0.006,0.009,0.01
mfeat-pixel,JRip,1,0.75,0.994,0.993,0.007,0.008,0.009
mfeat-pixel,JRip,1,0.8,0.994,0.993,0.007,0.008,0.009
mfeat-pixel,JRip,1,0.9,0.994,0.993,0.007,0.008,0.009
mfeat-pixel,JRip,1,1,0.994,0.993,0.007,0.009,0.011
mfeat-pixel,PART,0.1,0.1,1,1,0,0,0
mfeat-pixel,PART,0.1,0.2,1,1,0,0,0
mfeat-pixel,PART,0.1,0.25,1,1,0,0,0
mfeat-pixel,PART,0.1,0.3,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.1,0.4,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.1,0.5,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.1,0.6,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.1,0.7,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.1,0.75,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.1,0.8,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.1,0.9,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.1,1,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,PART,0.2,0.1,1,1,0,0,0
mfeat-pixel,PART,0.2,0.2,1,1,0,0,0
mfeat-pixel,PART,0.2,0.25,1,1,0,0,0
mfeat-pixel,PART,0.2,0.3,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.2,0.4,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.2,0.5,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.2,0.6,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.2,0.7,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.2,0.75,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,PART,0.2,0.8,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,PART,0.2,0.9,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,PART,0.2,1,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,PART,0.3,0.1,1,1,0,0,0
mfeat-pixel,PART,0.3,0.2,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.3,0.25,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.3,0.3,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,PART,0.3,0.4,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,PART,0.3,0.5,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,PART,0.3,0.6,0.999,0.998,0.002,0.001,0.002
mfeat-pixel,PART,0.3,0.7,0.999,0.998,0.002,0.001,0.002
mfeat-pixel,PART,0.3,0.75,0.999,0.998,0.002,0.001,0.002
mfeat-pixel,PART,0.3,0.8,0.998,0.998,0.002,0.001,0.001
mfeat-pixel,PART,0.3,0.9,0.998,0.998,0.002,0.001,0.001
mfeat-pixel,PART,0.3,1,0.998,0.998,0.002,0.001,0.001
mfeat-pixel,PART,0.4,0.1,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,PART,0.4,0.2,0.998,0.998,0.002,0.001,0.001
mfeat-pixel,PART,0.4,0.25,0.998,0.998,0.002,0.001,0.001
mfeat-pixel,PART,0.4,0.3,0.998,0.997,0.003,0.002,0.002
mfeat-pixel,PART,0.4,0.4,0.998,0.997,0.003,0.002,0.002
mfeat-pixel,PART,0.4,0.5,0.998,0.997,0.003,0.002,0.002
mfeat-pixel,PART,0.4,0.6,0.998,0.997,0.003,0.002,0.002
mfeat-pixel,PART,0.4,0.7,0.997,0.997,0.003,0.003,0.003
mfeat-pixel,PART,0.4,0.75,0.997,0.996,0.004,0.003,0.003
mfeat-pixel,PART,0.4,0.8,0.997,0.996,0.004,0.003,0.003
mfeat-pixel,PART,0.4,0.9,0.997,0.996,0.004,0.003,0.003
mfeat-pixel,PART,0.4,1,0.996,0.996,0.004,0.003,0.003
mfeat-pixel,PART,0.5,0.1,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,PART,0.5,0.2,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,PART,0.5,0.25,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,PART,0.5,0.3,0.997,0.996,0.004,0.003,0.003
mfeat-pixel,PART,0.5,0.4,0.995,0.994,0.006,0.005,0.005
mfeat-pixel,PART,0.5,0.5,0.994,0.993,0.007,0.007,0.008
mfeat-pixel,PART,0.5,0.6,0.993,0.992,0.008,0.006,0.007
mfeat-pixel,PART,0.5,0.7,0.993,0.992,0.008,0.006,0.007
mfeat-pixel,PART,0.5,0.75,0.992,0.991,0.009,0.006,0.006
mfeat-pixel,PART,0.5,0.8,0.992,0.991,0.009,0.006,0.006
mfeat-pixel,PART,0.5,0.9,0.991,0.989,0.011,0.006,0.007
mfeat-pixel,PART,0.5,1,0.989,0.987,0.013,0.007,0.007
mfeat-pixel,PART,0.6,0.1,1,0.999,0.001,0.001,0.001
mfeat-pixel,PART,0.6,0.2,0.999,0.998,0.002,0.002,0.002
mfeat-pixel,PART,0.6,0.25,0.998,0.998,0.002,0.002,0.002
mfeat-pixel,PART,0.6,0.3,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,PART,0.6,0.4,0.998,0.997,0.003,0.003,0.003
mfeat-pixel,PART,0.6,0.5,0.996,0.996,0.004,0.004,0.004
mfeat-pixel,PART,0.6,0.6,0.995,0.994,0.006,0.004,0.004
mfeat-pixel,PART,0.6,0.7,0.995,0.994,0.006,0.004,0.005
mfeat-pixel,PART,0.6,0.75,0.992,0.991,0.009,0.004,0.005
mfeat-pixel,PART,0.6,0.8,0.99,0.988,0.012,0.006,0.007
mfeat-pixel,PART,0.6,0.9,0.989,0.987,0.013,0.006,0.007
mfeat-pixel,PART,0.6,1,0.987,0.985,0.015,0.007,0.008
mfeat-pixel,PART,0.7,0.1,1,1,0,0,0
mfeat-pixel,PART,0.7,0.2,0.997,0.997,0.003,0.003,0.003
mfeat-pixel,PART,0.7,0.25,0.997,0.996,0.004,0.002,0.002
mfeat-pixel,PART,0.7,0.3,0.996,0.996,0.004,0.002,0.002
mfeat-pixel,PART,0.7,0.4,0.994,0.993,0.007,0.005,0.006
mfeat-pixel,PART,0.7,0.5,0.993,0.992,0.008,0.005,0.006
mfeat-pixel,PART,0.7,0.6,0.991,0.99,0.01,0.007,0.008
mfeat-pixel,PART,0.7,0.7,0.99,0.989,0.011,0.007,0.007
mfeat-pixel,PART,0.7,0.75,0.99,0.989,0.011,0.007,0.007
mfeat-pixel,PART,0.7,0.8,0.989,0.987,0.013,0.008,0.009
mfeat-pixel,PART,0.7,0.9,0.988,0.986,0.014,0.008,0.009
mfeat-pixel,PART,0.7,1,0.986,0.984,0.016,0.009,0.01
mfeat-pixel,PART,0.8,0.1,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,PART,0.8,0.2,0.997,0.997,0.003,0.002,0.002
mfeat-pixel,PART,0.8,0.25,0.996,0.996,0.004,0.002,0.002
mfeat-pixel,PART,0.8,0.3,0.996,0.996,0.004,0.002,0.002
mfeat-pixel,PART,0.8,0.4,0.996,0.995,0.005,0.003,0.004
mfeat-pixel,PART,0.8,0.5,0.994,0.993,0.007,0.003,0.004
mfeat-pixel,PART,0.8,0.6,0.991,0.99,0.01,0.006,0.007
mfeat-pixel,PART,0.8,0.7,0.99,0.989,0.011,0.007,0.008
mfeat-pixel,PART,0.8,0.75,0.989,0.988,0.012,0.009,0.01
mfeat-pixel,PART,0.8,0.8,0.988,0.987,0.013,0.01,0.011
mfeat-pixel,PART,0.8,0.9,0.987,0.986,0.014,0.01,0.011
mfeat-pixel,PART,0.8,1,0.985,0.983,0.017,0.009,0.01
mfeat-pixel,PART,0.9,0.1,0.999,0.999,0.001,0.001,0.002
mfeat-pixel,PART,0.9,0.2,0.998,0.997,0.003,0.004,0.004
mfeat-pixel,PART,0.9,0.25,0.997,0.996,0.004,0.004,0.004
mfeat-pixel,PART,0.9,0.3,0.996,0.995,0.005,0.004,0.005
mfeat-pixel,PART,0.9,0.4,0.993,0.992,0.008,0.006,0.006
mfeat-pixel,PART,0.9,0.5,0.99,0.988,0.012,0.007,0.008
mfeat-pixel,PART,0.9,0.6,0.989,0.987,0.013,0.007,0.008
mfeat-pixel,PART,0.9,0.7,0.987,0.985,0.015,0.008,0.009
mfeat-pixel,PART,0.9,0.75,0.986,0.984,0.016,0.008,0.009
mfeat-pixel,PART,0.9,0.8,0.985,0.983,0.017,0.009,0.01
mfeat-pixel,PART,0.9,0.9,0.982,0.98,0.02,0.011,0.012
mfeat-pixel,PART,0.9,1,0.981,0.978,0.022,0.011,0.012
